joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1, h term torque_1, current_time
-1.79999,-1.80155,0.000184913,1.79523e-06,-10,0,0.14
-1.79999,-1.80155,0.000195538,9.98147e-07,-10,0,0.144
-1.79999,-1.80155,0.000206454,5.5497e-07,-10,0,0.148
-1.79999,-1.80155,0.000217661,3.08563e-07,-10,0,0.152
-1.79999,-1.80155,0.000229159,1.71561e-07,-10,0,0.156
-1.79999,-1.80155,0.000240947,9.5388e-08,-10,0,0.16
-1.79999,-1.80155,0.000253024,5.30357e-08,-10,0,0.164
-1.79999,-1.80155,0.000265391,2.94879e-08,-10,0,0.168
-1.79998,-1.80155,0.000278047,1.63952e-08,-10,0,0.172
-1.79998,-1.80155,0.000290992,9.11576e-09,-11,0,0.176
-1.79998,-1.80155,0.000304224,5.06836e-09,-11,0,0.18
-1.79998,-1.80155,0.000317744,2.81801e-09,-11,0,0.184
-1.79998,-1.80155,0.000331551,1.56681e-09,-11,0,0.188
-1.79998,-1.80155,0.000345646,8.71148e-10,-11,0,0.192
-1.79998,-1.80155,0.000360026,4.84358e-10,-11,0,0.196
-1.79997,-1.80155,0.000374693,2.69303e-10,-11,0,0.2
-1.79997,-1.80155,0.000389645,1.49733e-10,-11,0,0.204
-1.79997,-1.80155,0.000404882,8.32513e-11,-12,0,0.208
-1.79997,-1.80155,0.000420403,4.62877e-11,-12,0,0.212
-1.79997,-1.80155,0.000436209,3.83495e-05,-12,0,0.216
-1.79997,-1.80155,0.000452299,2.13223e-05,-12,0,0.22
-1.79996,-1.80155,0.000468672,1.18552e-05,-12,0,0.224
-1.79996,-1.80155,0.000485329,6.5915e-06,-12,0,0.228
-1.79996,-1.80155,0.000502267,3.66488e-06,-12,0,0.232
-1.79996,-1.80155,0.000519488,2.03767e-06,-13,0,0.236
-1.79996,-1.80155,0.000536991,1.13295e-06,-13,0,0.24
-1.79995,-1.80155,0.000554775,6.29917e-07,-13,0,0.244
-1.79995,-1.80155,0.00057284,3.50234e-07,-13,0,0.248
-1.79995,-1.80155,0.000591185,1.9473e-07,-13,0,0.252
-1.79995,-1.80155,0.00060981,1.0827e-07,-13,0,0.256
-1.79995,-1.80155,0.000628715,6.01981e-08,-14,0,0.26
-1.79994,-1.80155,0.0006479,3.8383e-05,-13,0,0.264
-1.79994,-1.80155,0.000667363,2.13409e-05,-14,0,0.268
-1.79994,-1.80155,0.000687104,1.18656e-05,-14,0,0.272
-1.79993,-1.80155,0.000707123,6.59725e-06,-14,0,0.276
-1.79993,-1.80155,0.00072742,3.66807e-06,-14,0,0.28
-1.79993,-1.80155,0.000747994,2.03945e-06,-15,0,0.284
-1.79993,-1.80155,0.000768844,1.13393e-06,-15,0,0.288
-1.79992,-1.80155,0.000789971,6.30467e-07,-15,0,0.292
-1.79992,-1.80155,0.000811374,3.5054e-07,-15,0,0.296
-1.79992,-1.80155,0.000833052,3.85444e-05,-15,0,0.3
-1.79991,-1.80155,0.000855005,2.14307e-05,-15,0,0.304
-1.79991,-1.80155,0.000877232,1.19155e-05,-16,0,0.308
-1.79991,-1.80155,0.000899734,6.625e-06,-16,0,0.312
-1.7999,-1.80155,0.00092251,3.6835e-06,-16,0,0.316
-1.7999,-1.80155,0.000945559,2.04803e-06,-16,0,0.32
-1.79989,-1.80155,0.000968881,1.1387e-06,-17,0,0.324
-1.79989,-1.80155,0.000992475,6.33118e-07,-17,0,0.328
-1.79989,-1.80155,0.00101634,3.87015e-05,-17,0,0.332
-1.79988,-1.80155,0.00104048,2.1518e-05,-17,0,0.336
-1.79988,-1.80155,0.00106489,1.1964e-05,-17,0,0.34
-1.79987,-1.80155,0.00108957,6.652e-06,-18,0,0.344
-1.79987,-1.80155,0.00111452,3.69851e-06,-18,0,0.348
-1.79986,-1.80155,0.00113974,2.05637e-06,-18,0,0.352
-1.79986,-1.80155,0.00116523,3.94929e-05,-18,0,0.356
-1.79986,-1.80155,0.00119099,2.1958e-05,-19,0,0.36
-1.79985,-1.80155,0.00121702,5.05582e-05,-19,0,0.364
-1.79985,-1.80155,0.00124331,6.64599e-05,-19,0,0.368
-1.79984,-1.80155,0.00126988,7.53012e-05,-19,0,0.372
-1.79984,-1.80155,0.00129671,4.18675e-05,-19,0,0.376
-1.79983,-1.80154,0.00132381,6.16278e-05,-19,0,0.38
-1.79983,-1.80154,0.00135118,7.26146e-05,-20,0,0.384
-1.79982,-1.80154,0.00137881,7.87232e-05,-20,0,0.388
-1.79981,-1.80154,0.00140671,8.21196e-05,-20,0,0.392
-1.79981,-1.80154,0.00143487,8.4008e-05,-20,0,0.396
-1.7998,-1.80154,0.0014633,8.5058e-05,-21,0,0.4
-1.7998,-1.80154,0.00149199,8.56417e-05,-21,0,0.404
-1.79979,-1.80154,0.00152095,8.59663e-05,-21,0,0.408
-1.79978,-1.80154,0.00155017,0.000124496,-21,0,0.412
-1.79978,-1.80154,0.00157965,0.000145919,-21,0,0.416
-1.79977,-1.80154,0.0016094,0.000196179,-21,0,0.42
-1.79977,-1.80154,0.00163941,0.000224124,-21,0,0.424
-1.79976,-1.80154,0.00166968,0.000278011,-21,0,0.428
-1.79975,-1.80154,0.00170022,0.000307972,-21,0,0.432
-1.79975,-1.80153,0.00173101,0.000324631,-21,0,0.436
-1.79974,-1.80153,0.00176207,0.000333893,-21,0,0.44
-1.79973,-1.80153,0.00179338,0.000339042,-22,0,0.444
-1.79972,-1.80153,0.00182496,0.000341906,-22,0,0.448
-1.79972,-1.80153,0.0018568,0.000343498,-22,0,0.452
-1.79971,-1.80153,0.00188889,0.000306033,-23,0,0.456
-1.7997,-1.80153,0.00192125,0.000285203,-23,0,0.46
-1.79969,-1.80153,0.00195386,0.000235272,-24,0,0.464
-1.79969,-1.80153,0.00198673,0.00024586,-24,0,0.468
-1.79968,-1.80152,0.00201986,0.000213397,-25,0,0.472
-1.79967,-1.80152,0.00205325,0.000272047,-25,0,0.476
-1.79966,-1.80152,0.00208689,0.000304656,-25,0,0.48
-1.79965,-1.80152,0.00212079,0.000361136,-24,0,0.484
-1.79964,-1.80152,0.00215494,0.000430889,-24,0,0.488
-1.79964,-1.80152,0.00218935,0.000469671,-24,0,0.492
-1.79963,-1.80151,0.00222402,0.000567933,-24,0,0.496
-1.79962,-1.80151,0.00225894,0.000622567,-24,0,0.5
-1.79961,-1.80151,0.00229411,0.000729642,-23,0,0.504
-1.7996,-1.8015,0.00232954,0.000827526,-22,0,0.508
-1.79959,-1.8015,0.00236522,0.000920298,-22,0,0.512
-1.79958,-1.80149,0.00240116,0.00104858,-21,0,0.516
-1.79957,-1.80149,0.00243735,0.00108155,-21,0,0.52
-1.79956,-1.80149,0.00247379,0.00106154,-22,0,0.524
-1.79955,-1.80148,0.00251048,0.00108876,-22,0,0.528
-1.79954,-1.80148,0.00254743,0.00114224,-22,0,0.532
-1.79953,-1.80147,0.00258462,0.00121033,-22,0,0.536
-1.79952,-1.80146,0.00262207,0.00140158,-20,0,0.54
-1.79951,-1.80146,0.00265976,0.00139287,-21,0,0.544
-1.7995,-1.80145,0.00269771,0.00157978,-20,0,0.548
-1.79949,-1.80144,0.0027359,0.00164535,-19,0,0.552
-1.79948,-1.80144,0.00277435,0.0016051,-20,0,0.556
-1.79947,-1.80143,0.00281304,0.00150603,-21,0,0.56
-1.79945,-1.80143,0.00285198,0.00145094,-22,0,0.564
-1.79944,-1.80142,0.00289117,0.00130527,-24,0,0.568
-1.79943,-1.80142,0.00293061,0.000994176,-27,0,0.572
-1.79942,-1.80142,0.00297029,0.000591111,-30,0,0.576
-1.79941,-1.80142,0.00301022,0.000290308,-33,0,0.58
-1.7994,-1.80142,0.0030504,0.000123062,-35,0,0.584
-1.79938,-1.80142,0.00309082,0.000106772,-36,0,0.588
-1.79937,-1.80142,0.00313149,5.93652e-05,-36,0,0.592
-1.79936,-1.80142,0.0031724,3.30071e-05,-37,0,0.596
-1.79935,-1.80142,0.00321356,9.50509e-05,-37,0,0.6
-1.79933,-1.80142,0.00325496,0.000129547,-37,0,0.604
-1.79932,-1.80142,0.00329661,0.000187077,-37,0,0.608
-1.79931,-1.80142,0.0033385,0.000180714,-37,0,0.612
-1.79929,-1.80142,0.00338063,0.000215525,-38,0,0.616
-1.79928,-1.80142,0.00342301,0.000158182,-38,0,0.62
-1.79927,-1.80142,0.00346562,0.000164648,-39,0,0.624
-1.79925,-1.80142,0.00350848,0.000129894,-39,0,0.628
-1.79924,-1.80141,0.00355158,0.00011057,-40,0,0.632
-1.79922,-1.80141,0.00359492,0.000138176,-40,0,0.636
-1.79921,-1.80141,0.00363851,0.000153525,-41,0,0.64
-1.79919,-1.80141,0.00368233,0.000162059,-41,0,0.644
-1.79918,-1.80141,0.00372639,0.000243503,-41,0,0.648
-1.79916,-1.80141,0.00377069,0.000173737,-42,0,0.652
-1.79915,-1.80141,0.00381523,0.000173297,-42,0,0.656
-1.79913,-1.80141,0.00386001,0.000211402,-42,0,0.66
-1.79912,-1.80141,0.00390503,0.000232588,-43,0,0.664
-1.7991,-1.80141,0.00395028,0.000244367,-43,0,0.668
-1.79909,-1.80141,0.00399578,0.000250917,-43,0,0.672
-1.79907,-1.8014,0.0040415,0.000292908,-44,0,0.676
-1.79905,-1.8014,0.00408747,0.000277905,-44,0,0.68
-1.79904,-1.8014,0.00413367,0.000231214,-45,0,0.684
-1.79902,-1.8014,0.00418011,0.000320303,-45,0,0.688
-1.799,-1.8014,0.00422678,0.000293137,-45,0,0.692
-1.79899,-1.8014,0.00427369,0.000393081,-45,0,0.696
-1.79897,-1.8014,0.00432084,0.00044865,-45,0,0.7
-1.79895,-1.80139,0.00436821,0.000517896,-45,0,0.704
-1.79894,-1.80139,0.00441582,0.000633096,-44,0,0.708
-1.79892,-1.80139,0.00446367,0.000697147,-44,0,0.712
-1.7989,-1.80138,0.00451175,0.000809458,-44,0,0.716
-1.79888,-1.80138,0.00456006,0.000948602,-43,0,0.72
-1.79886,-1.80137,0.0046086,0.00110267,-42,0,0.724
-1.79884,-1.80137,0.00465737,0.00134172,-41,0,0.728
-1.79883,-1.80136,0.00470638,0.00158969,-39,0,0.732
-1.79881,-1.80135,0.00475562,0.0019193,-37,0,0.736
-1.79879,-1.80134,0.00480508,0.00221762,-35,0,0.74
-1.79877,-1.80133,0.00485478,0.00257523,-33,0,0.744
-1.79875,-1.80131,0.00490471,0.00288911,-30,0,0.748
-1.79873,-1.8013,0.00495487,0.00329372,-28,0,0.752
-1.79871,-1.80128,0.00500525,0.00363374,-25,0,0.756
-1.79869,-1.80127,0.00505587,0.00382278,-24,0,0.76
-1.79867,-1.80125,0.00510671,0.00396624,-23,0,0.764
-1.79865,-1.80123,0.00515778,0.00396931,-24,0,0.768
-1.79863,-1.80122,0.00520908,0.00389431,-25,0,0.772
-1.79861,-1.80121,0.00526061,0.00373757,-27,0,0.776
-1.79859,-1.80119,0.00531236,0.00345867,-29,0,0.78
-1.79856,-1.80118,0.00536434,0.00326525,-31,0,0.784
-1.79854,-1.80117,0.00541654,0.00296597,-34,0,0.788
-1.79852,-1.80116,0.00546897,0.00283791,-36,0,0.792
-1.7985,-1.80115,0.00552163,0.00276671,-37,0,0.796
-1.79848,-1.80114,0.00557451,0.00276548,-38,0,0.8
-1.79845,-1.80113,0.00562761,0.00291819,-37,0,0.804
-1.79843,-1.80111,0.00568094,0.00304144,-36,0,0.808
-1.79841,-1.8011,0.00573449,0.00334007,-34,0,0.812
-1.79839,-1.80108,0.00578827,0.00377456,-31,0,0.816
-1.79836,-1.80106,0.00584227,0.00416953,-28,0,0.82
-1.79834,-1.80104,0.00589649,0.00454253,-26,0,0.824
-1.79832,-1.80102,0.00595093,0.00467322,-25,0,0.828
-1.79829,-1.80101,0.00600559,0.00451579,-27,0,0.832
-1.79827,-1.80099,0.00606048,0.0042365,-30,0,0.836
-1.79824,-1.80098,0.00611558,0.00396618,-32,0,0.84
-1.79822,-1.80096,0.00617091,0.00381587,-34,0,0.844
-1.79819,-1.80095,0.00622645,0.003809,-35,0,0.848
-1.79817,-1.80093,0.00628222,0.00380518,-35,0,0.852
-1.79814,-1.80091,0.00633821,0.00395646,-35,0,0.856
-1.79812,-1.8009,0.00639441,0.00404057,-34,0,0.86
-1.79809,-1.80088,0.00645083,0.00424073,-33,0,0.864
-1.79807,-1.80086,0.00650747,0.00458212,-31,0,0.868
-1.79804,-1.80084,0.00656433,0.00496368,-28,0,0.872
-1.79801,-1.80082,0.00662141,0.00517582,-27,0,0.876
-1.79799,-1.8008,0.0066787,0.00498698,-29,0,0.88
-1.79796,-1.80078,0.00673621,0.00480529,-31,0,0.884
-1.79793,-1.80076,0.00679393,0.00451252,-34,0,0.888
-1.79791,-1.80074,0.00685188,0.00438808,-36,0,0.892
-1.79788,-1.80073,0.00691003,0.00435725,-36,0,0.896
-1.79785,-1.80071,0.0069684,0.00445516,-36,0,0.9
-1.79782,-1.80069,0.00702699,0.00466299,-35,0,0.904
-1.79779,-1.80067,0.00708579,0.00489359,-34,0,0.908
-1.79777,-1.80065,0.0071448,0.00521356,-31,0,0.912
-1.79774,-1.80062,0.00720403,0.0054298,-30,0,0.916
-1.79771,-1.8006,0.00726347,0.00555004,-30,0,0.92
-1.79768,-1.80058,0.00732313,0.00546349,-31,0,0.924
-1.79765,-1.80056,0.00738299,0.00533867,-33,0,0.928
-1.79762,-1.80054,0.00744307,0.00523092,-34,0,0.932
-1.79759,-1.80052,0.00750336,0.00513266,-35,0,0.936
-1.79756,-1.8005,0.00756386,0.00511638,-36,0,0.94
-1.79753,-1.80048,0.00762457,0.00529908,-35,0,0.944
-1.7975,-1.80045,0.00768549,0.00555405,-34,0,0.948
-1.79747,-1.80043,0.00774662,0.00573417,-33,0,0.952
-1.79744,-1.8004,0.00780796,0.00579597,-33,0,0.956
-1.79741,-1.80038,0.00786951,0.00571528,-34,0,0.96
-1.79737,-1.80036,0.00793127,0.00555536,-36,0,0.964
-1.79734,-1.80034,0.00799324,0.0055815,-36,0,0.968
-1.79731,-1.80032,0.00805541,0.00544263,-38,0,0.972
-1.79728,-1.8003,0.00811779,0.00544212,-38,0,0.976
-1.79725,-1.80027,0.00818038,0.00563359,-37,0,0.98
-1.79721,-1.80025,0.00824318,0.00597014,-35,0,0.984
-1.79718,-1.80022,0.00830618,0.00619561,-34,0,0.988
-1.79715,-1.80019,0.00836939,0.00635932,-33,0,0.992
-1.79711,-1.80017,0.00843281,0.0061052,-36,0,0.996
-1.79708,-1.80015,0.00849643,0.00588721,-38,0,1
-1.79704,-1.80013,0.00856026,0.00576601,-40,0,1.004
-1.79701,-1.8001,0.00862429,0.00569862,-41,0,1.008
-1.79698,-1.80008,0.00868852,0.00566115,-42,0,1.012
-1.79694,-1.80006,0.00875296,0.00567867,-42,0,1.016
-1.79691,-1.80003,0.0088176,0.00588015,-41,0,1.02
-1.79687,-1.80001,0.00888245,0.00587713,-42,0,1.024
-1.79683,-1.79999,0.00894749,0.00587545,-42,0,1.028
-1.7968,-1.79997,0.00901274,0.00549102,-46,0,1.032
-1.79676,-1.79995,0.00907819,0.00493214,-52,0,1.036
-1.79673,-1.79993,0.00914385,0.00458304,-55,0,1.04
-1.79669,-1.79992,0.0092097,0.00423555,-59,0,1.044
-1.79665,-1.7999,0.00927576,0.004004,-61,0,1.048
-1.79661,-1.79989,0.00934201,0.00364515,-65,0,1.052
-1.79658,-1.79988,0.00940847,0.00336894,-68,0,1.056
-1.79654,-1.79987,0.00947512,0.00298527,-72,0,1.06
-1.7965,-1.79986,0.00954198,0.0025802,-76,0,1.064
-1.79646,-1.79985,0.00960903,0.00212488,-80,0,1.068
-1.79642,-1.79985,0.00967628,0.00171833,-84,0,1.072
-1.79639,-1.79985,0.00974373,0.00130054,-89,0,1.076
-1.79635,-1.79984,0.00981138,0.000876496,-93,0,1.08
-1.79631,-1.79984,0.00987923,0.00060238,-96,0,1.084
-1.79627,-1.79984,0.00994727,0.000411622,-98,0,1.088
-1.79623,-1.79984,0.0100155,0.000343911,-100,0,1.092
-1.79619,-1.79984,0.0100839,0.000267913,-101,0,1.096
-1.79615,-1.79984,0.0101526,0.000264008,-102,0,1.1
-1.79611,-1.79984,0.0102214,0.000300187,-102,0,1.104
-1.79607,-1.79984,0.0102904,0.000358651,-103,0,1.108
-1.79602,-1.79984,0.0103596,0.000352808,-104,0,1.112
-1.79598,-1.79983,0.010429,0.00031121,-105,0,1.116
-1.79594,-1.79983,0.0104987,0.000326431,-105,0,1.12
-1.7959,-1.79983,0.0105685,0.000334894,-106,0,1.124
-1.79586,-1.79983,0.0106384,0.00022455,-108,0,1.128
-1.79581,-1.79983,0.0107086,0.000239899,-109,0,1.132
-1.79577,-1.79983,0.010779,0.000248432,-109,0,1.136
-1.79573,-1.79983,0.0108496,0.000176478,-111,0,1.14
-1.79568,-1.79983,0.0109203,0.000289869,-111,0,1.144
-1.79564,-1.79983,0.0109913,0.000314565,-111,0,1.148
-1.7956,-1.79983,0.0110624,0.000289947,-112,0,1.152
-1.79555,-1.79982,0.0111338,0.000352958,-113,0,1.156
-1.79551,-1.79982,0.0112053,0.000272944,-114,0,1.16
-1.79546,-1.79982,0.011277,0.000266805,-115,0,1.164
-1.79542,-1.79982,0.0113489,0.000340091,-115,0,1.168
-1.79537,-1.79982,0.011421,0.00026579,-117,0,1.172
-1.79532,-1.79982,0.0114933,0.000224478,-118,0,1.176
-1.79528,-1.79982,0.0115657,0.000201509,-119,0,1.18
-1.79523,-1.79982,0.0116384,0.000188738,-120,0,1.184
-1.79519,-1.79982,0.0117112,0.000219987,-120,0,1.188
-1.79514,-1.79982,0.0117843,0.000122313,-122,0,1.192
-1.79509,-1.79982,0.0118575,0.000144705,-123,0,1.196
-1.79504,-1.79981,0.0119309,0.000157155,-124,0,1.2
-1.795,-1.79981,0.0120045,0.000202427,-124,0,1.204
-1.79495,-1.79981,0.0120783,0.000189248,-125,0,1.208
-1.7949,-1.79981,0.0121522,0.00025862,-125,0,1.212
-1.79485,-1.79981,0.0122264,0.000258841,-126,0,1.216
-1.7948,-1.79981,0.0123007,0.000258964,-127,0,1.22
-1.79475,-1.79981,0.0123752,0.000297382,-128,0,1.224
-1.7947,-1.79981,0.0124499,0.000280393,-129,0,1.228
-1.79465,-1.79981,0.0125248,0.000309297,-129,0,1.232
-1.7946,-1.7998,0.0125999,0.000325367,-130,0,1.236
-1.79455,-1.7998,0.0126751,0.000334302,-131,0,1.24
-1.7945,-1.7998,0.0127506,0.000262571,-132,0,1.244
-1.79445,-1.7998,0.0128262,0.000261038,-133,0,1.248
-1.7944,-1.7998,0.012902,0.000221836,-135,0,1.252
-1.79435,-1.7998,0.0129779,0.00020004,-136,0,1.256
-1.79429,-1.7998,0.0130541,0.000187921,-137,0,1.26
-1.79424,-1.7998,0.0131304,0.000219533,-137,0,1.264
-1.79419,-1.7998,0.013207,0.000237109,-138,0,1.268
-1.79414,-1.7998,0.0132837,0.000208531,-139,0,1.272
-1.79408,-1.7998,0.0133605,0.000230992,-140,0,1.276
-1.79403,-1.79979,0.0134376,0.00024348,-141,0,1.28
-1.79398,-1.79979,0.0135148,0.000250423,-142,0,1.284
-1.79392,-1.79979,0.0135922,0.000215934,-143,0,1.288
-1.79387,-1.79979,0.0136698,0.000235108,-144,0,1.292
-1.79381,-1.79979,0.0137476,0.000207419,-145,0,1.296
-1.79376,-1.79979,0.0138256,0.000268723,-145,0,1.3
-1.7937,-1.79979,0.0139037,0.000264459,-146,0,1.304
-1.79365,-1.79979,0.013982,0.000300437,-147,0,1.308
-1.79359,-1.79979,0.0140605,0.000320441,-148,0,1.312
-1.79353,-1.79978,0.0141391,0.000331563,-149,0,1.316
-1.79348,-1.79978,0.0142179,0.000376097,-149,0,1.32
-1.79342,-1.79978,0.0142969,0.000362508,-150,0,1.324
-1.79336,-1.79978,0.0143761,0.000354952,-151,0,1.328
-1.7933,-1.79978,0.0144555,0.000350752,-152,0,1.332
-1.79325,-1.79978,0.014535,0.000348416,-153,0,1.336
-1.79319,-1.79978,0.0146147,0.000308768,-155,0,1.34
-1.79313,-1.79978,0.0146946,0.000286723,-156,0,1.344
-1.79307,-1.79977,0.0147746,0.000274467,-157,0,1.348
-1.79301,-1.79977,0.0148548,0.000267652,-158,0,1.352
-1.79295,-1.79977,0.0149352,0.000302213,-159,0,1.356
-1.79289,-1.79977,0.0150158,0.000359778,-159,0,1.36
-1.79283,-1.79977,0.0150965,0.000353434,-160,0,1.364
-1.79277,-1.79977,0.0151774,0.000426607,-160,0,1.368
-1.79271,-1.79976,0.0152585,0.00050564,-161,0,1.372
-1.79265,-1.79976,0.0153397,0.000511233,-162,0,1.376
-1.79259,-1.79976,0.0154211,0.000514343,-163,0,1.38
-1.79253,-1.79976,0.0155027,0.000477722,-164,0,1.384
-1.79246,-1.79976,0.0155845,0.000419011,-166,0,1.388
-1.7924,-1.79976,0.0156664,0.000348019,-167,0,1.392
-1.79234,-1.79975,0.0157485,0.000346897,-168,0,1.396
-1.79227,-1.79975,0.0158308,0.000346273,-169,0,1.4
-1.79221,-1.79975,0.0159132,0.000307576,-171,0,1.404
-1.79215,-1.79975,0.0159958,0.000286061,-172,0,1.408
-1.79208,-1.79975,0.0160785,0.000312448,-173,0,1.412
-1.79202,-1.79975,0.0161615,0.000327119,-174,0,1.416
-1.79195,-1.79975,0.0162446,0.000296927,-175,0,1.42
-1.79189,-1.79975,0.0163278,0.000395188,-175,0,1.424
-1.79182,-1.79974,0.0164113,0.000488171,-175,0,1.428
-1.79176,-1.79974,0.0164948,0.00053987,-176,0,1.432
-1.79169,-1.79974,0.0165786,0.000645313,-176,0,1.436
-1.79163,-1.79973,0.0166625,0.000627241,-177,0,1.44
-1.79156,-1.79973,0.0167466,0.000693891,-178,0,1.444
-1.79149,-1.79973,0.0168309,0.000730949,-179,0,1.448
-1.79142,-1.79973,0.0169153,0.000713204,-180,0,1.452
-1.79136,-1.79972,0.0169998,0.000703337,-181,0,1.456
-1.79129,-1.79972,0.0170846,0.000736201,-182,0,1.46
-1.79122,-1.79972,0.0171695,0.000716124,-183,0,1.464
-1.79115,-1.79971,0.0172545,0.000743311,-184,0,1.468
-1.79108,-1.79971,0.0173398,0.000796776,-184,0,1.472
-1.79101,-1.79971,0.0174251,0.000826502,-185,0,1.476
-1.79094,-1.7997,0.0175107,0.00088138,-186,0,1.48
-1.79087,-1.7997,0.0175964,0.000911892,-187,0,1.484
-1.7908,-1.7997,0.0176823,0.000928857,-188,0,1.488
-1.79073,-1.79969,0.0177683,0.000938289,-189,0,1.492
-1.79066,-1.79969,0.0178545,0.000943533,-190,0,1.496
-1.79059,-1.79968,0.0179408,0.000946449,-191,0,1.5
-1.79052,-1.79968,0.0180273,0.00094807,-192,0,1.504
-1.79044,-1.79968,0.018114,0.000910622,-193,0,1.508
-1.79037,-1.79967,0.0182008,0.000889801,-194,0,1.512
-1.7903,-1.79967,0.0182878,0.000878225,-196,0,1.516
-1.79022,-1.79967,0.0183749,0.000795089,-197,0,1.52
-1.79015,-1.79966,0.0184622,0.000748866,-199,0,1.524
-1.79008,-1.79966,0.0185497,0.000608117,-201,0,1.528
-1.79,-1.79966,0.0186373,0.00052986,-203,0,1.532
-1.78993,-1.79966,0.018725,0.000448,-205,0,1.536
-1.78985,-1.79966,0.018813,0.000364137,-207,0,1.54
-1.78978,-1.79966,0.018901,0.000279159,-209,0,1.544
-1.7897,-1.79966,0.0189893,0.000270261,-210,0,1.548
-1.78962,-1.79966,0.0190776,0.000265314,-211,0,1.552
-1.78955,-1.79965,0.0191662,0.000300912,-212,0,1.556
-1.78947,-1.79965,0.0192549,0.000282356,-213,0,1.56
-1.78939,-1.79965,0.0193437,0.000272038,-214,0,1.564
-1.78932,-1.79965,0.0194327,0.000266302,-216,0,1.568
-1.78924,-1.79965,0.0195218,0.000186413,-217,0,1.572
-1.78916,-1.79965,0.0196111,0.000180345,-219,0,1.576
-1.78908,-1.79965,0.0197006,0.00021532,-219,0,1.58
-1.789,-1.79965,0.0197902,0.000196417,-221,0,1.584
-1.78892,-1.79965,0.01988,0.000224256,-222,0,1.588
-1.78884,-1.79965,0.0199699,0.000239735,-223,0,1.592
-1.78876,-1.79965,0.0200599,0.000286691,-224,0,1.596
-1.78868,-1.79964,0.0201501,0.000389497,-224,0,1.6
-1.7886,-1.79964,0.0202405,0.000369958,-225,0,1.604
-1.78852,-1.79964,0.020331,0.000397444,-226,0,1.608
-1.78844,-1.79964,0.0204217,0.000336028,-228,0,1.612
-1.78836,-1.79964,0.0205125,0.00030188,-229,0,1.616
-1.78828,-1.79964,0.0206034,0.000244544,-231,0,1.62
-1.78819,-1.79964,0.0206945,0.000174316,-233,0,1.624
-1.78811,-1.79964,0.0207858,0.000173619,-234,0,1.628
-1.78803,-1.79964,0.0208772,0.000134882,-236,0,1.632
-1.78794,-1.79964,0.0209687,0.000151693,-237,0,1.636
-1.78786,-1.79963,0.0210604,0.00019939,-238,0,1.64
-1.78777,-1.79963,0.0211522,0.000225909,-239,0,1.644
-1.78769,-1.79963,0.0212442,0.000240654,-240,0,1.648
-1.7876,-1.79963,0.0213364,0.000248852,-241,0,1.652
-1.78752,-1.79963,0.0214286,0.00029176,-242,0,1.656
