joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1, h term torque_1, current_time
-1.80664,-1.81989,0.0402642,0.0256092,-233,0,3.608
-1.80648,-1.8198,0.0403359,0.0247081,-243,0,3.612
-1.80632,-1.8197,0.0404077,0.0240921,-250,0,3.616
-1.80616,-1.81961,0.0404796,0.023251,-259,0,3.62
-1.80599,-1.81953,0.0405514,0.0225149,-267,0,3.624
-1.80583,-1.81944,0.0406233,0.0219906,-274,0,3.628
-1.80567,-1.81936,0.0406952,0.0216224,-279,0,3.632
-1.80551,-1.81927,0.0407671,0.0214944,-281,0,3.636
-1.80534,-1.81919,0.0408391,0.0214999,-282,0,3.64
-1.80518,-1.8191,0.040911,0.0213879,-285,0,3.644
-1.80501,-1.81901,0.040983,0.0216325,-283,0,3.648
-1.80485,-1.81892,0.0410551,0.0219985,-281,0,3.652
-1.80469,-1.81883,0.0411271,0.0223171,-279,0,3.656
-1.80452,-1.81874,0.0411992,0.0223792,-280,0,3.66
-1.80436,-1.81865,0.0412713,0.0227205,-278,0,3.664
-1.80419,-1.81856,0.0413434,0.0232554,-274,0,3.668
-1.80403,-1.81846,0.0414155,0.0235145,-272,0,3.672
-1.80386,-1.81837,0.0414877,0.0236202,-273,0,3.676
-1.80369,-1.81827,0.0415599,0.0240624,-269,0,3.68
-1.80353,-1.81817,0.0416321,0.0245001,-266,0,3.684
-1.80336,-1.81806,0.0417043,0.0249735,-263,0,3.688
-1.80319,-1.81796,0.0417766,0.0256969,-257,0,3.692
-1.80303,-1.81785,0.0418489,0.0265593,-250,0,3.696
-1.80286,-1.81774,0.0419212,0.0270388,-246,0,3.7
-1.80269,-1.81762,0.0419935,0.0275355,-243,0,3.704
-1.80252,-1.81751,0.0420658,0.0284636,-235,0,3.708
-1.80235,-1.81739,0.0421382,0.028903,-231,0,3.712
-1.80219,-1.81727,0.0422106,0.029339,-228,0,3.716
-1.80202,-1.81714,0.042283,0.0301183,-222,0,3.72
-1.80185,-1.81702,0.0423555,0.0304749,-219,0,3.724
-1.80168,-1.81689,0.0424279,0.0308649,-216,0,3.728
-1.80151,-1.81677,0.0425004,0.0312352,-214,0,3.732
-1.80134,-1.81664,0.0425729,0.0314794,-213,0,3.736
-1.80117,-1.81651,0.0426454,0.0317302,-211,0,3.74
-1.801,-1.81638,0.042718,0.0318697,-211,0,3.744
-1.80083,-1.81626,0.0427905,0.0318705,-212,0,3.748
-1.80065,-1.81613,0.0428631,0.0322161,-209,0,3.752
-1.80048,-1.81599,0.0429357,0.0325617,-207,0,3.756
-1.80031,-1.81586,0.0430084,0.0326388,-207,0,3.76
-1.80014,-1.81573,0.043081,0.0330268,-204,0,3.764
-1.79997,-1.8156,0.0431537,0.0331658,-204,0,3.768
-1.79979,-1.81546,0.0432264,0.033128,-205,0,3.772
-1.79962,-1.81533,0.0432991,0.0331454,-206,0,3.776
-1.79945,-1.8152,0.0433719,0.032925,-209,0,3.78
-1.79927,-1.81507,0.0434446,0.0329558,-210,0,3.784
-1.7991,-1.81494,0.0435174,0.0327428,-213,0,3.788
-1.79893,-1.81481,0.0435902,0.032356,-218,0,3.792
-1.79875,-1.81468,0.043663,0.0324093,-218,0,3.796
-1.79858,-1.81456,0.0437359,0.0320172,-223,0,3.8
-1.7984,-1.81443,0.0438087,0.0321059,-223,0,3.804
-1.79823,-1.8143,0.0438816,0.0315417,-230,0,3.808
-1.79805,-1.81418,0.0439545,0.0313046,-233,0,3.812
-1.79787,-1.81405,0.0440274,0.0312879,-235,0,3.816
-1.7977,-1.81393,0.0441004,0.0312786,-236,0,3.82
-1.79752,-1.8138,0.0441733,0.0312351,-237,0,3.824
-1.79734,-1.81368,0.0442463,0.0312492,-238,0,3.828
-1.79717,-1.81355,0.0443193,0.0314488,-237,0,3.832
-1.79699,-1.81343,0.0443923,0.0313297,-239,0,3.836
-1.79681,-1.8133,0.0444654,0.0316853,-237,0,3.84
-1.79663,-1.81317,0.0445384,0.0318447,-237,0,3.844
-1.79646,-1.81304,0.0446115,0.0319717,-236,0,3.848
-1.79628,-1.81291,0.0446846,0.0323874,-233,0,3.852
-1.7961,-1.81278,0.0447577,0.0326186,-232,0,3.856
-1.79592,-1.81265,0.0448308,0.0329388,-230,0,3.86
-1.79574,-1.81251,0.044904,0.0333087,-228,0,3.864
-1.79556,-1.81238,0.0449772,0.0335143,-227,0,3.868
-1.79538,-1.81224,0.0450504,0.0340888,-222,0,3.872
-1.7952,-1.8121,0.0451236,0.0344082,-220,0,3.876
-1.79502,-1.81196,0.0451968,0.0346625,-218,0,3.88
-1.79484,-1.81182,0.04527,0.0349957,-216,0,3.884
-1.79466,-1.81168,0.0453433,0.0348741,-218,0,3.888
-1.79448,-1.81153,0.0454166,0.035305,-215,0,3.892
-1.79429,-1.81139,0.0454899,0.0353913,-215,0,3.896
-1.79411,-1.81125,0.0455632,0.0355926,-214,0,3.9
-1.79393,-1.8111,0.0456365,0.0358196,-213,0,3.904
-1.79375,-1.81096,0.0457099,0.0359458,-213,0,3.908
-1.79356,-1.81081,0.0457832,0.0362077,-211,0,3.912
-1.79338,-1.81066,0.0458566,0.0365451,-209,0,3.916
-1.7932,-1.81052,0.04593,0.0366176,-209,0,3.92
-1.79301,-1.81037,0.0460034,0.0368497,-208,0,3.924
-1.79283,-1.81022,0.0460769,0.0366719,-211,0,3.928
-1.79264,-1.81007,0.0461503,0.0369949,-208,0,3.932
-1.79246,-1.80993,0.0462238,0.0369061,-210,0,3.936
-1.79227,-1.80978,0.0462973,0.036895,-211,0,3.94
-1.79209,-1.80963,0.0463708,0.0366588,-215,0,3.944
-1.7919,-1.80949,0.0464443,0.0363357,-219,0,3.948
-1.79172,-1.80935,0.0465179,0.0361944,-221,0,3.952
-1.79153,-1.80921,0.0465914,0.0355789,-228,0,3.956
-1.79134,-1.80907,0.046665,0.03516,-233,0,3.96
-1.79116,-1.80893,0.0467386,0.0348504,-237,0,3.964
-1.79097,-1.8088,0.0468122,0.0343332,-243,0,3.968
-1.79078,-1.80866,0.0468858,0.0346591,-241,0,3.972
-1.7906,-1.80852,0.0469594,0.0341884,-247,0,3.976
-1.79041,-1.80839,0.0470331,0.0333515,-256,0,3.98
-1.79022,-1.80826,0.0471067,0.0333463,-257,0,3.984
-1.79003,-1.80812,0.0471804,0.0334202,-258,0,3.988
-1.78984,-1.808,0.0472541,0.0328093,-265,0,3.992
-1.78965,-1.80786,0.0473278,0.0331216,-263,0,3.996
-1.78946,-1.80773,0.0474016,0.0326049,-269,0,4
-1.78927,-1.80761,0.0474753,0.0323177,-273,0,4.004
-1.78908,-1.80748,0.0475491,0.0317361,-280,0,4.008
-1.78889,-1.80736,0.0476228,0.0311059,-287,0,4.012
-1.7887,-1.80723,0.0476966,0.0314459,-285,0,4.016
-1.78851,-1.80711,0.0477704,0.031213,-288,0,4.02
-1.78832,-1.80699,0.0478443,0.0311219,-290,0,4.024
-1.78813,-1.80686,0.0479181,0.0311096,-292,0,4.028
-1.78794,-1.80674,0.0479919,0.0309877,-294,0,4.032
-1.78774,-1.80661,0.0480658,0.0310733,-294,0,4.036
-1.78755,-1.80649,0.0481397,0.0313511,-293,0,4.04
-1.78736,-1.80636,0.0482136,0.0312754,-295,0,4.044
-1.78717,-1.80623,0.0482875,0.0316168,-292,0,4.048
-1.78697,-1.80611,0.0483614,0.0318449,-291,0,4.052
-1.78678,-1.80598,0.0484353,0.0320102,-291,0,4.056
-1.78659,-1.80584,0.0485093,0.0329074,-283,0,4.06
-1.78639,-1.80571,0.0485832,0.0326009,-288,0,4.064
-1.7862,-1.80558,0.0486572,0.0327756,-287,0,4.068
-1.786,-1.80545,0.0487312,0.0331412,-285,0,4.072
-1.78581,-1.80531,0.0488052,0.0330377,-287,0,4.076
-1.78561,-1.80518,0.0488792,0.0330568,-288,0,4.08
-1.78542,-1.80505,0.0489532,0.0331058,-288,0,4.084
-1.78522,-1.80492,0.0490273,0.0325961,-295,0,4.088
-1.78502,-1.80479,0.0491013,0.0326579,-295,0,4.092
-1.78483,-1.80466,0.0491754,0.0322704,-300,0,4.096
-1.78463,-1.80454,0.0492495,0.0319399,-304,0,4.1
-1.78443,-1.80441,0.0493236,0.0319096,-306,0,4.104
-1.78424,-1.80428,0.0493977,0.031816,-308,0,4.108
-1.78404,-1.80416,0.0494718,0.0316106,-311,0,4.112
-1.78384,-1.80403,0.0495459,0.0316114,-312,0,4.116
-1.78364,-1.8039,0.0496201,0.0315352,-314,0,4.12
-1.78344,-1.80378,0.0496942,0.0317229,-314,0,4.124
-1.78324,-1.80365,0.0497684,0.0319039,-313,0,4.128
-1.78305,-1.80352,0.0498425,0.0317745,-316,0,4.132
-1.78285,-1.80339,0.0499167,0.0320477,-314,0,4.136
-1.78265,-1.80326,0.0499909,0.0319695,-316,0,4.14
-1.78245,-1.80314,0.0500652,0.0320794,-316,0,4.144
-1.78225,-1.803,0.0501394,0.032409,-314,0,4.148
-1.78204,-1.80287,0.0502136,0.0325155,-315,0,4.152
-1.78184,-1.80275,0.0502879,0.032383,-317,0,4.156
-1.78164,-1.80262,0.0503621,0.0322326,-320,0,4.16
-1.78144,-1.80249,0.0504364,0.0320723,-323,0,4.164
-1.78124,-1.80236,0.0505107,0.0319448,-325,0,4.168
-1.78104,-1.80224,0.050585,0.0318739,-327,0,4.172
-1.78083,-1.80211,0.0506593,0.0313743,-333,0,4.176
-1.78063,-1.80199,0.0507336,0.031365,-334,0,4.18
-1.78043,-1.80186,0.0508079,0.0312064,-337,0,4.184
-1.78023,-1.80174,0.0508823,0.0310032,-340,0,4.188
-1.78002,-1.80161,0.0509566,0.0311203,-341,0,4.192
-1.77982,-1.80149,0.051031,0.0312621,-340,0,4.196
-1.77961,-1.80136,0.0511053,0.0311876,-342,0,4.2
-1.77941,-1.80124,0.0511797,0.0313762,-342,0,4.204
-1.7792,-1.80111,0.0512541,0.0315961,-341,0,4.208
-1.779,-1.80098,0.0513285,0.0319102,-339,0,4.212
-1.77879,-1.80085,0.0514029,0.0323149,-337,0,4.216
-1.77859,-1.80072,0.0514773,0.0323865,-337,0,4.22
-1.77838,-1.80059,0.0515518,0.0325797,-336,0,4.224
-1.77817,-1.80046,0.0516262,0.0328022,-336,0,4.228
-1.77797,-1.80033,0.0517007,0.0328108,-337,0,4.232
-1.77776,-1.80019,0.0517751,0.0331991,-334,0,4.236
-1.77755,-1.80006,0.0518496,0.0330699,-337,0,4.24
-1.77735,-1.79993,0.0519241,0.032998,-339,0,4.244
-1.77714,-1.79979,0.0519986,0.0331882,-338,0,4.248
-1.77693,-1.79966,0.0520731,0.0329104,-342,0,4.252
-1.77672,-1.79953,0.0521476,0.0329093,-343,0,4.256
-1.77651,-1.7994,0.0522221,0.0326403,-347,0,4.26
-1.7763,-1.79927,0.0522966,0.032414,-351,0,4.264
-1.77609,-1.79914,0.0523711,0.0324416,-352,0,4.268
-1.77589,-1.79901,0.0524457,0.0324186,-353,0,4.272
-1.77568,-1.79889,0.0525202,0.0322141,-356,0,4.276
-1.77547,-1.79875,0.0525948,0.0326372,-353,0,4.28
-1.77525,-1.79862,0.0526694,0.0327575,-354,0,4.284
-1.77504,-1.79849,0.0527439,0.0326326,-356,0,4.288
-1.77483,-1.79836,0.0528185,0.0327549,-356,0,4.292
-1.77462,-1.79823,0.0528931,0.0328229,-357,0,4.296
-1.77441,-1.7981,0.0529677,0.0331291,-355,0,4.3
-1.7742,-1.79796,0.0530423,0.0333761,-354,0,4.304
-1.77399,-1.79783,0.0531169,0.0333217,-356,0,4.308
-1.77377,-1.79769,0.0531916,0.0337133,-353,0,4.312
-1.77356,-1.79756,0.0532662,0.0337776,-354,0,4.316
-1.77335,-1.79742,0.0533408,0.0339667,-353,0,4.32
-1.77313,-1.79728,0.0534155,0.0344554,-350,0,4.324
-1.77292,-1.79714,0.0534901,0.0343053,-352,0,4.328
-1.77271,-1.797,0.0535648,0.0344135,-353,0,4.332
-1.77249,-1.79687,0.0536395,0.0344354,-354,0,4.336
-1.77228,-1.79673,0.0537141,0.0345242,-354,0,4.34
-1.77206,-1.79659,0.0537888,0.0348804,-352,0,4.344
-1.77185,-1.79645,0.0538635,0.0348867,-353,0,4.348
-1.77163,-1.7963,0.0539382,0.0354271,-349,0,4.352
-1.77141,-1.79616,0.0540129,0.0356892,-348,0,4.356
-1.7712,-1.79601,0.0540876,0.0360267,-346,0,4.36
-1.77098,-1.79586,0.0541623,0.0367129,-340,0,4.364
-1.77076,-1.79571,0.0542371,0.0368643,-340,0,4.368
-1.77055,-1.79556,0.0543118,0.0371402,-338,0,4.372
-1.77033,-1.79542,0.0543865,0.0371019,-340,0,4.376
-1.77011,-1.79526,0.0544613,0.0373874,-338,0,4.38
-1.76989,-1.79511,0.054536,0.0374311,-339,0,4.384
-1.76968,-1.79497,0.0546108,0.0373403,-341,0,4.388
-1.76946,-1.79481,0.0546855,0.03752,-341,0,4.392
-1.76924,-1.79466,0.0547603,0.0375048,-342,0,4.396
-1.76902,-1.79451,0.0548351,0.0381483,-337,0,4.4
-1.7688,-1.79436,0.0549099,0.0381609,-338,0,4.404
-1.76858,-1.7942,0.0549846,0.0385898,-335,0,4.408
-1.76836,-1.79404,0.0550594,0.0388666,-334,0,4.412
-1.76814,-1.79389,0.0551342,0.0390972,-332,0,4.416
-1.76792,-1.79372,0.055209,0.0395706,-329,0,4.42
-1.7677,-1.79356,0.0552838,0.0397187,-329,0,4.424
-1.76748,-1.7934,0.0553586,0.0402996,-324,0,4.428
-1.76726,-1.79324,0.0554334,0.0402008,-326,0,4.432
-1.76703,-1.79308,0.0555083,0.0405676,-324,0,4.436
-1.76681,-1.79291,0.0555831,0.0407333,-323,0,4.44
-1.76659,-1.79275,0.0556579,0.0407103,-325,0,4.444
-1.76637,-1.79259,0.0557328,0.0406976,-326,0,4.448
-1.76614,-1.79242,0.0558076,0.0406905,-327,0,4.452
-1.76592,-1.79226,0.0558824,0.0407632,-328,0,4.456
-1.7657,-1.7921,0.0559573,0.0406503,-330,0,4.46
-1.76547,-1.79194,0.0560321,0.0405491,-332,0,4.464
-1.76525,-1.79178,0.056107,0.0404162,-335,0,4.468
-1.76502,-1.79161,0.0561819,0.0406491,-333,0,4.472
-1.7648,-1.79145,0.0562567,0.0403184,-338,0,4.476
-1.76457,-1.79129,0.0563316,0.0402112,-340,0,4.48
-1.76435,-1.79114,0.0564065,0.0398448,-345,0,4.484
-1.76412,-1.79098,0.0564813,0.0398712,-346,0,4.488
-1.7639,-1.79082,0.0565562,0.0394257,-351,0,4.492
-1.76367,-1.79066,0.0566311,0.0392546,-354,0,4.496
-1.76344,-1.79051,0.056706,0.0392746,-355,0,4.5
-1.76322,-1.79035,0.0567809,0.039209,-357,0,4.504
-1.76299,-1.79019,0.0568558,0.0397094,-353,0,4.508
-1.76276,-1.79003,0.0569307,0.040026,-351,0,4.512
-1.76253,-1.78986,0.0570056,0.0403938,-349,0,4.516
-1.7623,-1.7897,0.0570805,0.04079,-346,0,4.52
-1.76208,-1.78953,0.0571554,0.0416623,-339,0,4.524
-1.76185,-1.78936,0.0572303,0.0421856,-335,0,4.528
-1.76162,-1.78918,0.0573052,0.0430134,-328,0,4.532
-1.76139,-1.78901,0.0573801,0.0432053,-327,0,4.536
-1.76116,-1.78883,0.057455,0.0437338,-323,0,4.54
-1.76093,-1.78865,0.0575299,0.0439126,-323,0,4.544
-1.7607,-1.78848,0.0576049,0.0439353,-324,0,4.548
-1.76047,-1.7883,0.0576798,0.0441397,-323,0,4.552
-1.76024,-1.78812,0.0577547,0.0445985,-319,0,4.556
-1.76001,-1.78794,0.0578296,0.0447385,-319,0,4.56
-1.75977,-1.78775,0.0579046,0.0452382,-315,0,4.564
-1.75954,-1.78757,0.0579795,0.0457461,-311,0,4.568
-1.75931,-1.78738,0.0580544,0.046297,-307,0,4.572
-1.75908,-1.78719,0.0581294,0.0469484,-302,0,4.576
-1.75885,-1.787,0.0582043,0.0475407,-297,0,4.58
-1.75861,-1.7868,0.0582792,0.0482918,-291,0,4.584
-1.75838,-1.7866,0.0583542,0.0487478,-287,0,4.588
-1.75815,-1.78641,0.0584291,0.0488863,-287,0,4.592
-1.75791,-1.78621,0.058504,0.0490017,-287,0,4.596
-1.75768,-1.78601,0.058579,0.0493342,-285,0,4.6
-1.75744,-1.78582,0.0586539,0.049059,-288,0,4.604
-1.75721,-1.78562,0.0587289,0.0489826,-290,0,4.608
-1.75697,-1.78543,0.0588038,0.0487101,-294,0,4.612
-1.75674,-1.78523,0.0588788,0.0487886,-294,0,4.616
-1.7565,-1.78504,0.0589537,0.0486789,-296,0,4.62
-1.75627,-1.78484,0.0590287,0.0487329,-297,0,4.624
-1.75603,-1.78465,0.0591036,0.0488397,-296,0,4.628
-1.75579,-1.78445,0.0591786,0.0490141,-296,0,4.632
-1.75556,-1.78424,0.0592535,0.0499547,-288,0,4.636
-1.75532,-1.78405,0.0593285,0.0493656,-294,0,4.64
-1.75508,-1.78385,0.0594034,0.0499968,-289,0,4.644
-1.75484,-1.78365,0.0594784,0.0492356,-298,0,4.648
-1.75461,-1.78345,0.0595533,0.0495794,-295,0,4.652
-1.75437,-1.78326,0.0596283,0.0495787,-296,0,4.656
-1.75413,-1.78306,0.0597032,0.0497318,-296,0,4.66
-1.75389,-1.78286,0.0597782,0.0493567,-300,0,4.664
-1.75365,-1.78267,0.0598531,0.0490715,-304,0,4.668
-1.75341,-1.78247,0.0599281,0.0491429,-305,0,4.672
-1.75317,-1.78228,0.060003,0.0486842,-310,0,4.676
-1.75293,-1.78208,0.060078,0.0486208,-312,0,4.68
-1.75269,-1.78189,0.0601529,0.0482021,-317,0,4.684
-1.75245,-1.7817,0.0602279,0.0483144,-317,0,4.688
-1.75221,-1.78151,0.0603028,0.0482235,-319,0,4.692
-1.75197,-1.78131,0.0603778,0.0483647,-318,0,4.696
-1.75173,-1.78112,0.0604527,0.0485199,-318,0,4.7
-1.75148,-1.78092,0.0605276,0.0487212,-317,0,4.704
-1.75124,-1.78072,0.0606026,0.0487948,-317,0,4.708
-1.751,-1.78053,0.0606775,0.0487591,-319,0,4.712
-1.75076,-1.78034,0.0607525,0.0486241,-321,0,4.716
-1.75051,-1.78014,0.0608274,0.0484724,-324,0,4.72
-1.75027,-1.77995,0.0609023,0.0483113,-326,0,4.724
-1.75003,-1.77976,0.0609773,0.0481451,-329,0,4.728
-1.74978,-1.77956,0.0610522,0.0482827,-329,0,4.732
-1.74954,-1.77937,0.0611271,0.0482826,-330,0,4.736
-1.74929,-1.77918,0.0612021,0.0484359,-329,0,4.74
-1.74905,-1.77898,0.061277,0.0488279,-327,0,4.744
-1.7488,-1.77878,0.0613519,0.0497745,-319,0,4.748
-1.74856,-1.77857,0.0614268,0.0502625,-315,0,4.752
-1.74831,-1.77837,0.0615017,0.050879,-310,0,4.756
-1.74807,-1.77815,0.0615767,0.0518353,-302,0,4.76
-1.74782,-1.77794,0.0616516,0.0523287,-298,0,4.764
-1.74757,-1.77773,0.0617265,0.0525263,-297,0,4.768
-1.74733,-1.77752,0.0618014,0.0527896,-295,0,4.772
-1.74708,-1.77731,0.0618763,0.0527826,-296,0,4.776
-1.74683,-1.7771,0.0619512,0.0525869,-299,0,4.78
-1.74658,-1.77689,0.0620261,0.0520179,-306,0,4.784
-1.74633,-1.77668,0.062101,0.0520851,-306,0,4.788
-1.74609,-1.77648,0.0621759,0.051854,-309,0,4.792
-1.74584,-1.77627,0.0622508,0.0518789,-310,0,4.796
-1.74559,-1.77606,0.0623257,0.0522378,-308,0,4.8
-1.74534,-1.77585,0.0624006,0.0523607,-307,0,4.804
-1.74509,-1.77564,0.0624755,0.0527742,-304,0,4.808
-1.74484,-1.77542,0.0625503,0.0533493,-300,0,4.812
-1.74459,-1.77521,0.0626252,0.0532471,-302,0,4.816
-1.74434,-1.77499,0.0627001,0.0536506,-299,0,4.82
-1.74409,-1.77478,0.062775,0.0535297,-301,0,4.824
-1.74384,-1.77456,0.0628498,0.0536543,-301,0,4.828
-1.74358,-1.77435,0.0629247,0.0538002,-300,0,4.832
-1.74333,-1.77413,0.0629995,0.0536896,-302,0,4.836
-1.74308,-1.77391,0.0630744,0.0540116,-300,0,4.84
-1.74283,-1.7737,0.0631492,0.0539989,-301,0,4.844
-1.74257,-1.77348,0.0632241,0.0539535,-303,0,4.848
-1.74232,-1.77327,0.0632989,0.0541583,-302,0,4.852
-1.74207,-1.77305,0.0633738,0.0543106,-301,0,4.856
-1.74181,-1.77283,0.0634486,0.0542802,-302,0,4.86
-1.74156,-1.77261,0.0635234,0.0542633,-304,0,4.864
-1.74131,-1.7724,0.0635982,0.0538704,-308,0,4.868
-1.74105,-1.77218,0.063673,0.0539587,-309,0,4.872
-1.7408,-1.77197,0.0637479,0.0532792,-316,0,4.876
-1.74054,-1.77176,0.0638227,0.05363,-314,0,4.88
-1.74029,-1.77154,0.0638975,0.0534799,-316,0,4.884
-1.74003,-1.77133,0.0639723,0.0533965,-318,0,4.888
-1.73977,-1.77112,0.064047,0.0536569,-317,0,4.892
-1.73952,-1.7709,0.0641218,0.0538017,-316,0,4.896
-1.73926,-1.77068,0.0641966,0.0540739,-314,0,4.9
-1.739,-1.77046,0.0642714,0.054417,-312,0,4.904
-1.73875,-1.77024,0.0643462,0.0544928,-312,0,4.908
-1.73849,-1.77002,0.0644209,0.0546883,-312,0,4.912
-1.73823,-1.7698,0.0644957,0.054797,-311,0,4.916
-1.73797,-1.76959,0.0645704,0.0545506,-315,0,4.92
-1.73772,-1.76937,0.0646452,0.054452,-317,0,4.924
-1.73746,-1.76916,0.0647199,0.0537069,-325,0,4.928
-1.7372,-1.76894,0.0647946,0.0540212,-323,0,4.932
-1.73694,-1.76873,0.0648694,0.0539659,-325,0,4.936
-1.73668,-1.76851,0.0649441,0.0535133,-330,0,4.94
-1.73642,-1.7683,0.0650188,0.0537985,-328,0,4.944
-1.73616,-1.76808,0.0650935,0.053727,-330,0,4.948
-1.7359,-1.76787,0.0651682,0.0540324,-328,0,4.952
-1.73564,-1.76765,0.0652429,0.0542406,-327,0,4.956
-1.73538,-1.76743,0.0653176,0.0547398,-323,0,4.96
-1.73511,-1.7672,0.0653923,0.0552475,-319,0,4.964
-1.73485,-1.76698,0.065467,0.0556064,-317,0,4.968
-1.73459,-1.76675,0.0655416,0.0561895,-312,0,4.972
-1.73433,-1.76652,0.0656163,0.0569355,-306,0,4.976
-1.73407,-1.76629,0.0656909,0.0570435,-306,0,4.98
-1.7338,-1.76606,0.0657656,0.0577555,-300,0,4.984
-1.73354,-1.76582,0.0658402,0.0581514,-297,0,4.988
-1.73328,-1.76559,0.0659149,0.0584098,-295,0,4.992
-1.73301,-1.76535,0.0659895,0.0587836,-293,0,4.996
-1.73275,-1.76511,0.0660641,0.0589531,-292,0,5
-1.73248,-1.76488,0.0661387,0.0589323,-293,0,5.004
-1.73222,-1.76464,0.0662133,0.0589974,-293,0,5.008
-1.73195,-1.7644,0.0662879,0.0589569,-295,0,5.012
-1.73169,-1.76417,0.0663625,0.0588577,-297,0,5.016
-1.73142,-1.76394,0.0664371,0.0585341,-301,0,5.02
-1.73116,-1.76371,0.0665117,0.0579707,-307,0,5.024
-1.73089,-1.76348,0.0665862,0.057504,-313,0,5.028
-1.73062,-1.76325,0.0666608,0.0572446,-316,0,5.032
-1.73036,-1.76303,0.0667353,0.0569853,-320,0,5.036
-1.73009,-1.7628,0.0668099,0.0566877,-323,0,5.04
-1.72982,-1.76257,0.0668844,0.056829,-323,0,5.044
-1.72956,-1.76234,0.0669589,0.0569843,-323,0,5.048
-1.72929,-1.76211,0.0670334,0.0574158,-319,0,5.052
-1.72902,-1.76188,0.0671079,0.0581543,-313,0,5.056
-1.72875,-1.76164,0.0671824,0.0587182,-309,0,5.06
-1.72848,-1.7614,0.0672569,0.0594153,-303,0,5.064
-1.72821,-1.76115,0.0673314,0.0602247,-296,0,5.068
-1.72794,-1.76091,0.0674058,0.060598,-293,0,5.072
-1.72767,-1.76066,0.0674803,0.0609974,-290,0,5.076
-1.7274,-1.76042,0.0675547,0.0609893,-291,0,5.08
-1.72713,-1.76017,0.0676292,0.0610615,-291,0,5.084
-1.72686,-1.75993,0.0677036,0.0611016,-292,0,5.088
-1.72659,-1.75968,0.067778,0.0610473,-293,0,5.092
-1.72632,-1.75944,0.0678525,0.060902,-296,0,5.096
-1.72605,-1.7592,0.0679269,0.0605528,-300,0,5.1
-1.72578,-1.75896,0.0680012,0.0600902,-305,0,5.104
-1.7255,-1.75873,0.0680756,0.0594878,-312,0,5.108
-1.72523,-1.7585,0.06815,0.0589228,-319,0,5.112
-1.72496,-1.75826,0.0682244,0.0584169,-324,0,5.116
-1.72469,-1.75803,0.0682987,0.058289,-327,0,5.12
-1.72441,-1.7578,0.0683731,0.0581029,-330,0,5.124
-1.72414,-1.75757,0.0684474,0.0582295,-329,0,5.128
-1.72387,-1.75733,0.0685217,0.0585683,-327,0,5.132
-1.72359,-1.75709,0.068596,0.0591018,-323,0,5.136
-1.72332,-1.75685,0.0686703,0.0595519,-319,0,5.14
-1.72304,-1.75661,0.0687446,0.0603006,-313,0,5.144
-1.72277,-1.75636,0.0688189,0.0609087,-308,0,5.148
-1.72249,-1.75611,0.0688932,0.0611701,-306,0,5.152
-1.72222,-1.75587,0.0689674,0.0615072,-304,0,5.156
-1.72194,-1.75562,0.0690417,0.0616562,-304,0,5.16
-1.72166,-1.75537,0.0691159,0.0619309,-302,0,5.164
-1.72139,-1.75512,0.0691901,0.0621603,-301,0,5.168
-1.72111,-1.75487,0.0692644,0.0624028,-299,0,5.172
-1.72083,-1.75462,0.0693386,0.0624227,-300,0,5.176
-1.72056,-1.75436,0.0694127,0.0630473,-295,0,5.18
-1.72028,-1.75412,0.0694869,0.061899,-307,0,5.184
-1.72,-1.75388,0.0695611,0.0616056,-311,0,5.188
-1.71972,-1.75363,0.0696353,0.0612124,-315,0,5.192
-1.71944,-1.75339,0.0697094,0.0614157,-314,0,5.196
-1.71916,-1.75314,0.0697835,0.061452,-315,0,5.2
-1.71888,-1.75289,0.0698577,0.0620857,-310,0,5.204
-1.7186,-1.75265,0.0699318,0.0612109,-319,0,5.208
-1.71832,-1.7524,0.0700059,0.06176,-315,0,5.212
-1.71804,-1.75216,0.07008,0.0611065,-322,0,5.216
-1.71776,-1.75191,0.070154,0.0620854,-313,0,5.22
-1.71748,-1.75166,0.0702281,0.0613641,-321,0,5.224
-1.7172,-1.75141,0.0703021,0.0617685,-318,0,5.228
-1.71692,-1.75116,0.0703762,0.0622617,-315,0,5.232
-1.71664,-1.75091,0.0704502,0.0632646,-306,0,5.236
-1.71636,-1.75066,0.0705242,0.0624416,-315,0,5.24
-1.71607,-1.75041,0.0705982,0.0629428,-311,0,5.244
-1.71579,-1.75015,0.0706722,0.0632598,-309,0,5.248
-1.71551,-1.74989,0.0707462,0.0637045,-305,0,5.252
-1.71523,-1.74964,0.0708202,0.0637216,-306,0,5.256
-1.71494,-1.74938,0.0708941,0.0637312,-307,0,5.26
-1.71466,-1.74913,0.070968,0.0638899,-306,0,5.264
-1.71438,-1.74887,0.071042,0.0635179,-311,0,5.268
-1.71409,-1.74862,0.0711159,0.0633111,-314,0,5.272
-1.71381,-1.74837,0.0711898,0.0635413,-312,0,5.276
-1.71352,-1.74811,0.0712637,0.0637459,-311,0,5.28
-1.71324,-1.74786,0.0713375,0.0635146,-314,0,5.284
-1.71295,-1.7476,0.0714114,0.063616,-314,0,5.288
-1.71266,-1.74735,0.0714852,0.0635574,-316,0,5.292
-1.71238,-1.74709,0.0715591,0.06387,-314,0,5.296
-1.71209,-1.74684,0.0716329,0.0634685,-319,0,5.3
-1.71181,-1.74659,0.0717067,0.0630919,-323,0,5.304
