joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
0,-0.00023908,0.3925,0.554723,0,0,-2.35947e-08,0,0,121,-0,-0,121.667,5.89867e-06,0.004
0,-0.00023908,0.3925,0.554723,0,0,-9.43444e-08,0,0,121,-0,-0,121.667,2.35861e-05,0.008
0,-0.00023908,0.3925,0.554723,0,0,-2.12198e-07,0,0,121,-0,-0,121.667,5.30494e-05,0.012
0,-0.00023908,0.3925,0.554718,0,0,-3.77103e-07,-0.000431864,0,121,-0,-0,121.663,-0.107872,0.016
0,-0.00023908,0.3925,0.554706,0,0,-5.89009e-07,-0.00129559,0,121,-0,-0,121.654,-0.323751,0.02
0,-0.00023908,0.3925,0.554689,0,0,-8.47864e-07,-0.00227448,0,121,-0,-0,121.642,-0.568409,0.024
0,-0.000238734,0.3925,0.55467,0,2.87909e-05,-1.15362e-06,-0.00307103,0,120,-0,0,121.628,-0.76747,0.028
0,-0.000238734,0.3925,0.554652,0,1.91939e-05,-1.50622e-06,-0.00357327,0,120,-0,0,121.614,-0.892942,0.032
0,-0.000238734,0.3925,0.554636,0,1.2796e-05,-1.90561e-06,-0.00367777,0,120,-0,0,121.602,-0.918967,0.036
0,-0.000238734,0.3925,0.554626,0,8.53064e-06,-2.35175e-06,-0.00331558,0,120,-0,0,121.594,-0.828306,0.04
0,-0.000238734,0.3925,0.554622,0,5.6871e-06,-2.84458e-06,-0.00252708,0,120,-0,0,121.592,-0.63106,0.044
0,-0.000238734,0.3925,0.554622,0,3.7914e-06,-3.38405e-06,-0.00168472,0,121,-0,0,121.592,-0.420335,0.048
0,-0.000238734,0.3925,0.554622,0,2.5276e-06,-3.97011e-06,-0.00112315,0,121,-0,0,121.592,-0.279795,0.052
0,-0.000238734,0.3925,0.554622,0,1.68507e-06,-4.60272e-06,-0.000719975,0,121,-0,0,121.592,-0.178843,0.056
0,-0.000238734,0.3925,0.554622,0,1.12338e-06,-5.2818e-06,-0.000479983,0,121,-0,0,121.592,-0.118675,0.06
0,-0.000238734,0.3925,0.554622,0,7.48918e-07,-6.00733e-06,-0.000319989,0,121,-0,0,121.592,-0.0784954,0.064
0,-0.000238734,0.3925,0.554622,0,4.99279e-07,-6.77924e-06,-0.000213326,0,121,-0,0,121.592,-0.0516367,0.068
0,-0.000238734,0.3925,0.554622,0,3.32852e-07,-7.59748e-06,-0.000142217,0,121,-0,0,121.592,-0.0336549,0.072
0,-0.000238734,0.3925,0.554622,0,2.21902e-07,-8.462e-06,-9.48115e-05,0,121,-0,0,121.592,-0.0215874,0.076
0,-0.000238734,0.3925,0.554622,0,1.47934e-07,-9.37276e-06,-6.32077e-05,0,121,-0,0,121.592,-0.0134587,0.08
0,-0.000238734,0.3925,0.554622,0,9.86229e-08,-1.03297e-05,-4.21385e-05,0,121,-0,0,121.592,-0.00795219,0.084
0,-0.000238734,0.3925,0.554622,0,6.57486e-08,-1.13328e-05,-5.68832e-05,0,121,-0,0,121.592,-0.0113876,0.088
0,-0.000238734,0.3925,0.554622,0,4.38324e-08,-1.23819e-05,-9.13123e-06,0,121,-0,0,121.592,0.000812671,0.092
0,-0.000238734,0.3925,0.554622,0,2.92216e-08,-1.34771e-05,-6.08748e-06,0,121,-0,0,121.592,0.0018474,0.096
0,-0.000238734,0.3925,0.554622,0,1.94811e-08,-1.46182e-05,-4.05832e-06,0,121,-0,0,121.592,0.00263998,0.1
0,-0.000238734,0.392499,0.554622,0,1.29874e-08,-1.58053e-05,-3.14965e-05,0,121,-0,0,121.592,-0.00392279,0.104
0,-0.000238734,0.392499,0.554622,0,8.65826e-09,-1.70382e-05,-2.09976e-05,0,121,-0,0,121.592,-0.000989851,0.108
0,-0.000238734,0.392499,0.554622,0,5.77217e-09,-1.8317e-05,1.47925e-05,0,121,-0,0,121.592,0.00827738,0.112
0,-0.000238734,0.392499,0.554622,0,3.84811e-09,-1.96416e-05,9.86166e-06,0,121,-0,0,121.592,0.0073758,0.116
0,-0.000238734,0.392499,0.554622,0,2.56541e-09,-2.10118e-05,6.57444e-06,0,121,-0,0,121.592,0.00689656,0.12
0,-0.000238734,0.392499,0.554622,0,1.71027e-09,-2.24277e-05,4.38296e-06,0,121,-0,0,121.592,0.00670268,0.124
0,-0.000238734,0.392499,0.554622,0,1.14018e-09,-2.38893e-05,2.92197e-06,0,121,-0,0,121.593,0.00670282,0.128
0,-0.000238734,0.392499,0.554622,0,7.60121e-10,-2.53964e-05,1.94798e-06,0,121,-0,0,121.593,0.0068361,0.132
0,-0.000238734,0.392499,0.554622,0,5.06748e-10,-2.69491e-05,1.29866e-06,0,121,-0,0,121.593,0.00706193,0.136
0,-0.000238734,0.392499,0.554622,0,3.37832e-10,-2.85472e-05,8.6577e-07,0,121,-0,0,121.593,0.00735323,0.14
0,-0.000238734,0.392499,0.554622,0,2.25221e-10,-3.01907e-05,5.7718e-07,0,121,-0,0,121.593,0.00769196,0.144
0,-0.000238734,0.392498,0.554622,0,1.50147e-10,-3.18796e-05,3.84787e-07,0,121,-0,0,121.593,0.00806609,0.148
0,-0.000238734,0.392498,0.554622,0,1.00098e-10,-3.36138e-05,2.56524e-07,0,121,-0,0,121.593,0.00846757,0.152
0,-0.000238734,0.392498,0.554622,0,6.67322e-11,-3.53932e-05,1.71016e-07,0,121,-0,0,121.593,0.00889106,0.156
0,-0.000238734,0.392498,0.554622,0,4.44881e-11,-3.72179e-05,-2.86769e-05,0,121,-0,0,121.593,0.00213524,0.16
0,-0.000238734,0.392498,0.554622,0,2.96587e-11,-3.90877e-05,9.67298e-06,0,121,-0,0,121.593,0.0121902,0.164
0,-0.000238734,0.392498,0.554622,0,1.97725e-11,-4.10027e-05,6.44865e-06,0,121,-0,0,121.594,0.0118628,0.168
0,-0.000238734,0.392498,0.554622,0,1.31817e-11,-4.29627e-05,4.2991e-06,0,121,-0,0,121.594,0.0118154,0.172
0,-0.000238734,0.392497,0.554622,0,8.78778e-12,-4.49677e-05,2.86607e-06,0,121,-0,0,121.594,0.0119584,0.176
0,-0.000238734,0.392497,0.554622,0,5.85852e-12,-4.70177e-05,1.91071e-06,0,121,-0,0,121.594,0.0122321,0.18
0,-0.000238734,0.392497,0.554622,0,3.90568e-12,-4.91125e-05,1.27381e-06,0,121,-0,0,121.594,0.0125966,0.184
0,-0.000238734,0.392497,0.554622,0,2.60379e-12,-5.12523e-05,8.49206e-07,0,121,-0,0,121.594,0.0130254,0.188
0,-0.000238734,0.392497,0.554622,0,1.73586e-12,-5.34368e-05,5.66137e-07,0,121,-0,0,121.594,0.0135007,0.192
0,-0.000238734,0.392496,0.554622,0,1.15724e-12,-5.56661e-05,3.77425e-07,0,121,-0,0,121.595,0.0140109,0.196
0,-0.000238734,0.392496,0.554622,0,7.71492e-13,-5.79401e-05,2.51616e-07,0,121,-0,0,121.595,0.0145479,0.2
0,-0.000238734,0.392496,0.554622,0,5.14328e-13,-6.02588e-05,1.67744e-07,0,121,-0,0,121.595,0.0151066,0.204
0,-0.000238734,0.392496,0.554622,0,3.42885e-13,-6.26221e-05,1.1183e-07,0,121,-0,0,121.595,0.0156835,0.208
0,-0.000238734,0.392495,0.554622,0,2.2859e-13,-6.50299e-05,7.4553e-08,0,121,-0,0,121.595,0.0162761,0.212
0,-0.000238734,0.392495,0.554622,0,1.52393e-13,-6.74822e-05,-2.87412e-05,0,121,-0,0,121.595,0.00968524,0.216
