joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
-0.5036,-0.503697,0.171,0.168761,-0,0,2.35947e-08,0,0,-20,-0.531586,0,-20.1479,-5.89867e-05,0.004
-0.5036,-0.503697,0.171,0.168616,-0,0,9.43444e-08,-0.012121,0,-51,-0.531586,0,-21.457,-30.3027,0.008
-0.5036,-0.503696,0.171,0.168512,-0,2.87909e-05,2.12198e-07,-0.0167755,0,-64,-0.529686,0.100768,-22.396,-41.9393,0.012
-0.5036,-0.503697,0.171,0.168423,-0,-9.59697e-06,3.77103e-07,-0.0185829,0,-69,-0.531586,-0.0335894,-23.1951,-46.4583,0.016
-0.5036,-0.503696,0.171,0.168351,-0,2.23929e-05,5.89009e-07,-0.0183483,0,-69,-0.529686,0.0783753,-23.8388,-45.8723,0.02
-0.5036,-0.503697,0.171,0.1683,-0,-7.14441e-05,8.47864e-07,-0.0164645,0,-65,-0.535387,-0.250055,-24.2959,-41.1634,0.024
-0.5036,-0.503697,0.171,0.16827,-0,9.95242e-06,1.15362e-06,-0.0135099,0,-58,-0.531586,0.0348335,-24.5696,-33.7777,0.028
-0.5036,-0.503697,0.171,0.168259,-0,-2.2156e-05,1.50622e-06,-0.00995672,0,-49,-0.533486,-0.0775459,-24.6722,-24.8956,0.032
-0.5036,-0.503697,0.171,0.168263,-0,1.40203e-05,1.90561e-06,-0.00629232,0,-40,-0.531586,0.049071,-24.635,-15.7356,0.036
-0.5036,-0.503696,0.171,0.168274,-0,3.81378e-05,2.35175e-06,-0.00330236,0,-32,-0.529686,0.133482,-24.5387,-8.26179,0.04
-0.5036,-0.503697,0.171,0.168289,-0,-3.21567e-05,2.84458e-06,-0.000877194,0,-26,-0.533486,-0.112548,-24.3957,-2.2001,0.044
-0.5036,-0.503697,0.171,0.168308,-0,-5.02287e-05,3.38405e-06,0.000998705,0,-21,-0.535387,-0.1758,-24.2248,2.4883,0.048
-0.5036,-0.503696,0.171,0.16833,-0,5.2887e-05,3.97011e-06,0.00245084,0,-17,-0.529686,0.185104,-24.0322,6.11718,0.052
-0.5036,-0.503697,0.171,0.168352,-0,-5.11148e-05,4.60272e-06,0.0035053,0,-15,-0.535387,-0.178902,-23.8302,8.75175,0.056
-0.5036,-0.503697,0.171,0.168374,-0,-5.2856e-06,5.2818e-06,0.00417949,0,-13,-0.533486,-0.0184996,-23.6314,10.4355,0.06
-0.5036,-0.503697,0.171,0.168397,-0,-3.23147e-05,6.00733e-06,0.00465774,0,-11,-0.535387,-0.113101,-23.4295,11.6293,0.064
-0.5036,-0.503697,0.171,0.168418,-0,-2.15431e-05,6.77924e-06,0.00489019,0,-11,-0.535387,-0.0754009,-23.2369,12.2085,0.068
-0.5036,-0.503697,0.171,0.168439,-0,4.32198e-05,7.59748e-06,0.00495879,0,-10,-0.531586,0.151269,-23.0537,12.378,0.072
-0.5036,-0.503697,0.171,0.168457,-0,2.22607e-08,8.462e-06,0.00486057,0,-10,-0.533486,7.79123e-05,-22.8861,12.1303,0.076
-0.5036,-0.503697,0.171,0.168473,-0,2.88058e-05,9.37276e-06,0.00456476,0,-11,-0.531586,0.10082,-22.7434,11.3885,0.08
-0.5036,-0.503697,0.171,0.168486,-0,1.92038e-05,1.03297e-05,0.00413723,0,-12,-0.531586,0.0672135,-22.6256,10.3173,0.084
-0.5036,-0.503697,0.171,0.168498,-0,1.28026e-05,1.13328e-05,0.00376584,0,-13,-0.531586,0.044809,-22.5172,9.38626,0.088
-0.5036,-0.503697,0.171,0.168508,-0,-2.02559e-05,1.23819e-05,0.00334549,0,-14,-0.533486,-0.0708956,-22.4274,8.33278,0.092
-0.5036,-0.503697,0.171,0.168516,-0,-1.35039e-05,1.34771e-05,0.00286373,0,-15,-0.533486,-0.0472637,-22.3595,7.12563,0.096
-0.5036,-0.503697,0.171,0.168523,-0,1.97883e-05,1.46182e-05,0.00248497,0,-16,-0.531586,0.0692591,-22.2978,6.17588,0.1
-0.5036,-0.503697,0.171001,0.168528,-0,1.31922e-05,1.58053e-05,0.00205972,0,-17,-0.531586,0.0461727,-22.2548,5.10979,0.104
-0.5036,-0.503697,0.171001,0.168532,-0,-1.99961e-05,1.70382e-05,0.00168985,0,-18,-0.533486,-0.0699864,-22.2212,4.18202,0.108
-0.5036,-0.503697,0.171001,0.168534,-0,1.54602e-05,1.8317e-05,0.00135689,0,-18,-0.531586,0.0541106,-22.197,3.34644,0.112
-0.5036,-0.503697,0.171001,0.168536,-0,1.03068e-05,1.96416e-05,0.00101976,0,-19,-0.531586,0.0360737,-22.1852,2.50029,0.116
-0.5036,-0.503697,0.171001,0.168536,-0,6.87119e-06,2.10118e-05,0.000737421,0,-20,-0.531586,0.0240492,-22.1797,1.79102,0.12
-0.5036,-0.503697,0.171001,0.168536,-0,4.58079e-06,2.24277e-05,0.000434032,0,-21,-0.531586,0.0160328,-22.1867,1.02901,0.124
-0.5036,-0.503697,0.171001,0.168535,-0,-2.57371e-05,2.38893e-05,0.000260564,0,-21,-0.533486,-0.0900797,-22.1907,0.591686,0.128
-0.5036,-0.503697,0.171001,0.168535,-0,-1.7158e-05,2.53964e-05,0.000173709,0,-21,-0.533486,-0.0600531,-22.1915,0.370782,0.132
-0.5036,-0.503697,0.171001,0.168536,-0,-1.14387e-05,2.69491e-05,0.000144597,0,-21,-0.533486,-0.0400354,-22.1894,0.29412,0.136
-0.5036,-0.503697,0.171001,0.168535,-0,-7.6258e-06,2.85472e-05,6.76071e-05,0,-22,-0.533486,-0.0266903,-22.1935,0.0976499,0.14
-0.5036,-0.503697,0.171001,0.168536,-0,-5.08386e-06,3.01907e-05,7.38623e-05,0,-22,-0.533486,-0.0177935,-22.1914,0.109179,0.144
-0.5036,-0.503697,0.171002,0.168536,-0,-3.38924e-06,3.18796e-05,4.92416e-05,0,-22,-0.533486,-0.0118623,-22.1925,0.043405,0.148
-0.5036,-0.503697,0.171002,0.168536,-0,-2.2595e-06,3.36138e-05,3.28277e-05,0,-22,-0.533486,-0.00790823,-22.1937,-0.00196513,0.152
-0.5036,-0.503697,0.171002,0.168536,-0,2.72846e-05,3.53932e-05,7.9467e-05,0,-22,-0.531586,0.0954961,-22.1888,0.110184,0.156
