joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
-0.5036,-0.503697,0.144,0.14092,-0,0,2.35947e-08,0,0,-23,-0.531586,0,-23.1004,-5.89867e-05,0.004
-0.5036,-0.503697,0.144,0.140775,-0,0,9.43444e-08,-0.0120922,0,-54,-0.531586,0,-24.1887,-30.2307,0.008
-0.5036,-0.503697,0.144,0.140675,-0,0,2.12198e-07,-0.0163532,0,-65,-0.531586,0,-24.935,-40.8836,0.012
-0.5036,-0.503697,0.144,0.140594,-0,0,3.77103e-07,-0.017668,0,-69,-0.531586,0,-25.5439,-44.171,0.016
-0.5036,-0.503697,0.144,0.140531,-0,0,5.89009e-07,-0.0170762,0,-68,-0.531586,0,-26.0207,-42.692,0.02
-0.5036,-0.503697,0.144,0.140486,-0,0,8.47864e-07,-0.0150694,0,-64,-0.531586,0,-26.3524,-37.6756,0.024
-0.5036,-0.503697,0.144,0.140462,-0,0,1.15362e-06,-0.0120904,0,-56,-0.531586,0,-26.5364,-30.2289,0.028
-0.5036,-0.503697,0.144,0.140458,-0,0,1.50622e-06,-0.00840577,0,-47,-0.531586,0,-26.5675,-21.0182,0.032
-0.5036,-0.503697,0.144,0.140464,-0,0,1.90561e-06,-0.0051144,0,-39,-0.531586,0,-26.5235,-12.7908,0.036
-0.5036,-0.503697,0.144,0.140476,-0,0,2.35175e-06,-0.00240192,0,-32,-0.531586,0,-26.4329,-6.01067,0.04
-0.5036,-0.503697,0.144,0.140494,-0,0,2.84458e-06,-0.000104149,0,-26,-0.531586,0,-26.2982,-0.267485,0.044
-0.5036,-0.503697,0.144,0.140516,-0,0,3.38405e-06,0.00180198,0,-21,-0.531586,0,-26.1299,4.49648,0.048
-0.5036,-0.503697,0.144,0.140541,-0,0,3.97011e-06,0.00330306,0,-17,-0.531586,0,-25.9409,8.24771,0.052
-0.5036,-0.503697,0.144,0.140568,-0,0,4.60272e-06,0.00439015,0,-14,-0.531586,0,-25.7441,10.9639,0.056
-0.5036,-0.503697,0.144,0.140591,-0,0,5.2818e-06,0.00491334,0,-13,-0.531586,0,-25.5654,12.2701,0.06
-0.5036,-0.503697,0.144,0.140615,-0,0,6.00733e-06,0.00526213,0,-12,-0.531586,0,-25.3868,13.1403,0.064
-0.5036,-0.503697,0.144,0.140638,-0,0,6.77924e-06,0.0053795,0,-11,-0.531586,0,-25.2186,13.4318,0.068
-0.5036,-0.503697,0.144,0.140658,-0,0,7.59748e-06,0.00531379,0,-11,-0.531586,0,-25.0633,13.2655,0.072
