joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
-1.18,-1.18187,0.576653,0.181137,0,0,1.88345e-07,0,0,-1582,-0,-0,-1582.06,-0.000282517,0.004
-1.18,-1.18187,0.576653,0.181137,0,0,7.52776e-07,0,0,-1582,-0,-0,-1582.06,-0.00112916,0.008
-1.18,-1.18187,0.576653,0.181144,0,0,1.69239e-06,0.0006334,0,-1581,-0,-0,-1582.03,0.947562,0.012
-1.18,-1.18187,0.576653,0.181255,0,0,3.00629e-06,0.00966415,0,-1567,-0,-0,-1581.59,14.4917,0.016
-1.18,-1.18187,0.576653,0.181493,0,0,4.69356e-06,0.0262509,0,-1541,-0,-0,-1580.64,39.3693,0.02
-1.18,-1.18187,0.576653,0.181844,0,-2.87909e-05,6.75331e-06,0.0467234,0,-1509,-0,-0,-1579.24,70.075,0.024
-1.18,-1.18187,0.576653,0.182308,0,-1.91939e-05,9.18463e-06,0.0698727,0,-1472,-0,-0,-1577.38,104.795,0.028
-1.18,-1.18187,0.576653,0.18287,0,1.5995e-05,1.19866e-05,0.0933959,0,-1435,-0,0,-1575.13,140.076,0.032
-1.18,-1.18187,0.576653,0.183506,0,1.06633e-05,1.51584e-05,0.11521,0,-1399,-0,0,-1572.59,172.793,0.036
-1.18,-1.18187,0.576653,0.184166,0,7.10887e-06,1.86991e-05,0.131855,0,-1372,-0,0,-1569.95,197.755,0.04
-1.18,-1.18187,0.576653,0.184813,0,-2.40517e-05,2.26077e-05,0.141771,0,-1354,-0,-0,-1567.36,212.623,0.044
-1.18,-1.18187,0.576653,0.185447,0,1.27565e-05,2.68834e-05,0.147403,0,-1343,-0,0,-1564.82,221.064,0.048
-1.18,-1.18187,0.576654,0.18605,0,-2.02866e-05,3.15253e-05,0.14848,0,-1339,-0,-0,-1562.42,222.673,0.052
-1.18,-1.18187,0.576654,0.186648,0,1.52665e-05,3.65325e-05,0.148824,0,-1336,-0,0,-1560.02,223.181,0.056
-1.18,-1.18187,0.576654,0.187231,0,6.77595e-05,4.19041e-05,0.147844,0,-1335,-0,0,-1557.69,221.703,0.06
-1.18,-1.18187,0.576654,0.187813,0,-1.24088e-05,4.76392e-05,0.147075,0,-1334,-0,-0,-1555.36,220.541,0.064
-1.18,-1.18187,0.576654,0.188407,0,-3.70635e-05,5.37369e-05,0.147542,0,-1331,-0,-0,-1552.99,221.232,0.068
-1.18,-1.18187,0.576654,0.188997,0,4.08194e-06,6.01963e-05,0.147478,0,-1329,-0,0,-1550.63,221.127,0.072
-1.18,-1.18187,0.576655,0.189582,0,6.03031e-05,6.70165e-05,0.147091,0,-1327,-0,0,-1548.29,220.536,0.076
-1.18,-1.18187,0.576655,0.190172,0,-4.61707e-05,7.41967e-05,0.147235,0,-1325,-0,-0,-1545.93,220.742,0.08
-1.18,-1.18187,0.576655,0.190763,0,-1.98953e-06,8.17359e-05,0.147361,0,-1322,-0,-0,-1543.57,220.918,0.084
-1.18,-1.18187,0.576656,0.191345,0,-1.32635e-06,8.96332e-05,0.146782,0,-1321,-0,-0,-1541.24,220.038,0.088
-1.18,-1.18187,0.576656,0.191917,0,-2.96752e-05,9.78879e-05,0.145532,0,-1320,-0,-0,-1538.96,218.152,0.092
-1.18,-1.18187,0.576656,0.192458,0,9.00749e-06,0.000106499,0.142051,0,-1323,-0,0,-1536.8,212.916,0.096
-1.18,-1.18187,0.576657,0.19298,0,-2.27859e-05,0.000115465,0.138232,0,-1327,-0,-0,-1534.71,207.175,0.1
-1.18,-1.18187,0.576657,0.193465,0,7.11822e-05,0.000124786,0.132577,0,-1334,-0,0,-1532.77,198.679,0.104
-1.18,-1.18187,0.576658,0.193925,0,-1.01271e-05,0.000134461,0.126734,0,-1341,-0,-0,-1530.93,189.9,0.108
-1.18,-1.18187,0.576658,0.194358,0,-6.75139e-06,0.000144489,0.120565,0,-1348,-0,-0,-1529.2,180.63,0.112
-1.18,-1.18187,0.576659,0.194774,0,-4.50093e-06,0.000154868,0.115069,0,-1355,-0,-0,-1527.54,172.372,0.116
-1.18,-1.18187,0.57666,0.195166,0,-3.17915e-05,0.000165599,0.109362,0,-1362,-0,-0,-1525.97,163.794,0.12
-1.18,-1.18187,0.57666,0.195545,0,6.51784e-05,0.00017668,0.104463,0,-1368,-0,0,-1524.46,156.429,0.124
-1.18,-1.18187,0.576661,0.19591,0,-1.41296e-05,0.00018811,0.100074,0,-1373,-0,-0,-1523,149.829,0.128
-1.18,-1.18187,0.576662,0.196265,0,-9.41972e-06,0.000199888,0.096313,0,-1377,-0,-0,-1521.59,144.17,0.132
-1.18,-1.18187,0.576663,0.196606,0,5.1302e-05,0.000212014,0.0926253,0,-1381,-0,0,-1520.23,138.62,0.136
-1.18,-1.18187,0.576664,0.196936,0,-2.33805e-05,0.000224487,0.0892167,0,-1385,-0,-0,-1518.91,133.488,0.14
-1.18,-1.18187,0.576664,0.197247,0,-1.5587e-05,0.000237305,0.0854472,0,-1389,-0,-0,-1517.67,127.815,0.144
-1.18,-1.18187,0.576665,0.197548,0,-1.03913e-05,0.000250469,0.0820417,0,-1393,-0,-0,-1516.47,122.687,0.148
-1.18,-1.18187,0.576666,0.197827,0,-6.92755e-06,0.000263976,0.0779288,0,-1398,-0,-0,-1515.36,116.497,0.152
-1.18,-1.18187,0.576668,0.198094,0,-4.61837e-06,0.000277826,0.0741791,0,-1403,-0,-0,-1514.29,110.852,0.156
-1.18,-1.18187,0.576669,0.198349,0,-3.07891e-06,0.000292019,0.0707004,0,-1407,-0,-0,-1513.28,105.613,0.16
-1.18,-1.18187,0.57667,0.198593,0,-2.05261e-06,0.000306553,0.06746,0,-1411,-0,-0,-1512.31,100.73,0.164
-1.18,-1.18187,0.576671,0.19882,0,5.62134e-05,0.000321428,0.0639178,0,-1416,-0,0,-1511.4,95.3945,0.168
