joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
-0.5036,-0.503697,0.117,0.114539,-0,0,2.35947e-08,0,0,-18,-0.531586,0,-18.4606,-0.000106176,0.004
-0.5036,-0.503697,0.117,0.114405,-0,0,9.43444e-08,-0.0111421,0,-69,-0.531586,0,-19.4634,-50.1398,0.008
-0.5036,-0.503697,0.117,0.114311,-0,0,2.12198e-07,-0.0152304,0,-88,-0.531586,0,-20.1656,-68.5378,0.012
-0.5036,-0.503697,0.117,0.114238,-0,0,3.77103e-07,-0.0162861,0,-94,-0.531586,0,-20.7175,-73.289,0.016
-0.5036,-0.503697,0.117,0.114184,-0,0,5.89009e-07,-0.0152912,0,-89,-0.531586,0,-21.1166,-68.813,0.02
-0.5036,-0.503697,0.117,0.114153,-0,0,8.47864e-07,-0.0128141,0,-79,-0.531586,0,-21.3524,-57.6672,0.024
-0.5036,-0.503697,0.117,0.114144,-0,0,1.15362e-06,-0.00929129,0,-63,-0.531586,0,-21.4198,-41.816,0.028
-0.5036,-0.503697,0.117,0.11415,-0,0,1.50622e-06,-0.00573354,0,-47,-0.531586,0,-21.3784,-25.8077,0.032
-0.5036,-0.503697,0.117,0.114163,-0,0,1.90561e-06,-0.00272831,0,-33,-0.531586,0,-21.28,-12.2859,0.036
-0.5036,-0.503697,0.117,0.114183,-0,0,2.35175e-06,-0.000120206,0,-21,-0.531586,0,-21.1271,-0.551509,0.04
-0.5036,-0.503697,0.117,0.114208,-0,0,2.84458e-06,0.00196402,0,-12,-0.531586,0,-20.9432,8.82528,0.044
-0.5036,-0.503697,0.117,0.114235,-0,0,3.38405e-06,0.00355504,0,-4,-0.531586,0,-20.7412,15.9824,0.048
-0.5036,-0.503697,0.117,0.114263,-0,0,3.97011e-06,0.00470209,0,0,-0.531586,0,-20.5314,21.1415,0.052
-0.5036,-0.503697,0.117,0.114289,-0,0,4.60272e-06,0.00532284,0,3,-0.531586,0,-20.3346,23.9321,0.056
-0.5036,-0.503697,0.117,0.114312,-0,0,5.2818e-06,0.00547755,0,4,-0.531586,0,-20.1612,24.6252,0.06
-0.5036,-0.503697,0.117,0.114333,-0,0,6.00733e-06,0.00537916,0,4,-0.531586,0,-20.0059,24.1792,0.064
-0.5036,-0.503697,0.117,0.11435,-0,0,6.77924e-06,0.00502565,0,2,-0.531586,0,-19.8765,22.5849,0.068
-0.5036,-0.503697,0.117,0.114365,-0,0,7.59748e-06,0.00461723,0,0,-0.531586,0,-19.7627,20.7434,0.072
-0.5036,-0.503697,0.117,0.114377,-0,0,8.462e-06,0.00408584,0,-1,-0.531586,0,-19.6723,18.3482,0.076
-0.5036,-0.503697,0.117,0.114387,-0,0,9.37276e-06,0.00353004,0,-3,-0.531586,0,-19.6,15.843,0.08
-0.5036,-0.503697,0.117,0.114394,-0,0,1.03297e-05,0.00295797,0,-6,-0.531586,0,-19.5459,13.2644,0.084
-0.5036,-0.503697,0.117,0.1144,-0,0,1.13328e-05,0.00243263,0,-8,-0.531586,0,-19.5047,10.8959,0.088
-0.5036,-0.503697,0.117,0.114403,-0,0,1.23819e-05,0.00190966,0,-10,-0.531586,0,-19.4792,8.53777,0.092
-0.5036,-0.503697,0.117,0.114405,-0,0,1.34771e-05,0.00141706,0,-13,-0.531586,0,-19.4666,6.31614,0.096
-0.5036,-0.503697,0.117,0.114405,-0,0,1.46182e-05,0.000973501,0,-15,-0.531586,0,-19.4644,4.31497,0.1
-0.5036,-0.503697,0.117001,0.114405,-0,0,1.58053e-05,0.000649,0,-16,-0.531586,0,-19.4649,2.84938,0.104
-0.5036,-0.503697,0.117001,0.114405,-0,0,1.70382e-05,0.000432667,0,-17,-0.531586,0,-19.4654,1.87033,0.108
-0.5036,-0.503697,0.117001,0.114405,-0,0,1.8317e-05,0.000288445,0,-18,-0.531586,0,-19.4659,1.21557,0.112
-0.5036,-0.503697,0.117001,0.114405,-0,0,1.96416e-05,0.000192296,0,-18,-0.531586,0,-19.4665,0.776947,0.116
-0.5036,-0.503697,0.117001,0.114406,-0,0,2.10118e-05,0.000156989,0,-18,-0.531586,0,-19.4645,0.611895,0.12
-0.5036,-0.503697,0.117001,0.114406,-0,0,2.24277e-05,0.00013345,0,-18,-0.531586,0,-19.4626,0.4996,0.124
-0.5036,-0.503697,0.117001,0.114406,-0,0,2.38893e-05,0.000117758,0,-19,-0.531586,0,-19.4607,0.422407,0.128
-0.5036,-0.503697,0.117001,0.114407,-0,0,2.53964e-05,0.000107296,0,-19,-0.531586,0,-19.4588,0.368548,0.132
-0.5036,-0.503697,0.117001,0.114407,-0,0,2.69491e-05,0.000100322,0,-19,-0.531586,0,-19.457,0.330176,0.136
-0.5036,-0.503697,0.117001,0.114408,-0,0,2.85472e-05,0.000124463,0,-19,-0.531586,0,-19.4527,0.431621,0.14
-0.5036,-0.503697,0.117001,0.114408,-0,0,3.01907e-05,0.000140557,0,-18,-0.531586,0,-19.4484,0.496649,0.144
-0.5036,-0.503697,0.117002,0.114409,-0,0,3.18796e-05,0.000180078,0,-18,-0.531586,0,-19.4415,0.666891,0.148
-0.5036,-0.503697,0.117002,0.11441,-0,0,3.36138e-05,0.000206424,0,-18,-0.531586,0,-19.4347,0.777648,0.152
-0.5036,-0.503697,0.117002,0.114411,-0,0,3.53932e-05,0.000223989,0,-18,-0.531586,0,-19.428,0.848681,0.156
-0.5036,-0.503697,0.117002,0.114412,-0,0,3.72179e-05,0.000235699,0,-18,-0.531586,0,-19.4213,0.893164,0.16
-0.5036,-0.503697,0.117002,0.114414,-0,0,3.90877e-05,0.000272296,0,-18,-0.531586,0,-19.4121,1.04944,0.164
-0.5036,-0.503697,0.117002,0.114415,-0,0,4.10027e-05,0.000267904,0,-18,-0.531586,0,-19.4055,1.02105,0.168
-0.5036,-0.503697,0.117002,0.114416,-0,0,4.29627e-05,0.000293766,0,-18,-0.531586,0,-19.3964,1.12862,0.172
-0.5036,-0.503697,0.117003,0.114418,-0,0,4.49677e-05,0.000311008,0,-18,-0.531586,0,-19.3874,1.19718,0.176
-0.5036,-0.503697,0.117003,0.114419,-0,0,4.70177e-05,0.000293711,0,-18,-0.531586,0,-19.381,1.11012,0.18
-0.5036,-0.503697,0.117003,0.11442,-0,0,4.91125e-05,0.000310971,0,-18,-0.531586,0,-19.372,1.17836,0.184
-0.5036,-0.503697,0.117003,0.114421,-0,0,5.12523e-05,0.000322478,0,-18,-0.531586,0,-19.3632,1.22052,0.188
-0.5036,-0.503697,0.117003,0.114422,-0,0,5.34368e-05,0.000272567,0,-18,-0.531586,0,-19.3596,0.986086,0.192
-0.5036,-0.503697,0.117004,0.114424,-0,0,5.56661e-05,0.000296875,0,-18,-0.531586,0,-19.3508,1.08544,0.196
-0.5036,-0.503697,0.117004,0.114425,-0,0,5.79401e-05,0.00031308,0,-18,-0.531586,0,-19.3422,1.14813,0.2
-0.5036,-0.503697,0.117004,0.114426,-0,0,6.02588e-05,0.000323884,0,-18,-0.531586,0,-19.3336,1.18631,0.204
