joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
-0.5036,-0.503697,0.201,0.199149,-0,0,2.51126e-07,0,0,-6,-0.531586,0,-6.47845,-0.00037669,0.004
-0.5036,-0.503697,0.201,0.199068,-0,0,1.0037e-06,-0.00673708,0,-16,-0.531586,0,-6.76142,-10.1071,0.008
-0.5036,-0.503696,0.201,0.199009,-0,2.87909e-05,2.25652e-06,-0.00941463,0,-21,-0.529686,0.100768,-6.96821,-14.1253,0.012
-0.5036,-0.503696,0.201,0.198957,-0,1.91939e-05,4.00838e-06,-0.0106239,0,-23,-0.529686,0.0671788,-7.15085,-15.9418,0.016
-0.5036,-0.503697,0.201,0.19891,-0,-1.5995e-05,6.25808e-06,-0.0110269,0,-23,-0.531586,-0.0559824,-7.31658,-16.5498,0.02
-0.5036,-0.503697,0.201,0.198869,-0,-1.06633e-05,9.00441e-06,-0.0107486,0,-23,-0.531586,-0.0373216,-7.45938,-16.1364,0.024
-0.5036,-0.503697,0.201,0.198833,-0,-7.10887e-06,1.22462e-05,-0.0101312,0,-22,-0.531586,-0.024881,-7.58408,-15.2152,0.028
-0.5036,-0.503696,0.201,0.198804,-0,2.40517e-05,1.59822e-05,-0.00923016,0,-21,-0.529686,0.0841809,-7.68827,-13.8692,0.032
-0.5036,-0.503697,0.201,0.198779,-0,-7.03383e-05,2.02112e-05,-0.00819759,0,-20,-0.535387,-0.246184,-7.77437,-12.3267,0.036
-0.5036,-0.503697,0.201,0.198761,-0,-4.68922e-05,2.49321e-05,-0.00696219,0,-18,-0.535387,-0.164123,-7.83757,-10.4807,0.04
-0.5036,-0.503696,0.201,0.198749,-0,5.51113e-05,3.01436e-05,-0.00564914,0,-16,-0.529686,0.19289,-7.88028,-8.51893,0.044
-0.5036,-0.503697,0.201001,0.198743,-0,7.94994e-06,3.58445e-05,-0.00422675,0,-14,-0.531586,0.0278248,-7.90008,-6.39389,0.048
-0.5036,-0.503697,0.201001,0.198744,-0,-2.3491e-05,4.20337e-05,-0.00278904,0,-12,-0.533486,-0.0822184,-7.89942,-4.24661,0.052
-0.5036,-0.503697,0.201001,0.198746,-0,-1.56606e-05,4.871e-05,-0.00168662,0,-10,-0.533486,-0.0548123,-7.8928,-2.60299,0.056
-0.5036,-0.503696,0.201001,0.198748,-0,4.71414e-05,5.58721e-05,-0.000980456,0,-9,-0.529686,0.164995,-7.88748,-1.55449,0.06
-0.5036,-0.503697,0.201001,0.198751,-0,-5.49452e-05,6.35189e-05,-0.000394519,0,-8,-0.535387,-0.192308,-7.87744,-0.687057,0.064
-0.5036,-0.503697,0.201002,0.198754,-0,2.09517e-05,7.16492e-05,5.36875e-05,0,-7,-0.531586,0.0733311,-7.86508,-0.0269425,0.068
-0.5036,-0.503697,0.201002,0.198759,-0,1.39678e-05,8.02617e-05,0.000381283,0,-7,-0.531586,0.0488874,-7.85163,0.451532,0.072
-0.5036,-0.503696,0.201002,0.198762,-0,3.81028e-05,8.93554e-05,0.000570889,0,-7,-0.529686,0.13336,-7.83952,0.7223,0.076
-0.5036,-0.503697,0.201003,0.198765,-0,-3.38905e-06,9.89289e-05,0.00061092,0,-7,-0.531586,-0.0118617,-7.83116,0.767986,0.08
-0.5036,-0.503697,0.201003,0.198767,-0,-3.10503e-05,0.000108981,0.000551235,0,-7,-0.533486,-0.108676,-7.82657,0.66338,0.084
-0.5036,-0.503696,0.201004,0.198768,-0,3.68817e-05,0.000119511,0.000425072,0,-7,-0.529686,0.129086,-7.82575,0.458341,0.088
-0.5036,-0.503697,0.201004,0.198767,-0,-6.1785e-05,0.000130517,0.00025459,0,-7,-0.535387,-0.216248,-7.82871,0.186109,0.092
-0.5036,-0.503697,0.201005,0.198767,-0,-1.23991e-05,0.000141998,0.000140936,0,-7,-0.533486,-0.0433968,-7.83183,-0.00159397,0.096
-0.5036,-0.503696,0.201005,0.198767,-0,4.93158e-05,0.000153954,9.39572e-05,0,-7,-0.529686,0.172605,-7.8339,-0.0899948,0.1
-0.5036,-0.503696,0.201006,0.198767,-0,3.28772e-05,0.000166382,6.26381e-05,0,-7,-0.529686,0.11507,-7.83614,-0.155616,0.104
-0.5036,-0.503697,0.201006,0.198767,-0,-3.56637e-05,0.000179282,4.17588e-05,0,-8,-0.533486,-0.124823,-7.83856,-0.206284,0.108
-0.5036,-0.503697,0.201007,0.198767,-0,5.01511e-06,0.000192652,2.78392e-05,0,-8,-0.531586,0.0175529,-7.84116,-0.247219,0.112
-0.5036,-0.503697,0.201008,0.198767,-0,-2.54475e-05,0.000206491,4.73504e-05,0,-8,-0.533486,-0.0890663,-7.84275,-0.238711,0.116
-0.5036,-0.503697,0.201009,0.198767,-0,1.18259e-05,0.000220799,2.77599e-06,0,-8,-0.531586,0.0413907,-7.84695,-0.327034,0.12
-0.5036,-0.503697,0.20101,0.198767,-0,7.88394e-06,0.000235573,1.85066e-06,0,-8,-0.531586,0.0275938,-7.85014,-0.350583,0.124
-0.5036,-0.503697,0.201011,0.198767,-0,-2.3535e-05,0.000250813,1.23377e-06,0,-8,-0.533486,-0.0823724,-7.85354,-0.374369,0.128
-0.5036,-0.503697,0.201012,0.198767,-0,1.31009e-05,0.000266518,8.22516e-07,0,-8,-0.531586,0.0458533,-7.85716,-0.398543,0.132
-0.5036,-0.503697,0.201013,0.198767,-0,8.73397e-06,0.000282686,2.93393e-05,0,-8,-0.531586,0.0305689,-7.8598,-0.38002,0.136
-0.5036,-0.503697,0.201014,0.198767,-0,-2.29683e-05,0.000299316,-9.23141e-06,0,-8,-0.533486,-0.080389,-7.86508,-0.462821,0.14
-0.5036,-0.503697,0.201015,0.198767,-0,-1.53122e-05,0.000316407,-6.15427e-06,0,-8,-0.533486,-0.0535927,-7.86939,-0.483842,0.144
-0.5036,-0.503697,0.201017,0.198767,-0,1.85828e-05,0.000333958,-4.10285e-06,0,-8,-0.531586,0.0650398,-7.87394,-0.507092,0.148
