joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
-0.5036,-0.503696,0.224,0.222179,-0,0,2.51126e-07,0,0,-10,-0,0,-10.0168,-0.00037669,0.004
-0.5036,-0.503697,0.224,0.222056,-0,-2.87909e-05,1.0037e-06,-0.0102208,0,-26,-0,-0,-10.6914,-15.3327,0.008
-0.5036,-0.503697,0.224,0.221977,-0,-1.91939e-05,2.25652e-06,-0.0133782,0,-31,-0,-0,-11.1247,-20.0707,0.012
-0.5036,-0.503696,0.224,0.221914,-0,1.5995e-05,4.00838e-06,-0.0141587,0,-32,-0,0,-11.4706,-21.2441,0.016
-0.5036,-0.503697,0.224,0.221869,-0,-1.81276e-05,6.25808e-06,-0.0132396,0,-31,-0,-0,-11.7215,-19.8687,0.02
-0.5036,-0.503696,0.224,0.221839,-0,1.67058e-05,9.00441e-06,-0.0113024,0,-28,-0,0,-11.8851,-16.9671,0.024
-0.5036,-0.503696,0.224,0.221827,-0,1.11372e-05,1.22462e-05,-0.00854261,0,-24,-0,0,-11.9519,-12.8323,0.028
-0.5036,-0.503697,0.224,0.221829,-0,-5.0157e-05,1.59822e-05,-0.00549354,0,-20,-0,-0,-11.9389,-8.26428,0.032
-0.5036,-0.503697,0.224,0.221835,-0,-4.64709e-06,2.02112e-05,-0.00317291,0,-16,-0,-0,-11.907,-4.78969,0.036
-0.5036,-0.503697,0.224,0.221845,-0,-3.09806e-06,2.49321e-05,-0.00130913,0,-13,-0,-0,-11.8542,-2.00109,0.04
-0.5036,-0.503697,0.224,0.221857,-0,-5.96472e-05,3.01436e-05,0.000106139,0,-11,-0,-0,-11.7902,0.113993,0.044
-0.5036,-0.503697,0.224001,0.221871,-0,1.7817e-05,3.58445e-05,0.0012224,0,-9,-0,0,-11.715,1.77983,0.048
-0.5036,-0.503697,0.224001,0.221886,-0,-4.57038e-05,4.20337e-05,0.00211052,0,-8,-0,-0,-11.6303,3.10273,0.052
-0.5036,-0.503697,0.224001,0.221902,-0,-1.67829e-06,4.871e-05,0.0027314,0,-7,-0,-0,-11.5439,4.02403,0.056
-0.5036,-0.503697,0.224001,0.221917,-0,2.76721e-05,5.58721e-05,0.00308773,0,-6,-0,0,-11.4614,4.54779,0.06
-0.5036,-0.503697,0.224001,0.221931,-0,-3.91338e-05,6.35189e-05,0.00321013,0,-6,-0,-0,-11.3867,4.71991,0.064
-0.5036,-0.503696,0.224002,0.221943,-0,6.02836e-05,7.16492e-05,0.00317656,0,-6,-0,0,-11.3198,4.65736,0.068
-0.5036,-0.503697,0.224002,0.221955,-0,1.13981e-05,8.02617e-05,0.00303901,0,-6,-0,0,-11.2607,4.43813,0.072
-0.5036,-0.503697,0.224002,0.221964,-0,-2.11922e-05,8.93554e-05,0.00277457,0,-7,-0,-0,-11.2131,4.02783,0.076
-0.5036,-0.503697,0.224003,0.221971,-0,1.46628e-05,9.89289e-05,0.00248312,0,-7,-0,0,-11.1734,3.57628,0.08
-0.5036,-0.503697,0.224003,0.221977,-0,9.7752e-06,0.000108981,0.00217365,0,-8,-0,0,-11.1415,3.097,0.084
-0.5036,-0.503697,0.224004,0.221983,-0,-5.1065e-05,0.000119511,0.00188096,0,-8,-0,-0,-11.1155,2.64218,0.088
-0.5036,-0.503697,0.224004,0.221987,-0,-5.25244e-06,0.000130517,0.00159947,0,-8,-0,-0,-11.0954,2.20342,0.092
-0.5036,-0.503697,0.224005,0.22199,-0,-3.50163e-06,0.000141998,0.00132543,0,-9,-0,-0,-11.0813,1.77515,0.096
-0.5036,-0.503697,0.224005,0.221992,-0,-2.33442e-06,0.000153954,0.00108516,0,-9,-0,-0,-11.0713,1.3968,0.1
-0.5036,-0.503697,0.224006,0.221994,-0,-1.55628e-06,0.000166382,0.000867392,0,-10,-0,-0,-11.0653,1.05151,0.104
-0.5036,-0.503697,0.224006,0.221994,-0,-2.98284e-05,0.000179282,0.000607052,0,-10,-0,-0,-11.0672,0.641656,0.108
-0.5036,-0.503697,0.224007,0.221994,-0,3.76962e-05,0.000192652,0.000404701,0,-10,-0,0,-11.0713,0.318075,0.112
-0.5036,-0.503697,0.224008,0.221994,-0,2.51308e-05,0.000206491,0.00024101,0,-11,-0,0,-11.0776,0.0517784,0.116
-0.5036,-0.503697,0.224009,0.221994,-0,-1.2037e-05,0.000220799,0.000131882,0,-11,-0,-0,-11.0842,-0.133374,0.12
-0.5036,-0.503696,0.22401,0.221994,-0,4.95572e-05,0.000235573,0.000116713,0,-11,-0,0,-11.0873,-0.178291,0.124
-0.5036,-0.503697,0.224011,0.221994,-0,-2.45437e-05,0.000250813,0.000106599,0,-11,-0,-0,-11.0908,-0.216321,0.128
-0.5036,-0.503696,0.224012,0.221994,-0,4.12193e-05,0.000266518,4.22753e-05,0,-11,-0,0,-11.0984,-0.336364,0.132
-0.5036,-0.503697,0.224013,0.221994,-0,-3.01023e-05,0.000282686,2.81835e-05,0,-11,-0,-0,-11.1044,-0.381753,0.136
-0.5036,-0.503696,0.224014,0.221994,-0,3.75137e-05,0.000299316,4.75799e-05,0,-11,-0,0,-11.1089,-0.377604,0.14
-0.5036,-0.503697,0.224015,0.221994,-0,-3.78182e-06,0.000316407,3.172e-05,0,-11,-0,-0,-11.1157,-0.427031,0.144
-0.5036,-0.503697,0.224017,0.221994,-0,-6.01031e-05,0.000333958,2.11466e-05,0,-11,-0,-0,-11.1228,-0.469217,0.148
-0.5036,-0.503697,0.224018,0.221994,-0,-4.00687e-05,0.000351968,-1.46932e-05,0,-11,-0,-0,-11.1323,-0.549992,0.152
