joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
3.1,3.10066,0.921999,0.920365,-5.3055e-05,8.29546e-07,-1.57796e-05,-3.68221e-06,3,-9,3.6465,0.188596,-9.8052,0.0483895,0.192
3.1,3.10066,0.921999,0.920365,-5.52775e-05,5.5303e-07,-1.64406e-05,-2.45481e-06,3,-9,3.64769,0.195407,-9.80481,0.0559432,0.196
3.1,3.10066,0.921999,0.920365,-5.75452e-05,3.68687e-07,-1.71151e-05,-1.63654e-06,3,-9,3.64894,0.202699,-9.80441,0.0619141,0.2
3.1,3.10066,0.921999,0.920365,-5.9858e-05,2.45791e-07,-1.78029e-05,-1.09102e-06,3,-9,3.65023,0.210363,-9.80399,0.0668476,0.204
3.1,3.10066,0.921999,0.920365,-6.22159e-05,1.63861e-07,-1.85042e-05,-7.2735e-07,3,-9,3.65157,0.218329,-9.80355,0.0711074,0.208
3.1,3.10066,0.921999,0.920365,-6.46188e-05,1.09241e-07,-1.92189e-05,2.8306e-05,3,-9,3.65296,0.226548,-9.80103,0.1901,0.212
3.1,3.10066,0.921999,0.920365,-6.70668e-05,7.28271e-08,-1.9947e-05,1.88707e-05,3,-9,3.65441,0.234989,-9.80056,0.155271,0.216
3.09999,3.10066,0.921998,0.920365,-6.95597e-05,4.85514e-08,-2.06884e-05,-1.62105e-05,3,-9,3.65592,0.243629,-9.80214,0.0179118,0.22
3.09999,3.10066,0.921998,0.920365,-7.20977e-05,3.23676e-08,-2.14432e-05,-1.0807e-05,3,-9,3.65747,0.252455,-9.80164,0.0425451,0.224
3.09999,3.10066,0.921998,0.920365,-7.46806e-05,2.15784e-08,-2.22114e-05,-7.20465e-06,3,-9,3.65909,0.261457,-9.80112,0.0600272,0.228
3.09999,3.10066,0.921998,0.920365,-7.73084e-05,5.75962e-05,-2.2993e-05,-4.8031e-06,4,-9,3.66456,0.472166,-9.80057,0.0727596,0.232
3.09999,3.10066,0.921998,0.920365,-7.99811e-05,-1.91844e-05,-2.37879e-05,-3.20207e-06,3,-9,3.66249,0.212788,-9.80001,0.0823434,0.236
3.09999,3.10066,0.921998,0.920365,-8.26986e-05,-1.27896e-05,-2.45962e-05,-2.13471e-06,3,-9,3.66428,0.244682,-9.79943,0.0898458,0.24
3.09999,3.10066,0.921998,0.920365,-8.5461e-05,-8.52638e-06,-2.54178e-05,-1.42314e-06,3,-9,3.66613,0.269271,-9.79883,0.0959785,0.244
3.09999,3.10066,0.921998,0.920365,-8.82682e-05,-5.68425e-06,-2.62527e-05,-9.48761e-07,3,-9,3.66804,0.289044,-9.79821,0.101216,0.248
3.09999,3.10066,0.921998,0.920365,-9.11202e-05,-3.7895e-06,-2.71009e-05,-6.32507e-07,3,-9,3.67001,0.305657,-9.79757,0.105874,0.252
3.09999,3.10066,0.921998,0.920365,-9.40169e-05,-2.52634e-06,-2.79625e-05,-4.21672e-07,3,-9,3.67205,0.320217,-9.79691,0.110163,0.256
3.09999,3.10066,0.921997,0.920365,-9.69584e-05,-1.68422e-06,-2.88373e-05,-2.81114e-07,4,-9,3.67415,0.33346,-9.79623,0.114225,0.26
3.09999,3.10066,0.921997,0.920365,-9.99446e-05,-1.12282e-06,-2.97254e-05,-1.8741e-07,4,-9,3.67632,0.345876,-9.79553,0.118152,0.264
3.09999,3.10066,0.921997,0.920365,-0.000102975,-7.48544e-07,-3.06269e-05,-1.2494e-07,4,-9,3.67855,0.357794,-9.7948,0.122008,0.268
3.09999,3.10066,0.921997,0.920365,-0.000106051,-4.99029e-07,-3.15416e-05,-8.32931e-08,4,-9,3.68085,0.369431,-9.79406,0.125833,0.272
3.09999,3.10066,0.921997,0.920365,-0.000109171,-3.32686e-07,-3.24696e-05,-5.55288e-08,4,-9,3.68322,0.380934,-9.79329,0.129656,0.276
3.09999,3.10066,0.921997,0.920365,-0.000112336,-2.21791e-07,-3.34108e-05,-3.70192e-08,4,-9,3.68565,0.392398,-9.7925,0.133495,0.28
3.09999,3.10066,0.921997,0.920365,-0.000115545,-1.47861e-07,-3.43653e-05,-2.46794e-08,4,-9,3.68816,0.40389,-9.79168,0.137362,0.284
3.09999,3.10066,0.921997,0.920365,-0.000118799,-9.85737e-08,-3.5333e-05,-1.6453e-08,4,-9,3.69074,0.41545,-9.79085,0.141266,0.288
3.09999,3.10066,0.921996,0.920365,-0.000122097,-6.57158e-08,-3.6314e-05,-1.09686e-08,4,-9,3.69339,0.427109,-9.78999,0.145212,0.292
3.09999,3.10066,0.921996,0.920365,-0.00012544,-4.38105e-08,-3.73082e-05,-7.31243e-09,4,-9,3.69611,0.438886,-9.7891,0.149204,0.296
3.09999,3.10066,0.921996,0.920365,-0.000128827,-2.9207e-08,-3.83156e-05,-4.87495e-09,4,-9,3.69891,0.450792,-9.7882,0.153243,0.3
3.09999,3.10066,0.921996,0.920365,-0.000132259,-1.94713e-08,-3.93362e-05,-3.24997e-09,4,-9,3.70178,0.462837,-9.78726,0.157332,0.304
3.09999,3.10066,0.921996,0.920365,-0.000135735,-1.29809e-08,-4.03701e-05,-2.16665e-09,4,-9,3.70473,0.475025,-9.78631,0.161472,0.308
3.09999,3.10066,0.921996,0.920365,-0.000139255,-8.65393e-09,-4.14171e-05,-1.44443e-09,4,-9,3.70775,0.487362,-9.78533,0.165663,0.312
3.09998,3.10066,0.921996,0.920365,-0.00014282,-5.76929e-09,-4.24773e-05,-9.62954e-10,4,-9,3.71085,0.499849,-9.78432,0.169905,0.316
3.09998,3.10066,0.921995,0.920365,-0.000146429,-3.84619e-09,-4.35507e-05,-6.41969e-10,4,-9,3.71403,0.512487,-9.78329,0.1742,0.32
3.09998,3.10066,0.921995,0.920365,-0.000150082,-2.56413e-09,-4.46373e-05,2.87905e-05,4,-9,3.7173,0.525278,-9.78016,0.293711,0.324
3.09998,3.10066,0.921995,0.920365,-0.00015378,-1.70942e-09,-4.5737e-05,-9.59726e-06,4,-9,3.72064,0.538223,-9.78115,0.144559,0.328
3.09998,3.10066,0.921995,0.920365,-0.000157521,-1.13961e-09,-4.68499e-05,2.23928e-05,4,-9,3.72406,0.551321,-9.77796,0.276971,0.332
3.09998,3.10066,0.921995,0.920365,-0.000161308,-7.59741e-10,-4.7976e-05,1.49285e-05,4,-9,3.72757,0.564574,-9.77682,0.251618,0.336
3.09998,3.10066,0.921994,0.920365,-0.000165138,-5.06494e-10,-4.91151e-05,-1.88386e-05,4,-9,3.73116,0.57798,-9.77773,0.121106,0.34
3.09998,3.10066,0.921994,0.920365,-0.000169012,-3.37663e-10,-5.02675e-05,-1.25591e-05,4,-9,3.73484,0.591541,-9.77654,0.150834,0.344
3.09998,3.10066,0.921994,0.920365,-0.000172931,-2.25109e-10,-5.14329e-05,-8.37271e-06,4,-9,3.7386,0.605256,-9.77532,0.172241,0.348
3.09998,3.10066,0.921994,0.920365,-0.000176893,-1.50072e-10,-5.26114e-05,-5.5818e-06,4,-9,3.74245,0.619125,-9.77407,0.188119,0.352
3.09998,3.10066,0.921994,0.920365,-0.0001809,-1.00048e-10,-5.38031e-05,-3.7212e-06,4,-9,3.74638,0.633149,-9.77279,0.200328,0.356
3.09998,3.10066,0.921993,0.920365,-0.00018495,-6.66988e-11,-5.50078e-05,-2.4808e-06,4,-9,3.75041,0.647326,-9.77149,0.210108,0.36
3.09998,3.10066,0.921993,0.920365,-0.000189045,-4.44659e-11,-5.62257e-05,-1.65387e-06,4,-9,3.75452,0.661658,-9.77015,0.218287,0.364
3.09998,3.10066,0.921993,0.920365,-0.000193184,-2.96439e-11,-5.74566e-05,-1.10258e-06,4,-9,3.75872,0.676143,-9.76879,0.225416,0.368
3.09998,3.10066,0.921993,0.920365,-0.000197366,-1.97626e-11,-5.87006e-05,2.80559e-05,4,-9,3.76302,0.690782,-9.76532,0.347026,0.372
3.09997,3.10066,0.921992,0.920365,-0.000201593,-1.31751e-11,-5.99576e-05,-1.0087e-05,4,-9,3.76741,0.705575,-9.76597,0.199483,0.376
3.09997,3.10066,0.921992,0.920365,-0.000205863,-8.78339e-12,-6.12278e-05,-6.72467e-06,4,-9,3.77189,0.720522,-9.76452,0.218012,0.38
3.09997,3.10066,0.921992,0.920365,-0.000210178,-5.85559e-12,-6.25109e-05,-4.48312e-06,4,-9,3.77647,0.735622,-9.76303,0.232111,0.384
3.09997,3.10066,0.921992,0.920365,-0.000214536,-3.90373e-12,-6.38071e-05,-2.98874e-06,4,-9,3.78114,0.750876,-9.76152,0.243274,0.388
3.09997,3.10066,0.921991,0.920365,-0.000218938,-2.60248e-12,-6.51164e-05,-1.9925e-06,4,-9,3.78591,0.766283,-9.75997,0.252495,0.392
3.09997,3.10066,0.921991,0.920365,-0.000223384,-1.73499e-12,-6.64386e-05,-1.32833e-06,4,-9,3.79077,0.781843,-9.75839,0.260441,0.396
3.09997,3.10066,0.921991,0.920365,-0.000227873,-1.15666e-12,-6.77739e-05,-8.85554e-07,4,-9,3.79574,0.797556,-9.75678,0.267553,0.4
3.09997,3.10066,0.921991,0.920365,-0.000232407,-7.71107e-13,-6.91222e-05,-5.90369e-07,4,-9,3.8008,0.813423,-9.75514,0.274127,0.404
3.09997,3.10066,0.92199,0.920365,-0.000236984,-5.14071e-13,-7.04835e-05,-3.93579e-07,4,-9,3.80596,0.829442,-9.75346,0.28036,0.408
3.09997,3.10066,0.92199,0.920365,-0.000241604,-3.42714e-13,-7.18578e-05,-2.62386e-07,4,-9,3.81123,0.845615,-9.75175,0.286382,0.412
3.09997,3.10066,0.92199,0.920365,-0.000246269,-2.28476e-13,-7.3245e-05,-1.74924e-07,4,-9,3.81659,0.86194,-9.75001,0.29228,0.416
3.09996,3.10066,0.921989,0.920365,-0.000250977,-1.52317e-13,-7.46453e-05,2.86743e-05,4,-9,3.82206,0.878418,-9.74616,0.413278,0.42
3.09996,3.10066,0.921989,0.920365,-0.000255728,-1.01545e-13,-7.60585e-05,-9.67472e-06,4,-9,3.82764,0.895048,-9.74643,0.265535,0.424
3.09996,3.10066,0.921989,0.920365,-0.000260523,-6.76966e-14,-7.74847e-05,-6.44981e-06,4,-9,3.83331,0.911831,-9.74459,0.284139,0.428
3.09996,3.10066,0.921989,0.920365,-0.000265362,-4.51311e-14,-7.89238e-05,-4.29988e-06,4,-9,3.8391,0.928767,-9.74271,0.298496,0.432
3.09996,3.10066,0.921988,0.920365,-0.000270244,-3.00874e-14,-8.03759e-05,-2.86658e-06,4,-9,3.84499,0.945855,-9.7408,0.310037,0.436
3.09996,3.10066,0.921988,0.920365,-0.00027517,-2.00583e-14,-8.18409e-05,-1.91106e-06,4,-9,3.85099,0.963095,-9.73885,0.319719,0.44
3.09996,3.10066,0.921988,0.920365,-0.000280139,-1.33722e-14,-8.33188e-05,-1.27404e-06,4,-9,3.8571,0.980487,-9.73687,0.328179,0.444
3.09996,3.10066,0.921987,0.920365,-0.000285152,-8.91478e-15,-8.48096e-05,-8.49358e-07,4,-9,3.86332,0.998031,-9.73485,0.335841,0.448
3.09996,3.10066,0.921987,0.920365,-0.000290208,-5.94319e-15,-8.63134e-05,-5.66239e-07,4,-9,3.86965,1.01573,-9.7328,0.342989,0.452
3.09995,3.10066,0.921987,0.920365,-0.000295307,-3.96212e-15,-8.783e-05,-3.77492e-07,4,-9,3.87609,1.03357,-9.73071,0.34981,0.456
3.09995,3.10066,0.921986,0.920365,-0.00030045,-2.64142e-15,-8.93596e-05,-2.51662e-07,4,-9,3.88264,1.05157,-9.72858,0.356432,0.46
3.09995,3.10066,0.921986,0.920365,-0.000305636,-1.76094e-15,-9.0902e-05,-1.67774e-07,4,-9,3.88931,1.06973,-9.72642,0.362937,0.464
3.09995,3.10066,0.921985,0.920365,-0.000310865,-1.17396e-15,-9.24574e-05,-1.1185e-07,4,-9,3.89609,1.08803,-9.72422,0.369382,0.468
3.09995,3.10066,0.921985,0.920365,-0.000316138,-7.82642e-16,-9.40256e-05,-7.45664e-08,5,-9,3.90298,1.10648,-9.72198,0.375804,0.472
3.09995,3.10066,0.921985,0.920365,-0.000321454,-5.21761e-16,-9.56066e-05,-4.97109e-08,5,-9,3.91,1.12509,-9.71971,0.382228,0.476
3.09995,3.10066,0.921984,0.920365,-0.000326813,-3.47841e-16,-9.72005e-05,-3.31406e-08,5,-9,3.91713,1.14385,-9.71739,0.388669,0.48
3.09995,3.10066,0.921984,0.920365,-0.000332215,-2.31894e-16,-9.88073e-05,-2.20938e-08,5,-9,3.92438,1.16275,-9.71504,0.395141,0.484
3.09994,3.10066,0.921984,0.920365,-0.000337661,-1.54596e-16,-0.000100427,-1.47292e-08,5,-9,3.93175,1.18181,-9.71265,0.401649,0.488
3.09994,3.10066,0.921983,0.920365,-0.000343149,-1.03064e-16,-0.000102059,-9.81945e-09,5,-9,3.93924,1.20102,-9.71022,0.408198,0.492
3.09994,3.10066,0.921983,0.920365,-0.000348681,-6.87093e-17,-0.000103705,-6.5463e-09,5,-9,3.94685,1.22038,-9.70775,0.414792,0.496
3.09994,3.10066,0.921982,0.920365,-0.000354256,-4.58062e-17,-0.000105363,-4.3642e-09,5,-9,3.95458,1.2399,-9.70524,0.421433,0.5
3.09994,3.10066,0.921982,0.920365,-0.000359874,-3.05375e-17,-0.000107033,-2.90947e-09,5,-9,3.96243,1.25956,-9.70269,0.428122,0.504
3.09994,3.10066,0.921981,0.920365,-0.000365535,-2.03583e-17,-0.000108717,-1.93964e-09,5,-9,3.97041,1.27937,-9.7001,0.434861,0.508
3.09994,3.10066,0.921981,0.920365,-0.000371239,-1.35722e-17,-0.000110414,-1.2931e-09,5,-9,3.97852,1.29934,-9.69747,0.441649,0.512
3.09993,3.10066,0.921981,0.920365,-0.000376986,-9.04814e-18,-0.000112123,-8.62064e-10,5,-9,3.98675,1.31945,-9.6948,0.448488,0.516
3.09993,3.10066,0.92198,0.920365,-0.000382775,-6.03209e-18,-0.000113845,-5.74709e-10,5,-9,3.9951,1.33971,-9.69209,0.455377,0.52
3.09993,3.10066,0.92198,0.920365,-0.000388608,-4.02139e-18,-0.00011558,2.87905e-05,5,-9,4.00359,1.36013,-9.68727,0.57748,0.524
3.09993,3.10066,0.921979,0.920365,-0.000394484,-2.68093e-18,-0.000117327,1.91937e-05,5,-9,4.0122,1.38069,-9.68447,0.546083,0.528
3.09993,3.10066,0.921979,0.920365,-0.000400402,-1.78729e-18,-0.000119087,1.27958e-05,5,-9,4.02095,1.40141,-9.68163,0.527533,0.532
3.09993,3.10066,0.921978,0.920365,-0.000406364,-1.19152e-18,-0.00012086,-2.02604e-05,5,-9,4.02982,1.42227,-9.68083,0.4024,0.536
3.09993,3.10066,0.921978,0.920365,-0.000412368,-7.94349e-19,-0.000122646,1.5284e-05,5,-9,4.03883,1.44329,-9.67583,0.551721,0.54
3.09992,3.10066,0.921977,0.920365,-0.000418415,-5.29566e-19,-0.000124445,-1.86016e-05,5,-9,4.04797,1.46445,-9.67494,0.423372,0.544
3.09992,3.10066,0.921977,0.920365,-0.000424504,-3.53044e-19,-0.000126256,-1.24011e-05,5,-9,4.05724,1.48577,-9.67193,0.455419,0.548
3.09992,3.10066,0.921976,0.920365,-0.000430637,-2.35363e-19,-0.00012808,-8.26738e-06,5,-9,4.06664,1.50723,-9.66888,0.479249,0.552
3.09992,3.10066,0.921976,0.920365,-0.000436812,-1.56909e-19,-0.000129916,-5.51158e-06,5,-9,4.07619,1.52884,-9.66578,0.497619,0.556
3.09992,3.10066,0.921975,0.920365,-0.00044303,-1.04606e-19,-0.000131766,-3.67439e-06,5,-9,4.08586,1.5506,-9.66264,0.512365,0.56
3.09991,3.10066,0.921975,0.920365,-0.00044929,-6.97371e-20,-0.000133628,-2.44959e-06,5,-9,4.09568,1.57252,-9.65946,0.524712,0.564
3.09991,3.10066,0.921974,0.920365,-0.000455593,-4.64914e-20,-0.000135502,-1.63306e-06,5,-9,4.10563,1.59458,-9.65623,0.535477,0.568
3.09991,3.10066,0.921974,0.920365,-0.000461939,-3.09943e-20,-0.00013739,-1.08871e-06,5,-9,4.11573,1.61679,-9.65296,0.545203,0.572
3.09991,3.10066,0.921973,0.920365,-0.000468327,-2.06629e-20,-0.00013929,-7.25805e-07,5,-9,4.12596,1.63915,-9.64964,0.554255,0.576
3.09991,3.10066,0.921972,0.920365,-0.000474758,-1.37752e-20,-0.000141202,-4.8387e-07,5,-9,4.13633,1.66165,-9.64627,0.562873,0.58
3.09991,3.10066,0.921972,0.920365,-0.000481231,-9.18349e-21,-0.000143127,-3.2258e-07,5,-9,4.14685,1.68431,-9.64286,0.57122,0.584
3.0999,3.10066,0.921971,0.920365,-0.000487747,-6.12233e-21,-0.000145065,-2.15053e-07,5,-9,4.15751,1.70711,-9.6394,0.579401,0.588
3.0999,3.10066,0.921971,0.920365,-0.000494305,-4.08155e-21,-0.000147016,-1.43369e-07,5,-9,4.16831,1.73007,-9.63589,0.58749,0.592
3.0999,3.10066,0.92197,0.920365,-0.000500906,-2.72103e-21,-0.000148979,-9.55793e-08,5,-9,4.17926,1.75317,-9.63234,0.595534,0.596
3.0999,3.10066,0.92197,0.920365,-0.000507549,-1.81402e-21,-0.000150955,-6.37195e-08,5,-9,4.19035,1.77642,-9.62874,0.603565,0.6
3.0999,3.10066,0.921969,0.920365,-0.000514234,-1.20935e-21,-0.000152943,-4.24797e-08,6,-9,4.20159,1.79982,-9.6251,0.611603,0.604
3.09989,3.10066,0.921968,0.920365,-0.000520962,-8.06232e-22,-0.000154944,-2.83198e-08,6,-9,4.21298,1.82337,-9.6214,0.619664,0.608
3.09989,3.10066,0.921968,0.920365,-0.000527732,-5.37488e-22,-0.000156958,-1.88799e-08,6,-8,4.22451,1.84706,-9.61766,0.627756,0.612
3.09989,3.10066,0.921967,0.920365,-0.000534545,-3.58325e-22,-0.000158984,-1.25866e-08,6,-8,4.2362,1.87091,-9.61387,0.635885,0.616
3.09989,3.10066,0.921966,0.920365,-0.000541399,-2.38884e-22,-0.000161023,-8.39105e-09,6,-8,4.24803,1.8949,-9.61003,0.644057,0.62
3.09989,3.10066,0.921966,0.920365,-0.000548296,-1.59256e-22,-0.000163074,-5.59403e-09,6,-8,4.26002,1.91904,-9.60614,0.652273,0.624
3.09988,3.10066,0.921965,0.920365,-0.000555236,-5.75818e-05,-0.000165138,-3.72936e-09,6,-8,4.26836,1.74179,-9.6022,0.660536,0.628
3.09988,3.10066,0.921964,0.920365,-0.000562217,1.91939e-05,-0.000167214,-2.48624e-09,6,-8,4.28445,2.03494,-9.59821,0.668847,0.632
3.09988,3.10066,0.921964,0.920365,-0.00056924,4.15869e-05,-0.000169303,-1.65749e-09,6,-8,4.2988,2.1379,-9.59417,0.677206,0.636
3.09988,3.10066,0.921963,0.920365,-0.000576306,-1.06633e-06,-0.000171405,-1.10499e-09,6,-8,4.3095,2.01334,-9.59009,0.685614,0.64
3.09987,3.10066,0.921962,0.920365,-0.000583414,-7.10887e-07,-0.000173519,-7.36663e-10,6,-8,4.32225,2.03946,-9.58595,0.694071,0.644
3.09987,3.10066,0.921962,0.920365,-0.000590564,-4.73925e-07,-0.000175645,-4.91108e-10,6,-8,4.33517,2.06531,-9.58176,0.702578,0.648
3.09987,3.10066,0.921961,0.920365,-0.000597755,2.8475e-05,-0.000177784,-3.27406e-10,6,-8,4.35014,2.19181,-9.57752,0.711135,0.652
3.09987,3.10066,0.92196,0.920365,-0.000604989,-9.80761e-06,-0.000179936,-2.1827e-10,6,-8,4.36147,2.08314,-9.57322,0.719741,0.656
