joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, nonlinear_term_torque_joint1, PD_term_torque_joint1, nonlinear_term_torque_joint2, PD_term_torque_joint2, current_time
0.00691369,0.00842169,9.06927e-06,0.00153087,0.00021289,3.79868e-08,0.000141022,0.00466177,14,-38,1.48595e-12,14,-98.3493,60.3493,0.192
0.00691456,0.00842169,9.64507e-06,0.00154987,0.000221763,2.53245e-08,0.0001469,0.00469135,14,-37,1.00929e-12,14,-98.3493,61.3493,0.196
0.00691547,0.00842169,1.02446e-05,0.00156749,0.000230814,1.6883e-08,0.000152896,0.0045959,14,-38,6.66666e-13,14,-98.3493,60.3493,0.2
0.00691641,0.00842169,1.08684e-05,0.00158408,0.000240041,1.12553e-08,0.000159008,0.0044459,14,-39,4.34487e-13,14,-98.3493,59.3493,0.204
0.00691739,0.00842169,1.15168e-05,0.00159962,0.000249446,7.50356e-09,0.000165238,0.00425952,14,-41,2.80239e-13,14,-98.3493,57.3493,0.208
0.0069184,0.00842169,1.21905e-05,0.00161483,0.000259028,5.00237e-09,0.000171585,0.00410648,14,-43,1.81825e-13,14,-98.3493,55.3493,0.212
0.00691946,0.00842169,1.28897e-05,0.00162692,0.000268786,3.33491e-09,0.000178049,0.00374534,13,-46,1.11384e-13,13,-98.3493,52.3493,0.216
0.00692055,0.00842169,1.3615e-05,0.00163866,0.00027872,2.22328e-09,0.00018463,0.00347578,13,-48,6.94094e-14,13,-98.3493,50.3493,0.22
0.00692169,0.00842169,1.43669e-05,0.00164972,0.000288831,1.48218e-09,0.000191328,0.0032385,13,-51,4.34049e-14,13,-98.3493,47.3493,0.224
0.00692286,0.00842169,1.51458e-05,0.00165939,0.000299118,9.88123e-10,0.000198142,0.00296514,13,-53,2.66495e-14,13,-98.3493,45.3493,0.228
0.00692408,0.00842169,1.59522e-05,0.00166769,0.00030958,6.58749e-10,0.000205072,0.00266775,13,-56,1.60643e-14,13,-98.3493,42.3493,0.232
0.00692534,0.00842204,1.67865e-05,0.0016746,0.000320217,2.87914e-05,0.000212118,0.00235432,13,-59,6.22184e-10,13,-98.3493,39.3493,0.236
0.00692664,0.00842169,1.76493e-05,0.00168081,0.00033103,-9.59668e-06,0.000219281,0.00208778,13,-62,-1.8459e-10,13,-98.3493,36.3493,0.24
0.00692799,0.00842169,1.85409e-05,0.001686,0.000342018,-6.39779e-06,0.00022656,0.00182372,13,-64,-1.07827e-10,13,-98.3493,34.3493,0.244
0.00692938,0.00842169,1.94619e-05,0.00169083,0.00035318,-4.26519e-06,0.000233954,0.00161888,13,-66,-6.39938e-11,13,-98.3493,32.3493,0.248
0.00693082,0.00842169,2.04127e-05,0.00169532,0.000364517,-2.84346e-06,0.000241464,0.00145354,12,-68,-3.84069e-11,12,-98.3493,30.3493,0.252
0.0069323,0.00842169,2.13938e-05,0.00169982,0.000376029,-1.89564e-06,0.000249089,0.00134331,12,-69,-2.37255e-11,12,-98.3493,29.3493,0.256
0.00693382,0.00842169,2.24056e-05,0.00170465,0.000387714,-1.26376e-06,0.00025683,0.00129861,12,-69,-1.53342e-11,12,-98.3493,29.3493,0.26
0.0069354,0.00842169,2.34486e-05,0.00170949,0.000399574,-8.42507e-07,0.000264686,0.00126881,12,-70,-1.00166e-11,12,-98.3493,28.3493,0.264
0.00693702,0.00842169,2.45232e-05,0.00171467,0.000411607,-5.61671e-07,0.000272657,0.00127774,12,-70,-6.7451e-12,12,-98.3493,28.3493,0.268
0.00693869,0.00842169,2.563e-05,0.00171951,0.000423814,-3.74448e-07,0.000280743,0.0012549,12,-70,-4.42881e-12,12,-98.3493,28.3493,0.272
0.00694041,0.00842169,2.67693e-05,0.00172331,0.000436193,-2.49632e-07,0.000288943,0.0011533,12,-71,-2.71949e-12,12,-98.3493,27.3493,0.276
0.00694218,0.00842169,2.79417e-05,0.00172607,0.000448746,-1.66421e-07,0.000297259,0.000999194,12,-73,-1.57326e-12,12,-98.3493,25.3493,0.28
0.006944,0.00842169,2.91475e-05,0.00172815,0.000461472,-1.10947e-07,0.000305688,0.000838875,11,-74,-8.81612e-13,11,-98.3493,24.3493,0.284
0.00694587,0.00842169,3.03873e-05,0.00172987,0.00047437,-7.3965e-08,0.000314232,0.000703205,11,-75,-4.93179e-13,11,-98.3493,23.3493,0.288
0.0069478,0.00842169,3.16615e-05,0.00173056,0.000487441,-4.931e-08,0.000322891,0.000526385,11,-77,-2.46211e-13,11,-98.3493,21.3493,0.292
0.00694977,0.00842169,3.29706e-05,0.00173091,0.000500683,-3.28733e-08,0.000331663,0.000379714,11,-79,-1.18429e-13,11,-98.3493,19.3493,0.296
0.0069518,0.00842169,3.4315e-05,0.00173126,0.000514098,-2.19155e-08,0.000340549,0.000281934,11,-80,-5.86331e-14,11,-98.3493,18.3493,0.3
0.00695389,0.00842169,3.56951e-05,0.00173126,0.000527684,-1.46104e-08,0.000349549,0.000187956,11,-81,-2.60592e-14,11,-98.3493,17.3493,0.304
0.00695602,0.00842169,3.71115e-05,0.0017316,0.000541442,-9.74024e-09,0.000358662,0.000154095,10,-81,-1.42458e-14,10,-98.3493,17.3493,0.308
0.00695822,0.00842169,3.85646e-05,0.00173195,0.000555371,-6.49349e-09,0.000367889,0.000131521,10,-82,-8.10755e-15,10,-98.3493,16.3493,0.312
0.00696047,0.00842169,4.00548e-05,0.00173264,0.000569471,-4.329e-09,0.000377229,0.000145262,10,-82,-5.97215e-15,10,-98.3493,16.3493,0.316
0.00696277,0.00842169,4.15826e-05,0.00173298,0.000583742,-2.886e-09,0.000386683,0.000125633,10,-82,-3.44409e-15,10,-98.3493,16.3493,0.32
0.00696514,0.00842204,4.31484e-05,0.00173333,0.000598184,2.8789e-05,0.000396249,0.000112546,10,-82,3.07836e-11,10,-98.3493,16.3493,0.324
0.00696756,0.00842204,4.47527e-05,0.00173367,0.000612796,1.91927e-05,0.000405928,0.000103822,10,-82,1.89353e-11,10,-98.3493,16.3493,0.328
0.00697004,0.00842204,4.6396e-05,0.00173402,0.000627578,1.27951e-05,0.00041572,9.80053e-05,10,-82,1.19187e-11,10,-98.3493,16.3493,0.332
0.00697258,0.00842204,4.80786e-05,0.00173437,0.00064253,8.53007e-06,0.000425625,9.41278e-05,9,-83,7.63297e-12,9,-98.3493,15.3493,0.336
0.00697518,0.00842204,4.98011e-05,0.00173437,0.000657651,5.68672e-06,0.000435642,6.27519e-05,9,-83,3.39243e-12,9,-98.3493,15.3493,0.34
0.00697784,0.00842204,5.15639e-05,0.00173471,0.000672943,3.79114e-06,0.000445771,7.06255e-05,9,-83,2.5459e-12,9,-98.3493,15.3493,0.344
0.00698056,0.00842204,5.33674e-05,0.00173471,0.000688403,2.52743e-06,0.000456012,4.70837e-05,9,-83,1.13151e-12,9,-98.3493,15.3493,0.348
0.00698335,0.00842204,5.52122e-05,0.00173471,0.000704033,1.68495e-06,0.000466366,3.13891e-05,9,-84,5.02894e-13,9,-98.3493,14.3493,0.352
0.0069862,0.00842204,5.70985e-05,0.00173506,0.000719831,1.1233e-06,0.000476831,4.9717e-05,8,-84,5.31126e-13,8,-98.3493,14.3493,0.356
0.00698911,0.00842204,5.9027e-05,0.0017354,0.000735798,7.48868e-07,0.000487408,6.19356e-05,8,-84,4.41192e-13,8,-98.3493,14.3493,0.36
0.00699208,0.00842204,6.09979e-05,0.0017354,0.000751934,4.99245e-07,0.000498096,4.12904e-05,8,-84,1.96085e-13,8,-98.3493,14.3493,0.364
0.00699512,0.00842204,6.30119e-05,0.00173609,0.000768238,3.3283e-07,0.000508896,8.51088e-05,8,-84,2.69558e-13,8,-98.3493,14.3493,0.368
0.00699823,0.00842204,6.50693e-05,0.00173609,0.000784709,2.21887e-07,0.000519808,5.67392e-05,8,-84,1.19804e-13,8,-98.3493,14.3493,0.372
0.0070014,0.00842204,6.71705e-05,0.00173644,0.000801349,1.47925e-07,0.00053083,6.6617e-05,7,-84,9.37923e-14,7,-98.3493,14.3493,0.376
0.00700464,0.00842204,6.9316e-05,0.00173644,0.000818156,9.86164e-08,0.000541963,4.44114e-05,7,-84,4.16855e-14,7,-98.3493,14.3493,0.38
0.00700795,0.00842204,7.15063e-05,0.00173644,0.00083513,6.57442e-08,0.000553207,2.96076e-05,7,-85,1.85269e-14,7,-98.3493,13.3493,0.384
0.00701132,0.00842204,7.37418e-05,0.00173678,0.000852272,4.38295e-08,0.000564562,4.85293e-05,7,-85,2.02488e-14,7,-98.3493,13.3493,0.388
0.00701477,0.00842204,7.6023e-05,0.00173713,0.00086958,2.92197e-08,0.000576028,6.11438e-05,7,-85,1.70115e-14,7,-98.3493,13.3493,0.392
0.00701828,0.00842204,7.83502e-05,0.00173747,0.000887055,1.94798e-08,0.000587604,6.95535e-05,6,-85,1.29034e-14,6,-98.3493,13.3493,0.396
0.00702186,0.00842204,8.0724e-05,0.00173782,0.000904697,1.29865e-08,0.00059929,7.51599e-05,6,-85,9.2975e-15,6,-98.3493,13.3493,0.4
0.00702552,0.00842204,8.31447e-05,0.00173817,0.000922505,8.65768e-09,0.000611086,7.88975e-05,6,-85,6.50786e-15,6,-98.3493,13.3493,0.404
0.00702924,0.00842204,8.56128e-05,0.00173851,0.000940478,5.77179e-09,0.000622992,8.13893e-05,6,-85,4.47648e-15,6,-98.3493,13.3493,0.408
0.00703304,0.00842238,8.81288e-05,0.00173851,0.000958618,2.87948e-05,0.000635008,5.42595e-05,6,-85,1.48884e-11,6,-98.3493,13.3493,0.412
0.00703691,0.00842204,9.0693e-05,0.00173886,0.000976923,-9.59441e-06,0.000647134,6.49639e-05,5,-85,-5.94069e-12,5,-98.3493,13.3493,0.416
0.00704086,0.00842238,9.3306e-05,0.00173886,0.000995394,2.23947e-05,0.000659369,4.33093e-05,5,-86,9.24425e-12,5,-98.3493,12.3493,0.42
0.00704487,0.00842238,9.59681e-05,0.0017392,0.00101403,1.49298e-05,0.000671714,5.76638e-05,5,-86,8.20708e-12,5,-98.3493,12.3493,0.424
0.00704897,0.00842238,9.86798e-05,0.0017392,0.00103283,9.95318e-06,0.000684168,3.84425e-05,5,-86,3.64759e-12,5,-98.3493,12.3493,0.428
0.00705314,0.00842238,0.000101442,0.00173955,0.0010518,6.63545e-06,0.000696731,5.44193e-05,5,-86,3.44304e-12,5,-98.3493,12.3493,0.432
0.00705738,0.00842238,0.000104254,0.00173989,0.00107093,4.42363e-06,0.000709403,6.50704e-05,4,-86,2.74516e-12,4,-98.3493,12.3493,0.436
0.00706171,0.00842238,0.000107117,0.00173989,0.00109022,2.94909e-06,0.000722184,4.33803e-05,4,-86,1.22007e-12,4,-98.3493,12.3493,0.44
0.00706611,0.00842238,0.000110031,0.00174024,0.00110968,1.96606e-06,0.000735073,5.77111e-05,4,-86,1.0823e-12,4,-98.3493,12.3493,0.444
0.00707058,0.00842238,0.000112998,0.00174024,0.0011293,1.31071e-06,0.000748071,3.84741e-05,4,-87,4.81022e-13,4,-98.3493,11.3493,0.448
0.00707514,0.00842238,0.000116016,0.00174058,0.00114909,8.73804e-07,0.000761178,5.44403e-05,3,-87,4.5385e-13,3,-98.3493,11.3493,0.452
0.00707978,0.00842238,0.000119087,0.00174093,0.00116904,5.82536e-07,0.000774393,6.50845e-05,3,-87,3.61796e-13,3,-98.3493,11.3493,0.456
0.00708449,0.00842238,0.000122211,0.00174093,0.00118915,3.88358e-07,0.000787716,4.33896e-05,3,-87,1.60798e-13,3,-98.3493,11.3493,0.46
0.00708929,0.00842238,0.000125389,0.00174128,0.00120942,2.58905e-07,0.000801146,5.77174e-05,3,-87,1.42625e-13,3,-98.3493,11.3493,0.464
0.00709417,0.00842273,0.000128621,0.00174162,0.00122986,2.89635e-05,0.000814685,6.72692e-05,3,-87,1.85996e-11,3,-98.3493,11.3493,0.468
0.00709913,0.00842238,0.000131907,0.00174162,0.00125046,-9.48191e-06,0.000828331,4.48461e-05,2,-88,-4.05935e-12,2,-98.3493,10.3493,0.472
0.00710417,0.00842273,0.000135248,0.00174162,0.00127123,2.24697e-05,0.000842085,2.98974e-05,2,-88,6.41307e-12,2,-98.3493,10.3493,0.476
0.0071093,0.00842273,0.000138644,0.00174197,0.00129215,1.49798e-05,0.000855947,4.87225e-05,2,-88,6.96878e-12,2,-98.3493,10.3493,0.48
0.00711451,0.00842273,0.000142095,0.00174197,0.00131324,9.98651e-06,0.000869915,3.24817e-05,1,-88,3.09724e-12,1,-98.3493,10.3493,0.484
0.0071198,0.00842273,0.000145603,0.00174231,0.00133449,6.65768e-06,0.000883991,5.04454e-05,1,-88,3.20739e-12,1,-98.3493,10.3493,0.488
0.00712519,0.00842273,0.000149167,0.00174231,0.0013559,4.43845e-06,0.000898174,3.36303e-05,1,-89,1.42551e-12,1,-98.3493,9.34928,0.492
0.00713065,0.00842273,0.000152789,0.00174231,0.00137747,2.95897e-06,0.000912463,2.24202e-05,0,-89,6.33559e-13,-6.33559e-13,-98.3493,9.34928,0.496
0.00713621,0.00842273,0.000156467,0.00174266,0.0013992,1.97264e-06,0.000926859,4.37377e-05,0,-89,8.24136e-13,-8.24136e-13,-98.3493,9.34928,0.5
0.00714185,0.00842273,0.000160204,0.001743,0.00142109,1.3151e-06,0.000941362,5.79494e-05,0,-89,7.28093e-13,-7.28093e-13,-98.3493,9.34928,0.504
0.00714757,0.00842273,0.000163998,0.001743,0.00144315,8.76731e-07,0.000955971,3.86329e-05,0,-89,3.23597e-13,-3.23597e-13,-98.3493,9.34928,0.508
0.00715339,0.00842273,0.000167852,0.00174335,0.00146536,5.84487e-07,0.000970687,5.45462e-05,0,-89,3.04653e-13,-3.04653e-13,-98.3493,9.34928,0.512
0.0071593,0.00842273,0.000171764,0.00174369,0.00148774,3.89658e-07,0.000985508,6.51551e-05,0,-89,2.42652e-13,-2.42652e-13,-98.3493,9.34928,0.516
0.00716529,0.00842273,0.000175736,0.00174404,0.00151027,2.59772e-07,0.00100044,7.22276e-05,0,-90,1.79364e-13,-1.79364e-13,-98.3493,8.34928,0.52
0.00717138,0.00842273,0.000179767,0.00174404,0.00153297,1.73181e-07,0.00101547,4.81518e-05,-1,-90,7.97172e-14,-1,-98.3493,8.34928,0.524
0.00717756,0.00842273,0.00018386,0.00174438,0.00155582,1.15454e-07,0.00103061,6.08921e-05,-1,-90,6.72195e-14,-1,-98.3493,8.34928,0.528
0.00718383,0.00842273,0.000188012,0.00174438,0.00157884,7.69695e-08,0.00104585,4.05947e-05,-1,-90,2.98753e-14,-1,-98.3493,8.34928,0.532
0.00719019,0.00842273,0.000192227,0.00174473,0.00160201,5.1313e-08,0.0010612,5.58541e-05,-1,-90,2.7409e-14,-1,-98.3493,8.34928,0.536
0.00719664,0.00842273,0.000196502,0.00174473,0.00162534,3.42087e-08,0.00107666,3.72361e-05,-2,-91,1.21818e-14,-2,-98.3493,7.34928,0.54
0.00720319,0.00842273,0.00020084,0.00174508,0.00164883,2.28058e-08,0.00109222,5.3615e-05,-2,-91,1.16957e-14,-2,-98.3493,7.34928,0.544
0.00720983,0.00842273,0.00020524,0.00174542,0.00167248,1.52039e-08,0.00110788,6.45342e-05,-2,-91,9.38699e-15,-2,-98.3493,7.34928,0.548
0.00721657,0.00842273,0.000209703,0.00174542,0.00169629,1.01359e-08,0.00112365,4.30228e-05,-3,-91,4.172e-15,-3,-98.3493,7.34928,0.552
0.0072234,0.00842273,0.00021423,0.00174542,0.00172025,6.75727e-09,0.00113953,2.86819e-05,-3,-92,1.85422e-15,-3,-98.3493,6.34928,0.556
0.00723033,0.00842307,0.00021882,0.00174577,0.00174437,2.87954e-05,0.00115551,4.79122e-05,-3,-92,1.32019e-11,-3,-98.3493,6.34928,0.56
0.00723736,0.00842342,0.000223474,0.00174577,0.00176865,4.79879e-05,0.00117159,3.19415e-05,-3,-92,1.46675e-11,-3,-98.3493,6.34928,0.564
0.00724448,0.00842376,0.000228192,0.00174611,0.00179309,6.07828e-05,0.00118778,5.00852e-05,-3,-92,2.9137e-11,-3,-98.3493,6.34928,0.568
0.0072517,0.00842376,0.000232976,0.00174646,0.00181769,4.05219e-05,0.00120407,6.21811e-05,-4,-92,2.41206e-11,-4,-98.3493,6.34928,0.572
0.00725902,0.00842376,0.000237825,0.00174715,0.00184244,2.70146e-05,0.00122047,9.90359e-05,-4,-92,2.56214e-11,-4,-98.3493,6.34928,0.576
0.00726644,0.00842376,0.00024274,0.00174749,0.00186735,1.80097e-05,0.00123697,9.48149e-05,-5,-92,1.63562e-11,-5,-98.3493,6.34928,0.58
0.00727396,0.00842411,0.000247721,0.00174818,0.00189241,4.07974e-05,0.00125357,0.000120792,-5,-92,4.72215e-11,-5,-98.3493,6.34928,0.584
0.00728158,0.00842411,0.000252769,0.00174853,0.00191764,2.71983e-05,0.00127028,0.000109319,-5,-93,2.84965e-11,-5,-98.3493,5.34928,0.588
0.0072893,0.00842411,0.000257883,0.00174888,0.00194301,1.81322e-05,0.00128709,0.00010167,-6,-93,1.7672e-11,-6,-98.3493,5.34928,0.592
0.00729713,0.00842411,0.000263066,0.00174922,0.00196855,1.20881e-05,0.00130401,9.6571e-05,-6,-93,1.11926e-11,-6,-98.3493,5.34928,0.596
0.00730505,0.00842411,0.000268316,0.00174957,0.00199424,8.05875e-06,0.00132102,9.31716e-05,-6,-93,7.20052e-12,-6,-98.3493,5.34928,0.6
0.00731308,0.00842411,0.000273634,0.00174957,0.00202008,5.3725e-06,0.00133814,6.21144e-05,-7,-94,3.20023e-12,-7,-98.3493,4.34928,0.604
0.00732121,0.00842445,0.000279021,0.00174991,0.00204608,3.23726e-05,0.00135537,7.02005e-05,-7,-94,2.1798e-11,-7,-98.3493,4.34928,0.608
0.00732945,0.00842445,0.000284477,0.00175026,0.00207224,2.15817e-05,0.00137269,7.55913e-05,-7,-94,1.5651e-11,-7,-98.3493,4.34928,0.612
0.00733779,0.0084248,0.000290003,0.00175026,0.00209855,4.31787e-05,0.00139012,5.03942e-05,-7,-95,2.08754e-11,-7,-98.3493,3.34928,0.616
0.00734624,0.0084248,0.000295598,0.0017506,0.00212501,2.87858e-05,0.00140765,6.2387e-05,-8,-95,1.72323e-11,-8,-98.3493,3.34928,0.62
0.00735479,0.0084248,0.000301264,0.00175095,0.00215163,1.91906e-05,0.00142529,7.03823e-05,-8,-95,1.2963e-11,-8,-98.3493,3.34928,0.624
0.00736345,0.0084248,0.000307001,0.00175095,0.00217841,1.27937e-05,0.00144302,4.69215e-05,-9,-95,5.76135e-12,-9,-98.3493,3.34928,0.628
0.00737222,0.0084248,0.000312808,0.00175129,0.00220534,8.52913e-06,0.00146086,6.00719e-05,-9,-96,4.91833e-12,-9,-98.3493,2.34928,0.632
0.0073811,0.0084248,0.000318688,0.00175164,0.00223242,5.68609e-06,0.0014788,6.88389e-05,-10,-96,3.75815e-12,-10,-98.3493,2.34928,0.636
0.00739008,0.0084248,0.000324639,0.00175199,0.00225965,3.79073e-06,0.00149684,7.46835e-05,-10,-96,2.71869e-12,-10,-98.3493,2.34928,0.64
0.00739917,0.00842515,0.000330662,0.00175233,0.00228704,3.13181e-05,0.00151498,7.85799e-05,-10,-96,2.36377e-11,-10,-98.3493,2.34928,0.644
0.00740838,0.00842549,0.000336759,0.00175268,0.00231458,4.96696e-05,0.00153323,8.11775e-05,-10,-96,3.87357e-11,-10,-98.3493,2.34928,0.648
