joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
0.052669,0.0539291,0.221662,0.0214833,3.76499e-07,0,0.0500001,0,13,-2500,0,0,23.0509,0.1,0.004
0.052669,0.0539274,0.221862,0.0214833,1.50479e-06,-0.000143955,0.0500006,0,12,-2500,0.0143327,0.0143327,20.1755,0.1,0.008
0.052669,0.0539267,0.222062,0.0214958,3.38307e-06,-0.000153552,0.0500013,0.00103647,12,-2500,0.0272864,0.0272864,17.3113,0.1,0.012
0.052669,0.0539263,0.222262,0.0216661,6.00952e-06,-0.000131159,0.0500023,0.0148849,12,-2500,0.0401395,0.0401395,14.4769,0.1,0.016
0.0526691,0.0539263,0.222462,0.0220226,9.38236e-06,-8.74391e-05,0.0500036,0.0396355,13,-2394,0.0532013,0.0532013,11.8002,0.1,0.02
0.0526691,0.0539253,0.222662,0.0225267,1.34998e-05,-0.000144666,0.0500052,0.0684296,12,-2115,0.0665944,0.0665944,9.38614,0.1,0.024
0.0526692,0.0539249,0.222862,0.0231486,1.836e-05,-0.000125235,0.050007,0.0974434,12,-1832,0.0794139,0.0794139,7.27281,0.1,0.028
0.0526693,0.0539239,0.223062,0.0238427,2.39611e-05,-0.000169863,0.0500092,0.122803,12,-1583,0.0923283,0.0923283,5.45966,0.1,0.032
0.0526694,0.0539232,0.223262,0.0245772,3.03014e-05,-0.000170824,0.0500116,0.143078,12,-1383,0.104756,0.1,3.90881,0.1,0.036
0.0526695,0.0539222,0.223462,0.0253252,3.73792e-05,-0.000200255,0.0500143,0.157718,11,-1236,0.11706,0.1,2.56859,0.1,0.04
0.0526697,0.0539225,0.223662,0.0260625,4.51925e-05,-0.000104712,0.0500173,0.166585,12,-1145,0.129017,0.1,1.38207,0.1,0.044
0.0526699,0.0539232,0.223862,0.0267662,5.37396e-05,-1.22265e-05,0.0500205,0.169704,13,-1110,0.1418,0.1,0.291021,0.1,0.048
0.0526701,0.0539225,0.224062,0.0274341,6.30187e-05,-6.57328e-05,0.0500241,0.168789,13,-1115,0.155269,0.1,-0.761325,-0.1,0.052
0.0526704,0.0539225,0.224263,0.0280846,7.3028e-05,-4.38219e-05,0.0500279,0.166739,13,-1129,0.168091,0.1,-1.81453,-0.1,0.056
0.0526707,0.0539225,0.224463,0.0287072,8.37657e-05,-2.92146e-05,0.050032,0.163041,13,-1160,0.180965,0.1,-2.87954,-0.1,0.06
0.052671,0.0539222,0.224663,0.0293432,9.52301e-05,-4.82673e-05,0.0500363,0.161698,12,-1168,0.193794,0.1,-3.97022,-0.1,0.064
0.0526714,0.0539222,0.224863,0.0299745,0.000107419,-3.21782e-05,0.050041,0.1604,12,-1176,0.206275,0.1,-5.0645,-0.1,0.068
0.0526719,0.0539222,0.225063,0.0306157,0.000120332,-2.14521e-05,0.0500459,0.160369,12,-1172,0.218731,0.1,-6.16112,-0.1,0.072
0.0526724,0.0539215,0.225263,0.0312569,0.000133965,-7.18833e-05,0.0500511,0.160349,12,-1167,0.23106,0.1,-7.24822,-0.1,0.076
0.052673,0.0539215,0.225464,0.0319033,0.000148318,-4.79222e-05,0.0500566,0.160767,12,-1158,0.242731,0.1,-8.32546,-0.1,0.08
0.0526736,0.0539218,0.225664,0.0325515,0.000163389,-3.1572e-06,0.0500623,0.16119,12,-1149,0.254454,0.1,-9.38875,-0.1,0.084
0.0526743,0.0539218,0.225864,0.0331823,0.000179176,-2.1048e-06,0.0500683,0.160032,12,-1156,0.266387,0.1,-10.4392,-0.1,0.088
0.052675,0.0539218,0.226064,0.033789,0.000195676,-1.4032e-06,0.0500746,0.157245,12,-1178,0.27811,0.1,-11.4929,-0.1,0.092
0.0526758,0.0539218,0.226265,0.0343943,0.00021289,-9.35466e-07,0.0500812,0.155272,12,-1193,0.289614,0.1,-12.5645,-0.1,0.096
0.0526767,0.0539218,0.226465,0.0349938,0.000230814,-6.23644e-07,0.050088,0.153467,11,-1206,0.300888,0.1,-13.6463,-0.1,0.1
0.0526777,0.0539218,0.226665,0.0355911,0.000249446,-4.15763e-07,0.0500951,0.152091,11,-1215,0.311925,0.1,-14.7365,-0.1,0.104
0.0526787,0.0539218,0.226866,0.0361826,0.000268786,-2.77175e-07,0.0501025,0.150684,11,-1224,0.322717,0.1,-15.8312,-0.1,0.108
0.0526798,0.0539218,0.227066,0.0367837,0.000288831,-1.84783e-07,0.0501101,0.150552,11,-1221,0.333255,0.1,-16.9298,-0.1,0.112
0.052681,0.0539218,0.227267,0.03737,0.00030958,-1.23189e-07,0.050118,0.149226,11,-1229,0.343533,0.1,-18.0211,-0.1,0.116
0.0526823,0.0539222,0.227467,0.037937,0.00033103,2.87088e-05,0.0501262,0.14673,11,-1249,0.353564,0.1,-19.1174,-0.1,0.12
0.0526837,0.0539225,0.227668,0.0385164,0.00035318,4.79301e-05,0.0501346,0.146102,11,-1251,0.363606,0.1,-20.2283,-0.1,0.124
0.0526851,0.0539218,0.227868,0.0390965,0.000376029,-2.56284e-05,0.0501433,0.145742,10,-1251,0.373496,0.1,-21.336,-0.1,0.128
0.0526867,0.0539222,0.228069,0.0396679,0.000399574,1.17053e-05,0.0501522,0.144781,10,-1256,0.382429,0.1,-22.4387,-0.1,0.132
0.0526883,0.0539222,0.228269,0.0402463,0.000423814,7.80353e-06,0.0501615,0.144717,10,-1252,0.391417,0.1,-23.5413,-0.1,0.136
0.0526901,0.0539222,0.22847,0.0408284,0.000448746,5.20236e-06,0.050171,0.144991,9,-1246,0.400065,0.1,-24.6352,-0.1,0.14
0.0526919,0.0539222,0.228671,0.0414095,0.00047437,3.46824e-06,0.0501807,0.145087,9,-1241,0.408378,0.1,-25.7174,-0.1,0.144
0.0526939,0.0539222,0.228871,0.041992,0.000500683,2.31216e-06,0.0501907,0.145266,9,-1235,0.416359,0.1,-26.7897,-0.1,0.148
0.0526959,0.0539222,0.229072,0.0425728,0.000527684,1.54144e-06,0.050201,0.145242,8,-1231,0.424006,0.1,-27.8513,-0.1,0.152
0.0526981,0.0539222,0.229273,0.0431391,0.000555371,1.02763e-06,0.0502115,0.144016,8,-1239,0.431317,0.1,-28.905,-0.1,0.156
0.0527004,0.0539222,0.229474,0.0437102,0.000583742,6.85084e-07,0.0502223,0.143602,8,-1239,0.438288,0.1,-29.9617,-0.1,0.16
0.0527028,0.0539222,0.229675,0.0442785,0.000612796,4.56723e-07,0.0502333,0.143096,7,-1240,0.444913,0.1,-31.0138,-0.1,0.164
0.0527053,0.0539222,0.229876,0.0448427,0.00064253,3.04482e-07,0.0502446,0.142413,7,-1243,0.451188,0.1,-32.0624,-0.1,0.168
0.0527079,0.0539222,0.230077,0.045402,0.000672943,2.02988e-07,0.0502562,0.141554,7,-1247,0.457107,0.1,-33.1092,-0.1,0.172
0.0527107,0.0539222,0.230278,0.0459583,0.000704033,1.35325e-07,0.050268,0.140723,6,-1251,0.462662,0.1,-34.1559,-0.1,0.176
0.0527136,0.0539222,0.230479,0.0465421,0.000735798,9.02168e-08,0.05028,0.142472,6,-1230,0.467849,0.1,-35.2006,-0.1,0.18
0.0527166,0.0539222,0.23068,0.0470897,0.000768238,6.01445e-08,0.0502924,0.140615,6,-1244,0.472661,0.1,-36.2215,-0.1,0.184
0.0527197,0.0539222,0.230881,0.0476726,0.000801349,4.00964e-08,0.0503049,0.142314,5,-1224,0.477091,0.1,-37.2501,-0.1,0.188
0.052723,0.0539222,0.231083,0.0482447,0.00083513,2.67309e-08,0.0503178,0.142553,5,-1218,0.481133,0.1,-38.2541,-0.1,0.192
0.0527264,0.0539222,0.231284,0.0488175,0.00086958,1.78206e-08,0.0503308,0.142771,5,-1212,0.484781,0.1,-39.2472,-0.1,0.196
