joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
0.745793,0.744971,0.73494,0.733149,-3.57694e-07,0,-3.52489e-07,0,-5,-88,0,0,17.1324,1,0.004
0.745793,0.744971,0.73494,0.733058,-1.42963e-06,0,-1.40883e-06,-0.0076008,-5,-162,-0.00523748,-0.00523748,17.0367,1,0.008
0.745793,0.744971,0.73494,0.732993,-3.2141e-06,0,-3.16733e-06,-0.0105087,-5,-190,-0.0104695,-0.0104695,16.8677,1,0.012
0.745793,0.744971,0.73494,0.732944,-5.70938e-06,0,-5.62629e-06,-0.0110941,-5,-197,-0.0156919,-0.0156919,16.6711,1,0.016
0.745793,0.744971,0.73494,0.732917,-8.91375e-06,0,-8.78404e-06,-0.00961297,-5,-183,-0.0209004,-0.0209004,16.4702,1,0.02
0.745793,0.744971,0.73494,0.732913,-1.28255e-05,0,-1.26389e-05,-0.00678293,-5,-155,-0.0260908,-0.0260908,16.2853,1,0.024
0.745793,0.744971,0.73494,0.732926,-1.7443e-05,0,-1.71891e-05,-0.0034279,-5,-123,-0.0312589,-0.0312589,16.1294,1,0.028
0.745793,0.744971,0.73494,0.732952,-2.27644e-05,0,-2.24331e-05,-6.83636e-05,-5,-91,-0.0364004,-0.0364004,16.0076,1,0.032
0.745793,0.744971,0.73494,0.732989,-2.8788e-05,0,-2.83691e-05,0.00303505,-5,-60,-0.0415112,-0.0415112,15.9198,1,0.036
0.745793,0.744971,0.73494,0.733032,-3.55123e-05,2.87909e-05,-3.49955e-05,0.00559344,-4,-35,-0.0465758,-0.0465758,15.8632,1,0.04
0.745792,0.744971,0.734939,0.73308,-4.29353e-05,1.91939e-05,-4.23105e-05,0.00767332,-4,-15,-0.0514538,-0.0514538,15.8325,1,0.044
0.745792,0.744971,0.734939,0.733128,-5.10555e-05,1.2796e-05,-5.03126e-05,0.00917507,-4,0,-0.056341,-0.056341,15.8228,1,0.048
0.745792,0.744971,0.734939,0.733176,-5.98712e-05,8.53064e-06,-5.89999e-05,0.0100611,-4,8,-0.0612158,-0.0612158,15.8284,1,0.052
0.745792,0.744971,0.734939,0.733219,-6.93806e-05,3.4478e-05,-6.83709e-05,0.0103062,-4,11,-0.0660514,-0.0660514,15.8429,1,0.056
0.745791,0.744971,0.734938,0.733259,-7.9582e-05,-5.80558e-06,-7.84239e-05,0.0101818,-4,11,-0.0707107,-0.0707107,15.8602,1,0.06
0.745791,0.744971,0.734938,0.733295,-9.04738e-05,-3.87038e-06,-8.91572e-05,0.0098109,-4,8,-0.0755208,-0.0755208,15.8766,1,0.064
0.745791,0.744971,0.734938,0.733326,-0.000102054,-2.58026e-06,-0.000100569,0.00916058,-4,2,-0.080257,-0.080257,15.8897,1,0.068
0.74579,0.744971,0.734937,0.733354,-0.000114322,2.70708e-05,-0.000112658,0.00843912,-4,-4,-0.0849073,-0.0849073,15.8967,1,0.072
