joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
0.747131,0.746147,0.730362,0.72862,-3.58336e-07,0,-3.50293e-07,0,-5,-89,0,0,17.2021,0.1,0.004
0.747131,0.746147,0.730362,0.728535,-1.4322e-06,-2.87909e-05,-1.40005e-06,-0.00708257,-5,-158,-0.00553929,-0.00553929,17.1054,0.1,0.008
0.747131,0.746147,0.730362,0.728475,-3.21986e-06,-1.91939e-05,-3.1476e-06,-0.00978891,-5,-184,-0.0112213,-0.0112213,16.9405,0.1,0.012
0.747131,0.746147,0.730362,0.72843,-5.71962e-06,-1.2796e-05,-5.59125e-06,-0.01024,-5,-189,-0.0168408,-0.0168408,16.7502,0.1,0.016
0.747131,0.746147,0.730362,0.728406,-8.92975e-06,-8.53064e-06,-8.72932e-06,-0.00884201,-5,-176,-0.0224112,-0.0224112,16.5569,0.1,0.02
0.747131,0.746147,0.730362,0.728404,-1.28485e-05,-5.6871e-06,-1.25601e-05,-0.00603863,-5,-149,-0.02794,-0.02794,16.3787,0.1,0.024
0.747131,0.746147,0.730362,0.728419,-1.74743e-05,-3.7914e-06,-1.70821e-05,-0.00275895,-5,-117,-0.0334306,-0.0334306,16.2293,0.1,0.028
0.747131,0.746147,0.730362,0.728447,-2.28052e-05,5.50543e-05,-2.22934e-05,0.000463972,-5,-86,-0.038861,-0.038861,16.1132,0.1,0.032
0.747131,0.746148,0.730362,0.728483,-2.88397e-05,9.42847e-05,-2.81924e-05,0.00333236,-4,-58,-0.0439336,-0.0439336,16.0296,0.1,0.036
0.747131,0.74615,0.730362,0.728526,-3.5576e-05,0.00017802,-3.47775e-05,0.00582044,-4,-34,-0.0487292,-0.0487292,15.975,0.1,0.04
0.74713,0.746151,0.730361,0.728572,-4.30123e-05,0.000233844,-4.2047e-05,0.00770949,-4,-15,-0.0530183,-0.0530183,15.9454,0.1,0.044
0.74713,0.746152,0.730361,0.728619,-5.11471e-05,0.000213478,-4.99992e-05,0.00899764,-4,-2,-0.0569727,-0.0569727,15.9348,0.1,0.048
0.74713,0.746152,0.730361,0.728665,-5.99786e-05,0.0001999,-5.86324e-05,0.00985641,-4,5,-0.0609876,-0.0609876,15.9374,0.1,0.052
0.74713,0.746153,0.730361,0.728708,-6.9505e-05,0.000190849,-6.7945e-05,0.010141,-4,9,-0.0650215,-0.0650215,15.9486,0.1,0.056
0.747129,0.746154,0.73036,0.728748,-7.97248e-05,0.000184814,-7.79354e-05,0.0101004,-4,9,-0.0690456,-0.0690456,15.963,0.1,0.06
0.747129,0.746154,0.73036,0.728785,-9.06361e-05,0.000152,-8.86018e-05,0.00984304,-4,7,-0.0730506,-0.0730506,15.9773,0.1,0.064
0.747129,0.746154,0.73036,0.728818,-0.000102237,0.000130125,-9.99426e-05,0.00929716,-4,2,-0.0771699,-0.0771699,15.9893,0.1,0.068
0.747128,0.746155,0.730359,0.728848,-0.000114527,0.000115541,-0.000111956,0.00867413,-4,-3,-0.0813395,-0.0813395,15.9963,0.1,0.072
0.747128,0.746155,0.730359,0.728875,-0.000127503,0.000105818,-0.000124641,0.00805723,-4,-8,-0.0855152,-0.0855152,15.9975,0.1,0.076
0.747127,0.746155,0.730358,0.728898,-0.000141163,7.05453e-05,-0.000137995,0.00727169,-4,-15,-0.0896776,-0.0896776,15.9929,0.1,0.08
0.747127,0.746155,0.730358,0.728918,-0.000155507,4.70302e-05,-0.000152017,0.00654646,-4,-22,-0.0939533,-0.0939533,15.9809,0.1,0.084
0.747126,0.746155,0.730357,0.728936,-0.000170532,3.13535e-05,-0.000166705,0.00586143,-4,-28,-0.0982737,-0.0982737,15.9622,0.1,0.088
0.747125,0.746155,0.730356,0.728952,-0.000186237,2.09023e-05,-0.000182057,0.00523201,-4,-34,-0.102592,-0.1,15.9372,0.1,0.092
0.747124,0.746155,0.730356,0.728968,-0.00020262,4.27258e-05,-0.000198072,0.00478359,-4,-38,-0.106851,-0.1,15.9065,0.1,0.096
