joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
0.050346,0.0514004,0.224331,0.0241581,3.76499e-07,0,0.0500001,0,10,-2497,0,0,23.0495,0.1,0.004
0.050346,0.0513991,0.224531,0.0241581,1.50479e-06,-0.000115164,0.0500006,0,9,-2499,0.0104849,0.0104849,20.4587,0.1,0.008
0.050346,0.0513991,0.224731,0.024173,3.38307e-06,-7.67758e-05,0.0500013,0.00123801,9,-2489,0.0198995,0.0198995,17.8783,0.1,0.012
0.050346,0.0513994,0.224931,0.0243506,6.00952e-06,-2.23929e-05,0.0500023,0.0156239,10,-2351,0.0296909,0.0296909,15.3289,0.1,0.016
0.0503461,0.0513987,0.225131,0.024713,9.38236e-06,-7.25105e-05,0.0500036,0.0406176,9,-2110,0.0399291,0.0399291,12.9412,0.1,0.02
0.0503461,0.0513966,0.225331,0.0252257,1.34998e-05,-0.000221086,0.0500052,0.0698041,8,-1827,0.0495529,0.0495529,10.8173,0.1,0.024
0.0503462,0.0513946,0.225531,0.0258465,1.836e-05,-0.000320136,0.050007,0.0982734,7,-1550,0.0576595,0.0576595,8.99564,0.1,0.028
0.0503463,0.0513921,0.225731,0.026542,2.39611e-05,-0.000414961,0.0500092,0.123472,6,-1303,0.0647053,0.0647053,7.46714,0.1,0.032
0.0503464,0.0513901,0.225931,0.0272789,3.03014e-05,-0.000449386,0.0500116,0.143726,5,-1104,0.0707616,0.0707616,6.19748,0.1,0.036
0.0503465,0.0513883,0.226131,0.0280287,3.73792e-05,-0.000443545,0.0500143,0.158293,5,-959,0.0764152,0.0764152,5.13622,0.1,0.04
0.0503467,0.0513873,0.226331,0.0287639,4.51925e-05,-0.00038207,0.0500173,0.166796,6,-872,0.0820764,0.0820764,4.22574,0.1,0.044
0.0503469,0.0513859,0.226531,0.0294642,5.37396e-05,-0.000369877,0.0500205,0.169557,6,-841,0.0882276,0.0882276,3.40511,0.1,0.048
0.0503471,0.0513863,0.226731,0.0301313,6.30187e-05,-0.000217794,0.0500241,0.168633,7,-845,0.0944978,0.0944978,2.61792,0.1,0.052
0.0503474,0.0513863,0.226932,0.030777,7.3028e-05,-0.000145196,0.0500279,0.166232,8,-864,0.102143,0.1,1.8286,0.1,0.056
0.0503477,0.0513863,0.227132,0.0314107,8.37657e-05,-9.67971e-05,0.050032,0.163624,8,-885,0.110386,0.1,1.02312,0.1,0.06
0.050348,0.0513859,0.227332,0.0320408,9.52301e-05,-9.33224e-05,0.0500363,0.161597,8,-901,0.118934,0.1,0.199936,0.1,0.064
0.0503484,0.0513859,0.227532,0.0326676,0.000107419,-6.22149e-05,0.050041,0.159958,8,-913,0.127375,0.1,-0.635267,-0.1,0.068
0.0503489,0.0513859,0.227732,0.0332684,0.000120332,-4.14766e-05,0.0500459,0.156706,8,-940,0.135956,0.1,-1.48091,-0.1,0.072
0.0503494,0.0513859,0.227932,0.0338719,0.000133965,-2.76511e-05,0.0500511,0.154769,8,-955,0.144568,0.1,-2.3503,-0.1,0.076
0.05035,0.0513859,0.228133,0.0344703,0.000148318,-1.8434e-05,0.0500566,0.153045,8,-968,0.153134,0.1,-3.23102,-0.1,0.08
0.0503506,0.0513859,0.228333,0.0350625,0.000163389,-1.22894e-05,0.0500623,0.151378,8,-980,0.161602,0.1,-4.12105,-0.1,0.084
0.0503513,0.0513856,0.228533,0.0356474,0.000179176,-3.69838e-05,0.0500683,0.149661,8,-993,0.169914,0.1,-5.01992,-0.1,0.088
0.050352,0.0513856,0.228733,0.0362237,0.000195676,-2.46559e-05,0.0500746,0.147798,8,-1007,0.177799,0.1,-5.92823,-0.1,0.092
