joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
1.25562e-10,0.000251172,8.3175e-11,-0.000451211,9.41623e-08,0,6.2375e-08,0,2,-4,-0,-0,-98.3494,-98.3494,0.004
1.0042e-09,0.000251172,6.65201e-10,-0.000451211,3.76499e-07,0,2.494e-07,0,2,-4,-0.0122789,-0.0122789,-98.3275,-98.3275,0.008
3.38815e-09,0.000251172,2.24438e-09,-0.000451211,8.46783e-07,0,5.60926e-07,0,2,-4,-0.0245451,-0.0245451,-98.3056,-98.3056,0.012
8.02876e-09,0.000251172,5.31841e-09,-0.000451211,1.50479e-06,0,9.96803e-07,0,2,-5,-0.0367905,-0.0367905,-98.2837,-98.2837,0.016
1.56765e-08,0.000251172,1.03844e-08,-0.000451211,2.35029e-06,0,1.55688e-06,0,2,-5,-0.0490069,-0.0490069,-98.2618,-98.2618,0.02
2.70808e-08,0.000251172,1.79389e-08,-0.000451211,3.38307e-06,0,2.24101e-06,0,2,-5,-0.0611863,-0.0611863,-98.2398,-98.2398,0.024
4.29904e-08,0.000251172,2.84777e-08,-0.000451211,4.60288e-06,0,3.04904e-06,0,2,-5,-0.0733202,-0.0733202,-98.2178,-98.2178,0.028
6.4153e-08,0.000251172,4.24962e-08,-0.000451211,6.00952e-06,0,3.98083e-06,0,2,-5,-0.0854007,-0.0854007,-98.1958,-98.1958,0.032
9.13154e-08,0.000251172,6.04892e-08,-0.000451211,7.60276e-06,0,5.03622e-06,0,2,-5,-0.0974193,-0.0974193,-98.1738,-98.1738,0.036
1.25224e-07,0.000251172,8.29506e-08,-0.000451211,9.38236e-06,0,6.21506e-06,0,2,-5,-0.109368,-0.109368,-98.1517,-98.1517,0.04
1.66622e-07,0.000251172,1.10374e-07,-0.000451211,1.13481e-05,0,7.51721e-06,0,2,-5,-0.121238,-0.121238,-98.1295,-98.1295,0.044
2.16256e-07,0.000251172,1.43253e-07,-0.000451211,1.34998e-05,0,8.94252e-06,0,2,-5,-0.133022,-0.133022,-98.1073,-98.1073,0.048
2.74868e-07,0.000251172,1.82078e-07,-0.000451211,1.58371e-05,0,1.04908e-05,0,2,-5,-0.14471,-0.14471,-98.085,-98.085,0.052
3.43201e-07,0.000251172,2.27343e-07,-0.000451211,1.836e-05,0,1.2162e-05,0,2,-5,-0.156295,-0.156295,-98.0627,-98.0627,0.056
4.21995e-07,0.000251172,2.79538e-07,-0.000451211,2.1068e-05,0,1.39559e-05,0,2,-5,-0.167768,-0.167768,-98.0402,-98.0402,0.06
5.11991e-07,0.000251172,3.39154e-07,-0.000451211,2.39611e-05,0,1.58723e-05,0,2,-5,-0.179121,-0.179121,-98.0177,-98.0177,0.064
6.1393e-07,0.000251172,4.0668e-07,-0.00045052,2.7039e-05,0,1.79112e-05,5.75818e-05,2,-4,-0.190345,-0.190345,-97.9953,-97.9953,0.068
7.28549e-07,0.000251172,4.82606e-07,-0.000451557,3.03014e-05,0,2.00723e-05,-4.79849e-05,2,-5,-0.201432,-0.201432,-97.9748,-97.9748,0.072
8.56587e-07,0.000251172,5.67421e-07,-0.000451211,3.37482e-05,0,2.23555e-05,-3.19899e-06,2,-5,-0.212373,-0.212373,-97.9501,-97.9501,0.076
9.98781e-07,0.000251172,6.61613e-07,-0.000451557,3.73792e-05,0,2.47607e-05,-3.09236e-05,2,-5,-0.223159,-0.223159,-97.927,-97.927,0.08
1.15587e-06,0.000251172,7.65669e-07,-0.000451211,4.1194e-05,0,2.72877e-05,8.1752e-06,2,-5,-0.233783,-0.233783,-97.9029,-97.9029,0.084
1.32858e-06,0.000251172,8.80077e-07,-0.000451211,4.51925e-05,0,2.99364e-05,5.45013e-06,2,-5,-0.244235,-0.244235,-97.8801,-97.8801,0.088
1.51765e-06,0.000251172,1.00532e-06,-0.000451211,4.93744e-05,0,3.27066e-05,3.63342e-06,2,-5,-0.254507,-0.254507,-97.8571,-97.8571,0.092
1.72382e-06,0.000251172,1.14189e-06,-0.00045052,5.37396e-05,0,3.55982e-05,6.00041e-05,2,-5,-0.264591,-0.264591,-97.8341,-97.8341,0.096
1.94781e-06,0.000251172,1.29027e-06,-0.000450866,5.82877e-05,0,3.8611e-05,1.12118e-05,2,-5,-0.274477,-0.274477,-97.8131,-97.8131,0.1
2.19036e-06,0.000251172,1.45094e-06,-0.000450866,6.30187e-05,0,4.17448e-05,7.47455e-06,2,-5,-0.284157,-0.284157,-97.79,-97.79,0.104
2.4522e-06,0.000251172,1.62439e-06,-0.00045052,6.79321e-05,0,4.49996e-05,3.3774e-05,2,-5,-0.293622,-0.293622,-97.7666,-97.7666,0.108
2.73406e-06,0.000251172,1.8111e-06,-0.000450866,7.3028e-05,0,4.83752e-05,-6.27495e-06,2,-6,-0.302863,-0.302863,-97.7441,-97.7441,0.112
3.03667e-06,0.000251172,2.01155e-06,-0.000450866,7.83059e-05,0,5.18714e-05,-4.1833e-06,2,-6,-0.311872,-0.311872,-97.7198,-97.7198,0.116
3.36075e-06,0.000251172,2.22623e-06,-0.000450866,8.37657e-05,0,5.54881e-05,-2.78887e-06,2,-6,-0.32064,-0.32064,-97.6955,-97.6955,0.12
3.70704e-06,0.000251172,2.45562e-06,-0.00045052,8.94072e-05,0,5.92251e-05,2.69317e-05,2,-5,-0.329157,-0.329157,-97.6711,-97.6711,0.124
4.07625e-06,0.000251172,2.70019e-06,-0.000451557,9.52301e-05,0,6.30823e-05,-6.84183e-05,2,-6,-0.337416,-0.337416,-97.6475,-97.6475,0.128
4.46912e-06,0.000251172,2.96044e-06,-0.000451211,0.000101234,0,6.70596e-05,-1.68213e-05,2,-6,-0.345407,-0.345407,-97.62,-97.62,0.132
4.88637e-06,0.000251172,3.23683e-06,-0.000451557,0.000107419,0,7.11567e-05,-4.00051e-05,2,-6,-0.353122,-0.353122,-97.5943,-97.5943,0.136
5.32871e-06,0.000251172,3.52985e-06,-0.000450866,0.000113785,0,7.53736e-05,3.09118e-05,1,-6,-0.36055,-0.36055,-97.5677,-97.5677,0.14
5.79689e-06,0.000251172,3.83998e-06,-0.00045052,0.000120332,0,7.97101e-05,4.93988e-05,1,-6,-0.367685,-0.367685,-97.5438,-97.5438,0.144
6.29161e-06,0.000251172,4.16769e-06,-0.00045052,0.000127058,0,8.4166e-05,3.29325e-05,1,-6,-0.374515,-0.374515,-97.5205,-97.5205,0.148
6.81359e-06,0.000251172,4.51346e-06,-0.000450866,0.000133965,0,8.87412e-05,-6.83591e-06,1,-6,-0.381033,-0.381033,-97.4961,-97.4961,0.152
7.36357e-06,0.000251172,4.87778e-06,-0.000450866,0.000141052,0,9.34356e-05,-4.55728e-06,1,-6,-0.387229,-0.387229,-97.4699,-97.4699,0.156
7.94225e-06,0.000251172,5.26111e-06,-0.000450866,0.000148318,0,9.82489e-05,-3.03818e-06,1,-6,-0.393095,-0.393095,-97.4437,-97.4437,0.16
8.55035e-06,0.000251172,5.66393e-06,-0.000450866,0.000155764,0,0.000103181,-2.02546e-06,1,-6,-0.398621,-0.398621,-97.4172,-97.4172,0.164
9.1886e-06,0.000251172,6.08671e-06,-0.000450866,0.000163389,0,0.000108232,-1.3503e-06,1,-7,-0.403798,-0.403798,-97.3906,-97.3906,0.168
9.8577e-06,0.000251172,6.52994e-06,-0.000451557,0.000171193,0,0.000113402,-5.84821e-05,1,-7,-0.408617,-0.408617,-97.3636,-97.3636,0.172
1.05584e-05,0.000251172,6.99409e-06,-0.000450866,0.000179176,0,0.00011869,1.85938e-05,1,-6,-0.413068,-0.413068,-97.3343,-97.3343,0.176
1.12913e-05,0.000251172,7.47962e-06,-0.000450866,0.000187337,0,0.000124096,1.23959e-05,1,-7,-0.417144,-0.417144,-97.3078,-97.3078,0.18
1.20573e-05,0.000251172,7.98701e-06,-0.000450866,0.000195676,0,0.00012962,8.26392e-06,1,-7,-0.420833,-0.420833,-97.2808,-97.2808,0.184
1.2857e-05,0.000251172,8.51673e-06,-0.000450866,0.000204194,0,0.000135262,5.50928e-06,1,-7,-0.424128,-0.424128,-97.2534,-97.2534,0.188
1.36911e-05,0.000251172,9.06927e-06,-0.000450866,0.00021289,0,0.000141022,3.67285e-06,0,-7,-0.427019,-0.427019,-97.2256,-97.2256,0.192
1.45603e-05,0.000251172,9.64507e-06,-0.000450866,0.000221763,0,0.0001469,2.44857e-06,0,-7,-0.429496,-0.429496,-97.1974,-97.1974,0.196
1.54654e-05,0.000251172,1.02446e-05,-0.000450866,0.000230814,0,0.000152896,1.63238e-06,0,-7,-0.43155,-0.43155,-97.1689,-97.1689,0.2
1.64071e-05,0.000251172,1.08684e-05,-0.000450866,0.000240041,0,0.000159008,1.08825e-06,0,-7,-0.433173,-0.433173,-97.1401,-97.1401,0.204
1.7386e-05,0.000251172,1.15168e-05,-0.000450866,0.000249446,0,0.000165238,7.25502e-07,0,-7,-0.434353,-0.434353,-97.111,-97.111,0.208
1.84029e-05,0.000251172,1.21905e-05,-0.000450866,0.000259028,0,0.000171585,4.83668e-07,0,-7,-0.435083,-0.435083,-97.0815,-97.0815,0.212
1.94585e-05,0.000251172,1.28897e-05,-0.000450866,0.000268786,0,0.000178049,3.22445e-07,0,-8,-0.435353,-0.435353,-97.0518,-97.0518,0.216
2.05534e-05,0.000251172,1.3615e-05,-0.000450866,0.00027872,0,0.00018463,2.14963e-07,0,-8,-0.435153,-0.435153,-97.0217,-97.0217,0.22
2.16885e-05,0.000251172,1.43669e-05,-0.000450866,0.000288831,0,0.000191328,1.43309e-07,0,-8,-0.434474,-0.434474,-96.9914,-96.9914,0.224
2.28643e-05,0.000251172,1.51458e-05,-0.000450866,0.000299118,0,0.000198142,9.55393e-08,0,-8,-0.433306,-0.433306,-96.9607,-96.9607,0.228
2.40816e-05,0.000251172,1.59522e-05,-0.000450866,0.00030958,0,0.000205072,6.36929e-08,0,-8,-0.43164,-0.43164,-96.9296,-96.9296,0.232
2.53412e-05,0.000251172,1.67865e-05,-0.000450866,0.000320217,0,0.000212118,4.24619e-08,0,-8,-0.429466,-0.429466,-96.8983,-96.8983,0.236
2.66436e-05,0.000251172,1.76493e-05,-0.000450866,0.00033103,0,0.000219281,2.83079e-08,0,-8,-0.426775,-0.426775,-96.8666,-96.8666,0.24
2.79896e-05,0.000251172,1.85409e-05,-0.000450866,0.000342018,0,0.00022656,1.8872e-08,0,-8,-0.423557,-0.423557,-96.8345,-96.8345,0.244
2.938e-05,0.000251172,1.94619e-05,-0.000450866,0.00035318,0,0.000233954,1.25813e-08,0,-8,-0.419802,-0.419802,-96.8021,-96.8021,0.248
3.08153e-05,0.000251172,2.04127e-05,-0.000450866,0.000364517,0,0.000241464,8.38754e-09,0,-9,-0.415501,-0.415501,-96.7693,-96.7693,0.252
3.22964e-05,0.000251172,2.13938e-05,-0.000450866,0.000376029,0,0.000249089,5.59169e-09,0,-9,-0.410644,-0.410644,-96.7362,-96.7362,0.256
