joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
1.503,1.50126,1.04,1.03784,-9.01439e-08,0,-6.2375e-08,0,-5,-23,-0,-0,-49.9696,-49.9696,0.004
1.503,1.50126,1.04,1.03777,-3.60431e-07,-0.000230327,-2.494e-07,-0.00593093,-5,-81,0.0226724,0.0226724,-49.8528,-49.8528,0.008
1.503,1.50126,1.04,1.03772,-8.10646e-07,-9.59697e-05,-5.60926e-07,-0.00835897,-5,-105,0.0476878,0.0476878,-49.49,-49.49,0.012
1.503,1.50126,1.04,1.03767,-1.44057e-06,5.11839e-05,-9.96803e-07,-0.00902755,-5,-113,0.0711618,0.0711618,-49.0259,-49.0259,0.016
1.503,1.50126,1.04,1.03765,-2.24999e-06,0.000206868,-1.55688e-06,-0.00843681,-4,-108,0.0929425,0.0929425,-48.5342,-48.5342,0.02
1.503,1.50126,1.04,1.03763,-3.23869e-06,0.000281867,-2.24101e-06,-0.00694892,-4,-94,0.112996,0.112996,-48.0678,-48.0678,0.024
1.503,1.50126,1.04,1.03763,-4.40646e-06,0.000303075,-3.04904e-06,-0.0049781,-4,-76,0.132213,0.132213,-47.6643,-47.6643,0.028
1.503,1.50126,1.04,1.03763,-5.75307e-06,0.000230841,-3.98083e-06,-0.00291566,-4,-56,0.151235,0.151235,-47.3438,-47.3438,0.032
1.503,1.50126,1.04,1.03764,-7.27831e-06,0.000125103,-5.03622e-06,-0.00102247,-4,-38,0.171081,0.171081,-47.1101,-47.1101,0.036
1.503,1.50126,1.04,1.03766,-8.98196e-06,8.3402e-05,-6.21506e-06,0.000585157,-5,-23,0.192056,0.192056,-46.9561,-46.9561,0.04
1.503,1.50126,1.04,1.03767,-1.08638e-05,5.56013e-05,-7.51721e-06,0.00180086,-5,-11,0.21347,0.21347,-46.8698,-46.8698,0.044
1.503,1.50126,1.04,1.03769,-1.29237e-05,3.70675e-05,-8.94252e-06,0.00264012,-5,-3,0.235168,0.235168,-46.8347,-46.8347,0.048
1.503,1.50126,1.04,1.03771,-1.51613e-05,2.47117e-05,-1.04908e-05,0.00311325,-5,1,0.257045,0.257045,-46.8352,-46.8352,0.052
1.503,1.50126,1.04,1.03772,-1.75764e-05,1.64745e-05,-1.2162e-05,0.0033423,-5,4,0.279032,0.279032,-46.856,-46.856,0.056
1.503,1.50126,1.04,1.03774,-2.01689e-05,1.0983e-05,-1.39559e-05,0.00332226,-5,4,0.30108,0.30108,-46.8867,-46.8867,0.06
