joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
0.731,0.730354,0.719,0.717479,-3.50599e-07,0,-3.44844e-07,0,-3,-86,0,0,17.3721,0.1,0.004
0.731,0.730354,0.719,0.717478,-1.40128e-06,0,-1.37827e-06,-5.75818e-05,-3,-86,-0.00316895,-0.00316895,17.2827,0.1,0.008
0.731,0.730354,0.719,0.717478,-3.15035e-06,0,-3.09863e-06,-3.83879e-05,-3,-86,-0.00633158,-0.00633158,17.1931,0.1,0.012
0.731,0.730354,0.719,0.717481,-5.59613e-06,0,-5.50426e-06,0.000233526,-3,-83,-0.00948385,-0.00948385,17.1043,0.1,0.016
0.731,0.730354,0.719,0.71749,-8.73695e-06,0,-8.59352e-06,0.000933039,-3,-77,-0.0126217,-0.0126217,17.0188,0.1,0.02
0.731,0.730354,0.719,0.717505,-1.25711e-05,0,-1.23648e-05,0.00183124,-3,-68,-0.0157411,-0.0157411,16.9409,0.1,0.024
0.731,0.730354,0.719,0.717524,-1.7097e-05,0,-1.68163e-05,0.00283312,-3,-58,-0.018838,-0.018838,16.8724,0.1,0.028
0.731,0.730354,0.719,0.717548,-2.23128e-05,0,-2.19465e-05,0.00390411,-3,-47,-0.0219082,-0.0219082,16.8143,0.1,0.032
0.731,0.730354,0.719,0.717575,-2.8217e-05,0,-2.77538e-05,0.00481964,-3,-38,-0.0249478,-0.0249478,16.7673,0.1,0.036
0.731,0.730354,0.719,0.717604,-3.48079e-05,0,-3.42365e-05,0.00563153,-2,-30,-0.0279526,-0.0279526,16.7298,0.1,0.04
0.730999,0.730354,0.718999,0.717632,-4.20837e-05,0,-4.13928e-05,0.00611521,-2,-25,-0.0309187,-0.0309187,16.7006,0.1,0.044
0.730999,0.730354,0.718999,0.71766,-5.00428e-05,0,-4.92213e-05,0.00640887,-2,-22,-0.0338418,-0.0338418,16.6765,0.1,0.048
0.730999,0.730354,0.718999,0.717687,-5.86836e-05,0,-5.77203e-05,0.00646069,-2,-21,-0.0367181,-0.0367181,16.6557,0.1,0.052
0.730999,0.730354,0.718999,0.717713,-6.80044e-05,0,-6.6888e-05,0.00652403,-2,-21,-0.0395433,-0.0395433,16.6357,0.1,0.056
0.730998,0.730354,0.718998,0.717737,-7.80035e-05,0,-7.6723e-05,0.00633593,-2,-22,-0.0423136,-0.0423136,16.6167,0.1,0.06
0.730998,0.730354,0.718998,0.717761,-8.86792e-05,0,-8.72234e-05,0.00618173,-2,-23,-0.0450247,-0.0450247,16.5962,0.1,0.064
0.730998,0.730354,0.718998,0.717783,-0.00010003,0,-9.83878e-05,0.00596378,-2,-25,-0.0476727,-0.0476727,16.5746,0.1,0.068
0.730997,0.730354,0.718997,0.717804,-0.000112054,0,-0.000110214,0.00576089,-2,-27,-0.0502534,-0.0502534,16.5512,0.1,0.072
0.730997,0.730354,0.718997,0.717823,-0.00012475,0,-0.000122702,0.00545288,-2,-29,-0.0527628,-0.0527628,16.5261,0.1,0.076
0.730996,0.730354,0.718996,0.717841,-0.000138115,0,-0.000135848,0.00510359,-2,-32,-0.0551968,-0.0551968,16.4984,0.1,0.08
0.730996,0.730354,0.718996,0.717858,-0.000152149,0,-0.000149652,0.00478436,-2,-35,-0.0575514,-0.0575514,16.4676,0.1,0.084
0.730995,0.730354,0.718995,0.717874,-0.00016685,0,-0.000164111,0.00454275,-2,-37,-0.0598224,-0.0598224,16.4342,0.1,0.088
0.730994,0.730354,0.718994,0.71789,-0.000182216,0,-0.000179225,0.00438167,-2,-38,-0.0620057,-0.0620057,16.3988,0.1,0.092
0.730994,0.730354,0.718994,0.717908,-0.000198245,0,-0.000194991,0.00441824,-2,-38,-0.0640973,-0.0640973,16.3624,0.1,0.096
0.730993,0.730354,0.718993,0.717926,-0.000214936,0,-0.000211408,0.00441383,-2,-38,-0.066093,-0.066093,16.3269,0.1,0.1
