joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
0.055,0.0563848,0.2282,0.0289345,3.76499e-07,0,0.0500001,0,11,-2215,0,0,23.0466,0.1,0.004
0.055,0.0563848,0.2284,0.0289345,1.50479e-06,0,0.0500006,0,11,-2217,0.0118935,0.0118935,20.7481,0.1,0.008
0.055,0.0563848,0.2286,0.0289459,3.38307e-06,0,0.0500013,0.000950101,11,-2209,0.0237752,0.0237752,18.4587,0.1,0.012
0.055,0.0563848,0.2288,0.0291024,6.00952e-06,0,0.0500023,0.0136757,11,-2088,0.0356374,0.0356374,16.1955,0.1,0.016
0.0550001,0.0563848,0.229,0.0294317,9.38236e-06,0,0.0500036,0.0365549,11,-1867,0.0474724,0.0474724,14.0757,0.1,0.02
0.0550001,0.0563848,0.2292,0.0299095,1.34998e-05,0,0.0500052,0.0641878,11,-1600,0.0592727,0.0592727,12.1973,0.1,0.024
0.0550002,0.0563848,0.2294,0.0305051,1.836e-05,0,0.050007,0.0924274,11,-1326,0.0710304,0.0710304,10.6049,0.1,0.028
0.0550003,0.0563848,0.2296,0.0311816,2.39611e-05,0,0.0500092,0.117991,11,-1077,0.0827379,0.0827379,9.30188,0.1,0.032
0.0550004,0.0563845,0.2298,0.0319064,3.03014e-05,-2.87909e-05,0.0500116,0.139064,11,-870,0.0943671,0.0943671,8.25979,0.1,0.036
0.0550005,0.0563841,0.23,0.0326489,3.73792e-05,-4.79849e-05,0.0500143,0.154581,11,-717,0.105646,0.1,7.43246,0.1,0.04
0.0550007,0.0563838,0.2302,0.0334024,4.51925e-05,-6.07808e-05,0.0500173,0.165847,10,-604,0.116636,0.1,6.76476,0.1,0.044
0.0550009,0.0563838,0.2304,0.0340889,5.37396e-05,-4.05206e-05,0.0500205,0.167772,10,-582,0.127389,0.1,6.21019,0.1,0.048
0.0550011,0.0563838,0.2306,0.0347512,6.30187e-05,-2.70137e-05,0.0500241,0.16704,10,-585,0.138204,0.1,5.67947,0.1,0.052
0.0550014,0.0563838,0.230801,0.0353824,7.3028e-05,-1.80091e-05,0.0500279,0.163961,10,-611,0.149008,0.1,5.14607,0.1,0.056
0.0550017,0.0563838,0.231001,0.0359788,8.37657e-05,-1.20061e-05,0.050032,0.159001,10,-656,0.159748,0.1,4.58672,0.1,0.06
0.055002,0.0563838,0.231201,0.0365464,9.52301e-05,-8.00406e-06,0.0500363,0.153304,10,-707,0.170388,0.1,3.98331,0.1,0.064
0.0550024,0.0563838,0.231401,0.0370823,0.000107419,-5.33604e-06,0.050041,0.146857,10,-766,0.180901,0.1,3.32847,0.1,0.068
0.0550029,0.0563838,0.231601,0.0375998,0.000120332,-3.55736e-06,0.0500459,0.141034,10,-820,0.191268,0.1,2.61565,0.1,0.072
0.0550034,0.0563838,0.231801,0.0380997,0.000133965,-2.37157e-06,0.0500511,0.135683,10,-869,0.201471,0.1,1.85104,0.1,0.076
0.055004,0.0563838,0.232002,0.0385941,0.000148318,-1.58105e-06,0.0500566,0.131655,10,-905,0.2115,0.1,1.04001,0.1,0.08
0.0550046,0.0563838,0.232202,0.0390826,0.000163389,-1.05403e-06,0.0500623,0.12848,10,-933,0.221342,0.1,0.195558,0.1,0.084
0.0550053,0.0563838,0.232402,0.0395736,0.000179176,-7.02689e-07,0.0500683,0.126566,10,-950,0.230988,0.1,-0.673458,-0.1,0.088
0.055006,0.0563838,0.232602,0.0400362,0.000195676,-4.68459e-07,0.0500746,0.122928,9,-983,0.240431,0.1,-1.55735,-0.1,0.092
0.0550068,0.0563838,0.232803,0.0404929,0.00021289,-3.12306e-07,0.0500812,0.120014,9,-1009,0.249661,0.1,-2.47084,-0.1,0.096
0.0550077,0.0563838,0.233003,0.0409341,0.000230814,-2.08204e-07,0.050088,0.116775,9,-1038,0.258671,0.1,-3.40738,-0.1,0.1
0.0550087,0.0563838,0.233203,0.0413632,0.000249446,-1.38803e-07,0.0500951,0.113608,9,-1066,0.267455,0.1,-4.36996,-0.1,0.104
0.0550097,0.0563838,0.233404,0.0417909,0.000268786,-9.25351e-08,0.0501025,0.111382,9,-1086,0.276005,0.1,-5.35724,-0.1,0.108
