joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
0.036315,0.0372412,0.218456,0.0182858,3.76499e-07,0,0.0500001,0,10,-2500,0,0,23.0524,10,0.004
0.036315,0.0372398,0.218656,0.0182868,1.50479e-06,-0.000115164,0.0500006,8.63728e-05,9,-2500,0.0105281,0.0105281,20.2209,10,0.008
0.036315,0.0372398,0.218856,0.0182955,3.38307e-06,-7.67758e-05,0.0500013,0.000777355,9,-2500,0.0199836,0.0199836,17.401,10,0.012
0.036315,0.0372398,0.219056,0.0184624,6.00952e-06,-5.11839e-05,0.0500023,0.0144243,9,-2500,0.0297955,0.0297955,14.6074,10,0.016
0.0363151,0.0372398,0.219256,0.0188085,9.38236e-06,-3.41226e-05,0.0500036,0.0384647,9,-2363,0.0398307,0.0398307,11.9689,10,0.02
0.0363151,0.0372394,0.219456,0.0192908,1.34998e-05,-5.15393e-05,0.0500052,0.0658352,9,-2099,0.0499775,0.0499775,9.58521,9.58521,0.024
0.0363152,0.0372391,0.219656,0.0198733,1.836e-05,-6.31505e-05,0.050007,0.0924317,9,-1849,0.0599073,0.0599073,7.48516,7.48516,0.028
0.0363153,0.0372381,0.219856,0.0205246,2.39611e-05,-0.000128473,0.0500092,0.115892,9,-1627,0.0696282,0.0696282,5.65181,5.65181,0.032
0.0363154,0.037237,0.220056,0.0212197,3.03014e-05,-0.000172021,0.0500116,0.135189,8,-1443,0.0786399,0.0786399,4.05402,4.05402,0.036
0.0363155,0.037236,0.220256,0.0219173,3.73792e-05,-0.000201054,0.0500143,0.148255,8,-1318,0.0871479,0.0871479,2.64939,2.64939,0.04
0.0363157,0.0372346,0.220456,0.0226013,4.51925e-05,-0.0002492,0.0500173,0.155842,7,-1246,0.0952659,0.0952659,1.37651,1.37651,0.044
0.0363159,0.0372329,0.220656,0.0232567,5.37396e-05,-0.000310088,0.0500205,0.158511,7,-1220,0.102795,0.102795,0.181104,0.181104,0.048
0.0363161,0.0372312,0.220856,0.02389,6.30187e-05,-0.00035068,0.0500241,0.158448,6,-1221,0.10962,0.10962,-0.984537,-0.984537,0.052
0.0363164,0.0372298,0.221057,0.0245057,7.3028e-05,-0.00034895,0.0500279,0.156937,6,-1236,0.115952,0.115952,-2.14695,-2.14695,0.056
0.0363167,0.0372291,0.221257,0.0251262,8.37657e-05,-0.000290215,0.050032,0.156333,6,-1242,0.122221,0.122221,-3.31906,-3.31906,0.06
0.036317,0.0372284,0.221457,0.0257577,9.52301e-05,-0.000251059,0.0500363,0.156852,7,-1238,0.128946,0.128946,-4.49167,-4.49167,0.064
0.0363174,0.0372287,0.221657,0.0263402,0.000107419,-0.000138582,0.050041,0.15311,8,-1274,0.135988,0.135988,-5.65726,-5.65726,0.068
0.0363179,0.0372284,0.221857,0.0269518,0.000120332,-0.000121179,0.0500459,0.153033,8,-1276,0.143966,0.143966,-6.85321,-6.85321,0.072
0.0363184,0.0372284,0.222057,0.0275671,0.000133965,-8.07858e-05,0.0500511,0.153299,8,-1274,0.151995,0.151995,-8.04506,-8.04506,0.076
0.036319,0.0372284,0.222258,0.028189,0.000148318,-5.38572e-05,0.0500566,0.154023,8,-1267,0.160276,0.160276,-9.22929,-9.22929,0.08
0.0363196,0.0372284,0.222458,0.0288243,0.000163389,-3.59048e-05,0.0500623,0.155628,8,-1251,0.16867,0.16867,-10.401,-10,0.084
0.0363203,0.0372284,0.222658,0.0294345,0.000179176,-2.39365e-05,0.0500683,0.154597,8,-1256,0.177081,0.177081,-11.5519,-10,0.088
0.036321,0.0372284,0.222858,0.0300522,0.000195676,-1.59577e-05,0.0500746,0.154543,8,-1252,0.185441,0.185441,-12.7026,-10,0.092
0.0363218,0.0372284,0.223059,0.0306692,0.00021289,-1.06385e-05,0.0500812,0.154449,8,-1248,0.193705,0.193705,-13.8442,-10,0.096
0.0363227,0.0372284,0.223259,0.0312749,0.000230814,-7.0923e-06,0.050088,0.153437,8,-1254,0.201839,0.201839,-14.9777,-10,0.1
0.0363237,0.0372284,0.223459,0.0318681,0.000249446,-4.7282e-06,0.0500951,0.151725,8,-1266,0.209816,0.209816,-16.1121,-10,0.104
