joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
0.654,0.653482,0.692,0.690813,-3.76499e-07,0,-3.31894e-07,0,-2,-83,0,0,17.7701,0.1,0.004
0.654,0.653482,0.692,0.690727,-1.50479e-06,0,-1.32652e-06,-0.00716894,-2,-152,-0.00221349,-0.00221349,17.6797,0.1,0.008
0.654,0.653482,0.692,0.690664,-3.38307e-06,0,-2.98227e-06,-0.0100192,-2,-180,-0.00442019,-0.00442019,17.5204,0.1,0.012
0.654,0.653482,0.692,0.690617,-6.00952e-06,0,-5.29757e-06,-0.0106239,-2,-186,-0.00661551,-0.00661551,17.3344,0.1,0.016
0.654,0.653482,0.692,0.690589,-9.38236e-06,0,-8.27082e-06,-0.00935705,-2,-174,-0.00879484,-0.00879484,17.144,0.1,0.02
0.654,0.653482,0.692,0.690582,-1.34998e-05,0,-1.19004e-05,-0.00681385,-2,-150,-0.0109536,-0.0109536,16.9674,0.1,0.024
0.654,0.653482,0.692,0.690592,-1.836e-05,0,-1.61848e-05,-0.00373642,-2,-120,-0.0130872,-0.0130872,16.8171,0.1,0.028
0.654,0.653482,0.692,0.690616,-2.39611e-05,0,-2.11224e-05,-0.000504374,-2,-89,-0.015191,-0.015191,16.6981,0.1,0.032
0.654,0.653482,0.692,0.690649,-3.03014e-05,0,-2.67116e-05,0.00239889,-2,-61,-0.0172605,-0.0172605,16.6116,0.1,0.036
0.654,0.653482,0.692,0.690688,-3.73792e-05,-2.87909e-05,-3.29508e-05,0.00488142,-2,-37,-0.0193034,-0.0193034,16.5542,0.1,0.04
0.653999,0.653482,0.691999,0.690731,-4.51925e-05,9.59697e-06,-3.98385e-05,0.00685315,-1,-17,-0.0214483,-0.0214483,16.5218,0.1,0.044
0.653999,0.653482,0.691999,0.690775,-5.37396e-05,-2.23929e-05,-4.7373e-05,0.00816763,-2,-4,-0.0233435,-0.0233435,16.509,0.1,0.048
0.653999,0.653482,0.691999,0.690817,-6.30187e-05,1.38623e-05,-5.55528e-05,0.00898637,-1,3,-0.0253505,-0.0253505,16.5094,0.1,0.052
0.653999,0.653482,0.691999,0.690856,-7.3028e-05,9.24153e-06,-6.43762e-05,0.00927308,-1,6,-0.027099,-0.027099,16.518,0.1,0.056
0.653998,0.653482,0.691999,0.690894,-8.37657e-05,6.16102e-06,-7.38419e-05,0.00929147,-1,6,-0.028813,-0.028813,16.5296,0.1,0.06
0.653998,0.653482,0.691998,0.690928,-9.52301e-05,4.10735e-06,-8.3948e-05,0.00904462,-1,4,-0.0304789,-0.0304789,16.5415,0.1,0.064
0.653998,0.653482,0.691998,0.690958,-0.000107419,2.73823e-06,-9.46932e-05,0.00853455,-1,0,-0.0320862,-0.0320862,16.5512,0.1,0.068
0.653997,0.653482,0.691997,0.690985,-0.000120332,1.82549e-06,-0.000106076,0.0079066,-1,-5,-0.0336264,-0.0336264,16.5561,0.1,0.072
0.653997,0.653482,0.691997,0.691009,-0.000133965,1.21699e-06,-0.000118094,0.00731523,-1,-10,-0.0350923,-0.0350923,16.555,0.1,0.076
0.653996,0.653482,0.691996,0.691031,-0.000148318,-2.79796e-05,-0.000130747,0.00671944,-1,-16,-0.0364896,-0.0364896,16.5484,0.1,0.08
0.653995,0.653482,0.691996,0.69105,-0.000163389,-1.86531e-05,-0.000144032,0.00603433,-1,-22,-0.0379583,-0.0379583,16.5362,0.1,0.084
0.653995,0.653482,0.691995,0.691066,-0.000179176,-1.24354e-05,-0.000157948,0.00540485,-1,-28,-0.0392792,-0.0392792,16.5175,0.1,0.088
0.653994,0.653482,0.691995,0.691081,-0.000195676,-8.29025e-06,-0.000172494,0.00484125,-1,-33,-0.0404658,-0.0404658,16.493,0.1,0.092
0.653993,0.653482,0.691994,0.691096,-0.00021289,2.32641e-05,-0.000187668,0.00440792,0,-37,-0.0415136,-0.0415136,16.4634,0.1,0.096
0.653992,0.653482,0.691993,0.69111,-0.000230814,-1.32815e-05,-0.000203469,0.00411904,-1,-39,-0.042293,-0.042293,16.4299,0.1,0.1
0.653991,0.653482,0.691992,0.691124,-0.000249446,-8.85435e-06,-0.000219894,0.00395525,0,-41,-0.0431638,-0.0431638,16.3941,0.1,0.104
0.65399,0.653482,0.691991,0.691139,-0.000268786,-5.9029e-06,-0.000236943,0.00390363,0,-41,-0.0438927,-0.0438927,16.3571,0.1,0.108
0.653989,0.653482,0.69199,0.691155,-0.000288831,-3.93527e-06,-0.000254613,0.00389801,0,-41,-0.0444838,-0.0444838,16.3201,0.1,0.112
0.653988,0.653482,0.691989,0.691171,-0.00030958,-2.62351e-06,-0.000272903,0.00395185,0,-40,-0.0449383,-0.0449383,16.2835,0.1,0.116
0.653987,0.653482,0.691988,0.691188,-0.00033103,-1.74901e-06,-0.000291812,0.00407411,0,-38,-0.0452553,-0.0452553,16.248,0.1,0.12
0.653985,0.653482,0.691987,0.691206,-0.00035318,-1.16601e-06,-0.000311339,0.00415562,0,-37,-0.0454331,-0.0454331,16.2141,0.1,0.124
0.653984,0.653482,0.691986,0.691224,-0.000376029,-7.77337e-07,-0.00033148,0.00432512,0,-35,-0.0454686,-0.0454686,16.1815,0.1,0.128
0.653982,0.653482,0.691984,0.691243,-0.000399574,-5.18225e-07,-0.000352236,0.00446692,0,-34,-0.0453585,-0.0453585,16.1511,0.1,0.132
0.653981,0.653482,0.691983,0.691262,-0.000423814,-3.45483e-07,-0.000373604,0.00456145,0,-32,-0.0450989,-0.0450989,16.1226,0.1,0.136
0.653979,0.653482,0.691981,0.691282,-0.000448746,-2.30322e-07,-0.000395583,0.00468205,0,-31,-0.0446859,-0.0446859,16.0955,0.1,0.14
0.653977,0.653482,0.69198,0.691308,-0.00047437,-1.53548e-07,-0.000418171,0.00528068,0,-25,-0.0441151,-0.0441151,16.0703,0.1,0.144
0.653975,0.653482,0.691978,0.691318,-0.000500683,-1.02365e-07,-0.000441367,0.00435539,0,-33,-0.0433824,-0.0433824,16.0508,0.1,0.148
0.653973,0.653482,0.691976,0.691335,-0.000527684,-6.82436e-08,-0.000465169,0.00428556,0,-34,-0.0424831,-0.0424831,16.023,0.1,0.152
0.653971,0.653482,0.691974,0.69135,-0.000555371,-4.54957e-08,-0.000489576,0.00418142,1,-34,-0.041413,-0.041413,15.995,0.1,0.156
0.653969,0.653482,0.691972,0.691366,-0.000583742,-3.03305e-08,-0.000514585,0.004112,1,-35,-0.0401674,-0.0401674,15.9664,0.1,0.16
0.653966,0.653482,0.69197,0.691382,-0.000612796,-2.02203e-08,-0.000540197,0.00406571,1,-35,-0.0387419,-0.0387419,15.9377,0.1,0.164
0.653964,0.653482,0.691968,0.691398,-0.00064253,-1.34802e-08,-0.000566408,0.00400607,1,-35,-0.0371319,-0.0371319,15.909,0.1,0.168
