joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
1.48559,1.48471,-7.0784e-08,0,1.43438,0,0.004
1.48559,1.48471,-2.83033e-07,0,1.44022,-0.0063468,0.008
1.48559,1.48471,-6.36593e-07,0,1.44574,-0.0126914,0.012
1.48559,1.48471,-1.13131e-06,0,1.45093,-0.0190323,0.016
1.48559,1.48471,-1.76703e-06,0,1.45579,-0.0253681,0.02
1.48559,1.48471,-2.54359e-06,0,1.46032,-0.0316974,0.024
1.48559,1.48471,-3.46085e-06,0,1.46452,-0.0380187,0.028
1.48559,1.48471,-4.51865e-06,2.87909e-05,1.40253,-0.04431,0.032
1.48559,1.48471,-5.71683e-06,4.79849e-05,1.36168,-0.0503061,0.036
1.48559,1.48471,-7.05525e-06,3.19899e-05,1.40066,-0.0561201,0.04
1.48559,1.48471,-8.53374e-06,-7.46431e-06,1.49322,-0.0620977,0.044
1.48559,1.48471,-1.01522e-05,5.26056e-05,1.35845,-0.068387,0.048
1.48559,1.48471,-1.19103e-05,6.2795e-06,1.4657,-0.0741285,0.052
1.48559,1.48471,-1.38081e-05,-2.46046e-05,1.53805,-0.080308,0.056
1.48559,1.48471,-1.58454e-05,4.11788e-05,1.38945,-0.086711,0.06
1.48559,1.48471,-1.8022e-05,-3.01293e-05,1.55299,-0.0925265,0.064
1.48559,1.48471,-2.03377e-05,-2.00862e-05,1.53128,-0.0989815,0.068
1.48559,1.48471,-2.27924e-05,-1.33908e-05,1.5167,-0.105314,0.072
1.48559,1.48471,-2.5386e-05,4.86546e-05,1.37506,-0.111515,0.076
1.48559,1.48471,-2.81183e-05,-2.51454e-05,1.54275,-0.117159,0.08
1.48559,1.48471,-3.09891e-05,-1.67636e-05,1.52333,-0.123461,0.084
1.48559,1.48471,-3.39983e-05,-3.99667e-05,1.57565,-0.129671,0.088
1.48559,1.48471,-3.71457e-05,2.14648e-06,1.47859,-0.136039,0.092
1.48559,1.48471,-4.04312e-05,1.43099e-06,1.47843,-0.14198,0.096
1.48559,1.48471,-4.38547e-05,5.85358e-05,1.34566,-0.147853,0.1
1.48559,1.48471,-4.74159e-05,-4.73489e-05,1.58438,-0.153229,0.104
1.48559,1.48471,-5.11147e-05,-3.15659e-05,1.54619,-0.15955,0.108
1.48559,1.48471,-5.4951e-05,6.53288e-05,1.32184,-0.165616,0.112
1.48559,1.48471,-5.89247e-05,4.35526e-05,1.36694,-0.170748,0.116
1.48559,1.48471,-6.30354e-05,2.9035e-05,1.39542,-0.176051,0.12
1.48559,1.48471,-6.72832e-05,-6.70161e-05,1.61025,-0.181515,0.124
1.48559,1.48471,-7.16679e-05,4.16954e-05,1.35794,-0.187759,0.128
1.48559,1.48471,-7.61893e-05,-5.85759e-05,1.58145,-0.193009,0.132
1.48559,1.48471,-8.08472e-05,4.73222e-05,1.33466,-0.199077,0.136
1.48559,1.48471,-8.56415e-05,-2.60337e-05,1.49573,-0.204154,0.14
1.48559,1.48471,-9.0572e-05,-1.73558e-05,1.47,-0.209863,0.144
1.48559,1.48471,-9.56387e-05,-1.15705e-05,1.45034,-0.215434,0.148
1.48559,1.48471,-0.000100841,-7.71369e-06,1.4346,-0.220896,0.152
1.48559,1.48471,-0.00010618,5.24394e-05,1.28964,-0.226223,0.156
1.48559,1.48471,-0.000111654,-2.26223e-05,1.45256,-0.230982,0.16
1.48558,1.48471,-0.000117263,-1.50815e-05,1.42738,-0.236382,0.164
1.48558,1.48471,-0.000123008,-1.00543e-05,1.40742,-0.241648,0.168
1.48558,1.48471,-0.000128888,5.0879e-05,1.2591,-0.246763,0.172
1.48558,1.48471,-0.000134903,-5.24535e-05,1.4851,-0.251316,0.176
1.48558,1.48471,-0.000141053,-3.4969e-05,1.43604,-0.256763,0.18
1.48558,1.48471,-0.000147338,5.47827e-06,1.33377,-0.261952,0.184
1.48558,1.48471,-0.000153757,3.65218e-06,1.3271,-0.266696,0.188
1.48558,1.48471,-0.00016031,6.00166e-05,1.18695,-0.271348,0.192
1.48558,1.48471,-0.000166998,-1.75708e-05,1.35183,-0.275454,0.196
1.48558,1.48471,-0.00017382,-1.17138e-05,1.32672,-0.280213,0.2
1.48558,1.48471,-0.000180776,-3.66002e-05,1.37141,-0.284861,0.204
1.48558,1.48471,-0.000187866,-2.44001e-05,1.33126,-0.28966,0.208
1.48558,1.48471,-0.00019509,1.25242e-05,1.23393,-0.294243,0.212
1.48558,1.48471,-0.000202447,8.34946e-06,1.22957,-0.298404,0.216
1.48558,1.48471,-0.000209937,5.56631e-06,1.22166,-0.302526,0.22
1.48557,1.48471,-0.00021756,3.71087e-06,1.21125,-0.306594,0.224
1.48557,1.48471,-0.000225317,2.47391e-06,1.19901,-0.310598,0.228
1.48557,1.48471,-0.000233207,5.92311e-05,1.05371,-0.314488,0.232
1.48557,1.48471,-0.000241229,-4.68854e-05,1.27958,-0.317835,0.236
1.48557,1.48471,-0.000249384,2.63249e-05,1.09658,-0.322038,0.24
1.48557,1.48471,-0.000257671,-1.1241e-05,1.16531,-0.325492,0.244
1.48557,1.48471,-0.000266091,-7.49397e-06,1.13972,-0.329206,0.248
1.48557,1.48471,-0.000274642,-4.99598e-06,1.11648,-0.33279,0.252
1.48557,1.48471,-0.000283326,-3.33066e-06,1.09466,-0.336257,0.256
1.48557,1.48471,-0.000292142,-2.22044e-06,1.07362,-0.339612,0.26
1.48556,1.48471,-0.000301089,-1.48029e-06,1.05297,-0.342859,0.264
1.48556,1.48471,-0.000310168,-9.86861e-07,1.03241,-0.346001,0.268
1.48556,1.48471,-0.000319378,-6.57907e-07,1.01175,-0.349038,0.272
1.48556,1.48471,-0.00032872,-4.38605e-07,0.990891,-0.35197,0.276
1.48556,1.48471,-0.000338192,-2.92403e-07,0.969729,-0.354797,0.28
1.48556,1.48471,-0.000347796,-1.94935e-07,0.948213,-0.357518,0.284
1.48556,1.48471,-0.00035753,-1.29957e-07,0.926305,-0.360132,0.288
1.48555,1.48471,-0.000367395,-8.6638e-08,0.903977,-0.362637,0.292
1.48555,1.48471,-0.00037739,-5.77587e-08,0.881212,-0.365032,0.296
1.48555,1.48471,-0.000387516,-3.85058e-08,0.857997,-0.367316,0.3
1.48555,1.48471,-0.000397772,-2.56705e-08,0.834323,-0.369487,0.304
1.48555,1.48471,-0.000408158,-1.71137e-08,0.810182,-0.371544,0.308
1.48555,1.48471,-0.000418674,-1.14091e-08,0.78557,-0.373485,0.312
1.48555,1.48471,-0.00042932,-7.60608e-09,0.760482,-0.375308,0.316
1.48554,1.48471,-0.000440095,-5.07072e-09,0.734914,-0.377012,0.32
1.48554,1.48471,-0.000450999,-3.38048e-09,0.708864,-0.378596,0.324
1.48554,1.48471,-0.000462033,-2.25365e-09,0.682329,-0.380057,0.328
1.48554,1.48471,-0.000473197,-1.50244e-09,0.655306,-0.381395,0.332
1.48554,1.48471,-0.000484489,-1.00162e-09,0.627793,-0.382607,0.336
1.48553,1.48471,-0.00049591,-6.67749e-10,0.599788,-0.383692,0.34
1.48553,1.48471,-0.000507459,-4.45166e-10,0.571288,-0.384648,0.344
1.48553,1.48471,-0.000519137,-2.96777e-10,0.542292,-0.385474,0.348
1.48553,1.48471,-0.000530944,-1.97852e-10,0.512796,-0.386168,0.352
1.48553,1.48471,-0.000542879,-1.31901e-10,0.482799,-0.386728,0.356
1.48552,1.48471,-0.000554942,-8.7934e-11,0.452299,-0.387153,0.36
1.48552,1.48471,-0.000567132,-5.86227e-11,0.421294,-0.387441,0.364
1.48552,1.48471,-0.000579451,-3.90818e-11,0.389781,-0.387591,0.368
1.48552,1.48471,-0.000591897,-2.60545e-11,0.357759,-0.387601,0.372
1.48551,1.48471,-0.000604471,-1.73697e-11,0.325224,-0.387469,0.376
1.48551,1.48471,-0.000617172,-1.15798e-11,0.292176,-0.387193,0.38
1.48551,1.48471,-0.00063,-7.71986e-12,0.258612,-0.386773,0.384
1.48551,1.48471,-0.000642956,-5.14657e-12,0.224529,-0.386206,0.388
1.4855,1.48471,-0.000656038,-3.43105e-12,0.189926,-0.38549,0.392
1.4855,1.48471,-0.000669247,-2.28737e-12,0.154801,-0.384625,0.396
1.4855,1.48471,-0.000682583,-1.52491e-12,0.119151,-0.383608,0.4
1.4855,1.48471,-0.000696045,-1.01661e-12,0.0829748,-0.382438,0.404
1.48549,1.48471,-0.000709633,-6.77738e-13,0.0462695,-0.381113,0.408
