joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
-0.035624,-0.0347979,7.0784e-08,0,-1.33767,0,0.004
-0.035624,-0.0347979,2.83033e-07,0,-1.34308,0.0059189,0.008
-0.035624,-0.0347979,6.36593e-07,0,-1.34817,0.0118356,0.012
-0.035624,-0.0347979,1.13131e-06,0,-1.35294,0.0177486,0.016
-0.035624,-0.0347979,1.76703e-06,0,-1.35737,0.0236565,0.02
-0.035624,-0.0347979,2.54359e-06,0,-1.36148,0.0295579,0.024
-0.035624,-0.0347975,3.46085e-06,2.87909e-05,-1.4311,0.0354719,0.028
-0.035624,-0.0347975,4.51865e-06,1.91939e-05,-1.41307,0.0416404,0.032
-0.0356239,-0.0347975,5.71683e-06,1.2796e-05,-1.40185,0.0477041,0.036
-0.0356239,-0.0347975,7.05525e-06,8.53064e-06,-1.39507,0.0536928,0.04
-0.0356239,-0.0347975,8.53374e-06,5.6871e-06,-1.39113,0.0596261,0.044
-0.0356238,-0.0347979,1.01522e-05,-2.49995e-05,-1.32312,0.0654957,0.048
-0.0356238,-0.0347975,1.19103e-05,1.21246e-05,-1.40936,0.071087,0.052
-0.0356237,-0.0347975,1.38081e-05,8.08305e-06,-1.4017,0.0770057,0.056
-0.0356237,-0.0347975,1.58454e-05,5.3887e-06,-1.39672,0.0828652,0.06
-0.0356236,-0.0347975,1.8022e-05,3.59247e-06,-1.39339,0.0886775,0.064
-0.0356235,-0.0347972,2.03377e-05,3.11859e-05,-1.4569,0.0944703,0.068
-0.0356235,-0.0347968,2.27924e-05,4.95815e-05,-1.49948,0.100512,0.072
-0.0356234,-0.0347972,2.5386e-05,4.26343e-06,-1.39628,0.10667,0.076
-0.0356232,-0.0347975,2.81183e-05,-2.59486e-05,-1.32652,0.112354,0.08
-0.0356231,-0.0347975,3.09891e-05,-1.72991e-05,-1.34479,0.117733,0.084
-0.035623,-0.0347979,3.39983e-05,-4.03237e-05,-1.29038,0.123146,0.088
-0.0356229,-0.0347972,3.71457e-05,3.06994e-05,-1.45035,0.128361,0.092
-0.0356227,-0.0347975,4.04312e-05,-8.32465e-06,-1.35942,0.134183,0.096
-0.0356225,-0.0347975,4.38547e-05,-5.54977e-06,-1.36307,0.139606,0.1
-0.0356224,-0.0347975,4.74159e-05,-3.69984e-06,-1.36429,0.145021,0.104
-0.0356222,-0.0347979,5.11147e-05,-3.12575e-05,-1.2979,0.150396,0.108
-0.0356219,-0.0347972,5.4951e-05,3.67435e-05,-1.44925,0.155523,0.112
-0.0356217,-0.0347975,5.89247e-05,-4.29524e-06,-1.35195,0.161218,0.116
-0.0356215,-0.0347972,6.30354e-05,2.59274e-05,-1.41658,0.166508,0.12
-0.0356212,-0.0347968,6.72832e-05,4.60759e-05,-1.45829,0.172054,0.124
-0.0356209,-0.0347979,7.16679e-05,-5.56555e-05,-1.22117,0.177672,0.128
-0.0356206,-0.0347972,7.61893e-05,2.04782e-05,-1.38882,0.182344,0.132
-0.0356203,-0.0347972,8.08472e-05,1.36521e-05,-1.36759,0.187678,0.136
-0.03562,-0.0347972,8.56415e-05,9.10141e-06,-1.35106,0.192895,0.14
-0.0356196,-0.0347972,9.0572e-05,6.06761e-06,-1.33753,0.198018,0.144
-0.0356193,-0.0347972,9.56387e-05,4.04507e-06,-1.32587,0.203058,0.148
-0.0356189,-0.0347972,0.000100841,2.69671e-06,-1.31533,0.208026,0.152
-0.0356185,-0.0347972,0.00010618,1.79781e-06,-1.3054,0.212924,0.156
-0.035618,-0.0347972,0.000111654,1.19854e-06,-1.29573,0.217758,0.16
-0.0356176,-0.0347972,0.000117263,7.99026e-07,-1.28612,0.222527,0.164
-0.0356171,-0.0347972,0.000123008,5.32684e-07,-1.27639,0.227233,0.168
-0.0356166,-0.0347972,0.000128888,3.55123e-07,-1.26647,0.231876,0.172
-0.0356161,-0.0347972,0.000134903,2.36749e-07,-1.25626,0.236453,0.176
-0.0356155,-0.0347972,0.000141053,1.57832e-07,-1.24574,0.240966,0.18
-0.0356149,-0.0347972,0.000147338,1.05222e-07,-1.23486,0.245412,0.184
-0.0356143,-0.0347972,0.000153757,7.01477e-08,-1.22361,0.24979,0.188
-0.0356137,-0.0347972,0.00016031,4.67651e-08,-1.21197,0.254099,0.192
-0.035613,-0.0347972,0.000166998,3.11768e-08,-1.19992,0.258337,0.196
-0.0356124,-0.0347972,0.00017382,2.07845e-08,-1.18748,0.262503,0.2
-0.0356116,-0.0347972,0.000180776,1.38563e-08,-1.17461,0.266596,0.204
-0.0356109,-0.0347972,0.000187866,9.23756e-09,-1.16133,0.270614,0.208
-0.0356101,-0.0347972,0.00019509,6.15837e-09,-1.14763,0.274555,0.212
-0.0356094,-0.0347972,0.000202447,4.10558e-09,-1.13349,0.278418,0.216
-0.0356085,-0.0347972,0.000209937,2.73705e-09,-1.11894,0.282202,0.22
-0.0356077,-0.0347972,0.00021756,1.8247e-09,-1.10395,0.285904,0.224
-0.0356068,-0.0347972,0.000225317,1.21647e-09,-1.08852,0.289524,0.228
-0.0356059,-0.0347972,0.000233207,8.10979e-10,-1.07266,0.293059,0.232
-0.0356049,-0.0347972,0.000241229,5.40653e-10,-1.05637,0.296509,0.236
-0.0356039,-0.0347972,0.000249384,3.60435e-10,-1.03963,0.299871,0.24
-0.0356029,-0.0347972,0.000257671,2.4029e-10,-1.02245,0.303144,0.244
-0.0356019,-0.0347972,0.000266091,1.60193e-10,-1.00483,0.306327,0.248
-0.0356008,-0.0347972,0.000274642,1.06796e-10,-0.986757,0.309418,0.252
-0.0355997,-0.0347972,0.000283326,7.11971e-11,-0.968238,0.312415,0.256
-0.0355985,-0.0347972,0.000292142,4.74647e-11,-0.949268,0.315317,0.26
-0.0355973,-0.0347972,0.000301089,3.16431e-11,-0.929846,0.318122,0.264
-0.0355961,-0.0347972,0.000310168,2.10954e-11,-0.909968,0.320828,0.268
-0.0355949,-0.0347968,0.000319378,2.87909e-05,-0.955488,0.323456,0.272
-0.0355936,-0.0347965,0.00032872,4.79849e-05,-0.979074,0.326266,0.276
-0.0355922,-0.0347972,0.000338192,-2.55919e-05,-0.790323,0.329102,0.28
-0.0355909,-0.0347968,0.000347796,1.17296e-05,-0.853548,0.33117,0.284
-0.0355894,-0.0347968,0.00035753,7.81976e-06,-0.822618,0.333478,0.288
-0.035588,-0.0347972,0.000367395,-2.35778e-05,-0.728282,0.33562,0.292
-0.0355865,-0.0347972,0.00037739,-1.57185e-05,-0.722749,0.337363,0.296
-0.035585,-0.0347968,0.000387516,1.83119e-05,-0.776735,0.339093,0.3
-0.0355834,-0.0347968,0.000397772,1.22079e-05,-0.739012,0.341025,0.304
-0.0355818,-0.0347968,0.000408158,8.13863e-06,-0.705366,0.342783,0.308
-0.0355801,-0.0347968,0.000418674,5.42576e-06,-0.674278,0.344385,0.312
-0.0355784,-0.0347968,0.00042932,3.61717e-06,-0.644733,0.345844,0.316
-0.0355767,-0.0347968,0.000440095,2.41145e-06,-0.616055,0.347165,0.32
-0.0355749,-0.0347968,0.000450999,1.60763e-06,-0.587792,0.348355,0.324
-0.0355731,-0.0347968,0.000462033,1.07175e-06,-0.559642,0.349414,0.328
-0.0355712,-0.0347968,0.000473197,7.14503e-07,-0.531404,0.350344,0.332
-0.0355693,-0.0347968,0.000484489,4.76335e-07,-0.502941,0.351145,0.336
-0.0355674,-0.0347972,0.00049591,-2.84734e-05,-0.408309,0.351795,0.34
-0.0355653,-0.0347968,0.000507459,9.80868e-06,-0.466483,0.352073,0.344
-0.0355633,-0.0347965,0.000519137,3.533e-05,-0.495606,0.352598,0.348
-0.0355612,-0.0347968,0.000530944,-5.23756e-06,-0.373487,0.353201,0.352
-0.035559,-0.0347965,0.000542879,2.52992e-05,-0.412833,0.353313,0.356
-0.0355569,-0.0347972,0.000554942,-4.07157e-05,-0.231338,0.353529,0.36
-0.0355546,-0.0347965,0.000567132,3.0438e-05,-0.361992,0.353039,0.364
-0.0355523,-0.0347961,0.000579451,4.9083e-05,-0.373213,0.353092,0.368
-0.03555,-0.0347968,0.000591897,-2.48599e-05,-0.172456,0.353128,0.372
-0.0355476,-0.0347972,0.000604471,-4.53642e-05,-0.0921937,0.352314,0.376
-0.0355451,-0.0347965,0.000617172,2.73391e-05,-0.224272,0.351215,0.38
-0.0355426,-0.0347965,0.00063,1.8226e-05,-0.169899,0.350647,0.384
-0.0355401,-0.0347965,0.000642956,1.21507e-05,-0.121806,0.349843,0.388
-0.0355375,-0.0347965,0.000656038,8.10046e-06,-0.0777237,0.348831,0.392
