joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
1.48645,1.48579,-7.0784e-08,0,1.06888,0,0.004
1.48645,1.48579,-2.83033e-07,0,1.07311,-0.00472957,0.008
1.48645,1.48579,-6.36593e-07,0,1.07701,-0.0094569,0.012
1.48645,1.48579,-1.13131e-06,0,1.08058,-0.0141806,0.016
1.48645,1.48579,-1.76703e-06,0,1.08383,-0.0188991,0.02
1.48645,1.48579,-2.54359e-06,-2.87909e-05,1.15259,-0.0236318,0.024
1.48645,1.48579,-3.46085e-06,-1.91939e-05,1.1337,-0.0286204,0.028
1.48645,1.48579,-4.51865e-06,-1.2796e-05,1.12164,-0.0335055,0.032
1.48645,1.48579,-5.71683e-06,-3.73216e-05,1.17986,-0.0383378,0.036
1.48645,1.48579,-7.05525e-06,3.90988e-06,1.08774,-0.0433593,0.04
1.48645,1.48579,-8.53374e-06,2.60659e-06,1.0919,-0.0479814,0.044
1.48645,1.48579,-1.01522e-05,1.73772e-06,1.09473,-0.0526011,0.048
1.48645,1.48579,-1.19103e-05,1.15848e-06,1.09658,-0.0572127,0.052
1.48645,1.48579,-1.38081e-05,7.72322e-07,1.09764,-0.061812,0.056
1.48645,1.48579,-1.58454e-05,5.14881e-07,1.09807,-0.0663955,0.06
1.48645,1.48579,-1.8022e-05,3.43254e-07,1.09796,-0.0709605,0.064
1.48645,1.48579,-2.03377e-05,2.28836e-07,1.09737,-0.0755049,0.068
1.48645,1.48579,-2.27924e-05,1.52557e-07,1.09634,-0.0800264,0.072
1.48645,1.48579,-2.5386e-05,1.01705e-07,1.09489,-0.0845234,0.076
1.48645,1.48579,-2.81183e-05,6.78033e-08,1.09305,-0.0889941,0.08
1.48645,1.48579,-3.09891e-05,4.52022e-08,1.09082,-0.0934368,0.084
1.48645,1.48579,-3.39983e-05,3.01348e-08,1.08821,-0.09785,0.088
1.48644,1.48579,-3.71457e-05,2.00899e-08,1.08523,-0.102232,0.092
1.48644,1.48579,-4.04312e-05,1.33932e-08,1.08187,-0.106582,0.096
1.48644,1.48579,-4.38547e-05,8.92883e-09,1.07814,-0.110897,0.1
1.48644,1.48579,-4.74159e-05,5.95255e-09,1.07403,-0.115177,0.104
1.48644,1.48579,-5.11147e-05,3.96837e-09,1.06955,-0.11942,0.108
1.48644,1.48579,-5.4951e-05,2.64558e-09,1.0647,-0.123624,0.112
