joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
-0.0796717,-0.0788155,4.04312e-05,-4.32954e-06,-1.41191,0.127393,0.096
-0.0796715,-0.0788158,4.38547e-05,-3.16773e-05,-1.34696,0.133057,0.1
-0.0796714,-0.0788158,4.74159e-05,-2.11182e-05,-1.36788,0.138436,0.104
-0.0796712,-0.0788165,5.11147e-05,-7.16606e-05,-1.24885,0.14384,0.108
-0.0796709,-0.0788158,5.4951e-05,9.80809e-06,-1.43056,0.148788,0.112
-0.0796707,-0.0788162,5.89247e-05,-2.22522e-05,-1.35356,0.154436,0.116
-0.0796705,-0.0788155,6.30354e-05,4.2747e-05,-1.49766,0.159789,0.12
-0.0796702,-0.0788162,6.72832e-05,-2.90838e-05,-1.32948,0.165657,0.124
-0.0796699,-0.0788162,7.16679e-05,-1.93892e-05,-1.34621,0.170814,0.128
-0.0796696,-0.0788162,7.61893e-05,-1.29261e-05,-1.35531,0.176019,0.132
-0.0796693,-0.0788162,8.08472e-05,-8.61743e-06,-1.35921,0.18124,0.136
-0.079669,-0.0788162,8.56415e-05,-5.74495e-06,-1.35951,0.186455,0.14
-0.0796686,-0.0788162,9.0572e-05,-3.82997e-06,-1.35727,0.191647,0.144
-0.0796683,-0.0788162,9.56387e-05,-2.55331e-06,-1.35321,0.196805,0.148
-0.0796679,-0.0788162,0.000100841,-1.70221e-06,-1.3478,0.201923,0.152
-0.0796675,-0.0788162,0.00010618,-1.13481e-06,-1.34137,0.206993,0.156
-0.079667,-0.0788162,0.000111654,-7.56537e-07,-1.33411,0.212013,0.16
-0.0796666,-0.0788162,0.000117263,-5.04358e-07,-1.32616,0.216978,0.164
-0.0796661,-0.0788162,0.000123008,-3.36239e-07,-1.31763,0.221886,0.168
-0.0796656,-0.0788162,0.000128888,-2.24159e-07,-1.30856,0.226735,0.172
-0.0796651,-0.0788162,0.000134903,-1.49439e-07,-1.299,0.231522,0.176
-0.0796645,-0.0788162,0.000141053,-9.96262e-08,-1.28898,0.236245,0.18
-0.0796639,-0.0788162,0.000147338,-6.64175e-08,-1.27851,0.240903,0.184
-0.0796633,-0.0788162,0.000153757,-4.42783e-08,-1.2676,0.245494,0.188
-0.0796627,-0.0788162,0.00016031,-2.95189e-08,-1.25626,0.250017,0.192
-0.079662,-0.0788162,0.000166998,-1.96793e-08,-1.24449,0.254469,0.196
-0.0796614,-0.0788162,0.00017382,-1.31195e-08,-1.23229,0.25885,0.2
-0.0796606,-0.0788162,0.000180776,-8.74634e-09,-1.21967,0.263157,0.204
-0.0796599,-0.0788162,0.000187866,-5.83089e-09,-1.20662,0.26739,0.208
-0.0796591,-0.0788162,0.00019509,-3.88726e-09,-1.19314,0.271545,0.212
-0.0796584,-0.0788162,0.000202447,-2.59151e-09,-1.17923,0.275623,0.216
-0.0796575,-0.0788162,0.000209937,-1.72767e-09,-1.1649,0.279622,0.22
-0.0796567,-0.0788162,0.00021756,-1.15178e-09,-1.15012,0.283539,0.224
-0.0796558,-0.0788162,0.000225317,-7.67854e-10,-1.13492,0.287373,0.228
-0.0796549,-0.0788162,0.000233207,-5.11903e-10,-1.11927,0.291123,0.232
-0.0796539,-0.0788162,0.000241229,-3.41268e-10,-1.10319,0.294788,0.236
-0.0796529,-0.0788162,0.000249384,-2.27512e-10,-1.08667,0.298365,0.24
-0.0796519,-0.0788162,0.000257671,-1.51675e-10,-1.06971,0.301853,0.244
-0.0796509,-0.0788162,0.000266091,-1.01117e-10,-1.0523,0.30525,0.248
-0.0796498,-0.0788162,0.000274642,-6.74111e-11,-1.03444,0.308556,0.252
-0.0796487,-0.0788162,0.000283326,-4.49407e-11,-1.01614,0.311768,0.256
-0.0796475,-0.0788162,0.000292142,-2.99605e-11,-0.997385,0.314885,0.26
-0.0796463,-0.0788162,0.000301089,-1.99736e-11,-0.978177,0.317904,0.264
-0.0796451,-0.0788162,0.000310168,-1.33158e-11,-0.958514,0.320826,0.268
-0.0796439,-0.0788162,0.000319378,-8.87718e-12,-0.938395,0.323648,0.272
-0.0796426,-0.0788162,0.00032872,-5.91812e-12,-0.917816,0.326368,0.276
-0.0796412,-0.0788162,0.000338192,-3.94541e-12,-0.896776,0.328985,0.28
-0.0796399,-0.0788162,0.000347796,-2.63027e-12,-0.875272,0.331497,0.284
-0.0796384,-0.0788162,0.00035753,-1.75352e-12,-0.853304,0.333903,0.288
-0.079637,-0.0788162,0.000367395,-1.16901e-12,-0.830867,0.336201,0.292
-0.0796355,-0.0788162,0.00037739,-7.79341e-13,-0.807961,0.33839,0.296
-0.079634,-0.0788162,0.000387516,-5.1956e-13,-0.784584,0.340468,0.3
-0.0796324,-0.0788162,0.000397772,-3.46374e-13,-0.760732,0.342433,0.304
-0.0796308,-0.0788162,0.000408158,-2.30916e-13,-0.736405,0.344284,0.308
-0.0796291,-0.0788162,0.000418674,-1.53944e-13,-0.7116,0.346019,0.312
-0.0796274,-0.0788162,0.00042932,-1.02629e-13,-0.686315,0.347637,0.316
-0.0796257,-0.0788162,0.000440095,-6.84195e-14,-0.660547,0.349135,0.32
-0.0796239,-0.0788162,0.000450999,-4.5613e-14,-0.634295,0.350513,0.324
-0.0796221,-0.0788162,0.000462033,-3.04087e-14,-0.607557,0.351769,0.328
-0.0796202,-0.0788162,0.000473197,-2.02724e-14,-0.58033,0.352901,0.332
-0.0796183,-0.0788162,0.000484489,-1.3515e-14,-0.552613,0.353907,0.336
-0.0796164,-0.0788162,0.00049591,-9.00997e-15,-0.524403,0.354786,0.34
-0.0796143,-0.0788155,0.000507459,5.75818e-05,-0.627406,0.355578,0.344
-0.0796123,-0.0788162,0.000519137,-1.91939e-05,-0.423549,0.356726,0.348
-0.0796102,-0.0788155,0.000530944,4.47859e-05,-0.539873,0.357067,0.352
-0.079608,-0.0788158,0.000542879,1.06633e-06,-0.410415,0.357845,0.356
-0.0796059,-0.0788162,0.000554942,-2.808e-05,-0.313062,0.358057,0.36
-0.0796036,-0.0788162,0.000567132,-1.872e-05,-0.302797,0.357864,0.364
-0.0796013,-0.0788155,0.000579451,4.51018e-05,-0.41675,0.357666,0.368
-0.079599,-0.0788162,0.000591897,-2.7514e-05,-0.219176,0.357876,0.372
-0.0795966,-0.0788162,0.000604471,-1.83426e-05,-0.20696,0.357268,0.376
-0.0795941,-0.0788162,0.000617172,-1.22284e-05,-0.187388,0.356608,0.38
-0.0795916,-0.0788155,0.00063,4.94296e-05,-0.294448,0.355903,0.384
-0.0795891,-0.0788155,0.000642956,3.2953e-05,-0.223294,0.355619,0.388
-0.0795865,-0.0788162,0.000656038,-3.56132e-05,-0.0322011,0.354985,0.392
-0.0795838,-0.0788162,0.000669247,-2.37421e-05,-0.0234352,0.353565,0.396
-0.0795811,-0.0788158,0.000682583,1.29629e-05,-0.0711439,0.352131,0.4
-0.0795784,-0.0788162,0.000696045,-2.0149e-05,0.0407594,0.350864,0.404
-0.0795756,-0.0788158,0.000709633,1.53582e-05,-0.00321362,0.349156,0.408
-0.0795727,-0.0788158,0.000723347,1.02388e-05,0.0456821,0.347622,0.412
-0.0795698,-0.0788158,0.000737188,6.82589e-06,0.0912921,0.345879,0.416
-0.0795668,-0.0788155,0.000751154,3.33415e-05,0.0690374,0.343964,0.42
-0.0795638,-0.0788165,0.000765246,-6.41451e-05,0.330513,0.342066,0.424
-0.0795607,-0.0788158,0.000779464,1.48185e-05,0.190547,0.339147,0.428
-0.0795575,-0.0788158,0.000793807,9.87897e-06,0.241727,0.3368,0.432
-0.0795543,-0.0788158,0.000808275,6.58598e-06,0.289766,0.334237,0.436
-0.0795511,-0.0788158,0.000822869,4.39065e-06,0.335895,0.331475,0.44
-0.0795478,-0.0788155,0.000837587,3.1718e-05,0.31508,0.328541,0.444
-0.0795444,-0.0788162,0.00085243,-3.64365e-05,0.51276,0.325645,0.448
-0.0795409,-0.0788162,0.000867398,-2.4291e-05,0.52845,0.321944,0.452
-0.0795374,-0.0788158,0.000882491,1.25969e-05,0.4879,0.318207,0.456
-0.0795339,-0.0788155,0.000897707,3.71889e-05,0.47542,0.314658,0.46
-0.0795303,-0.0788158,0.000913048,-3.99834e-06,0.613549,0.311133,0.464
-0.0795266,-0.0788158,0.000928513,-2.66556e-06,0.655665,0.307042,0.468
-0.0795228,-0.0788158,0.000944102,-1.77704e-06,0.699337,0.302783,0.472
-0.079519,-0.0788158,0.000959815,-1.18469e-06,0.744238,0.298349,0.476
-0.0795151,-0.0788158,0.000975652,-7.89796e-07,0.790148,0.293736,0.48
-0.0795112,-0.0788158,0.000991611,-5.26531e-07,0.836922,0.28894,0.484
-0.0795072,-0.0788158,0.00100769,-3.5102e-07,0.884465,0.283959,0.488
-0.0795032,-0.0788158,0.0010239,-2.34014e-07,0.932712,0.278789,0.492
-0.079499,-0.0788155,0.00104023,2.86349e-05,0.915769,0.273449,0.496
-0.0794948,-0.0788158,0.00105668,-9.70098e-06,1.05264,0.26816,0.5
-0.0794906,-0.0788158,0.00107326,-6.46732e-06,1.09565,0.262318,0.504
-0.0794862,-0.0788158,0.00108996,-4.31155e-06,1.14165,0.25631,0.508
-0.0794818,-0.0788158,0.00110678,-2.87436e-06,1.18985,0.250126,0.512
-0.0794774,-0.0788158,0.00112372,-1.91624e-06,1.2397,0.243755,0.516
-0.0794729,-0.0788165,0.00114078,-5.88593e-05,1.42257,0.23715,0.52
-0.0794683,-0.0788158,0.00115797,1.83423e-05,1.30014,0.229862,0.524
-0.0794636,-0.0788158,0.00117528,1.22282e-05,1.36759,0.223087,0.528
-0.0794589,-0.0788158,0.00119271,8.15213e-06,1.43108,0.216046,0.532
-0.0794541,-0.0788158,0.00121026,5.43475e-06,1.49213,0.208756,0.536
-0.0794492,-0.0788158,0.00122793,3.62317e-06,1.55175,0.201228,0.54
-0.0794442,-0.0788158,0.00124573,2.41545e-06,1.61062,0.193471,0.544
-0.0794392,-0.0788152,0.00126364,5.91921e-05,1.53748,0.185529,0.548
-0.0794341,-0.0788152,0.00128168,3.94614e-05,1.63901,0.177891,0.552
-0.079429,-0.0788152,0.00129984,2.63076e-05,1.72643,0.169842,0.556
-0.0794237,-0.0788152,0.00131812,1.75384e-05,1.80464,0.161445,0.56
-0.0794184,-0.0788155,0.00133651,-1.70986e-05,1.94278,0.152721,0.564
-0.079413,-0.0788155,0.00135503,-1.13991e-05,1.98985,0.143453,0.568
-0.0794076,-0.0788155,0.00137367,-7.5994e-06,2.04179,0.134016,0.572
-0.079402,-0.0788155,0.00139243,-5.06627e-06,2.09718,0.124391,0.576
-0.0793964,-0.0788155,0.00141131,-3.37751e-06,2.15509,0.114562,0.58
-0.0793907,-0.0788152,0.00143031,2.65393e-05,2.14902,0.104541,0.584
-0.079385,-0.0788152,0.00144943,1.76928e-05,2.23174,0.0945628,0.588
-0.0793792,-0.0788152,0.00146867,1.17952e-05,2.3085,0.0842652,0.592
-0.0793732,-0.0788152,0.00148802,7.86348e-06,2.38149,0.0736749,0.596
-0.0793672,-0.0788152,0.0015075,5.24232e-06,2.45217,0.0628095,0.6
-0.0793612,-0.0788152,0.0015271,3.49488e-06,2.52154,0.05168,0.604
-0.079355,-0.0788152,0.00154681,2.32992e-06,2.59024,0.0402932,0.608
-0.0793488,-0.0788152,0.00156665,1.55328e-06,2.65871,0.0286531,0.612
-0.0793425,-0.0788152,0.0015866,1.03552e-06,2.72724,0.0167618,0.616
-0.0793361,-0.0788155,0.00160667,-2.81006e-05,2.86189,0.00459929,0.62
-0.0793296,-0.0788148,0.00162686,3.88481e-05,2.77788,-0.0080363,0.624
-0.0793231,-0.0788148,0.00164717,2.58988e-05,2.87617,-0.0203015,0.628
-0.0793165,-0.0788148,0.00166759,1.72658e-05,2.96545,-0.0329443,0.632
-0.0793098,-0.0788148,0.00168813,1.15106e-05,3.04894,-0.0459241,0.636
-0.079303,-0.0788148,0.0017088,7.6737e-06,3.12879,-0.0592146,0.64
-0.0792961,-0.0788148,0.00172957,5.1158e-06,3.20644,-0.0727986,0.644
-0.0792891,-0.0788148,0.00175047,3.41054e-06,3.28284,-0.0866655,0.648
-0.0792821,-0.0788152,0.00177148,-2.65172e-05,3.42448,-0.100829,0.652
-0.079275,-0.0788148,0.00179262,1.11128e-05,3.41276,-0.115509,0.656
-0.0792677,-0.0788145,0.00181386,3.61994e-05,3.42976,-0.13008,0.66
-0.0792604,-0.0788145,0.00183523,2.4133e-05,3.53201,-0.144689,0.664
-0.0792531,-0.0788145,0.00185671,1.60886e-05,3.62592,-0.159683,0.668
-0.0792456,-0.0788145,0.00187831,1.07258e-05,3.7145,-0.175024,0.672
-0.079238,-0.0788145,0.00190002,7.15051e-06,3.79975,-0.190688,0.676
-0.0792304,-0.0788145,0.00192185,4.767e-06,3.88302,-0.206659,0.68
-0.0792227,-0.0788145,0.0019438,3.178e-06,3.96519,-0.222928,0.684
-0.0792148,-0.0788141,0.00196586,3.09096e-05,3.981,-0.239466,0.688
-0.0792069,-0.0788145,0.00198804,-8.18453e-06,4.14988,-0.25605,0.692
-0.0791989,-0.0788141,0.00201034,2.33346e-05,4.15858,-0.273257,0.696
-0.0791908,-0.0788141,0.00203275,1.55564e-05,4.25734,-0.290454,0.7
-0.0791827,-0.0788141,0.00205527,1.03709e-05,4.35098,-0.30801,0.704
-0.0791744,-0.0788138,0.00207791,3.57049e-05,4.37559,-0.325881,0.708
-0.079166,-0.0788138,0.00210067,2.38032e-05,4.48564,-0.343809,0.712
-0.0791576,-0.0788138,0.00212354,1.58688e-05,4.58752,-0.362141,0.716
-0.0791491,-0.0788138,0.00214653,1.05792e-05,4.68417,-0.380841,0.72
-0.0791404,-0.0788138,0.00216963,7.05281e-06,4.77758,-0.399885,0.724
-0.0791317,-0.0788138,0.00219284,4.70188e-06,4.86906,-0.419257,0.728
-0.0791229,-0.0788134,0.00221617,3.19255e-05,4.89364,-0.438927,0.732
-0.079114,-0.0788134,0.00223961,2.12837e-05,5.00509,-0.458646,0.736
-0.079105,-0.0788134,0.00226317,1.41891e-05,5.10931,-0.478768,0.74
-0.0790959,-0.0788131,0.00228684,3.82503e-05,5.1431,-0.49924,0.744
-0.0790867,-0.0788131,0.00231063,2.55002e-05,5.26139,-0.519797,0.748
-0.0790774,-0.0788131,0.00233453,1.70001e-05,5.3709,-0.540784,0.752
-0.079068,-0.0788131,0.00235854,1.13334e-05,5.47478,-0.56216,0.756
-0.0790585,-0.0788127,0.00238267,3.63465e-05,5.50931,-0.583879,0.76
-0.0790489,-0.0788127,0.00240691,2.4231e-05,5.62907,-0.605682,0.764
-0.0790393,-0.0788127,0.00243126,1.6154e-05,5.74051,-0.627915,0.768
-0.0790295,-0.0788124,0.00245573,3.95603e-05,5.78081,-0.65052,0.772
-0.0790196,-0.0788124,0.00248031,2.63735e-05,5.90514,-0.67323,0.776
-0.0790096,-0.078812,0.002505,4.63733e-05,5.95452,-0.696366,0.78
-0.0789996,-0.0788117,0.0025298,5.97064e-05,6.01955,-0.719623,0.784
-0.0789894,-0.0788114,0.00255472,6.85952e-05,6.09526,-0.743067,0.788
-0.0789791,-0.078811,0.00257975,7.45211e-05,6.17834,-0.766745,0.792
-0.0789688,-0.0788107,0.00260489,7.84716e-05,6.26657,-0.790687,0.796
-0.0789583,-0.0788103,0.00263014,8.11053e-05,6.3585,-0.814915,0.8
-0.0789477,-0.07881,0.00265551,8.28612e-05,6.45313,-0.839443,0.804
-0.0789371,-0.07881,0.00268098,5.52408e-05,6.61567,-0.864302,0.808
-0.0789263,-0.07881,0.00270657,3.68272e-05,6.75836,-0.889764,0.812
-0.0789154,-0.07881,0.00273227,2.45515e-05,6.88806,-0.91574,0.816
-0.0789044,-0.07881,0.00275808,1.63676e-05,7.00937,-0.942172,0.82
-0.0788933,-0.07881,0.002784,1.09118e-05,7.12532,-0.969022,0.824
-0.0788821,-0.07881,0.00281004,7.2745e-06,7.23797,-0.996265,0.828
-0.0788709,-0.0788096,0.00283618,3.36406e-05,7.28281,-1.02386,0.832
-0.0788595,-0.0788096,0.00286244,2.24271e-05,7.41393,-1.05157,0.836
-0.078848,-0.0788093,0.0028888,4.37423e-05,7.4716,-1.0797,0.84
-0.0788363,-0.0788086,0.00291528,8.67434e-05,7.48009,-1.10796,0.844
-0.0788246,-0.0788079,0.00294186,0.000115411,7.52141,-1.13613,0.848
-0.0788128,-0.0788076,0.00296856,0.000105731,7.65074,-1.16439,0.852
-0.0788009,-0.0788069,0.00299536,0.000128069,7.70777,-1.19307,0.856
-0.0787888,-0.0788069,0.00302228,8.53797e-05,7.91394,-1.22193,0.86
-0.0787767,-0.0788062,0.0030493,0.000114502,7.95734,-1.25152,0.864
-0.0787645,-0.0788062,0.00307644,7.63344e-05,8.15495,-1.28122,0.868
-0.0787521,-0.0788058,0.00310368,7.96805e-05,8.25902,-1.31163,0.872
-0.0787396,-0.0788058,0.00313104,5.31204e-05,8.43222,-1.34239,0.876
-0.078727,-0.0788055,0.0031585,6.42045e-05,8.52055,-1.37376,0.88
-0.0787144,-0.0788051,0.00318607,7.15939e-05,8.61793,-1.40537,0.884
-0.0787016,-0.0788048,0.00321375,7.65202e-05,8.72161,-1.43728,0.888
-0.0786886,-0.0788041,0.00324154,0.000108595,8.76391,-1.46949,0.892
-0.0786756,-0.0788038,0.00326944,0.000101188,8.89678,-1.50177,0.896
-0.0786625,-0.0788031,0.00329745,0.00012504,8.95907,-1.53448,0.9
-0.0786492,-0.0788027,0.00332556,0.000112151,9.1058,-1.56734,0.904
-0.0786359,-0.0788024,0.00335378,0.000103558,9.24372,-1.6007,0.908
-0.0786224,-0.0788017,0.00338211,0.000126621,9.31018,-1.6345,0.912
-0.0786088,-0.078802,0.00341055,5.56229e-05,9.59221,-1.66852,0.916
-0.0785951,-0.078802,0.0034391,3.70819e-05,9.75624,-1.70359,0.92
-0.0785813,-0.0788017,0.00346775,5.35122e-05,9.8414,-1.73921,0.924
-0.0785674,-0.0788013,0.00349651,6.44657e-05,9.93963,-1.77505,0.928
-0.0785533,-0.078801,0.00352538,7.17681e-05,10.0469,-1.81117,0.932
-0.0785392,-0.0788006,0.00355436,7.66363e-05,10.1603,-1.84761,0.936
-0.0785249,-0.0787996,0.00358344,0.000137464,10.1466,-1.88435,0.94
-0.0785105,-0.0787986,0.00361263,0.000178015,10.179,-1.92088,0.944
-0.078496,-0.0787965,0.00364193,0.000291422,10.0449,-1.95734,0.948
-0.0784814,-0.0787941,0.00367133,0.000395818,9.93037,-1.99305,0.952
-0.0784666,-0.0787913,0.00370084,0.000494206,9.82868,-2.0281,0.956
-0.0784518,-0.0787879,0.00373045,0.00061738,9.66948,-2.06253,0.96
-0.0784368,-0.0787841,0.00376018,0.000728287,9.53712,-2.09611,0.964
-0.0784217,-0.0787799,0.00379,0.000831016,9.42245,-2.12896,0.968
-0.0784065,-0.0787754,0.00381994,0.000928292,9.31937,-2.16116,0.972
-0.0783911,-0.0787702,0.00384998,0.00105073,9.15795,-2.19275,0.976
-0.0783757,-0.0787644,0.00388012,0.00118993,8.95695,-2.22347,0.98
-0.0783601,-0.0787575,0.00391037,0.0013691,8.66304,-2.25313,0.984
-0.0783444,-0.0787502,0.00394073,0.00151735,8.43772,-2.28139,0.988
-0.0783286,-0.0787412,0.00397119,0.00176013,7.99452,-2.30845,0.992
-0.0783126,-0.0787319,0.00400175,0.00195077,7.66735,-2.33348,0.996
-0.0782966,-0.0787222,0.00403243,0.00210666,7.41732,-2.35697,1
-0.0782804,-0.0787122,0.0040632,0.00223938,7.21851,-2.37926,1.004
-0.078264,-0.0787022,0.00409408,0.00232786,7.11949,-2.40061,1.008
-0.0782476,-0.0786915,0.00412507,0.00244442,6.95555,-2.42141,1.012
-0.078231,-0.0786804,0.00415615,0.00255092,6.81349,-2.4414,1.016
-0.0782144,-0.0786673,0.00418735,0.00279467,6.35655,-2.46057,1.02
-0.0781975,-0.0786531,0.00421865,0.00304354,5.88463,-2.47763,1.024
-0.0781806,-0.0786372,0.00425005,0.00335341,5.26986,-2.49248,1.028
-0.0781635,-0.0786217,0.00428155,0.0035312,4.95284,-2.50464,1.032
-0.0781464,-0.0786061,0.00431316,0.00364972,4.76921,-2.51539,1.036
-0.078129,-0.078592,0.00434487,0.00361358,4.93818,-2.52539,1.04
-0.0781116,-0.0785813,0.00437669,0.00330157,5.7395,-2.53629,1.044
-0.078094,-0.0785723,0.00440861,0.00294961,6.63817,-2.55071,1.048
-0.0780763,-0.0785657,0.00444063,0.00251343,7.7361,-2.56911,1.052
-0.0780585,-0.0785612,0.00447275,0.00204991,8.90465,-2.59231,1.056
-0.0780405,-0.0785567,0.00450498,0.00174089,9.72828,-2.62046,1.06
-0.0780225,-0.0785522,0.00453731,0.00153487,10.3223,-2.65206,1.064
-0.0780042,-0.0785467,0.00456974,0.0014839,10.5659,-2.68603,1.068
-0.0779859,-0.0785398,0.00460228,0.00156509,10.5089,-2.72084,1.072
-0.0779674,-0.0785315,0.00463491,0.00173437,10.25,-2.75518,1.076
-0.0779488,-0.0785215,0.00466765,0.00199119,9.78887,-2.78816,1.08
-0.0779301,-0.0785094,0.00470049,0.00233514,9.12503,-2.81889,1.084
-0.0779112,-0.0784963,0.00473344,0.00265081,8.52101,-2.84657,1.088
-0.0778922,-0.0784818,0.00476648,0.00297643,7.88987,-2.87144,1.092
-0.0778731,-0.0784655,0.00479963,0.00333746,7.17315,-2.89339,1.096
-0.0778538,-0.0784482,0.00483288,0.00366452,6.52897,-2.91209,1.1
-0.0778344,-0.0784296,0.00486623,0.00399772,5.86613,-2.92786,1.104
-0.0778149,-0.0784113,0.00489968,0.00419107,5.51847,-2.94072,1.108
-0.0777952,-0.0783919,0.00493323,0.00440634,5.11827,-2.95197,1.112
-0.0777754,-0.0783747,0.00496688,0.0043771,5.27455,-2.96158,1.116
-0.0777555,-0.0783601,0.00500063,0.00412729,5.93667,-2.97199,1.12
-0.0777354,-0.078347,0.00503448,0.00384558,6.67668,-2.98531,1.124
-0.0777152,-0.0783353,0.00506844,0.00354261,7.4708,-3.00186,1.128
-0.0776949,-0.0783239,0.00510249,0.00331184,8.10564,-3.0218,1.132
-0.0776744,-0.0783128,0.00513664,0.0031292,8.63504,-3.04443,1.136
-0.0776538,-0.0783014,0.0051709,0.00303624,8.96322,-3.06923,1.14
-0.077633,-0.078289,0.00520525,0.00306063,9.02534,-3.09529,1.144
-0.0776121,-0.0782741,0.00523971,0.00327843,8.64553,-3.12137,1.148
-0.0775911,-0.0782568,0.00527426,0.00362517,7.96805,-3.14557,1.152
-0.0775699,-0.0782392,0.00530891,0.00388511,7.48418,-3.16672,1.156
-0.0775486,-0.0782195,0.00534366,0.00423116,6.7999,-3.18558,1.16
-0.0775272,-0.0782005,0.00537852,0.00440427,6.50628,-3.20145,1.164
-0.0775056,-0.0781826,0.00541347,0.00443331,6.54016,-3.21605,1.168
-0.0774839,-0.0781656,0.00544851,0.0043663,6.7941,-3.23081,1.172
-0.077462,-0.0781497,0.00548366,0.00423525,7.19644,-3.24667,1.176
-0.07744,-0.0781338,0.00551891,0.00414788,7.50188,-3.26421,1.18
-0.0774179,-0.078119,0.00555425,0.00400326,7.94056,-3.28306,1.184
-0.0773956,-0.0781045,0.0055897,0.00387806,8.33808,-3.30376,1.188
-0.0773732,-0.0780896,0.00562524,0.00382338,8.57722,-3.32607,1.192
-0.0773506,-0.0780734,0.00566088,0.0039021,8.51302,-3.34925,1.196
-0.0773279,-0.0780554,0.00569662,0.00409853,8.17912,-3.37196,1.2
-0.077305,-0.0780347,0.00573245,0.00445981,7.46575,-3.39297,1.204
-0.077282,-0.0780133,0.00576838,0.00475824,6.89099,-3.41078,1.208
-0.0772589,-0.0779919,0.00580441,0.0049572,6.53968,-3.42603,1.212
-0.0772356,-0.0779725,0.00584054,0.00491709,6.73272,-3.43984,1.216
-0.0772121,-0.0779545,0.00587677,0.00477519,7.16011,-3.45451,1.22
-0.0771886,-0.0779386,0.00591309,0.00450784,7.87764,-3.4711,1.224
-0.0771648,-0.0779224,0.00594951,0.0043584,8.33076,-3.49071,1.228
-0.077141,-0.0779058,0.00598602,0.00428757,8.60743,-3.51217,1.232
-0.0771169,-0.0778889,0.00602264,0.00426913,8.76628,-3.53473,1.236
-0.0770928,-0.0778713,0.00605935,0.00431443,8.78055,-3.55785,1.24
-0.0770685,-0.0778523,0.00609615,0.00445978,8.56606,-3.58085,1.244
-0.077044,-0.0778326,0.00613305,0.00461427,8.32915,-3.6028,1.248
-0.0770194,-0.0778108,0.00617005,0.00489001,7.81321,-3.62352,1.252
-0.0769946,-0.0777877,0.00620715,0.005189,7.2404,-3.64184,1.256
-0.0769697,-0.0777662,0.00624434,0.00524437,7.22071,-3.65772,1.26
-0.0769447,-0.0777466,0.00628162,0.00513733,7.57246,-3.67357,1.264
-0.0769195,-0.0777279,0.006319,0.0049796,8.0428,-3.69093,1.268
-0.0768941,-0.0777096,0.00635648,0.00484565,8.46221,-3.71028,1.272
-0.0768686,-0.0776913,0.00639405,0.00475635,8.7826,-3.73137,1.276
-0.076843,-0.0776712,0.00643172,0.00484078,8.70799,-3.75366,1.28
-0.0768172,-0.0776505,0.00646948,0.00495464,8.56553,-3.7755,1.284
-0.0767912,-0.0776291,0.00650734,0.00508813,8.37717,-3.7966,1.288
-0.0767651,-0.0776059,0.00654529,0.00532108,7.95998,-3.8167,1.292
-0.0767389,-0.0775842,0.00658334,0.00536121,7.98084,-3.83501,1.296
-0.0767125,-0.0775638,0.00662148,0.00527281,8.29593,-3.85341,1.3
