joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
-0.0936119,-0.0928158,3.71457e-05,2.53554e-08,-1.20441,0.112973,0.092
-0.0936117,-0.0928158,4.04312e-05,1.40864e-08,-1.19666,0.117771,0.096
-0.0936115,-0.0928158,4.38547e-05,7.82575e-09,-1.18859,0.122539,0.1
-0.0936114,-0.0928158,4.74159e-05,4.34764e-09,-1.18019,0.127274,0.104
-0.0936112,-0.0928162,5.11147e-05,-3.83855e-05,-1.08386,0.131952,0.108
-0.0936109,-0.0928158,5.4951e-05,1.70626e-05,-1.20107,0.136306,0.112
-0.0936107,-0.0928158,5.89247e-05,9.47924e-06,-1.17448,0.141086,0.116
-0.0936105,-0.0928162,6.30354e-05,-3.31217e-05,-1.0676,0.145738,0.12
-0.0936102,-0.0928158,6.72832e-05,1.9987e-05,-1.17849,0.150025,0.124
-0.0936099,-0.0928162,7.16679e-05,-2.7284e-05,-1.06034,0.15469,0.128
-0.0936096,-0.0928162,7.61893e-05,-1.51578e-05,-1.07709,0.158922,0.132
-0.0936093,-0.0928158,8.08472e-05,2.99669e-05,-1.16886,0.163242,0.136
-0.093609,-0.0928158,8.56415e-05,1.66483e-05,-1.12723,0.167891,0.14
-0.0936086,-0.0928158,9.0572e-05,9.24904e-06,-1.09869,0.172377,0.144
-0.0936083,-0.0928162,9.56387e-05,-3.32495e-05,-0.989663,0.176727,0.148
-0.0936079,-0.0928158,0.000100841,1.99159e-05,-1.0983,0.180704,0.152
-0.0936075,-0.0928158,0.00010618,1.10644e-05,-1.06544,0.185074,0.156
-0.093607,-0.0928158,0.000111654,6.14689e-06,-1.04115,0.189315,0.16
-0.0936066,-0.0928158,0.000117263,3.41494e-06,-1.02148,0.193462,0.164
-0.0936061,-0.0928162,0.000123008,-3.64907e-05,-0.916623,0.197506,0.168
-0.0936056,-0.0928158,0.000128888,1.81153e-05,-1.02681,0.201193,0.172
-0.0936051,-0.0928158,0.000134903,1.0064e-05,-0.994048,0.205278,0.176
-0.0936045,-0.0928158,0.000141053,5.59114e-06,-0.969049,0.209236,0.18
-0.0936039,-0.0928158,0.000147338,3.10619e-06,-0.948211,0.213095,0.184
-0.0936033,-0.0928158,0.000153757,1.72566e-06,-0.92953,0.216872,0.188
-0.0936027,-0.0928158,0.00016031,9.587e-07,-0.911894,0.220575,0.192
-0.093602,-0.0928158,0.000166998,5.32611e-07,-0.894684,0.224207,0.196
-0.0936014,-0.0928158,0.00017382,2.95895e-07,-0.877555,0.227772,0.2
-0.0936006,-0.0928158,0.000180776,1.64386e-07,-0.860317,0.231268,0.204
-0.0935999,-0.0928158,0.000187866,9.13256e-08,-0.842862,0.234695,0.208
-0.0935991,-0.0928158,0.00019509,5.07364e-08,-0.825131,0.238053,0.212
-0.0935984,-0.0928158,0.000202447,2.81869e-08,-0.807091,0.241341,0.216
-0.0935975,-0.0928158,0.000209937,1.56594e-08,-0.788724,0.244556,0.22
-0.0935967,-0.0928158,0.00021756,8.69967e-09,-0.770018,0.247699,0.224
-0.0935958,-0.0928158,0.000225317,4.83315e-09,-0.750968,0.250766,0.228
-0.0935949,-0.0928158,0.000233207,2.68508e-09,-0.731569,0.253758,0.232
-0.0935939,-0.0928158,0.000241229,1.49171e-09,-0.711821,0.256673,0.236
-0.0935929,-0.0928158,0.000249384,8.28729e-10,-0.69172,0.259509,0.24
-0.0935919,-0.0928158,0.000257671,4.60405e-10,-0.671267,0.262265,0.244
-0.0935909,-0.0928158,0.000266091,2.55781e-10,-0.65046,0.264939,0.248
-0.0935898,-0.0928158,0.000274642,1.421e-10,-0.629299,0.267531,0.252
-0.0935887,-0.0928158,0.000283326,7.89446e-11,-0.607783,0.270038,0.256
-0.0935875,-0.0928158,0.000292142,4.38581e-11,-0.585911,0.272459,0.26
-0.0935863,-0.0928158,0.000301089,2.43656e-11,-0.563684,0.274794,0.264
-0.0935851,-0.0928158,0.000310168,1.35365e-11,-0.541099,0.277039,0.268
-0.0935839,-0.0928158,0.000319378,7.52025e-12,-0.518158,0.279195,0.272
-0.0935826,-0.0928158,0.00032872,4.17792e-12,-0.494859,0.281259,0.276
-0.0935812,-0.0928158,0.000338192,2.32107e-12,-0.471202,0.283231,0.28
-0.0935799,-0.0928158,0.000347796,1.28948e-12,-0.447186,0.285108,0.284
-0.0935784,-0.0928158,0.00035753,7.16378e-13,-0.422811,0.28689,0.288
-0.093577,-0.0928158,0.000367395,3.97988e-13,-0.398076,0.288574,0.292
-0.0935755,-0.0928158,0.00037739,2.21104e-13,-0.372982,0.29016,0.296
-0.093574,-0.0928158,0.000387516,1.22836e-13,-0.347526,0.291646,0.3
-0.0935724,-0.0928158,0.000397772,6.82421e-14,-0.32171,0.293031,0.304
-0.0935708,-0.0928158,0.000408158,3.79123e-14,-0.295532,0.294313,0.308
-0.0935691,-0.0928162,0.000418674,-3.83879e-05,-0.1814,0.295465,0.312
-0.0935674,-0.0928158,0.00042932,1.70613e-05,-0.28077,0.296224,0.316
-0.0935657,-0.0928158,0.000440095,9.47849e-06,-0.236312,0.297337,0.32
-0.0935639,-0.0928158,0.000450999,5.26583e-06,-0.199131,0.298276,0.324
-0.0935621,-0.0928158,0.000462033,2.92546e-06,-0.165831,0.299068,0.328
-0.0935602,-0.0928158,0.000473197,1.62526e-06,-0.134525,0.299728,0.332
-0.0935583,-0.0928155,0.000484489,3.92908e-05,-0.191755,0.300288,0.336
-0.0935564,-0.0928155,0.00049591,2.18282e-05,-0.123075,0.301041,0.34
-0.0935543,-0.0928151,0.000507459,5.05147e-05,-0.159216,0.30155,0.344
-0.0935523,-0.0928151,0.000519137,2.80637e-05,-0.0784939,0.30217,0.348
-0.0935502,-0.0928151,0.000530944,1.5591e-05,-0.0200267,0.302474,0.352
-0.093548,-0.0928151,0.000542879,8.66164e-06,0.0262401,0.30255,0.356
-0.0935459,-0.0928151,0.000554942,4.81202e-06,0.0658928,0.302443,0.36
-0.0935436,-0.0928151,0.000567132,2.67335e-06,0.102035,0.302179,0.364
-0.0935413,-0.0928151,0.000579451,1.48519e-06,0.136392,0.301771,0.368
-0.093539,-0.0928151,0.000591897,8.25107e-07,0.16992,0.301228,0.372
-0.0935366,-0.0928151,0.000604471,4.58393e-07,0.203154,0.30055,0.376
-0.0935341,-0.0928151,0.000617172,2.54663e-07,0.236389,0.299741,0.38
-0.0935316,-0.0928151,0.00063,1.41479e-07,0.269789,0.298799,0.384
-0.0935291,-0.0928151,0.000642956,7.85996e-08,0.303447,0.297724,0.388
-0.0935265,-0.0928151,0.000656038,4.36664e-08,0.337414,0.296515,0.392
-0.0935238,-0.0928151,0.000669247,2.42591e-08,0.371718,0.295171,0.396
-0.0935211,-0.0928151,0.000682583,1.34773e-08,0.406375,0.29369,0.4
-0.0935184,-0.0928151,0.000696045,7.48739e-09,0.441395,0.292071,0.404
-0.0935156,-0.0928151,0.000709633,4.15966e-09,0.476783,0.290312,0.408
-0.0935127,-0.0928151,0.000723347,2.31092e-09,0.512542,0.288413,0.412
-0.0935098,-0.0928148,0.000737188,3.83892e-05,0.461082,0.286395,0.416
-0.0935068,-0.0928148,0.000751154,2.13273e-05,0.536269,0.284547,0.42
-0.0935038,-0.0928148,0.000765246,1.18485e-05,0.59464,0.282405,0.424
-0.0935007,-0.0928148,0.000779464,6.58251e-06,0.643836,0.280032,0.428
-0.0934975,-0.0928148,0.000793807,3.65695e-06,0.688103,0.277465,0.432
-0.0934943,-0.0928148,0.000808275,2.03164e-06,0.729799,0.274723,0.436
-0.0934911,-0.0928151,0.000822869,-3.72592e-05,0.857827,0.27179,0.44
-0.0934878,-0.0928145,0.000837587,5.60762e-05,0.683867,0.268433,0.444
-0.0934844,-0.0928145,0.00085243,3.11535e-05,0.779517,0.265692,0.448
-0.0934809,-0.0928145,0.000867398,1.73075e-05,0.850434,0.262577,0.452
-0.0934774,-0.0928145,0.000882491,9.61527e-06,0.907778,0.259184,0.456
-0.0934739,-0.0928145,0.000897707,5.34181e-06,0.957751,0.255565,0.46
-0.0934703,-0.0928145,0.000913048,2.96767e-06,1.0038,0.251748,0.464
-0.0934666,-0.0928145,0.000928513,1.64871e-06,1.04784,0.247747,0.468
-0.0934628,-0.0928145,0.000944102,9.15949e-07,1.09093,0.243572,0.472
-0.093459,-0.0928145,0.000959815,5.08861e-07,1.13366,0.239226,0.476
-0.0934551,-0.0928145,0.000975652,2.827e-07,1.17636,0.234709,0.48
-0.0934512,-0.0928145,0.000991611,1.57056e-07,1.21922,0.230022,0.484
-0.0934472,-0.0928145,0.00100769,8.72532e-08,1.26234,0.225165,0.488
-0.0934432,-0.0928141,0.0010239,3.84364e-05,1.21818,0.22016,0.492
-0.093439,-0.0928141,0.00104023,2.13535e-05,1.30064,0.215296,0.496
-0.0934348,-0.0928138,0.00105668,5.0251e-05,1.27867,0.210133,0.5
-0.0934306,-0.0928138,0.00107326,2.79172e-05,1.3738,0.205024,0.504
-0.0934262,-0.0928138,0.00108996,1.55096e-05,1.44682,0.199543,0.508
-0.0934218,-0.0928138,0.00110678,8.61642e-06,1.50771,0.193774,0.512
-0.0934174,-0.0928138,0.00112372,4.7869e-06,1.56205,0.187765,0.516
-0.0934129,-0.0928138,0.00114078,2.65939e-06,1.61292,0.18154,0.52
-0.0934083,-0.0928138,0.00115797,1.47744e-06,1.66203,0.175113,0.524
-0.0934036,-0.0928138,0.00117528,8.20799e-07,1.71033,0.168491,0.528
-0.0933989,-0.0928134,0.00119271,3.88439e-05,1.67078,0.161702,0.532
-0.0933941,-0.0928138,0.00121026,-1.6808e-05,1.8451,0.155009,0.536
-0.0933892,-0.0928131,0.00122793,6.7438e-05,1.70097,0.147713,0.54
-0.0933842,-0.0928127,0.00124573,7.58535e-05,1.7297,0.140941,0.544
-0.0933792,-0.0928127,0.00126364,4.21408e-05,1.8549,0.134028,0.548
-0.0933741,-0.0928131,0.00128168,-1.49763e-05,2.03411,0.126601,0.552
-0.093369,-0.092812,0.00129984,0.000106844,1.80579,0.118576,0.556
-0.0933637,-0.0928117,0.00131812,9.77454e-05,1.8758,0.111376,0.56
-0.0933584,-0.092811,0.00133651,0.000131079,1.84944,0.103924,0.564
-0.093353,-0.0928113,0.00135503,3.44337e-05,2.11983,0.0964933,0.568
-0.0933476,-0.092811,0.00137367,5.75177e-05,2.11805,0.0880627,0.572
-0.093342,-0.0928103,0.00139243,0.00010873,2.05233,0.0796573,0.576
-0.0933364,-0.0928093,0.00141131,0.000175569,1.95102,0.0715238,0.58
-0.0933307,-0.0928082,0.00143031,0.000212702,1.91745,0.0637747,0.584
-0.093325,-0.0928069,0.00144943,0.000271719,1.8341,0.0561735,0.588
-0.0933192,-0.0928062,0.00146867,0.000227731,1.9858,0.048838,0.592
-0.0933132,-0.0928051,0.00148802,0.000241681,2.00598,0.0409354,0.596
-0.0933072,-0.0928037,0.0015075,0.000287819,1.95302,0.0329732,0.6
-0.0933012,-0.0928024,0.0015271,0.000313451,1.94694,0.0252088,0.604
-0.093295,-0.0928006,0.00154681,0.000366079,1.8795,0.017486,0.608
-0.0932888,-0.0927993,0.00156665,0.000356929,1.95308,0.00999206,0.612
-0.0932825,-0.0927975,0.0015866,0.000390233,1.93024,0.00223236,0.616
-0.0932761,-0.0927958,0.00160667,0.000408736,1.94136,-0.0054459,0.62
-0.0932696,-0.0927944,0.00162686,0.000380627,2.05911,-0.0131985,0.624
-0.0932631,-0.092793,0.00164717,0.000365011,2.14894,-0.0214123,0.628
-0.0932565,-0.0927917,0.00166759,0.000356336,2.22344,-0.0299794,0.632
-0.0932498,-0.0927913,0.00168813,0.000236352,2.55236,-0.0389151,0.636
-0.093243,-0.0927903,0.0017088,0.00024647,2.58561,-0.0490774,0.64
-0.0932361,-0.0927903,0.00172957,0.000136928,2.89223,-0.0594493,0.644
-0.0932291,-0.0927892,0.00175047,0.000191235,2.82609,-0.070937,0.648
-0.0932221,-0.0927892,0.00177148,0.000106242,3.07785,-0.0822512,0.652
-0.093215,-0.0927889,0.00179262,9.7411e-05,3.15678,-0.0945192,0.656
-0.0932077,-0.0927882,0.00181386,0.000130893,3.13962,-0.107074,0.66
-0.0932004,-0.0927879,0.00183523,0.000111106,3.2442,-0.119596,0.664
-0.0931931,-0.0927872,0.00185671,0.000138501,3.24165,-0.132503,0.668
-0.0931856,-0.0927865,0.00187831,0.000153721,3.26711,-0.145408,0.672
-0.093178,-0.0927868,0.00190002,4.70127e-05,3.57108,-0.158493,0.676
-0.0931704,-0.0927865,0.00192185,6.45061e-05,3.59275,-0.17271,0.68
-0.0931627,-0.0927865,0.0019438,3.58367e-05,3.72005,-0.187042,0.684
-0.0931548,-0.0927861,0.00196586,5.82972e-05,3.73127,-0.201848,0.688
-0.0931469,-0.0927854,0.00198804,0.000109163,3.67793,-0.216681,0.692
-0.0931389,-0.0927851,0.00201034,9.90341e-05,3.76385,-0.231341,0.696
-0.0931308,-0.0927847,0.00203275,9.34068e-05,3.83997,-0.24634,0.7
-0.0931227,-0.0927844,0.00205527,9.02806e-05,3.91083,-0.26164,0.704
-0.0931144,-0.0927837,0.00207791,0.000126932,3.89135,-0.277198,0.708
-0.093106,-0.0927834,0.00210067,0.000108905,3.99681,-0.292713,0.712
-0.0930976,-0.092783,0.00212354,9.8891e-05,4.0845,-0.308643,0.716
-0.0930891,-0.0927823,0.00214653,0.000131715,4.07493,-0.324895,0.72
-0.0930804,-0.0927816,0.00216963,0.000149951,4.09884,-0.341118,0.724
-0.0930717,-0.0927813,0.00219284,0.000121694,4.22912,-0.357466,0.728
-0.0930629,-0.0927799,0.00221617,0.000221159,4.06857,-0.374251,0.732
-0.093054,-0.0927792,0.00223961,0.000199642,4.18383,-0.390474,0.736
-0.093045,-0.0927785,0.00226317,0.000187688,4.27783,-0.40715,0.74
-0.0930359,-0.0927778,0.00228684,0.000181047,4.36019,-0.424198,0.744
-0.0930267,-0.0927775,0.00231063,0.00013897,4.52386,-0.441596,0.748
-0.0930174,-0.0927771,0.00233453,0.000115593,4.64555,-0.459635,0.752
-0.093008,-0.0927768,0.00235854,0.000102606,4.7441,-0.478151,0.756
-0.0929985,-0.0927765,0.00238267,9.53914e-05,4.82997,-0.497057,0.76
-0.0929889,-0.0927758,0.00240691,0.000129771,4.82139,-0.516277,0.764
-0.0929793,-0.0927751,0.00243126,0.000148871,4.84787,-0.535474,0.768
-0.0929695,-0.0927744,0.00245573,0.000159482,4.89401,-0.554781,0.772
-0.0929596,-0.092774,0.00248031,0.000126989,5.03885,-0.5743,0.776
-0.0929496,-0.0927733,0.002505,0.000147325,5.06377,-0.594362,0.78
-0.0929396,-0.092773,0.0025298,0.000120235,5.19718,-0.614554,0.784
-0.0929294,-0.0927727,0.00255472,0.000105185,5.30372,-0.63527,0.788
-0.0929191,-0.0927723,0.00257975,9.68241e-05,5.39551,-0.656405,0.792
-0.0929088,-0.092772,0.00260489,9.21791e-05,5.47929,-0.677904,0.796
-0.0928983,-0.0927716,0.00263014,8.95985e-05,5.55881,-0.699736,0.8
-0.0928877,-0.0927706,0.00265551,0.000164941,5.46096,-0.721834,0.804
-0.0928771,-0.0927706,0.00268098,9.16337e-05,5.70222,-0.743638,0.808
-0.0928663,-0.0927695,0.00270657,0.000166071,5.60726,-0.766308,0.812
-0.0928554,-0.0927702,0.00273227,1.5486e-05,6.02568,-0.788745,0.816
-0.0928444,-0.0927695,0.00275808,8.53792e-05,5.94242,-0.812707,0.82
-0.0928333,-0.0927692,0.002784,8.58208e-05,6.0176,-0.836381,0.824
-0.0928221,-0.0927692,0.00281004,4.76782e-05,6.18123,-0.86038,0.828
-0.0928109,-0.0927685,0.00283618,0.000103264,6.13167,-0.884971,0.832
-0.0927995,-0.0927689,0.00286244,1.89808e-05,6.40131,-0.909454,0.836
-0.092788,-0.0927685,0.0028888,4.89328e-05,6.41126,-0.934938,0.84
-0.0927763,-0.0927678,0.00291528,0.000103961,6.36423,-0.960446,0.844
-0.0927646,-0.0927675,0.00294186,9.61438e-05,6.46065,-0.985806,0.848
-0.0927528,-0.0927664,0.00296856,0.000168577,6.37444,-1.0115,0.852
-0.0927409,-0.0927664,0.00299536,9.36539e-05,6.62441,-1.03694,0.856
-0.0927288,-0.0927657,0.00302228,0.000128806,6.62412,-1.06331,0.86
-0.0927167,-0.0927654,0.0030493,0.000109947,6.74728,-1.08972,0.864
-0.0927045,-0.0927651,0.00307644,9.94694e-05,6.85185,-1.1166,0.868
-0.0926921,-0.0927647,0.00310368,9.36487e-05,6.94629,-1.14391,0.872
-0.0926796,-0.0927644,0.00313104,9.04149e-05,7.03528,-1.17158,0.876
-0.092667,-0.0927644,0.0031585,5.02305e-05,7.20904,-1.19964,0.88
-0.0926544,-0.0927644,0.00318607,2.79058e-05,7.34273,-1.22837,0.884
-0.0926416,-0.092764,0.00321375,5.38911e-05,7.36676,-1.25761,0.888
-0.0926286,-0.0927637,0.00324154,6.83274e-05,7.4174,-1.28695,0.892
-0.0926156,-0.0927633,0.00326944,7.63476e-05,7.48301,-1.3165,0.896
-0.0926025,-0.092763,0.00329745,8.08032e-05,7.55713,-1.34631,0.9
-0.0925892,-0.0927626,0.00332556,8.32786e-05,7.63617,-1.37641,0.904
-0.0925759,-0.0927619,0.00335378,0.000123042,7.63054,-1.40681,0.908
-0.0925624,-0.0927613,0.00338211,0.000145132,7.6654,-1.4372,0.912
-0.0925488,-0.0927609,0.00341055,0.000119017,7.81054,-1.46775,0.916
-0.0925351,-0.0927599,0.0034391,0.000181284,7.75461,-1.49883,0.92
-0.0925213,-0.0927599,0.00346775,0.000100713,8.02463,-1.52978,0.924
-0.0925074,-0.0927592,0.00349651,0.000132728,8.03871,-1.56173,0.928
-0.0924933,-0.0927588,0.00352538,0.000112126,8.17307,-1.59377,0.932
-0.0924792,-0.0927585,0.00355436,0.00010068,8.2871,-1.62634,0.936
-0.0924649,-0.0927581,0.00358344,9.43212e-05,8.39003,-1.65936,0.94
-0.0924505,-0.0927578,0.00361263,9.07885e-05,8.48698,-1.69279,0.944
-0.092436,-0.0927571,0.00364193,0.000127214,8.49321,-1.72658,0.948
-0.0924214,-0.0927564,0.00367133,0.00014745,8.53658,-1.7604,0.952
-0.0924066,-0.0927554,0.00370084,0.00019708,8.51317,-1.79438,0.956
-0.0923918,-0.0927543,0.00373045,0.000224653,8.54021,-1.82828,0.96
-0.0923768,-0.0927533,0.00376018,0.000239971,8.59547,-1.86229,0.964
-0.0923617,-0.0927523,0.00379,0.000248481,8.66659,-1.89653,0.968
-0.0923465,-0.0927516,0.00381994,0.000214821,8.83432,-1.93108,0.972
-0.0923311,-0.0927509,0.00384998,0.000196121,8.96856,-1.96629,0.976
-0.0923157,-0.0927505,0.00388012,0.000147344,9.17198,-2.00205,0.98
-0.0923001,-0.0927505,0.00391037,8.18577e-05,9.41428,-2.03864,0.984
-0.0922844,-0.0927502,0.00394073,8.38644e-05,9.50344,-2.07614,0.988
-0.0922686,-0.0927498,0.00397119,8.49792e-05,9.59505,-2.114,0.992
-0.0922526,-0.0927495,0.00400175,8.55986e-05,9.68823,-2.15223,0.996
-0.0922366,-0.0927488,0.00403243,0.000124331,9.69487,-2.1908,1
-0.0922204,-0.0927481,0.0040632,0.000145848,9.74098,-2.22942,1.004
-0.092204,-0.0927478,0.00409408,0.000119415,9.8968,-2.26824,1.008
-0.0921876,-0.0927471,0.00412507,0.000143117,9.93882,-2.30766,1.012
-0.092171,-0.0927464,0.00415615,0.000156285,10.0052,-2.34724,1.016
-0.0921544,-0.092745,0.00418735,0.000240377,9.91005,-2.38705,1.02
-0.0921375,-0.0927436,0.00421865,0.000287094,9.90009,-2.4265,1.024
-0.0921206,-0.0927419,0.00425005,0.000351436,9.85006,-2.4659,1.028
-0.0921035,-0.0927398,0.00428155,0.00042557,9.7777,-2.5051,1.032
-0.0920864,-0.0927381,0.00431316,0.000428367,9.86808,-2.54405,1.036
-0.092069,-0.092736,0.00434487,0.000468309,9.87412,-2.58334,1.04
-0.0920516,-0.0927343,0.00437669,0.000452111,10.0084,-2.62269,1.044
-0.092034,-0.0927326,0.00440861,0.000443112,10.1269,-2.66257,1.048
-0.0920163,-0.0927305,0.00444063,0.000476501,10.1491,-2.7029,1.052
-0.0919985,-0.0927284,0.00447275,0.00049505,10.2054,-2.74332,1.056
-0.0919805,-0.092726,0.00450498,0.000543743,10.1933,-2.78395,1.06
-0.0919625,-0.0927239,0.00453731,0.000532407,10.3182,-2.82456,1.064
-0.0919442,-0.0927215,0.00456974,0.000564497,10.3446,-2.86565,1.068
-0.0919259,-0.0927184,0.00460228,0.0006591,10.2285,-2.9068,1.072
-0.0919074,-0.0927153,0.00463491,0.000711658,10.2083,-2.94752,1.076
-0.0918888,-0.0927118,0.00466765,0.000779245,10.1538,-2.98815,1.08
-0.0918701,-0.092708,0.00470049,0.000855181,10.0803,-3.02855,1.084
-0.0918512,-0.0927036,0.00473344,0.000974143,9.9086,-3.06864,1.088
-0.0918322,-0.0926977,0.00476648,0.00119378,9.50683,-3.10797,1.092
-0.0918131,-0.0926901,0.00479963,0.00150775,8.88886,-3.14565,1.096
-0.0917938,-0.0926825,0.00483288,0.00168217,8.58769,-3.18095,1.1
-0.0917744,-0.0926731,0.00486623,0.00197101,8.02477,-3.21497,1.104
-0.0917549,-0.0926628,0.00489968,0.00224664,7.49056,-3.24677,1.108
-0.0917352,-0.0926514,0.00493323,0.00251494,6.97176,-3.27644,1.112
-0.0917154,-0.0926393,0.00496688,0.00274076,6.54857,-3.30407,1.116
-0.0916955,-0.0926258,0.00500063,0.00301977,6.003,-3.32998,1.12
-0.0916754,-0.0926113,0.00503448,0.00328994,5.47625,-3.35372,1.124
-0.0916552,-0.0925958,0.00506844,0.0035552,4.9594,-3.37537,1.128
-0.0916349,-0.0925806,0.00510249,0.00366418,4.79788,-3.39505,1.132
-0.0916144,-0.0925643,0.00513664,0.00383989,4.48384,-3.41406,1.136
-0.0915938,-0.0925491,0.0051709,0.00382234,4.61006,-3.43193,1.14
-0.091573,-0.092535,0.00520525,0.00369743,4.98183,-3.45038,1.144
-0.0915521,-0.0925239,0.00523971,0.00328254,6.01651,-3.47049,1.148
-0.0915311,-0.0925153,0.00527426,0.00278333,7.24672,-3.49479,1.152
-0.0915099,-0.0925077,0.00530891,0.00239083,8.23714,-3.52391,1.156
-0.0914886,-0.0925011,0.00534366,0.00205761,9.09528,-3.55694,1.16
-0.0914672,-0.0924945,0.00537852,0.00187249,9.61811,-3.5933,1.164
-0.0914456,-0.092488,0.00541347,0.00176964,9.95486,-3.63168,1.168
-0.0914239,-0.0924804,0.00544851,0.00182767,9.92565,-3.67131,1.172
-0.091402,-0.0924721,0.00548366,0.00193668,9.78018,-3.71078,1.176
-0.09138,-0.0924617,0.00551891,0.00222757,9.21946,-3.74956,1.18
-0.0913579,-0.0924503,0.00555425,0.00250434,8.68952,-3.78611,1.184
-0.0913356,-0.0924361,0.0055897,0.0029652,7.73819,-3.82043,1.188
-0.0913132,-0.0924203,0.00562524,0.00341318,6.81373,-3.85097,1.192
-0.0912906,-0.0924023,0.00566088,0.00389238,5.81558,-3.87781,1.196
-0.0912679,-0.0923836,0.00569662,0.00423538,5.12555,-3.90076,1.2
-0.091245,-0.0923643,0.00573245,0.00450271,4.60641,-3.92101,1.204
-0.091222,-0.0923456,0.00576838,0.00457445,4.53228,-3.93931,1.208
-0.0911989,-0.0923283,0.00580441,0.00446076,4.88125,-3.95744,1.212
-0.0911756,-0.0923131,0.00584054,0.00416727,5.64167,-3.97708,1.216
-0.0911521,-0.0922993,0.00587677,0.00385066,6.45718,-3.99976,1.22
-0.0911286,-0.0922862,0.00591309,0.003598,7.12931,-4.02565,1.224
-0.0911048,-0.0922738,0.00594951,0.00338085,7.72248,-4.05419,1.228
-0.091081,-0.0922617,0.00598602,0.00322183,8.18489,-4.08506,1.232
-0.0910569,-0.0922496,0.00602264,0.00313348,8.48753,-4.11773,1.236
-0.0910328,-0.0922364,0.00605935,0.00319956,8.43882,-4.1515,1.24
-0.0910085,-0.0922216,0.00609615,0.00342821,8.0192,-4.18498,1.244
-0.090984,-0.0922036,0.00613305,0.00390073,7.04211,-4.21662,1.248
-0.0909594,-0.0921843,0.00617005,0.0043168,6.19123,-4.24441,1.252
-0.0909346,-0.0921629,0.00620715,0.00477827,5.2345,-4.26878,1.256
-0.0909097,-0.0921411,0.00624434,0.00507303,4.65564,-4.28944,1.26
-0.0908847,-0.0921214,0.00628162,0.00500646,4.89979,-4.30803,1.264
-0.0908595,-0.0921048,0.006319,0.00462399,5.86565,-4.3278,1.268
-0.0908341,-0.0920896,0.00635648,0.00425795,6.79694,-4.3514,1.272
-0.0908086,-0.0920744,0.00639405,0.00405459,7.35986,-4.37862,1.276
-0.090783,-0.0920596,0.00643172,0.00390323,7.80592,-4.40803,1.28
-0.0907572,-0.0920447,0.00646948,0.00381914,8.09992,-4.43919,1.284
-0.0907312,-0.0920295,0.00650734,0.00381081,8.22206,-4.47146,1.288
-0.0907051,-0.0920126,0.00654529,0.00399813,7.89831,-4.5041,1.292
-0.0906789,-0.0919936,0.00658334,0.00433252,7.23822,-4.53535,1.296
-0.0906525,-0.0919739,0.00662148,0.00459506,6.74034,-4.56402,1.3
-0.0906259,-0.0919521,0.00665972,0.00497125,5.98193,-4.59063,1.304
-0.0905992,-0.09193,0.00669805,0.00521863,5.51544,-4.6143,1.308
-0.0905723,-0.0919103,0.00673647,0.00508735,5.91183,-4.63636,1.312
-0.0905453,-0.0918923,0.00677499,0.00482248,6.61436,-4.66009,1.316
-0.0905181,-0.0918754,0.0068136,0.00456016,7.31322,-4.68661,1.32
