joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
1.422,1.42104,-7.0784e-08,0,1.56097,0,0.004
1.422,1.42104,-2.83033e-07,-7.67758e-05,1.73565,-0.693792,0.008
1.422,1.42104,-6.36593e-07,-4.26532e-06,1.56987,-1.15681,0.012
1.422,1.42103,-1.13131e-06,-7.91454e-05,1.7396,-1.34042,0.016
1.422,1.42104,-1.76703e-06,-5.58178e-06,1.57079,-1.51781,0.02
1.422,1.42104,-2.54359e-06,-3.10099e-06,1.56337,-1.54135,0.024
1.422,1.42103,-3.46085e-06,-7.84986e-05,1.7333,-1.55116,0.028
1.422,1.42103,-4.51865e-06,-5.22242e-06,1.56417,-1.63209,0.032
1.422,1.42103,-5.71683e-06,-2.90134e-06,1.55613,-1.6019,0.036
1.422,1.42104,-7.05525e-06,3.6776e-05,1.46252,-1.58154,0.04
1.422,1.42104,-8.53374e-06,2.04311e-05,1.49615,-1.52865,0.044
1.422,1.42104,-1.01522e-05,1.13506e-05,1.51298,-1.51421,0.048
1.422,1.42104,-1.19103e-05,4.46938e-05,1.43275,-1.51365,0.052
1.422,1.42103,-1.38081e-05,-5.19459e-05,1.64856,-1.47773,0.056
1.422,1.42104,-1.58454e-05,9.52906e-06,1.50389,-1.55363,0.06
1.422,1.42104,-1.8022e-05,5.29392e-06,1.50842,-1.53153,0.064
1.422,1.42104,-2.03377e-05,2.94107e-06,1.50836,-1.52126,0.068
1.422,1.42104,-2.27924e-05,1.63393e-06,1.5056,-1.51553,0.072
1.422,1.42104,-2.5386e-05,9.07737e-07,1.50119,-1.51111,0.076
1.422,1.42103,-2.81183e-05,-7.62715e-05,1.67089,-1.50673,0.08
1.422,1.42104,-3.09891e-05,3.44027e-05,1.41213,-1.57965,0.084
1.422,1.42104,-3.39983e-05,1.91126e-05,1.43974,-1.5052,0.088
1.422,1.42103,-3.71457e-05,-6.61577e-05,1.6268,-1.47614,0.092
1.422,1.42104,-4.04312e-05,4.00215e-05,1.37723,-1.54306,0.096
1.422,1.42104,-4.38547e-05,2.22342e-05,1.4095,-1.46936,0.1
1.422,1.42104,-4.74159e-05,1.23523e-05,1.42351,-1.44276,0.104
1.422,1.42104,-5.11147e-05,4.52503e-05,1.33964,-1.43419,0.108
1.422,1.42103,-5.4951e-05,-5.16367e-05,1.55135,-1.3922,0.112
1.422,1.42103,-5.89247e-05,-6.7075e-05,1.57752,-1.46294,0.116
1.422,1.42103,-6.30354e-05,-3.72639e-05,1.50019,-1.51385,0.12
1.422,1.42104,-6.72832e-05,5.60736e-05,1.27739,-1.50775,0.124
1.422,1.42104,-7.16679e-05,6.95399e-05,1.23588,-1.40536,0.128
1.422,1.42103,-7.61893e-05,-3.81425e-05,1.47038,-1.33008,0.132
1.422,1.42103,-8.08472e-05,-2.11903e-05,1.42086,-1.39243,0.136
1.422,1.42103,-8.56415e-05,-1.17724e-05,1.38808,-1.40506,0.14
1.422,1.42104,-9.0572e-05,7.02356e-05,1.18926,-1.39748,0.144
1.422,1.42103,-9.56387e-05,-3.7756e-05,1.4231,-1.30498,0.148
1.42199,1.42103,-0.000100841,-2.09756e-05,1.37261,-1.35747,0.152
1.42199,1.42103,-0.00010618,-1.16531e-05,1.33867,-1.3642,0.156
1.42199,1.42103,-0.000111654,-6.47394e-06,1.31379,-1.35285,0.16
1.42199,1.42103,-0.000117263,-3.59663e-06,1.29379,-1.33549,0.164
1.42199,1.42103,-0.000123008,-4.0386e-05,1.36393,-1.31697,0.168
1.42199,1.42103,-0.000128888,1.59512e-05,1.22148,-1.33782,0.172
1.42199,1.42103,-0.000134903,-2.95261e-05,1.31063,-1.28613,0.176
1.42199,1.42104,-0.000141053,6.03724e-05,1.09084,-1.29699,0.18
1.42199,1.42103,-0.000147338,-4.84768e-06,1.22406,-1.20539,0.184
1.42199,1.42103,-0.000153757,-2.69315e-06,1.20362,-1.21368,0.188
1.42199,1.42103,-0.00016031,-1.4962e-06,1.18501,-1.20921,0.192
1.42199,1.42103,-0.000166998,-8.3122e-07,1.16726,-1.19846,0.196
1.42199,1.42103,-0.00017382,-4.61789e-07,1.14983,-1.18459,0.2
1.42199,1.42103,-0.000180776,-2.56549e-07,1.13242,-1.16914,0.204
1.42199,1.42103,-0.000187866,-1.42527e-07,1.11488,-1.15282,0.208
1.42199,1.42103,-0.00019509,-7.91819e-08,1.09709,-1.13596,0.212
1.42199,1.42103,-0.000202447,-4.399e-08,1.07903,-1.11868,0.216
1.42198,1.42103,-0.000209937,-2.44389e-08,1.06064,-1.10106,0.22
