joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
-0.076927,-0.01865,7.0784e-08,0,-94.3743,0,0.004
-0.076927,-0.01865,2.83033e-07,0,-94.3738,41.9441,0.008
-0.076927,-0.0186513,6.36593e-07,-0.000153552,-94.0226,83.888,0.012
-0.076927,-0.0186783,1.13131e-06,-0.00307956,-87.344,125.675,0.016
-0.076927,-0.0187394,1.76703e-06,-0.00850553,-74.9419,164.492,0.02
-0.076927,-0.0188344,2.54359e-06,-0.015282,-59.4229,197.797,0.024
-0.076927,-0.018955,3.46085e-06,-0.0218874,-44.2499,224.205,0.028
-0.076927,-0.0190925,4.51865e-06,-0.027438,-31.4404,243.87,0.032
-0.0769269,-0.0192328,5.71683e-06,-0.0308288,-23.523,257.842,0.036
-0.0769269,-0.0193668,7.05525e-06,-0.0320216,-20.5985,268.296,0.04
-0.0769269,-0.0194726,8.53374e-06,-0.0295365,-26.0581,277.452,0.044
-0.0769268,-0.019541,1.01522e-05,-0.02401,-38.4732,289.035,0.048
-0.0769268,-0.0195766,1.19103e-05,-0.0172928,-53.6404,306.137,0.052
-0.0769267,-0.0195828,1.38081e-05,-0.0102981,-69.4842,329.98,0.056
-0.0769267,-0.0195814,1.58454e-05,-0.00556762,-80.2065,360.863,0.06
-0.0769266,-0.0195817,1.8022e-05,-0.00313151,-85.724,396.512,0.064
-0.0769265,-0.0195817,2.03377e-05,-0.00173973,-88.874,434.612,0.068
-0.0769265,-0.0195817,2.27924e-05,-0.000966515,-90.6213,474.111,0.072
-0.0769264,-0.0195817,2.5386e-05,-0.000536953,-91.5891,514.388,0.076
-0.0769262,-0.0195817,2.81183e-05,-0.000298307,-92.1238,555.094,0.08
-0.0769261,-0.0195817,3.09891e-05,-0.000165726,-92.4176,596.038,0.084
-0.076926,-0.0195821,3.39983e-05,-0.000130458,-92.49,637.113,0.088
-0.0769259,-0.0195821,3.71457e-05,-7.24767e-05,-92.614,678.219,0.092
-0.0769257,-0.0195821,4.04312e-05,-4.02648e-05,-92.6794,719.381,0.096
-0.0769255,-0.0195817,4.38547e-05,1.60186e-05,-92.7995,760.572,0.1
-0.0769254,-0.0195817,4.74159e-05,8.8992e-06,-92.7749,801.816,0.104
-0.0769252,-0.0195821,5.11147e-05,-3.34439e-05,-92.6696,843.049,0.108
-0.0769249,-0.0195821,5.4951e-05,-1.85799e-05,-92.6943,884.236,0.112
-0.0769247,-0.0195821,5.89247e-05,-1.03222e-05,-92.7036,925.433,0.116
-0.0769245,-0.0195821,6.30354e-05,-5.73455e-06,-92.7043,966.635,0.12
-0.0769242,-0.0195821,6.72832e-05,-3.18586e-06,-92.7,1007.84,0.124
-0.0769239,-0.0195821,7.16679e-05,-1.76992e-06,-92.6928,1049.04,0.128
-0.0769236,-0.0195821,7.61893e-05,-9.83291e-07,-92.6838,1090.23,0.132
-0.0769233,-0.0195821,8.08472e-05,-5.46273e-07,-92.6737,1131.43,0.136
-0.076923,-0.0195821,8.56415e-05,-3.03485e-07,-92.6628,1172.61,0.14
-0.0769226,-0.0195821,9.0572e-05,-1.68603e-07,-92.6514,1213.8,0.144
-0.0769223,-0.0195821,9.56387e-05,-9.36681e-08,-92.6394,1254.98,0.148
-0.0769219,-0.0195821,0.000100841,-5.20379e-08,-92.6271,1296.15,0.152
-0.0769215,-0.0195821,0.00010618,-2.89099e-08,-92.6143,1337.32,0.156
-0.076921,-0.0195821,0.000111654,-1.60611e-08,-92.6012,1378.48,0.16
-0.0769206,-0.0195821,0.000117263,-8.92281e-09,-92.5877,1419.64,0.164
-0.0769201,-0.0195821,0.000123008,-4.95712e-09,-92.5739,1460.79,0.168
-0.0769196,-0.0195821,0.000128888,-2.75396e-09,-92.5598,1501.93,0.172
-0.0769191,-0.0195821,0.000134903,-1.52998e-09,-92.5452,1543.07,0.176
-0.0769185,-0.0195821,0.000141053,-8.49986e-10,-92.5304,1584.2,0.18
-0.0769179,-0.0195821,0.000147338,-4.72215e-10,-92.5152,1625.32,0.184
-0.0769173,-0.0195821,0.000153757,-2.62341e-10,-92.4996,1666.44,0.188
-0.0769167,-0.0195821,0.00016031,-1.45745e-10,-92.4837,1707.55,0.192
-0.076916,-0.0195821,0.000166998,-8.09696e-11,-92.4675,1748.66,0.196
-0.0769154,-0.0195821,0.00017382,-4.49831e-11,-92.4509,1789.75,0.2
-0.0769146,-0.0195821,0.000180776,-2.49906e-11,-92.434,1830.84,0.204
-0.0769139,-0.0195821,0.000187866,-1.38837e-11,-92.4167,1871.92,0.208
-0.0769131,-0.0195821,0.00019509,-7.71315e-12,-92.399,1913,0.212
-0.0769124,-0.0195821,0.000202447,-4.28508e-12,-92.381,1954.06,0.216
-0.0769115,-0.0195821,0.000209937,-2.3806e-12,-92.3627,1995.12,0.22
-0.0769107,-0.0195821,0.00021756,-1.32256e-12,-92.344,2036.17,0.224
-0.0769098,-0.0195821,0.000225317,-7.34754e-13,-92.325,2077.21,0.228
-0.0769089,-0.0195821,0.000233207,-4.08196e-13,-92.3056,2118.25,0.232
-0.0769079,-0.0195821,0.000241229,-2.26776e-13,-92.2858,2159.27,0.236
-0.0769069,-0.0195821,0.000249384,-1.25987e-13,-92.2657,2200.29,0.24
-0.0769059,-0.0195821,0.000257671,-6.99925e-14,-92.2453,2241.29,0.244
-0.0769049,-0.0195821,0.000266091,-3.88847e-14,-92.2245,2282.29,0.248
-0.0769038,-0.0195821,0.000274642,-2.16026e-14,-92.2033,2323.28,0.252
-0.0769027,-0.0195821,0.000283326,-1.20015e-14,-92.1818,2364.26,0.256
-0.0769015,-0.0195821,0.000292142,-6.66748e-15,-92.1599,2405.23,0.26
-0.0769003,-0.0195821,0.000301089,-3.70416e-15,-92.1377,2446.19,0.264
-0.0768991,-0.0195821,0.000310168,-2.05786e-15,-92.1151,2487.14,0.268
