joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
1.41155,1.41101,-0.00112372,-3.90398e-08,-1.67376,-0.0875537,0.516
1.41154,1.41101,-0.00114078,-2.16888e-08,-1.71984,-0.0831023,0.52
1.41154,1.41101,-0.00115797,-1.20493e-08,-1.76629,-0.0785282,0.524
1.41154,1.41101,-0.00117528,-6.69406e-09,-1.81312,-0.0738306,0.528
1.41153,1.41101,-0.00119271,-3.71892e-09,-1.86033,-0.0690085,0.532
1.41153,1.41101,-0.00121026,-2.06607e-09,-1.90793,-0.0640608,0.536
1.41152,1.41101,-0.00122793,-1.14782e-09,-1.95592,-0.0589865,0.54
1.41152,1.41101,-0.00124573,-6.37676e-10,-2.00429,-0.0537846,0.544
1.41151,1.41101,-0.00126364,-3.83883e-05,-1.96547,-0.0484706,0.548
1.41151,1.41101,-0.00128168,-2.13268e-05,-2.0533,-0.0432359,0.552
1.4115,1.41101,-0.00129984,-1.18482e-05,-2.12434,-0.0377709,0.556
1.4115,1.41101,-0.00131812,-6.58235e-06,-2.18622,-0.0321188,0.56
1.41149,1.41101,-0.00133651,-3.65686e-06,-2.24318,-0.0263032,0.564
1.41149,1.41101,-0.00135503,-2.03159e-06,-2.29759,-0.0203366,0.568
1.41148,1.41101,-0.00137367,-1.12866e-06,-2.35075,-0.0142256,0.572
1.41147,1.41101,-0.00139243,-6.27034e-07,-2.4034,-0.00797336,0.576
1.41147,1.41101,-0.00141131,-3.48352e-07,-2.45593,-0.00158123,0.58
1.41146,1.41101,-0.00143031,-1.93529e-07,-2.50858,0.00495057,0.584
1.41146,1.41101,-0.00144943,-1.07516e-07,-2.56147,0.0116224,0.588
1.41145,1.41101,-0.00146867,-5.97311e-08,-2.61466,0.0184348,0.592
1.41145,1.41101,-0.00148802,-3.84211e-05,-2.58061,0.0253722,0.596
1.41144,1.41101,-0.0015075,-2.1345e-05,-2.67321,0.0322428,0.6
1.41143,1.41101,-0.0015271,-1.18584e-05,-2.74899,0.0393565,0.604
1.41143,1.41101,-0.00154681,-6.58798e-06,-2.81561,0.0466699,0.608
1.41142,1.41101,-0.00156665,-3.65999e-06,-2.87732,0.0541595,0.612
1.41141,1.41101,-0.0015866,-2.03333e-06,-2.93647,0.0618127,0.616
1.41141,1.41101,-0.00160667,-1.12963e-06,-2.99439,0.0696228,0.62
1.4114,1.41101,-0.00162686,-6.2757e-07,-3.05179,0.0775868,0.624
1.4114,1.41101,-0.00164717,-3.4865e-07,-3.10909,0.0857034,0.628
1.41139,1.41101,-0.00166759,-3.85816e-05,-3.07891,0.0939558,0.632
1.41138,1.41101,-0.00168813,-2.14342e-05,-3.17525,0.102152,0.636
1.41137,1.41101,-0.0017088,-1.19079e-05,-3.25471,0.110601,0.64
1.41137,1.41101,-0.00172957,-6.6155e-06,-3.32497,0.119259,0.644
1.41136,1.41101,-0.00175047,-3.67528e-06,-3.3903,0.128103,0.648
1.41135,1.41101,-0.00177148,-2.04182e-06,-3.45307,0.137121,0.652
1.41135,1.41101,-0.00179262,-1.13434e-06,-3.5146,0.146305,0.656
1.41134,1.41101,-0.00181386,-6.30192e-07,-3.57562,0.155652,0.66
1.41133,1.41101,-0.00183523,-3.50106e-07,-3.63653,0.165162,0.664
1.41133,1.41101,-0.00185671,-1.94504e-07,-3.69756,0.174834,0.668
1.41132,1.41101,-0.00187831,-3.8496e-05,-3.67124,0.184651,0.672
1.41131,1.41101,-0.00190002,-2.13866e-05,-3.77152,0.194423,0.676
1.4113,1.41101,-0.00192185,-1.18815e-05,-3.85496,0.204457,0.68
1.41129,1.41101,-0.0019438,-6.60082e-06,-3.92923,0.214712,0.684
1.41129,1.41101,-0.00196586,-4.2055e-05,-3.91099,0.225147,0.688
1.41128,1.41101,-0.00198804,1.5024e-05,-4.10407,0.235573,0.692
1.41127,1.41101,-0.00201034,-3.00412e-05,-4.06485,0.246469,0.696
1.41126,1.41101,-0.00203275,-1.66896e-05,-4.15904,0.257285,0.7
1.41125,1.41101,-0.00205527,-9.27199e-06,-4.24019,0.26835,0.704
1.41125,1.41101,-0.00207791,-4.3539e-05,-4.22668,0.279612,0.708
1.41124,1.41101,-0.00210067,-2.41883e-05,-4.33569,0.290862,0.712
1.41123,1.41101,-0.00212354,-1.3438e-05,-4.42562,0.302397,0.716
1.41122,1.41101,-0.00214653,-7.46554e-06,-4.50512,0.31417,0.72
1.41121,1.41101,-0.00216963,-4.14752e-06,-4.57901,0.326153,0.724
1.4112,1.41101,-0.00219284,-4.06921e-05,-4.56238,0.338316,0.728
1.41119,1.41101,-0.00221617,-2.26067e-05,-4.67057,0.350458,0.732
1.41119,1.41101,-0.00223961,-1.25593e-05,-4.76096,0.362884,0.736
1.41118,1.41101,-0.00226317,-6.97738e-06,-4.84162,0.375548,0.74
1.41117,1.41101,-0.00228684,-3.87632e-06,-4.91708,0.388426,0.744
1.41116,1.41101,-0.00231063,-4.05414e-05,-4.90223,0.401488,0.748
1.41115,1.411,-0.00233453,-6.09109e-05,-4.92473,0.414517,0.752
1.41114,1.411,-0.00235854,-3.38394e-05,-5.05577,0.427626,0.756
1.41113,1.41101,-0.00238267,1.95882e-05,-5.24753,0.441095,0.76
1.41112,1.411,-0.00240691,-2.75055e-05,-5.21069,0.455031,0.764
1.41111,1.411,-0.00243126,-5.36688e-05,-5.22172,0.468878,0.768
1.4111,1.411,-0.00245573,-2.9816e-05,-5.34711,0.482776,0.772
