joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
9.43873e-11,0.000388332,7.0784e-08,0,-0.628685,0,0.004
7.54892e-10,0.000388332,2.83033e-07,0,-0.64818,0.02,0.008
2.54707e-09,0.000388332,6.36593e-07,0,-0.647353,0.02,0.012
6.03584e-09,0.000388332,1.13131e-06,0,-0.646203,0.02,0.016
1.17855e-08,0.000388332,1.76703e-06,0,-0.644729,0.02,0.02
2.03599e-08,0.000387641,2.54359e-06,-7.67758e-05,-0.467749,0.02,0.024
3.23219e-08,0.000388332,3.46085e-06,3.41226e-05,-0.718172,0.02,0.028
4.82341e-08,0.000388332,4.51865e-06,1.8957e-05,-0.681342,0.02,0.032
6.86583e-08,0.000388332,5.71683e-06,1.05317e-05,-0.659468,0.02,0.036
9.41557e-08,0.000388332,7.05525e-06,5.85092e-06,-0.645758,0.02,0.04
1.25287e-07,0.000388332,8.53374e-06,3.25051e-06,-0.636437,0.02,0.044
1.62612e-07,0.000388677,1.01522e-05,4.01937e-05,-0.717001,0.02,0.048
2.06691e-07,0.000388332,1.19103e-05,-1.6058e-05,-0.584829,0.02,0.052
2.58081e-07,0.000388332,1.38081e-05,-8.92114e-06,-0.596601,0.02,0.056
3.17342e-07,0.000388332,1.58454e-05,-4.95619e-06,-0.600853,0.02,0.06
3.8503e-07,0.000388332,1.8022e-05,-2.75344e-06,-0.60078,0.02,0.064
4.61703e-07,0.000388332,2.03377e-05,-1.52969e-06,-0.598158,0.02,0.068
5.47917e-07,0.000388332,2.27924e-05,-8.49826e-07,-0.593972,0.02,0.072
6.44228e-07,0.000388332,2.5386e-05,-4.72126e-07,-0.588769,0.02,0.076
7.5119e-07,0.000388677,2.81183e-05,3.81256e-05,-0.670447,0.02,0.08
8.69359e-07,0.000388332,3.09891e-05,-1.7207e-05,-0.537716,0.02,0.084
9.99287e-07,0.000388332,3.39983e-05,-9.55945e-06,-0.547999,0.02,0.088
1.14153e-06,0.000388332,3.71457e-05,-5.3108e-06,-0.550243,0.02,0.092
1.29664e-06,0.000388332,4.04312e-05,-2.95045e-06,-0.547872,0.02,0.096
1.46516e-06,0.000388332,4.38547e-05,-1.63914e-06,-0.542788,0.02,0.1
1.64766e-06,0.000388332,4.74159e-05,-9.10632e-07,-0.536048,0.02,0.104
1.84467e-06,0.000388332,5.11147e-05,-5.05907e-07,-0.528238,0.02,0.108
2.05676e-06,0.000388677,5.4951e-05,3.81068e-05,-0.607277,0.02,0.112
2.28447e-06,0.000387641,5.89247e-05,-9.39932e-05,-0.296704,0.02,0.116
2.52834e-06,0.000388332,6.30354e-05,2.45573e-05,-0.556861,0.02,0.12
2.78893e-06,0.000388332,6.72832e-05,1.3643e-05,-0.522042,0.02,0.124
3.06679e-06,0.000388332,7.16679e-05,7.57943e-06,-0.497882,0.02,0.128
3.36246e-06,0.000388332,7.61893e-05,4.21079e-06,-0.479493,0.02,0.132
3.67648e-06,0.000388332,8.08472e-05,2.33933e-06,-0.464159,0.02,0.136
4.00942e-06,0.000388332,8.56415e-05,1.29963e-06,-0.450371,0.02,0.14
4.3618e-06,0.000388332,9.0572e-05,7.22015e-07,-0.43729,0.02,0.144
4.73417e-06,0.000388332,9.56387e-05,4.01119e-07,-0.424451,0.02,0.148
5.12709e-06,0.000388332,0.000100841,2.22844e-07,-0.411593,0.02,0.152
5.54109e-06,0.000388332,0.00010618,1.23802e-07,-0.398573,0.02,0.156
5.97671e-06,0.000387987,0.000111654,-3.83191e-05,-0.297719,0.02,0.16
6.43449e-06,0.000388332,0.000117263,1.70995e-05,-0.410441,0.02,0.164
6.91499e-06,0.000388332,0.000123008,9.49972e-06,-0.379386,0.02,0.168
7.41874e-06,0.000388332,0.000128888,5.27762e-06,-0.355645,0.02,0.172
7.94628e-06,0.000388332,0.000134903,2.93201e-06,-0.335814,0.02,0.176
8.49814e-06,0.000388332,0.000141053,1.6289e-06,-0.318001,0.02,0.18
9.07488e-06,0.000388332,0.000147338,9.04942e-07,-0.301156,0.02,0.184
9.67702e-06,0.000388332,0.000153757,5.02746e-07,-0.284694,0.02,0.188
1.03051e-05,0.000388677,0.00016031,3.86672e-05,-0.355881,0.02,0.192
1.09597e-05,0.000388332,0.000166998,-1.69061e-05,-0.213083,0.02,0.196
1.16413e-05,0.000388332,0.00017382,-9.39229e-06,-0.213526,0.02,0.2
1.23504e-05,0.000388332,0.000180776,-5.21794e-06,-0.20605,0.02,0.204
1.30877e-05,0.000388332,0.000187866,-2.89885e-06,-0.194018,0.02,0.208
1.38535e-05,0.000388332,0.00019509,-1.61047e-06,-0.1793,0.02,0.212
1.46486e-05,0.000388332,0.000202447,-8.94708e-07,-0.162934,0.02,0.216
1.54733e-05,0.000388332,0.000209937,-4.9706e-07,-0.145497,0.02,0.22
1.63282e-05,0.000388332,0.00021756,-2.76145e-07,-0.127308,0.02,0.224
1.72139e-05,0.000388332,0.000225317,-1.53414e-07,-0.108545,0.02,0.228
1.8131e-05,0.000388332,0.000233207,-8.52298e-08,-0.0893058,0.02,0.232
1.90798e-05,0.000388332,0.000241229,-4.73499e-08,-0.0696458,0.02,0.236
2.0061e-05,0.000388332,0.000249384,-2.63055e-08,-0.0495947,0.02,0.24
2.1075e-05,0.000388332,0.000257671,-1.46142e-08,-0.0291688,0.02,0.244
2.21225e-05,0.000388332,0.000266091,-8.11898e-09,-0.0083771,0.02,0.248
2.32039e-05,0.000388332,0.000274642,-4.51054e-09,0.0127757,0.02,0.252
2.43198e-05,0.000388332,0.000283326,-2.50586e-09,0.0412165,0.0130707,0.256
2.54707e-05,0.000388332,0.000292142,-1.39214e-09,0.0872132,-0.011057,0.26
2.66571e-05,0.000388332,0.000301089,-7.73413e-10,0.118383,-0.02,0.264
2.78796e-05,0.000388332,0.000310168,-4.29674e-10,0.140966,-0.02,0.268
