joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
-1.5748,-1.57389,7.0784e-08,0,-1.46865,0,0.004
-1.5748,-1.57389,2.83033e-07,-7.67758e-05,-1.94567,0.652703,0.008
-1.5748,-1.57389,6.36593e-07,-4.26532e-06,-2.45709,1,0.012
-1.5748,-1.57389,1.13131e-06,-2.36962e-06,-2.46024,1,0.016
-1.5748,-1.57389,1.76703e-06,-1.31646e-06,-2.46115,1,0.02
-1.5748,-1.57389,2.54359e-06,-7.31365e-07,-2.46068,1,0.024
-1.5748,-1.57389,3.46085e-06,-4.06314e-07,-2.45929,1,0.028
-1.5748,-1.57389,4.51865e-06,-3.86136e-05,-2.36967,1,0.032
-1.5748,-1.57389,5.71683e-06,-2.1452e-05,-2.4058,1,0.036
-1.5748,-1.57389,7.05525e-06,-5.03057e-05,-2.33673,1,0.04
-1.5748,-1.57389,8.53374e-06,-6.63355e-05,-2.2964,1,0.044
-1.5748,-1.57389,1.01522e-05,-3.68531e-05,-2.35949,1,0.048
-1.5748,-1.57389,1.19103e-05,-2.04739e-05,-2.39254,1,0.052
-1.5748,-1.57389,1.38081e-05,-1.13744e-05,-2.40877,1,0.056
-1.5748,-1.57389,1.58454e-05,-6.31911e-06,-2.41549,1,0.06
-1.5748,-1.57389,1.8022e-05,-3.51062e-06,-2.41679,1,0.064
-1.5748,-1.57389,2.03377e-05,-4.03382e-05,-2.32734,1,0.068
-1.5748,-1.57389,2.27924e-05,1.59778e-05,-2.44985,1,0.072
-1.5748,-1.57389,2.5386e-05,8.87654e-06,-2.42769,1,0.076
-1.5748,-1.57389,2.81183e-05,4.93141e-06,-2.41236,1,0.08
-1.5748,-1.57389,3.09891e-05,2.73967e-06,-2.40067,1,0.084
-1.5748,-1.57389,3.39983e-05,1.52204e-06,-2.39085,1,0.088
-1.5748,-1.57389,3.71457e-05,8.45578e-07,-2.38193,1,0.092
-1.5748,-1.57389,4.04312e-05,4.69765e-07,-2.37335,1,0.096
-1.5748,-1.57389,4.38547e-05,-3.81269e-05,-2.27723,1,0.1
-1.5748,-1.57389,4.74159e-05,-2.11816e-05,-2.30726,1,0.104
-1.5748,-1.57389,5.11147e-05,-1.17676e-05,-2.31987,1,0.108
-1.5748,-1.57389,5.4951e-05,-6.53754e-06,-2.32267,1,0.112
-1.5748,-1.57389,5.89247e-05,-3.63197e-06,-2.31986,1,0.116
-1.5748,-1.57389,6.30354e-05,-2.01776e-06,-2.31378,1,0.12
-1.5748,-1.57389,6.72832e-05,-1.12098e-06,-2.30574,1,0.124
-1.5748,-1.57389,7.16679e-05,-6.22765e-07,-2.29645,1,0.128
-1.5748,-1.57389,7.61893e-05,-3.45981e-07,-2.28633,1,0.132
-1.5748,-1.57389,8.08472e-05,3.81957e-05,-2.36318,1,0.136
-1.5748,-1.57389,8.56415e-05,-1.71681e-05,-2.22567,1,0.14
-1.5748,-1.57389,9.0572e-05,-9.53782e-06,-2.2312,1,0.144
-1.5748,-1.57389,9.56387e-05,-5.29879e-06,-2.2287,1,0.148
-1.57479,-1.57389,0.000100841,-2.94377e-06,-2.22158,1,0.152
-1.57479,-1.57389,0.00010618,-1.63543e-06,-2.21175,1,0.156
-1.57479,-1.57389,0.000111654,-9.08571e-07,-2.20026,1,0.16
-1.57479,-1.57389,0.000117263,-5.04762e-07,-2.1877,1,0.164
-1.57479,-1.57389,0.000123008,-2.80423e-07,-2.17438,1,0.168
-1.57479,-1.57389,0.000128888,-1.55791e-07,-2.16049,1,0.172
-1.57479,-1.57389,0.000134903,-8.65504e-08,-2.14614,1,0.176
-1.57479,-1.57389,0.000141053,-4.80835e-08,-2.13137,1,0.18
-1.57479,-1.57389,0.000147338,3.83612e-05,-2.2038,1,0.184
-1.57479,-1.57389,0.000153757,-1.70761e-05,-2.06201,1,0.188
-1.57479,-1.57389,0.00016031,-9.48674e-06,-2.06332,1,0.192
-1.57479,-1.57389,0.000166998,-5.27041e-06,-2.05663,1,0.196
-1.57479,-1.57389,0.00017382,-2.92801e-06,-2.04535,1,0.2
-1.57479,-1.57389,0.000180776,-1.62667e-06,-2.03136,1,0.204
-1.57479,-1.57389,0.000187866,-9.03705e-07,-2.01571,1,0.208
-1.57479,-1.57389,0.00019509,-5.02059e-07,-1.99898,1,0.212
-1.57479,-1.57389,0.000202447,3.8109e-05,-2.06909,1,0.216
-1.57478,-1.57389,0.000209937,-1.72162e-05,-1.92476,1,0.22
-1.57478,-1.57389,0.00021756,-9.56458e-06,-1.92342,1,0.224
-1.57478,-1.57389,0.000225317,-5.31366e-06,-1.91401,1,0.228
-1.57478,-1.57389,0.000233207,-2.95203e-06,-1.89997,1,0.232
-1.57478,-1.57389,0.000241229,-1.64002e-06,-1.8832,1,0.236
-1.57478,-1.57389,0.000249384,-9.11121e-07,-1.86476,1,0.24
-1.57478,-1.57389,0.000257671,-5.06178e-07,-1.84522,1,0.244
-1.57478,-1.57389,0.000266091,-2.8121e-07,-1.82493,1,0.248
-1.57478,-1.57389,0.000274642,-1.56228e-07,-1.80405,1,0.252
-1.57478,-1.57389,0.000283326,-8.67932e-08,-1.78269,1,0.256
-1.57477,-1.57389,0.000292142,-4.82185e-08,-1.76091,1,0.26
-1.57477,-1.57389,0.000301089,-2.6788e-08,-1.73873,1,0.264
-1.57477,-1.57389,0.000310168,-1.48822e-08,-1.71617,1,0.268
-1.57477,-1.57389,0.000319378,-8.26791e-09,-1.69324,1,0.272
-1.57477,-1.57389,0.00032872,-4.59328e-09,-1.66995,1,0.276
-1.57477,-1.57389,0.000338192,-2.55182e-09,-1.6463,1,0.28
-1.57477,-1.57389,0.000347796,-1.41768e-09,-1.62229,1,0.284
-1.57477,-1.57389,0.00035753,-7.876e-10,-1.59791,1,0.288
-1.57476,-1.57389,0.000367395,-4.37556e-10,-1.57318,1,0.292
-1.57476,-1.57389,0.00037739,-2.43086e-10,-1.54808,1,0.296
-1.57476,-1.57389,0.000387516,-1.35048e-10,-1.52263,1,0.3
-1.57476,-1.57389,0.000397772,-7.50267e-11,-1.49681,1,0.304
-1.57476,-1.57389,0.000408158,-4.16815e-11,-1.47064,1,0.308
-1.57476,-1.57389,0.000418674,-2.31564e-11,-1.4441,1,0.312
-1.57475,-1.57389,0.00042932,-1.28647e-11,-1.41719,1,0.316
-1.57475,-1.57389,0.000440095,-7.14703e-12,-1.38993,1,0.32
-1.57475,-1.57389,0.000450999,3.83879e-05,-1.44989,1,0.324
-1.57475,-1.57389,0.000462033,-1.70613e-05,-1.29562,1,0.328
-1.57475,-1.57389,0.000473197,-9.47849e-06,-1.28445,1,0.332
-1.57475,-1.57389,0.000484489,-5.26583e-06,-1.26528,1,0.336
-1.57474,-1.57389,0.00049591,-2.92546e-06,-1.2415,1,0.34
-1.57474,-1.57389,0.000507459,-1.62526e-06,-1.21499,1,0.344
-1.57474,-1.57389,0.000519137,3.7485e-05,-1.2744,1,0.348
-1.57474,-1.57389,0.000530944,-1.75629e-05,-1.11885,1,0.352
-1.57474,-1.57389,0.000542879,2.86307e-05,-1.19358,1,0.356
-1.57473,-1.57389,0.000554942,-2.24819e-05,-1.04621,1,0.36
-1.57473,-1.57389,0.000567132,-1.249e-05,-1.03757,1,0.364
-1.57473,-1.57389,0.000579451,3.1449e-05,-1.10609,1,0.368
-1.57473,-1.57389,0.000591897,1.74717e-05,-1.04236,1,0.372
-1.57472,-1.57389,0.000604471,9.70649e-06,-0.992357,1,0.376
-1.57472,-1.57389,0.000617172,5.39249e-06,-0.949804,1,0.38
-1.57472,-1.57389,0.00063,2.99583e-06,-0.909354,0.998128,0.384
-1.57472,-1.57389,0.000642956,1.66435e-06,-0.833364,0.958672,0.388
-1.57471,-1.57389,0.000656038,9.24639e-07,-0.742107,0.902979,0.392
