joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
-1.706,-1.7058,7.0784e-08,0,-0.330249,0,0.004
-1.706,-1.7058,2.83033e-07,3.83879e-05,-0.564127,0.146791,0.008
-1.706,-1.7058,6.36593e-07,2.13266e-05,-0.710095,0.332267,0.012
-1.706,-1.7058,1.13131e-06,1.18481e-05,-0.855375,0.500187,0.016
-1.706,-1.7058,1.76703e-06,6.58229e-06,-0.999822,0.658047,0.02
-1.706,-1.7058,2.54359e-06,3.65683e-06,-1.14329,0.809946,0.024
-1.706,-1.7058,3.46085e-06,-0.000113132,-1.02282,0.958057,0.028
-1.706,-1.7058,4.51865e-06,-0.000101239,-1.07557,0.986846,0.032
-1.706,-1.7058,5.71683e-06,-1.7856e-05,-1.30186,1.02631,0.036
-1.706,-1.7058,7.05525e-06,-8.66958e-05,-1.26402,1.14875,0.04
-1.706,-1.7058,8.53374e-06,-9.77644e-06,-1.4868,1.20001,0.044
-1.706,-1.7058,1.01522e-05,-5.43136e-06,-1.62036,1.32747,0.048
-1.706,-1.7058,1.19103e-05,-4.14053e-05,-1.66432,1.45763,0.052
-1.706,-1.7058,1.38081e-05,-6.13909e-05,-1.70589,1.54948,0.056
-1.706,-1.7058,1.58454e-05,-0.000110882,-1.65733,1.61898,0.06
-1.706,-1.7058,1.8022e-05,-2.32131e-05,-1.86866,1.63606,0.064
-1.706,-1.7058,2.03377e-05,-5.12841e-05,-1.90243,1.73942,0.068
-1.706,-1.7058,2.27924e-05,-6.68791e-05,-1.93322,1.81186,0.072
-1.706,-1.7058,2.5386e-05,1.23287e-06,-2.13611,1.86583,0.076
-1.706,-1.7058,2.81183e-05,-7.60909e-05,-2.07339,1.98592,0.08
-1.706,-1.7058,3.09891e-05,-4.22727e-05,-2.18223,2.02481,0.084
-1.706,-1.7058,3.39983e-05,-0.000100261,-2.11253,2.09475,0.088
-1.706,-1.7058,3.71457e-05,2.10754e-05,-2.38929,2.1027,0.092
-1.706,-1.7058,4.04312e-05,-2.66793e-05,-2.4001,2.23005,0.096
-1.706,-1.7058,4.38547e-05,-1.48218e-05,-2.4945,2.30563,0.1
-1.706,-1.7058,4.74159e-05,-4.66223e-05,-2.49738,2.38956,0.104
-1.706,-1.7058,5.11147e-05,-0.000102677,-2.40835,2.43746,0.108
-1.706,-1.7058,5.4951e-05,-9.54307e-05,-2.40222,2.42453,0.112
-1.706,-1.7058,5.89247e-05,-1.46292e-05,-2.56669,2.41464,0.116
-1.706,-1.7058,6.30354e-05,-4.65152e-05,-2.55167,2.48221,0.12
-1.706,-1.7058,6.72832e-05,-6.42297e-05,-2.53173,2.51307,0.124
-1.706,-1.7058,7.16679e-05,-7.40711e-05,-2.50674,2.52136,0.128
-1.706,-1.7058,7.61893e-05,-0.000117926,-2.38893,2.51485,0.132
-1.706,-1.7058,8.08472e-05,-6.55147e-05,-2.44072,2.4589,0.136
-1.706,-1.7058,8.56415e-05,-3.6397e-05,-2.48723,2.45083,0.14
-1.706,-1.7058,9.0572e-05,1.81673e-05,-2.61592,2.46703,0.144
-1.706,-1.7058,9.56387e-05,1.0093e-05,-2.65167,2.5332,0.148
-1.70599,-1.7058,0.000100841,-3.27807e-05,-2.5941,2.58584,0.152
-1.70599,-1.7058,0.00010618,-5.65994e-05,-2.53041,2.5895,0.156
-1.70599,-1.7058,0.000111654,-3.14441e-05,-2.54805,2.56325,0.16
-1.70599,-1.7058,0.000117263,-1.7469e-05,-2.5595,2.5565,0.164
-1.70599,-1.7058,0.000123008,-9.70497e-06,-2.56461,2.55783,0.168
-1.70599,-1.7058,0.000128888,-5.39165e-06,-2.56324,2.56085,0.172
-1.70599,-1.7058,0.000134903,-2.99536e-06,-2.55522,2.56191,0.176
-1.70599,-1.7058,0.000141053,-1.66409e-06,-2.54041,2.55894,0.18
-1.70599,-1.7058,0.000147338,-9.24494e-07,-2.51864,2.5507,0.184
-1.70599,-1.7058,0.000153757,-5.13608e-07,-2.48978,2.53645,0.188
-1.70599,-1.7058,0.00016031,-2.85338e-07,-2.45365,2.51571,0.192
-1.70599,-1.7058,0.000166998,-1.58521e-07,-2.41011,2.48813,0.196
-1.70599,-1.7058,0.00017382,3.82998e-05,-2.44661,2.45347,0.2
