joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.034,0.0323366,-6.19438e-08,0,274,0,0,0.004
-0.034,0.0323349,-2.47716e-07,-0.000191748,274,0,0,0.008
-0.034,0.0323359,-5.57228e-07,8.43689e-06,274,0,0,0.012
-0.034,0.032321,-9.90391e-07,-0.00164434,274,0,0,0.016
-0.034,0.0322834,-1.54712e-06,-0.00509435,274,0,0,0.02
-0.034,0.0322246,-2.22731e-06,-0.00935187,274,0,0,0.024
-0.034,0.0321441,-3.0309e-06,-0.0141351,274,0,0,0.028
-0.034,0.0320415,-3.95777e-06,-0.0192489,273,0,0,0.032
-0.0340001,0.0319189,-5.00786e-06,-0.0243165,273,0,0,0.036
-0.0340001,0.0317835,-6.18106e-06,-0.028553,272,0,0,0.04
-0.0340001,0.0316359,-7.47729e-06,-0.0322507,272,0,0,0.044
-0.0340001,0.031486,-8.89646e-06,-0.0345751,271,0,0,0.048
-0.0340002,0.0313371,-1.04385e-05,-0.0357524,270,0,0,0.052
-0.0340002,0.0311913,-1.21033e-05,-0.0360618,270,0,0,0.056
-0.0340003,0.0310555,-1.38907e-05,-0.0351217,269,0,0,0.06
-0.0340003,0.0309308,-1.58008e-05,-0.0333719,269,0,0,0.064
-0.0340004,0.0308175,-1.78333e-05,-0.0311334,268,0,0,0.068
-0.0340005,0.0307176,-1.99883e-05,-0.0283932,268,0,0,0.072
-0.0340006,0.0306261,-2.22655e-05,-0.0259492,267,0,0,0.076
-0.0340007,0.0305442,-2.4665e-05,-0.0235166,267,0,0,0.08
-0.0340008,0.0304737,-2.71867e-05,-0.0208985,267,0,0,0.084
-0.0340009,0.0304139,-2.98304e-05,-0.018254,266,0,0,0.088
-0.034001,0.0303635,-3.2596e-05,-0.0157483,266,0,0,0.092
-0.0340011,0.030322,-3.54836e-05,-0.013358,266,0,0,0.096
-0.0340013,0.0302909,-3.84929e-05,-0.0108785,266,0,0,0.1
-0.0340014,0.0302678,-4.16239e-05,-0.00861786,266,0,0,0.104
-0.0340016,0.0302536,-4.48765e-05,-0.00636386,266,0,0,0.108
-0.0340018,0.0302484,-4.82506e-05,-0.00411355,266,0,0,0.112
-0.034002,0.0302484,-5.17462e-05,-0.00228713,266,0,0,0.116
-0.0340022,0.0302484,-5.53631e-05,-0.00127165,266,0,0,0.12
-0.0340024,0.0302484,-5.91013e-05,-0.000707035,266,0,0,0.124
-0.0340027,0.0302484,-6.29606e-05,-0.000393112,266,0,0,0.128
-0.034003,0.0302484,-6.6941e-05,-0.00021857,266,0,0,0.132
-0.0340032,0.0302484,-7.10424e-05,-0.000121525,266,0,0,0.136
-0.0340035,0.0302484,-7.52647e-05,-6.75679e-05,266,0,0,0.14
-0.0340038,0.0302484,-7.96078e-05,-3.75677e-05,266,0,0,0.144
-0.0340042,0.0302484,-8.40717e-05,-2.08877e-05,266,0,0,0.148
-0.0340045,0.0302484,-8.86561e-05,-1.16135e-05,266,0,0,0.152
-0.0340049,0.0302484,-9.33611e-05,-6.45713e-06,266,0,0,0.156
-0.0340052,0.0302484,-9.81866e-05,-3.59016e-06,266,0,0,0.16
-0.0340057,0.0302484,-0.000103132,-1.99613e-06,266,0,0,0.164
-0.0340061,0.0302484,-0.000108198,-1.10985e-06,266,0,0,0.168
-0.0340065,0.0302484,-0.000113385,-6.17076e-07,266,0,0,0.172
-0.034007,0.0302484,-0.000118691,-3.43094e-07,266,0,0,0.176
-0.0340075,0.0302484,-0.000124118,-1.9076e-07,266,0,0,0.18
