joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-8.25967e-11,5.49331e-05,-6.19438e-08,0,0,0,0,0.004
-6.60655e-10,5.49331e-05,-2.47716e-07,0,0,0,0,0.008
-2.22931e-09,5.49331e-05,-5.57228e-07,0,0,0,0,0.012
-5.28335e-09,5.49331e-05,-9.90391e-07,0,0,0,0,0.016
-1.03172e-08,5.49331e-05,-1.54712e-06,0,0,0,0,0.02
-1.78249e-08,5.49331e-05,-2.22731e-06,0,0,0,0,0.024
-2.83002e-08,5.49331e-05,-3.0309e-06,0,0,0,0,0.028
-4.22365e-08,5.49331e-05,-3.95777e-06,0,0,0,0,0.032
-6.01267e-08,5.49331e-05,-5.00786e-06,0,0,0,0,0.036
-8.24635e-08,5.49331e-05,-6.18106e-06,0,0,0,0,0.04
-1.09739e-07,5.49331e-05,-7.47729e-06,0,0,0,0,0.044
-1.42446e-07,5.49331e-05,-8.89646e-06,0,0,0,0,0.048
-1.81075e-07,5.49331e-05,-1.04385e-05,0,0,0,0,0.052
-2.26117e-07,5.49331e-05,-1.21033e-05,0,0,0,0,0.056
-2.78064e-07,5.49331e-05,-1.38907e-05,0,0,0,0,0.06
-3.37407e-07,5.49331e-05,-1.58008e-05,0,0,0,0,0.064
-4.04634e-07,5.49331e-05,-1.78333e-05,0,0,0,0,0.068
-4.80236e-07,5.49331e-05,-1.99883e-05,0,0,0,0,0.072
-5.64703e-07,5.49331e-05,-2.22655e-05,0,0,0,0,0.076
-6.58524e-07,5.49331e-05,-2.4665e-05,0,0,0,0,0.08
-7.62186e-07,5.49331e-05,-2.71867e-05,0,0,0,0,0.084
-8.7618e-07,5.49331e-05,-2.98304e-05,0,0,0,0,0.088
-1.00099e-06,5.49331e-05,-3.2596e-05,0,0,0,0,0.092
-1.13711e-06,5.49331e-05,-3.54836e-05,0,0,0,0,0.096
-1.28502e-06,5.49331e-05,-3.84929e-05,0,0,0,0,0.1
-1.44522e-06,5.49331e-05,-4.16239e-05,0,0,0,0,0.104
-1.61818e-06,5.49331e-05,-4.48765e-05,0,0,0,0,0.108
-1.80439e-06,5.49331e-05,-4.82506e-05,0,0,0,0,0.112
-2.00434e-06,5.49331e-05,-5.17462e-05,0,0,0,0,0.116
-2.21852e-06,5.49331e-05,-5.53631e-05,0,0,0,0,0.12
-2.44741e-06,5.49331e-05,-5.91013e-05,0,0,0,0,0.124
-2.69149e-06,5.49331e-05,-6.29606e-05,0,0,0,0,0.128
-2.95126e-06,5.49331e-05,-6.6941e-05,0,0,0,0,0.132
-3.22718e-06,5.49331e-05,-7.10424e-05,0,0,0,0,0.136
-3.51976e-06,5.49331e-05,-7.52647e-05,0,0,0,0,0.14
-3.82946e-06,5.49331e-05,-7.96078e-05,0,0,0,0,0.144
-4.15678e-06,5.49331e-05,-8.40717e-05,0,0,0,0,0.148
-4.5022e-06,5.49331e-05,-8.86561e-05,0,0,0,0,0.152
-4.86619e-06,5.49331e-05,-9.33611e-05,0,0,0,0,0.156
-5.24925e-06,5.49331e-05,-9.81866e-05,0,0,0,0,0.16
