joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.387,-0.38551,-6.19438e-08,0,1,0,0,0.004
-0.387,-0.3855,-2.47716e-07,0.00111214,1,0,0,0.008
-0.387,-0.385497,-5.57228e-07,0.000963493,1,0,0,0.012
-0.387,-0.385497,-9.90391e-07,0.000459003,1,0,0,0.016
-0.387,-0.385498,-1.54712e-06,0.000178507,1,0,0,0.02
-0.387,-0.385498,-2.22731e-06,6.09002e-05,1,0,0,0.024
-0.387,-0.385499,-3.0309e-06,-4.28385e-05,1,0,0,0.028
-0.387,-0.385499,-3.95777e-06,-6.21677e-05,1,0,0,0.032
-0.387,-0.3855,-5.00786e-06,-7.29148e-05,1,0,0,0.036
-0.387,-0.3855,-6.18106e-06,-0.00011724,1,0,0,0.04
-0.387,-0.385501,-7.47729e-06,-0.000141884,1,0,0,0.044
-0.387,-0.385501,-8.89646e-06,-0.000117237,1,0,0,0.048
-0.387,-0.385501,-1.04385e-05,-6.51839e-05,1,0,0,0.052
-0.387,-0.385501,-1.21033e-05,-3.62422e-05,1,0,0,0.056
-0.387,-0.385501,-1.38907e-05,-2.01507e-05,1,0,0,0.06
-0.387,-0.385501,-1.58008e-05,-1.12038e-05,1,0,0,0.064
-0.387,-0.385501,-1.78333e-05,-6.2293e-06,1,0,0,0.068
-0.387,-0.385501,-1.99883e-05,-3.46349e-06,1,0,0,0.072
-0.387001,-0.385501,-2.22655e-05,-1.9257e-06,1,0,0,0.076
-0.387001,-0.385501,-2.4665e-05,-1.07069e-06,1,0,0,0.08
-0.387001,-0.385501,-2.71867e-05,-5.95303e-07,1,0,0,0.084
-0.387001,-0.385501,-2.98304e-05,-3.30989e-07,1,0,0,0.088
-0.387001,-0.385501,-3.2596e-05,-1.8403e-07,1,0,0,0.092
-0.387001,-0.385501,-3.54836e-05,-1.02321e-07,1,0,0,0.096
-0.387001,-0.385501,-3.84929e-05,-5.68902e-08,1,0,0,0.1
-0.387001,-0.385501,-4.16239e-05,-3.1631e-08,1,0,0,0.104
-0.387002,-0.385501,-4.48765e-05,-1.75868e-08,1,0,0,0.108
-0.387002,-0.385502,-4.82506e-05,-3.83593e-05,1,0,0,0.112
-0.387002,-0.385501,-5.17462e-05,1.70217e-05,1,0,0,0.116
-0.387002,-0.385501,-5.53631e-05,9.46409e-06,1,0,0,0.12
-0.387002,-0.385501,-5.91013e-05,5.26203e-06,1,0,0,0.124
-0.387003,-0.385501,-6.29606e-05,2.92569e-06,1,0,0,0.128
-0.387003,-0.385501,-6.6941e-05,1.62668e-06,1,0,0,0.132
-0.387003,-0.385501,-7.10424e-05,9.04436e-07,1,0,0,0.136
-0.387004,-0.385501,-7.52647e-05,5.02867e-07,1,0,0,0.14
-0.387004,-0.385501,-7.96078e-05,2.79594e-07,1,0,0,0.144
-0.387004,-0.385501,-8.40717e-05,1.55454e-07,1,0,0,0.148
-0.387005,-0.385501,-8.86561e-05,8.64325e-08,1,0,0,0.152
-0.387005,-0.385501,-9.33611e-05,4.80565e-08,1,0,0,0.156
-0.387005,-0.385501,-9.81866e-05,2.67194e-08,1,0,0,0.16
-0.387006,-0.385501,-0.000103132,1.4856e-08,1,0,0,0.164
-0.387006,-0.385501,-0.000108198,8.25993e-09,1,0,0,0.168
-0.387007,-0.385501,-0.000113385,4.59252e-09,1,0,0,0.172
-0.387007,-0.385501,-0.000118691,2.55344e-09,1,0,0,0.176
-0.387007,-0.385501,-0.000124118,1.41971e-09,1,0,0,0.18
-0.387008,-0.385501,-0.000129664,7.89361e-10,1,0,0,0.184
-0.387009,-0.385501,-0.00013533,4.38885e-10,1,0,0,0.188
-0.387009,-0.385501,-0.000141116,2.4402e-10,1,0,0,0.192
-0.38701,-0.385501,-0.000147021,1.35675e-10,1,0,0,0.196
-0.38701,-0.385501,-0.000153047,7.54353e-11,1,0,0,0.2
-0.387011,-0.385501,-0.000159191,4.1942e-11,1,0,0,0.204
-0.387012,-0.385501,-0.000165455,2.33198e-11,1,0,0,0.208
-0.387012,-0.385501,-0.000171838,1.29658e-11,1,0,0,0.212
-0.387013,-0.385501,-0.000178341,7.20898e-12,1,0,0,0.216
-0.387014,-0.385501,-0.000184963,4.00819e-12,1,0,0,0.22
-0.387014,-0.385501,-0.000191703,2.22856e-12,1,0,0,0.224
-0.387015,-0.385501,-0.000198563,1.23908e-12,1,0,0,0.228
-0.387016,-0.385501,-0.000205541,6.88927e-13,1,0,0,0.232
-0.387017,-0.385501,-0.000212638,3.83043e-13,1,0,0,0.236
-0.387018,-0.385501,-0.000219854,2.12972e-13,1,0,0,0.24
-0.387019,-0.385501,-0.000227189,1.18412e-13,1,0,0,0.244
-0.387019,-0.385501,-0.000234642,6.58373e-14,1,0,0,0.248
-0.38702,-0.385501,-0.000242213,3.66056e-14,1,0,0,0.252
-0.387021,-0.385501,-0.000249903,2.03527e-14,1,0,0,0.256
-0.387022,-0.385501,-0.000257711,1.13161e-14,1,0,0,0.26
-0.387023,-0.385501,-0.000265637,6.29175e-15,1,0,0,0.264
-0.387025,-0.385501,-0.000273681,3.49821e-15,1,0,0,0.268
-0.387026,-0.385501,-0.000281843,1.94501e-15,1,0,0,0.272
-0.387027,-0.385501,-0.000290123,1.08142e-15,1,0,0,0.276
-0.387028,-0.385501,-0.000298521,6.01271e-16,1,0,0,0.28
-0.387029,-0.385501,-0.000307037,3.34307e-16,1,0,0,0.284
-0.38703,-0.385501,-0.00031567,1.85875e-16,1,0,0,0.288
-0.387032,-0.385501,-0.000324421,1.03346e-16,1,0,0,0.292
-0.387033,-0.385501,-0.000333289,5.74605e-17,1,0,0,0.296
-0.387034,-0.385501,-0.000342274,3.19481e-17,1,0,0,0.3
-0.387036,-0.385501,-0.000351377,1.77631e-17,1,0,0,0.304
-0.387037,-0.385501,-0.000360597,9.8763e-18,1,0,0,0.308
-0.387039,-0.385501,-0.000369934,5.49122e-18,1,0,0,0.312
-0.38704,-0.385501,-0.000379388,3.05312e-18,1,0,0,0.316
-0.387042,-0.385501,-0.000388958,1.69753e-18,1,0,0,0.32
-0.387043,-0.385501,-0.000398646,9.43829e-19,1,0,0,0.324
-0.387045,-0.385501,-0.00040845,5.24769e-19,1,0,0,0.328
-0.387047,-0.385501,-0.000418371,2.91771e-19,1,0,0,0.332
-0.387048,-0.385501,-0.000428409,1.62225e-19,1,0,0,0.336
-0.38705,-0.385501,-0.000438563,9.01971e-20,1,0,0,0.34
-0.387052,-0.385501,-0.000448834,5.01496e-20,1,0,0,0.344
-0.387054,-0.385501,-0.00045922,2.78832e-20,1,0,0,0.348
-0.387055,-0.385501,-0.000469723,1.5503e-20,1,0,0,0.352
-0.387057,-0.385501,-0.000480342,8.61969e-21,1,0,0,0.356
-0.387059,-0.385501,-0.000491077,4.79255e-21,1,0,0,0.36
-0.387061,-0.385501,-0.000501928,2.66466e-21,1,0,0,0.364
-0.387063,-0.385501,-0.000512895,1.48155e-21,1,0,0,0.368
-0.387065,-0.385501,-0.000523977,8.23741e-22,1,0,0,0.372
-0.387067,-0.385501,-0.000535176,4.58e-22,1,0,0,0.376
-0.38707,-0.385501,-0.000546489,2.54648e-22,1,0,0,0.38
-0.387072,-0.385501,-0.000557919,1.41584e-22,1,0,0,0.384
-0.387074,-0.385501,-0.000569463,7.87209e-23,1,0,0,0.388
-0.387076,-0.385501,-0.000581123,4.37688e-23,1,0,0,0.392
-0.387079,-0.385501,-0.000592898,2.43355e-23,1,0,0,0.396
-0.387081,-0.385501,-0.000604789,1.35305e-23,1,0,0,0.4
-0.387084,-0.385501,-0.000616794,7.52297e-24,1,0,0,0.404
-0.387086,-0.385501,-0.000628914,4.18277e-24,1,0,0,0.408
-0.387089,-0.385501,-0.00064115,2.32562e-24,1,0,0,0.412
-0.387091,-0.385501,-0.0006535,1.29304e-24,1,0,0,0.416
-0.387094,-0.385501,-0.000665964,7.18933e-25,1,0,0,0.42
-0.387097,-0.385501,-0.000678543,3.99727e-25,1,0,0,0.424
-0.387099,-0.385501,-0.000691237,2.22248e-25,1,0,0,0.428
-0.387102,-0.385501,-0.000704045,1.2357e-25,1,0,0,0.432
-0.387105,-0.385501,-0.000716968,6.87049e-26,1,0,0,0.436
-0.387108,-0.385501,-0.000730005,3.81999e-26,1,0,0,0.44
-0.387111,-0.385501,-0.000743156,2.12391e-26,1,0,0,0.444
-0.387114,-0.385501,-0.000756421,1.1809e-26,1,0,0,0.448
-0.387117,-0.385501,-0.000769799,6.56578e-27,1,0,0,0.452
-0.38712,-0.385501,-0.000783292,3.65058e-27,1,0,0,0.456
-0.387123,-0.385501,-0.000796899,2.02972e-27,1,0,0,0.46
-0.387126,-0.385501,-0.000810619,1.12852e-27,1,0,0,0.464
-0.38713,-0.385501,-0.000824453,6.2746e-28,1,0,0,0.468
-0.387133,-0.385501,-0.000838401,3.48868e-28,1,0,0,0.472
-0.387136,-0.385501,-0.000852462,1.9397e-28,1,0,0,0.476
-0.38714,-0.385501,-0.000866636,1.07848e-28,1,0,0,0.48
-0.387143,-0.385501,-0.000880924,5.99632e-29,1,0,0,0.484
-0.387147,-0.385501,-0.000895324,3.33396e-29,1,0,0,0.488
-0.38715,-0.385501,-0.000909838,1.85368e-29,1,0,0,0.492
-0.387154,-0.385501,-0.000924465,1.03065e-29,1,0,0,0.496
-0.387158,-0.385501,-0.000939205,5.73039e-30,1,0,0,0.5
-0.387162,-0.385501,-0.000954057,3.1861e-30,1,0,0,0.504
-0.387165,-0.385501,-0.000969023,1.77147e-30,1,0,0,0.508
-0.387169,-0.385501,-0.000984101,9.84937e-31,1,0,0,0.512
-0.387173,-0.385501,-0.000999291,5.47625e-31,1,0,0,0.516
-0.387177,-0.385501,-0.00101459,3.0448e-31,1,0,0,0.52
-0.387181,-0.385501,-0.00103001,1.69291e-31,1,0,0,0.524
-0.387186,-0.385501,-0.00104554,9.41256e-32,1,0,0,0.528
-0.38719,-0.385501,-0.00106118,5.23338e-32,1,0,0,0.532
-0.387194,-0.385501,-0.00107693,7.6699e-05,1,0,0,0.536
-0.387198,-0.385501,-0.00109279,-3.40544e-05,1,0,0,0.54
-0.387203,-0.385501,-0.00110877,-1.89342e-05,1,0,0,0.544
-0.387207,-0.385501,-0.00112486,-1.05274e-05,1,0,0,0.548
-0.387212,-0.385501,-0.00114106,-5.85325e-06,1,0,0,0.552
-0.387216,-0.385501,-0.00115737,-3.25441e-06,1,0,0,0.556
-0.387221,-0.385501,-0.00117379,-1.80945e-06,1,0,0,0.56
-0.387226,-0.385501,-0.00119032,-1.00605e-06,1,0,0,0.564
-0.387231,-0.385501,-0.00120697,-5.59366e-07,1,0,0,0.568
-0.387235,-0.385501,-0.00122373,-3.11008e-07,1,0,0,0.572
-0.38724,-0.385501,-0.0012406,-1.7292e-07,1,0,0,0.576
-0.387245,-0.385501,-0.00125758,-9.61437e-08,1,0,0,0.58
-0.38725,-0.385501,-0.00127467,-5.34559e-08,1,0,0,0.584
-0.387256,-0.385501,-0.00129187,-2.97215e-08,1,0,0,0.588
-0.387261,-0.385501,-0.00130918,-1.65251e-08,1,0,0,0.592
-0.387266,-0.385501,-0.0013266,-9.18798e-09,1,0,0,0.596
-0.387271,-0.385501,-0.00134414,-5.10852e-09,1,0,0,0.6
-0.387277,-0.385501,-0.00136178,-2.84033e-09,1,0,0,0.604
-0.387282,-0.385501,-0.00137954,-1.57923e-09,1,0,0,0.608
-0.387288,-0.385501,-0.0013974,-8.7805e-10,1,0,0,0.612
-0.387293,-0.385501,-0.00141538,-4.88196e-10,1,0,0,0.616
-0.387299,-0.385501,-0.00143346,-2.71437e-10,1,0,0,0.62
-0.387305,-0.385501,-0.00145166,-1.50919e-10,2,0,0,0.624
-0.387311,-0.385501,-0.00146997,-8.39109e-11,2,0,0,0.628
-0.387317,-0.385501,-0.00148838,-4.66544e-11,2,0,0,0.632
-0.387323,-0.385501,-0.00150691,-2.59399e-11,2,0,0,0.636
-0.387329,-0.385501,-0.00152554,-1.44226e-11,2,0,0,0.64
-0.387335,-0.385501,-0.00154429,-8.01895e-12,2,0,0,0.644
-0.387341,-0.385501,-0.00156314,-4.45853e-12,2,0,0,0.648
-0.387347,-0.385501,-0.00158211,-2.47895e-12,2,0,0,0.652
-0.387354,-0.385501,-0.00160118,-1.37829e-12,2,0,0,0.656
-0.38736,-0.385501,-0.00162037,-7.66331e-13,2,0,0,0.66
-0.387367,-0.385501,-0.00163966,-4.2608e-13,2,0,0,0.664
-0.387373,-0.385501,-0.00165906,-2.36901e-13,2,0,0,0.668
-0.38738,-0.385501,-0.00167857,-1.31717e-13,2,0,0,0.672
-0.387387,-0.385501,-0.00169819,-7.32345e-14,2,0,0,0.676
-0.387394,-0.385501,-0.00171792,-4.07184e-14,2,0,0,0.68
-0.3874,-0.385501,-0.00173776,-2.26394e-14,2,0,0,0.684
-0.387407,-0.385501,-0.00175771,-1.25875e-14,2,0,0,0.688
-0.387414,-0.385501,-0.00177776,-6.99866e-15,2,0,0,0.692
-0.387422,-0.385501,-0.00179793,-3.89125e-15,2,0,0,0.696
-0.387429,-0.385501,-0.0018182,-2.16354e-15,2,0,0,0.7
-0.387436,-0.385501,-0.00183858,-1.20293e-15,2,0,0,0.704
-0.387444,-0.385501,-0.00185907,-6.68827e-16,2,0,0,0.708
-0.387451,-0.385501,-0.00187967,-3.71868e-16,2,0,0,0.712
-0.387459,-0.385501,-0.00190037,-2.06759e-16,2,0,0,0.716
-0.387466,-0.385501,-0.00192119,-1.14958e-16,2,0,0,0.72
-0.387474,-0.385501,-0.00194211,-6.39165e-17,2,0,0,0.724
-0.387482,-0.385501,-0.00196314,-3.55376e-17,2,0,0,0.728
-0.38749,-0.385501,-0.00198427,-1.97589e-17,2,0,0,0.732
-0.387498,-0.385501,-0.00200552,-1.09859e-17,2,0,0,0.736
-0.387506,-0.385501,-0.00202687,-6.10819e-18,2,0,0,0.74
-0.387514,-0.385501,-0.00204833,-3.39615e-18,2,0,0,0.744
-0.387522,-0.385501,-0.0020699,-1.88826e-18,2,0,0,0.748
-0.38753,-0.385501,-0.00209157,-1.04987e-18,2,0,0,0.752
-0.387539,-0.385501,-0.00211335,-5.83729e-19,2,0,0,0.756
-0.387547,-0.385501,-0.00213524,-3.24554e-19,2,0,0,0.76
-0.387556,-0.385501,-0.00215724,-1.80452e-19,2,0,0,0.764
-0.387565,-0.385501,-0.00217934,-1.00331e-19,2,0,0,0.768
-0.387573,-0.385501,-0.00220155,-5.57841e-20,2,0,0,0.772
-0.387582,-0.385501,-0.00222387,-3.1016e-20,2,0,0,0.776
-0.387591,-0.385501,-0.00224629,-1.72449e-20,2,0,0,0.78
-0.3876,-0.385501,-0.00226882,-9.58816e-21,2,0,0,0.784
-0.387609,-0.385501,-0.00229146,-5.33101e-21,2,0,0,0.788
-0.387619,-0.385501,-0.0023142,-2.96404e-21,2,0,0,0.792
-0.387628,-0.385501,-0.00233705,-1.64801e-21,2,0,0,0.796
-0.387637,-0.385501,-0.00236001,-9.16293e-22,2,0,0,0.8
-0.387647,-0.385501,-0.00238307,-5.09459e-22,2,0,0,0.804
-0.387656,-0.385501,-0.00240624,-2.83259e-22,2,0,0,0.808
-0.387666,-0.385501,-0.00242951,-1.57492e-22,2,0,0,0.812
-0.387676,-0.385501,-0.00245289,-8.75656e-23,2,0,0,0.816
-0.387686,-0.385501,-0.00247638,-4.86865e-23,2,0,0,0.82
-0.387696,-0.385501,-0.00249997,-2.70697e-23,2,0,0,0.824
-0.387706,-0.385501,-0.00252367,-1.50507e-23,2,0,0,0.828
-0.387716,-0.385501,-0.00254747,-8.36821e-24,2,0,0,0.832
-0.387726,-0.385501,-0.00257138,-4.65272e-24,2,0,0,0.836
-0.387736,-0.385501,-0.00259539,-2.58692e-24,2,0,0,0.84
-0.387747,-0.385501,-0.00261951,-1.43832e-24,2,0,0,0.844
-0.387757,-0.385501,-0.00264373,-7.99709e-25,2,0,0,0.848
-0.387768,-0.385501,-0.00266806,-4.44638e-25,2,0,0,0.852
-0.387779,-0.385501,-0.0026925,-2.47219e-25,2,0,0,0.856
-0.387789,-0.385501,-0.00271703,-1.37454e-25,2,0,0,0.86
-0.3878,-0.385501,-0.00274168,-7.64242e-26,2,0,0,0.864
-0.387811,-0.385501,-0.00276643,-4.24919e-26,2,0,0,0.868
-0.387822,-0.385501,-0.00279128,-2.36255e-26,2,0,0,0.872
-0.387834,-0.385501,-0.00281624,-1.31358e-26,2,0,0,0.876
-0.387845,-0.385501,-0.0028413,-7.30348e-27,2,0,0,0.88
-0.387856,-0.385501,-0.00286647,-4.06074e-27,2,0,0,0.884
-0.387868,-0.385501,-0.00289174,-2.25777e-27,2,0,0,0.888
-0.38788,-0.385501,-0.00291711,-1.25532e-27,2,0,0,0.892
-0.387891,-0.385501,-0.00294259,-6.97958e-28,2,0,0,0.896
-0.387903,-0.385501,-0.00296818,-3.88065e-28,2,0,0,0.9
-0.387915,-0.385501,-0.00299387,-2.15764e-28,2,0,0,0.904
-0.387927,-0.385501,-0.00301966,-1.19965e-28,2,0,0,0.908
-0.387939,-0.385501,-0.00304555,-6.67004e-29,2,0,0,0.912
-0.387951,-0.385501,-0.00307155,-3.70854e-29,2,0,0,0.916
-0.387964,-0.385501,-0.00309765,-2.06195e-29,2,0,0,0.92
-0.387976,-0.385501,-0.00312386,-1.14644e-29,2,0,0,0.924
-0.387989,-0.385501,-0.00315017,-6.37423e-30,2,0,0,0.928
-0.388001,-0.385501,-0.00317658,-3.54407e-30,2,0,0,0.932
-0.388014,-0.385501,-0.0032031,-1.9705e-30,2,0,0,0.936
-0.388027,-0.385501,-0.00322972,-1.0956e-30,2,0,0,0.94
-0.38804,-0.385501,-0.00325644,-6.09154e-31,2,0,0,0.944
-0.388053,-0.385501,-0.00328327,-3.38689e-31,2,0,0,0.948
-0.388066,-0.385501,-0.00331019,-1.88311e-31,2,0,0,0.952
-0.38808,-0.385501,-0.00333722,-1.04701e-31,2,0,0,0.956
-0.388093,-0.385501,-0.00336436,-5.82138e-32,2,0,0,0.96
-0.388106,-0.385501,-0.00339159,-3.23669e-32,2,0,0,0.964
-0.38812,-0.385501,-0.00341893,-1.7996e-32,2,0,0,0.968
-0.388134,-0.385501,-0.00344638,-1.00058e-32,2,0,0,0.972
-0.388148,-0.385501,-0.00347392,-5.56321e-33,2,0,0,0.976
-0.388162,-0.385501,-0.00350157,-3.09314e-33,2,0,0,0.98
-0.388176,-0.385501,-0.00352931,-1.71979e-33,2,0,0,0.984
-0.38819,-0.385501,-0.00355716,-9.56202e-34,2,0,0,0.988
