joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-1.579,-1.57862,6.19438e-08,0,1,0,0,0.004
-1.579,-1.57862,2.47716e-07,0,1,0,0,0.008
-1.579,-1.57862,5.57228e-07,0,1,0,0,0.012
-1.579,-1.57862,9.90391e-07,0,1,0,0,0.016
-1.579,-1.57862,1.54712e-06,3.83495e-05,1,0,0,0.02
-1.579,-1.57862,2.22731e-06,-5.53767e-05,1,0,0,0.024
-1.579,-1.57862,3.0309e-06,-6.9139e-05,1,0,0,0.028
-1.579,-1.57862,3.95777e-06,-7.67908e-05,1,0,0,0.032
-1.579,-1.57862,5.00786e-06,-8.10452e-05,1,0,0,0.036
-1.579,-1.57862,6.18106e-06,-8.34106e-05,1,0,0,0.04
-1.579,-1.57862,7.47729e-06,-4.63763e-05,1,0,0,0.044
-1.579,-1.57862,8.89646e-06,-2.57852e-05,1,0,0,0.048
-1.579,-1.57862,1.04385e-05,-1.43366e-05,1,0,0,0.052
-1.579,-1.57862,1.21033e-05,-7.97114e-06,1,0,0,0.056
-1.579,-1.57862,1.38907e-05,-4.43196e-06,1,0,0,0.06
-1.579,-1.57862,1.58008e-05,-2.46417e-06,1,0,0,0.064
-1.579,-1.57862,1.78333e-05,-1.37008e-06,1,0,0,0.068
-1.579,-1.57862,1.99883e-05,-7.61763e-07,1,0,0,0.072
-1.579,-1.57862,2.22655e-05,-4.2354e-07,1,0,0,0.076
-1.579,-1.57862,2.4665e-05,-2.35488e-07,1,0,0,0.08
-1.579,-1.57862,2.71867e-05,-1.30931e-07,1,0,0,0.084
-1.579,-1.57862,2.98304e-05,-7.27979e-08,1,0,0,0.088
-1.579,-1.57862,3.2596e-05,-4.04756e-08,1,0,0,0.092
-1.579,-1.57862,3.54836e-05,-2.25045e-08,1,0,0,0.096
-1.579,-1.57862,3.84929e-05,-1.25125e-08,1,0,0,0.1
-1.579,-1.57862,4.16239e-05,-7.6706e-05,1,0,0,0.104
-1.579,-1.57862,4.48765e-05,3.40505e-05,1,0,0,0.108
-1.579,-1.57862,4.82506e-05,1.89321e-05,1,0,0,0.112
-1.579,-1.57862,5.17462e-05,1.05262e-05,1,0,0,0.116
-1.579,-1.57862,5.53631e-05,5.85259e-06,1,0,0,0.12
-1.579,-1.57862,5.91013e-05,-3.50955e-05,1,0,0,0.124
-1.579,-1.57862,6.29606e-05,-1.95131e-05,1,0,0,0.128
-1.579,-1.57862,6.6941e-05,-1.08493e-05,1,0,0,0.132
-1.579,-1.57862,7.10424e-05,-6.0322e-06,1,0,0,0.136
-1.579,-1.57862,7.52647e-05,-3.3539e-06,1,0,0,0.14
-1.579,-1.57862,7.96078e-05,-1.86477e-06,1,0,0,0.144
-1.579,-1.57862,8.40717e-05,-3.93863e-05,1,0,0,0.148
-1.579,-1.57862,8.86561e-05,-2.18988e-05,1,0,0,0.152
-1.579,-1.57862,9.33611e-05,-1.21757e-05,1,0,0,0.156
-1.57899,-1.57862,9.81866e-05,-6.76971e-06,1,0,0,0.16
