joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.298,-0.299714,-6.19438e-08,0,-9,-0,-0,0.004
-0.298,-0.299713,-2.47716e-07,7.6699e-05,-8,-0,-0,0.008
-0.298,-0.299712,-5.57228e-07,0.000157693,-8,-0,-0,0.012
-0.298,-0.299711,-9.90391e-07,0.000164376,-8,-0,-0,0.016
-0.298,-0.29971,-1.54712e-06,0.000244791,-7,-0,-0,0.02
-0.298,-0.299708,-2.22731e-06,0.000327852,-6,-0,-0,0.024
-0.298,-0.299706,-3.0309e-06,0.000374033,-6,-0,-0,0.028
-0.298,-0.299705,-3.95777e-06,0.00036136,-6,-0,-0,0.032
-0.298,-0.299705,-5.00786e-06,0.000200916,-7,-0,-0,0.036
-0.298,-0.299705,-6.18106e-06,7.336e-05,-8,-0,-0,0.04
-0.298,-0.299705,-7.47729e-06,4.07882e-05,-9,-0,-0,0.044
-0.298,-0.299705,-8.89646e-06,2.26782e-05,-9,-0,-0,0.048
-0.298,-0.299705,-1.04385e-05,1.26091e-05,-9,-0,-0,0.052
-0.298,-0.299705,-1.21033e-05,7.01065e-06,-9,-0,-0,0.056
-0.298,-0.299705,-1.38907e-05,3.89792e-06,-9,-0,-0,0.06
-0.298,-0.299705,-1.58008e-05,2.16725e-06,-9,-0,-0,0.064
-0.298,-0.299705,-1.78333e-05,1.20499e-06,-9,-0,-0,0.068
-0.298,-0.299705,-1.99883e-05,6.69974e-07,-9,-0,-0,0.072
-0.298001,-0.299705,-2.22655e-05,3.72505e-07,-9,-0,-0,0.076
-0.298001,-0.299705,-2.4665e-05,3.85566e-05,-8,-0,-0,0.08
-0.298001,-0.299705,-2.71867e-05,2.14375e-05,-9,-0,-0,0.084
-0.298001,-0.299705,-2.98304e-05,1.19192e-05,-9,-0,-0,0.088
-0.298001,-0.299705,-3.2596e-05,-3.17224e-05,-9,-0,-0,0.092
-0.298001,-0.299705,-3.54836e-05,2.07118e-05,-8,-0,-0,0.096
-0.298001,-0.299705,-3.84929e-05,1.15158e-05,-8,-0,-0,0.1
-0.298001,-0.299705,-4.16239e-05,6.40278e-06,-9,-0,-0,0.104
-0.298002,-0.299705,-4.48765e-05,-3.47896e-05,-9,-0,-0,0.108
-0.298002,-0.299705,-4.82506e-05,1.90065e-05,-8,-0,-0,0.112
-0.298002,-0.299705,-5.17462e-05,1.05676e-05,-8,-0,-0,0.116
-0.298002,-0.299705,-5.53631e-05,5.8756e-06,-8,-0,-0,0.12
-0.298002,-0.299705,-5.91013e-05,3.26683e-06,-8,-0,-0,0.124
-0.298003,-0.299705,-6.29606e-05,-3.65332e-05,-9,-0,-0,0.128
-0.298003,-0.299705,-6.6941e-05,1.80371e-05,-8,-0,-0,0.132
-0.298003,-0.299705,-7.10424e-05,1.00286e-05,-8,-0,-0,0.136
-0.298004,-0.299705,-7.52647e-05,-3.27736e-05,-9,-0,-0,0.14
-0.298004,-0.299705,-7.96078e-05,-1.82221e-05,-8,-0,-0,0.144
-0.298004,-0.299705,-8.40717e-05,2.8218e-05,-8,-0,-0,0.148
-0.298005,-0.299705,-8.86561e-05,-2.26603e-05,-8,-0,-0,0.152
-0.298005,-0.299705,-9.33611e-05,-1.25991e-05,-8,-0,-0,0.156
-0.298005,-0.299705,-9.81866e-05,3.13444e-05,-8,-0,-0,0.16
-0.298006,-0.299705,-0.000103132,-2.0922e-05,-8,-0,-0,0.164
-0.298006,-0.299705,-0.000108198,2.67169e-05,-8,-0,-0,0.168
-0.298007,-0.299705,-0.000113385,-2.34949e-05,-8,-0,-0,0.172
-0.298007,-0.299705,-0.000118691,2.52863e-05,-8,-0,-0,0.176
-0.298007,-0.299705,-0.000124118,-2.42903e-05,-8,-0,-0,0.18
-0.298008,-0.299705,-0.000129664,-1.35054e-05,-8,-0,-0,0.184
-0.298009,-0.299705,-0.00013533,-7.50901e-06,-8,-0,-0,0.188
-0.298009,-0.299705,-0.000141116,-4.17501e-06,-8,-0,-0,0.192
-0.29801,-0.299705,-0.000147021,-2.32131e-06,-8,-0,-0,0.196
-0.29801,-0.299705,-0.000153047,-1.29065e-06,-8,-0,-0,0.2
-0.298011,-0.299705,-0.000159191,-7.17599e-07,-8,-0,-0,0.204
-0.298012,-0.299705,-0.000165455,-3.98985e-07,-7,-0,-0,0.208
-0.298012,-0.299705,-0.000171838,-2.21836e-07,-7,-0,-0,0.212
-0.298013,-0.299705,-0.000178341,-1.23341e-07,-7,-0,-0,0.216
-0.298014,-0.299705,-0.000184963,-6.85774e-08,-7,-0,-0,0.22
-0.298014,-0.299705,-0.000191703,-3.8129e-08,-7,-0,-0,0.224
-0.298015,-0.299705,-0.000198563,-2.11997e-08,-7,-0,-0,0.228
-0.298016,-0.299705,-0.000205541,-1.17871e-08,-7,-0,-0,0.232
-0.298017,-0.299705,-0.000212638,-6.5536e-09,-7,-0,-0,0.236
-0.298018,-0.299705,-0.000219854,-3.6438e-09,-7,-0,-0,0.24
-0.298019,-0.299705,-0.000227189,-2.02595e-09,-7,-0,-0,0.244
-0.298019,-0.299705,-0.000234642,-1.12643e-09,-7,-0,-0,0.248
-0.29802,-0.299705,-0.000242213,-6.26296e-10,-7,-0,-0,0.252
-0.298021,-0.299705,-0.000249903,-3.4822e-10,-7,-0,-0,0.256
-0.298022,-0.299705,-0.000257711,-1.93611e-10,-7,-0,-0,0.26
-0.298023,-0.299705,-0.000265637,-1.07647e-10,-7,-0,-0,0.264
-0.298025,-0.299705,-0.000273681,-5.9852e-11,-7,-0,-0,0.268
-0.298026,-0.299705,-0.000281843,-3.32777e-11,-6,-0,-0,0.272
-0.298027,-0.299705,-0.000290123,-1.85024e-11,-6,-0,-0,0.276
-0.298028,-0.299705,-0.000298521,-1.02873e-11,-6,-0,-0,0.28
-0.298029,-0.299705,-0.000307037,-5.71976e-12,-6,-0,-0,0.284
-0.29803,-0.299705,-0.00031567,-3.18019e-12,-6,-0,-0,0.288
-0.298032,-0.299705,-0.000324421,-1.76818e-12,-6,-0,-0,0.292
-0.298033,-0.299705,-0.000333289,-9.8311e-13,-6,-0,-0,0.296
-0.298034,-0.299705,-0.000342274,-5.46609e-13,-6,-0,-0,0.3
-0.298036,-0.299705,-0.000351377,-3.03915e-13,-6,-0,-0,0.304
-0.298037,-0.299705,-0.000360597,-1.68977e-13,-6,-0,-0,0.308
-0.298039,-0.299705,-0.000369934,-9.3951e-14,-6,-0,-0,0.312
-0.29804,-0.299705,-0.000379388,-5.22367e-14,-6,-0,-0,0.316
-0.298042,-0.299705,-0.000388958,-2.90436e-14,-5,-0,-0,0.32
-0.298043,-0.299705,-0.000398646,-1.61483e-14,-5,-0,-0,0.324
-0.298045,-0.299705,-0.00040845,-8.97843e-15,-5,-0,-0,0.328
-0.298047,-0.299705,-0.000418371,-4.99201e-15,-5,-0,-0,0.332
-0.298048,-0.299705,-0.000428409,-2.77556e-15,-5,-0,-0,0.336
-0.29805,-0.299705,-0.000438563,-1.54321e-15,-5,-0,-0,0.34
-0.298052,-0.299705,-0.000448834,-8.58024e-16,-5,-0,-0,0.344
-0.298054,-0.299705,-0.00045922,-4.77061e-16,-5,-0,-0,0.348
-0.298055,-0.299705,-0.000469723,-2.65246e-16,-5,-0,-0,0.352
-0.298057,-0.299705,-0.000480342,-1.47477e-16,-5,-0,-0,0.356
-0.298059,-0.299705,-0.000491077,-8.19971e-17,-5,-0,-0,0.36
-0.298061,-0.299705,-0.000501928,-4.55904e-17,-4,-0,-0,0.364
-0.298063,-0.299705,-0.000512895,-2.53483e-17,-4,-0,-0,0.368
-0.298065,-0.299705,-0.000523977,-1.40936e-17,-4,-0,-0,0.372
-0.298067,-0.299705,-0.000535176,-7.83606e-18,-4,-0,-0,0.376
-0.29807,-0.299705,-0.000546489,-4.35685e-18,-4,-0,-0,0.38
-0.298072,-0.299705,-0.000557919,-2.42241e-18,-4,-0,-0,0.384
-0.298074,-0.299705,-0.000569463,-1.34686e-18,-4,-0,-0,0.388
-0.298076,-0.299705,-0.000581123,-7.48854e-19,-4,-0,-0,0.392
-0.298079,-0.299705,-0.000592898,-4.16363e-19,-4,-0,-0,0.396
-0.298081,-0.299705,-0.000604789,-2.31498e-19,-3,-0,-0,0.4
-0.298084,-0.299705,-0.000616794,-1.28713e-19,-3,-0,-0,0.404
-0.298086,-0.299706,-0.000628914,-3.83495e-05,-4,-0,-0,0.408
-0.298089,-0.299706,-0.00064115,-2.13223e-05,-3,-0,-0,0.412
-0.298091,-0.299706,-0.0006535,-1.18552e-05,-3,-0,-0,0.416
-0.298094,-0.299705,-0.000665964,7.01075e-05,-2,-0,-0,0.42
-0.298097,-0.299706,-0.000678543,-3.77192e-05,-3,-0,-0,0.424
-0.298099,-0.299706,-0.000691237,-2.09719e-05,-3,-0,-0,0.428
-0.298102,-0.299706,-0.000704045,-1.16604e-05,-3,-0,-0,0.432
-0.298105,-0.299706,-0.000716968,-6.48317e-06,-2,-0,-0,0.436
-0.298108,-0.299706,-0.000730005,-3.60464e-06,-2,-0,-0,0.44
