joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.17,-0.17307,-6.19438e-08,0,-12,0,0,0.004
-0.17,-0.173067,-2.47716e-07,0.000383495,-11,0,0,0.008
-0.17,-0.173065,-5.57228e-07,0.000328272,-11,0,0,0.012
-0.17,-0.173065,-9.90391e-07,0.000220869,-11,0,0,0.016
-0.17,-0.173065,-1.54712e-06,0.000122803,-12,0,0,0.02
-0.17,-0.173064,-2.22731e-06,0.000183327,-11,0,0,0.024
-0.17,-0.173062,-3.0309e-06,0.000332027,-11,0,0,0.028
-0.17,-0.17306,-3.95777e-06,0.000453054,-10,0,0,0.032
-0.17,-0.173057,-5.00786e-06,0.000520344,-10,0,0,0.036
-0.17,-0.173054,-6.18106e-06,0.000596108,-10,0,0,0.04
-0.17,-0.173053,-7.47729e-06,0.000446484,-10,0,0,0.044
-0.17,-0.173053,-8.89646e-06,0.000324944,-11,0,0,0.048
-0.17,-0.173052,-1.04385e-05,0.000219019,-11,0,0,0.052
-0.17,-0.173052,-1.21033e-05,0.000121774,-12,0,0,0.056
-0.17,-0.173053,-1.38907e-05,2.9357e-05,-12,0,0,0.06
-0.17,-0.173052,-1.58008e-05,5.4672e-05,-12,0,0,0.064
-0.17,-0.173052,-1.78333e-05,3.03976e-05,-12,0,0,0.068
-0.17,-0.173052,-1.99883e-05,1.69011e-05,-12,0,0,0.072
-0.170001,-0.173052,-2.22655e-05,9.397e-06,-12,0,0,0.076
-0.170001,-0.173052,-2.4665e-05,5.22473e-06,-12,0,0,0.08
-0.170001,-0.173052,-2.71867e-05,2.90495e-06,-12,0,0,0.084
-0.170001,-0.173052,-2.98304e-05,1.61515e-06,-12,0,0,0.088
-0.170001,-0.173052,-3.2596e-05,8.98025e-07,-12,0,0,0.092
-0.170001,-0.173052,-3.54836e-05,4.99302e-07,-12,0,0,0.096
-0.170001,-0.173052,-3.84929e-05,2.77612e-07,-12,0,0,0.1
-0.170001,-0.173052,-4.16239e-05,1.54352e-07,-12,0,0,0.104
-0.170002,-0.173052,-4.48765e-05,8.58198e-08,-12,0,0,0.108
-0.170002,-0.173052,-4.82506e-05,4.77158e-08,-12,0,0,0.112
-0.170002,-0.173052,-5.17462e-05,2.653e-08,-12,0,0,0.116
-0.170002,-0.173052,-5.53631e-05,1.47507e-08,-12,0,0,0.12
-0.170002,-0.173052,-5.91013e-05,8.20138e-09,-12,0,0,0.124
-0.170003,-0.173052,-6.29606e-05,4.55997e-09,-12,0,0,0.128
-0.170003,-0.173052,-6.6941e-05,2.53534e-09,-12,0,0,0.132
-0.170003,-0.173052,-7.10424e-05,1.40965e-09,-12,0,0,0.136
-0.170004,-0.173052,-7.52647e-05,7.83765e-10,-12,0,0,0.14
-0.170004,-0.173052,-7.96078e-05,4.35774e-10,-12,0,0,0.144
-0.170004,-0.173052,-8.40717e-05,2.4229e-10,-12,0,0,0.148
-0.170005,-0.173052,-8.86561e-05,1.34713e-10,-12,0,0,0.152
-0.170005,-0.173052,-9.33611e-05,7.49006e-11,-12,0,0,0.156
-0.170005,-0.173052,-9.81866e-05,4.16447e-11,-12,0,0,0.16
-0.170006,-0.173052,-0.000103132,2.31545e-11,-12,0,0,0.164
-0.170006,-0.173052,-0.000108198,1.28739e-11,-12,0,0,0.168
-0.170007,-0.173052,-0.000113385,7.15788e-12,-12,0,0,0.172
-0.170007,-0.173052,-0.000118691,3.97978e-12,-12,0,0,0.176
-0.170007,-0.173052,-0.000124118,2.21276e-12,-12,0,0,0.18
-0.170008,-0.173052,-0.000129664,1.23029e-12,-12,0,0,0.184
-0.170009,-0.173052,-0.00013533,6.84043e-13,-12,0,0,0.188
-0.170009,-0.173052,-0.000141116,3.80328e-13,-12,0,0,0.192
-0.17001,-0.173052,-0.000147021,2.11462e-13,-11,0,0,0.196
-0.17001,-0.173052,-0.000153047,1.17573e-13,-11,0,0,0.2
-0.170011,-0.173052,-0.000159191,6.53706e-14,-11,0,0,0.204
-0.170012,-0.173052,-0.000165455,3.63461e-14,-11,0,0,0.208
-0.170012,-0.173052,-0.000171838,2.02084e-14,-11,0,0,0.212
-0.170013,-0.173052,-0.000178341,1.12359e-14,-11,0,0,0.216
-0.170014,-0.173052,-0.000184963,6.24715e-15,-11,0,0,0.22
-0.170014,-0.173052,-0.000191703,3.47342e-15,-11,0,0,0.224
-0.170015,-0.173052,-0.000198563,1.93122e-15,-11,0,0,0.228
-0.170016,-0.173052,-0.000205541,1.07376e-15,-11,0,0,0.232
-0.170017,-0.173052,-0.000212638,5.97009e-16,-11,0,0,0.236
-0.170018,-0.173052,-0.000219854,3.31937e-16,-11,0,0,0.24
-0.170019,-0.173052,-0.000227189,1.84557e-16,-11,0,0,0.244
-0.170019,-0.173052,-0.000234642,1.02614e-16,-11,0,0,0.248
-0.17002,-0.173052,-0.000242213,3.83495e-05,-11,0,0,0.252
-0.170021,-0.173052,-0.000249903,2.13223e-05,-11,0,0,0.256
-0.170022,-0.173052,-0.000257711,-2.64943e-05,-11,0,0,0.26
-0.170023,-0.173052,-0.000265637,-1.47308e-05,-11,0,0,0.264
-0.170025,-0.173052,-0.000273681,-8.19034e-06,-11,0,0,0.268
-0.170026,-0.173052,-0.000281843,-4.55383e-06,-11,0,0,0.272
-0.170027,-0.173052,-0.000290123,3.58176e-05,-11,0,0,0.276
-0.170028,-0.173052,-0.000298521,1.99146e-05,-11,0,0,0.28
-0.170029,-0.173052,-0.000307037,-2.7277e-05,-11,0,0,0.284
-0.17003,-0.173052,-0.00031567,2.31835e-05,-11,0,0,0.288
-0.170032,-0.173052,-0.000324421,-2.54595e-05,-11,0,0,0.292
-0.170033,-0.173052,-0.000333289,-1.41555e-05,-11,0,0,0.296
-0.170034,-0.173052,-0.000342274,-7.87044e-06,-11,0,0,0.3
-0.170036,-0.173052,-0.000351377,-4.37597e-06,-11,0,0,0.304
-0.170037,-0.173052,-0.000360597,-2.43304e-06,-11,0,0,0.308
-0.170039,-0.173052,-0.000369934,-1.35277e-06,-10,0,0,0.312
-0.17004,-0.173052,-0.000379388,-7.5214e-07,-10,0,0,0.316
-0.170042,-0.173052,-0.000388958,-4.1819e-07,-10,0,0,0.32
-0.170043,-0.173052,-0.000398646,-2.32513e-07,-10,0,0,0.324
-0.170045,-0.173052,-0.00040845,-1.29277e-07,-10,0,0,0.328
-0.170047,-0.173052,-0.000418371,-7.18783e-08,-10,0,0,0.332
-0.170048,-0.173052,-0.000428409,-3.99643e-08,-10,0,0,0.336
-0.17005,-0.173052,-0.000438563,-2.22202e-08,-10,0,0,0.34
-0.170052,-0.173052,-0.000448834,-1.23544e-08,-10,0,0,0.344
-0.170054,-0.173052,-0.00045922,-6.86905e-09,-10,0,0,0.348
-0.170055,-0.173052,-0.000469723,-3.81919e-09,-10,0,0,0.352
-0.170057,-0.173052,-0.000480342,-2.12347e-09,-10,0,0,0.356
-0.170059,-0.173052,-0.000491077,-1.18065e-09,-10,0,0,0.36
-0.170061,-0.173052,-0.000501928,-6.56441e-10,-10,0,0,0.364
-0.170063,-0.173052,-0.000512895,-3.64981e-10,-10,0,0,0.368
-0.170065,-0.173052,-0.000523977,-2.0293e-10,-10,0,0,0.372
-0.170067,-0.173052,-0.000535176,-1.12829e-10,-10,0,0,0.376
-0.17007,-0.173052,-0.000546489,-6.27329e-11,-10,0,0,0.38
-0.170072,-0.173052,-0.000557919,-3.48795e-11,-10,0,0,0.384
-0.170074,-0.173052,-0.000569463,-1.9393e-11,-9,0,0,0.388
-0.170076,-0.173052,-0.000581123,-1.07825e-11,-9,0,0,0.392
-0.170079,-0.173052,-0.000592898,-5.99507e-12,-9,0,0,0.396
-0.170081,-0.173052,-0.000604789,-3.33326e-12,-9,0,0,0.4
-0.170084,-0.173052,-0.000616794,-1.85329e-12,-9,0,0,0.404
-0.170086,-0.173052,-0.000628914,-1.03043e-12,-9,0,0,0.408
-0.170089,-0.173052,-0.00064115,-5.72919e-13,-9,0,0,0.412
-0.170091,-0.173052,-0.0006535,-3.18543e-13,-9,0,0,0.416
-0.170094,-0.173052,-0.000665964,-1.7711e-13,-9,0,0,0.42
-0.170097,-0.173052,-0.000678543,-9.84731e-14,-9,0,0,0.424
-0.170099,-0.173052,-0.000691237,-5.47511e-14,-9,0,0,0.428
-0.170102,-0.173052,-0.000704045,-3.04416e-14,-9,0,0,0.432
-0.170105,-0.173052,-0.000716968,-1.69255e-14,-9,0,0,0.436
-0.170108,-0.173052,-0.000730005,-9.41059e-15,-9,0,0,0.44
-0.170111,-0.173052,-0.000743156,-5.23229e-15,-9,0,0,0.444
-0.170114,-0.173052,-0.000756421,-2.90915e-15,-9,0,0,0.448
-0.170117,-0.173052,-0.000769799,-1.61749e-15,-8,0,0,0.452
-0.17012,-0.173052,-0.000783292,-8.99324e-16,-8,0,0,0.456
-0.170123,-0.173052,-0.000796899,-5.00024e-16,-8,0,0,0.46
-0.170126,-0.173052,-0.000810619,-2.78013e-16,-8,0,0,0.464
-0.17013,-0.173052,-0.000824453,-1.54575e-16,-8,0,0,0.468
-0.170133,-0.173052,-0.000838401,-8.59439e-17,-8,0,0,0.472
-0.170136,-0.173052,-0.000852462,-4.77848e-17,-8,0,0,0.476
-0.17014,-0.173052,-0.000866636,-2.65684e-17,-8,0,0,0.48
-0.170143,-0.173052,-0.000880924,-1.4772e-17,-8,0,0,0.484
-0.170147,-0.173052,-0.000895324,-8.21324e-18,-8,0,0,0.488
-0.17015,-0.173052,-0.000909838,-4.56656e-18,-8,0,0,0.492
-0.170154,-0.173052,-0.000924465,-2.53901e-18,-8,0,0,0.496
