joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.09,-0.0976341,-6.19438e-08,0,-31,0,0,0.004
-0.09,-0.0976316,-2.47716e-07,0.000268447,-31,0,0,0.008
-0.09,-0.0976313,-5.57228e-07,0.000187606,-31,0,0,0.012
-0.09,-0.0976306,-9.90391e-07,0.000181008,-31,0,0,0.016
-0.09,-0.0976275,-1.54712e-06,0.000445786,-30,0,0,0.02
-0.09,-0.097623,-2.22731e-06,0.000746401,-30,0,0,0.024
-0.09,-0.0976175,-3.0309e-06,0.00102859,-29,0,0,0.028
-0.09,-0.0976109,-3.95777e-06,0.00130054,-28,0,0,0.032
-0.0900001,-0.097604,-5.00786e-06,0.00149009,-28,0,0,0.036
-0.0900001,-0.0975985,-6.18106e-06,0.00144208,-28,0,0,0.04
-0.0900001,-0.0975933,-7.47729e-06,0.00137704,-28,0,0,0.044
-0.0900001,-0.0975888,-8.89646e-06,0.00126418,-28,0,0,0.048
-0.0900002,-0.0975853,-1.04385e-05,0.00108638,-29,0,0,0.052
-0.0900002,-0.0975822,-1.21033e-05,0.000949172,-29,0,0,0.056
-0.0900003,-0.0975802,-1.38907e-05,0.000757837,-29,0,0,0.06
-0.0900003,-0.0975784,-1.58008e-05,0.000613105,-30,0,0,0.064
-0.0900004,-0.0975777,-1.78333e-05,0.000417585,-30,0,0,0.068
-0.0900005,-0.0975774,-1.99883e-05,0.000270527,-30,0,0,0.072
-0.0900006,-0.0975774,-2.22655e-05,0.000150413,-31,0,0,0.076
-0.0900007,-0.0975774,-2.4665e-05,8.36296e-05,-31,0,0,0.08
-0.0900008,-0.0975774,-2.71867e-05,4.64981e-05,-31,0,0,0.084
-0.0900009,-0.0975774,-2.98304e-05,2.58529e-05,-31,0,0,0.088
-0.090001,-0.0975774,-3.2596e-05,1.43742e-05,-31,0,0,0.092
-0.0900011,-0.0975777,-3.54836e-05,-3.03574e-05,-31,0,0,0.096
-0.0900013,-0.0975774,-3.84929e-05,2.14708e-05,-31,0,0,0.1
-0.0900014,-0.0975774,-4.16239e-05,1.19378e-05,-31,0,0,0.104
-0.0900016,-0.0975774,-4.48765e-05,6.63739e-06,-31,0,0,0.108
-0.0900018,-0.0975774,-4.82506e-05,3.69039e-06,-31,0,0,0.112
-0.090002,-0.0975774,-5.17462e-05,2.05186e-06,-31,0,0,0.116
-0.0900022,-0.0975774,-5.53631e-05,1.14083e-06,-31,0,0,0.12
-0.0900024,-0.0975774,-5.91013e-05,6.34303e-07,-31,0,0,0.124
-0.0900027,-0.0975774,-6.29606e-05,3.52672e-07,-31,0,0,0.128
-0.090003,-0.0975774,-6.6941e-05,1.96086e-07,-31,0,0,0.132
-0.0900032,-0.0975774,-7.10424e-05,1.09024e-07,-31,0,0,0.136
-0.0900035,-0.0975774,-7.52647e-05,6.06172e-08,-31,0,0,0.14
-0.0900038,-0.0975774,-7.96078e-05,3.37031e-08,-31,0,0,0.144
-0.0900042,-0.0975774,-8.40717e-05,1.87389e-08,-31,0,0,0.148
-0.0900045,-0.0975774,-8.86561e-05,1.04189e-08,-31,0,0,0.152
-0.0900049,-0.0975774,-9.33611e-05,5.79288e-09,-31,0,0,0.156
-0.0900052,-0.0975774,-9.81866e-05,3.22084e-09,-31,0,0,0.16
-0.0900057,-0.0975774,-0.000103132,1.79079e-09,-31,0,0,0.164
-0.0900061,-0.0975774,-0.000108198,9.95679e-10,-31,0,0,0.168
-0.0900065,-0.0975774,-0.000113385,5.53597e-10,-31,0,0,0.172
-0.090007,-0.0975774,-0.000118691,3.078e-10,-31,0,0,0.176
-0.0900075,-0.0975774,-0.000124118,1.71137e-10,-31,0,0,0.18
-0.090008,-0.0975774,-0.000129664,9.51521e-11,-31,0,0,0.184
-0.0900085,-0.0975774,-0.00013533,5.29046e-11,-31,0,0,0.188
-0.0900091,-0.0975774,-0.000141116,2.94149e-11,-31,0,0,0.192
-0.0900096,-0.0975774,-0.000147021,1.63547e-11,-31,0,0,0.196
-0.0900102,-0.0975774,-0.000153047,9.09322e-12,-31,0,0,0.2
-0.0900109,-0.0975774,-0.000159191,5.05583e-12,-31,0,0,0.204
-0.0900115,-0.0975774,-0.000165455,2.81104e-12,-31,0,0,0.208
-0.0900122,-0.0975771,-0.000171838,3.83495e-05,-30,0,0,0.212
-0.0900129,-0.0975774,-0.000178341,-1.70272e-05,-31,0,0,0.216
-0.0900136,-0.0975774,-0.000184963,-9.46711e-06,-30,0,0,0.22
-0.0900144,-0.0975771,-0.000191703,3.30858e-05,-30,0,0,0.224
