joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.224,-0.224838,-6.19438e-08,0,-4,-0,-0,0.004
-0.224,-0.224839,-2.47716e-07,-3.83495e-05,-4,-0,-0,0.008
-0.224,-0.224839,-5.57228e-07,-2.13223e-05,-4,-0,-0,0.012
-0.224,-0.224839,-9.90391e-07,-1.18552e-05,-4,-0,-0,0.016
-0.224,-0.224838,-1.54712e-06,3.1758e-05,-4,-0,-0,0.02
-0.224,-0.224837,-2.22731e-06,0.000132706,-3,-0,-0,0.024
-0.224,-0.224836,-3.0309e-06,0.000227183,-2,-0,-0,0.028
-0.224,-0.224835,-3.95777e-06,0.000279712,-2,-0,-0,0.032
-0.224,-0.224834,-5.00786e-06,0.000232219,-2,-0,-0,0.036
-0.224,-0.224834,-6.18106e-06,0.000167463,-3,-0,-0,0.04
-0.224,-0.224834,-7.47729e-06,9.31095e-05,-3,-0,-0,0.044
-0.224,-0.224834,-8.89646e-06,5.17689e-05,-4,-0,-0,0.048
-0.224,-0.224833,-1.04385e-05,6.7133e-05,-3,-0,-0,0.052
-0.224,-0.224834,-1.21033e-05,-1.02356e-06,-4,-0,-0,0.056
-0.224,-0.224834,-1.38907e-05,-5.69101e-07,-4,-0,-0,0.06
-0.224,-0.224834,-1.58008e-05,-3.1642e-07,-4,-0,-0,0.064
-0.224,-0.224834,-1.78333e-05,-1.7593e-07,-4,-0,-0,0.068
-0.224,-0.224834,-1.99883e-05,-9.78168e-08,-4,-0,-0,0.072
-0.224001,-0.224834,-2.22655e-05,-5.43862e-08,-4,-0,-0,0.076
-0.224001,-0.224834,-2.4665e-05,-3.02387e-08,-4,-0,-0,0.08
-0.224001,-0.224834,-2.71867e-05,-1.68127e-08,-4,-0,-0,0.084
-0.224001,-0.224834,-2.98304e-05,-9.34787e-09,-4,-0,-0,0.088
-0.224001,-0.224834,-3.2596e-05,-5.19742e-09,-4,-0,-0,0.092
-0.224001,-0.224834,-3.54836e-05,-2.88976e-09,-4,-0,-0,0.096
-0.224001,-0.224834,-3.84929e-05,-1.60671e-09,-4,-0,-0,0.1
-0.224001,-0.224834,-4.16239e-05,-8.9333e-10,-4,-0,-0,0.104
-0.224002,-0.224834,-4.48765e-05,-4.96692e-10,-4,-0,-0,0.108
-0.224002,-0.224834,-4.82506e-05,-2.7616e-10,-4,-0,-0,0.112
-0.224002,-0.224834,-5.17462e-05,-1.53545e-10,-4,-0,-0,0.116
-0.224002,-0.224834,-5.53631e-05,-8.53711e-11,-4,-0,-0,0.12
-0.224002,-0.224834,-5.91013e-05,-4.74664e-11,-4,-0,-0,0.124
-0.224003,-0.224834,-6.29606e-05,-2.63913e-11,-4,-0,-0,0.128
-0.224003,-0.224834,-6.6941e-05,-1.46736e-11,-4,-0,-0,0.132
-0.224003,-0.224834,-7.10424e-05,-8.1585e-12,-3,-0,-0,0.136
-0.224004,-0.224834,-7.52647e-05,-4.53613e-12,-3,-0,-0,0.14
-0.224004,-0.224834,-7.96078e-05,-2.52209e-12,-3,-0,-0,0.144
-0.224004,-0.224834,-8.40717e-05,-1.40228e-12,-3,-0,-0,0.148
-0.224005,-0.224834,-8.86561e-05,-7.79668e-13,-3,-0,-0,0.152
-0.224005,-0.224834,-9.33611e-05,-4.33495e-13,-3,-0,-0,0.156
-0.224005,-0.224834,-9.81866e-05,-2.41023e-13,-3,-0,-0,0.16
-0.224006,-0.224834,-0.000103132,-1.34009e-13,-3,-0,-0,0.164
-0.224006,-0.224834,-0.000108198,-7.4509e-14,-3,-0,-0,0.168
-0.224007,-0.224834,-0.000113385,-4.1427e-14,-3,-0,-0,0.172
-0.224007,-0.224834,-0.000118691,-2.30334e-14,-3,-0,-0,0.176
-0.224007,-0.224834,-0.000124118,-1.28066e-14,-3,-0,-0,0.18
-0.224008,-0.224834,-0.000129664,-7.12046e-15,-3,-0,-0,0.184
-0.224009,-0.224834,-0.00013533,-3.95897e-15,-3,-0,-0,0.188
-0.224009,-0.224834,-0.000141116,-2.20119e-15,-3,-0,-0,0.192
-0.22401,-0.224834,-0.000147021,-1.22386e-15,-3,-0,-0,0.196
-0.22401,-0.224834,-0.000153047,-6.80467e-16,-3,-0,-0,0.2
-0.224011,-0.224834,-0.000159191,-3.7834e-16,-3,-0,-0,0.204
-0.224012,-0.224834,-0.000165455,-2.10357e-16,-3,-0,-0,0.208
-0.224012,-0.224834,-0.000171838,-1.16958e-16,-3,-0,-0,0.212
-0.224013,-0.224834,-0.000178341,-6.50289e-17,-3,-0,-0,0.216
-0.224014,-0.224834,-0.000184963,-3.6156e-17,-2,-0,-0,0.22
-0.224014,-0.224834,-0.000191703,-2.01028e-17,-2,-0,-0,0.224
-0.224015,-0.224834,-0.000198563,-1.11771e-17,-2,-0,-0,0.228
-0.224016,-0.224834,-0.000205541,-6.21449e-18,-2,-0,-0,0.232
-0.224017,-0.224834,-0.000212638,-3.45525e-18,-2,-0,-0,0.236
-0.224018,-0.224834,-0.000219854,-1.92112e-18,-2,-0,-0,0.24
-0.224019,-0.224834,-0.000227189,-1.06814e-18,-2,-0,-0,0.244
-0.224019,-0.224834,-0.000234642,-5.93888e-19,-2,-0,-0,0.248
-0.22402,-0.224834,-0.000242213,-3.30202e-19,-2,-0,-0,0.252
-0.224021,-0.224834,-0.000249903,-1.83592e-19,-2,-0,-0,0.256
-0.224022,-0.224834,-0.000257711,-1.02077e-19,-2,-0,-0,0.26
-0.224023,-0.224834,-0.000265637,-5.67549e-20,-2,-0,-0,0.264
-0.224025,-0.224834,-0.000273681,-3.15557e-20,-2,-0,-0,0.268
-0.224026,-0.224834,-0.000281843,-1.7545e-20,-2,-0,-0,0.272
-0.224027,-0.224834,-0.000290123,-9.75502e-21,-2,-0,-0,0.276
-0.224028,-0.224834,-0.000298521,-5.42379e-21,-1,-0,-0,0.28
-0.224029,-0.224834,-0.000307037,-3.01563e-21,-1,-0,-0,0.284
-0.22403,-0.224834,-0.00031567,-3.83495e-05,-2,-0,-0,0.288
-0.224032,-0.224834,-0.000324421,-2.13223e-05,-1,-0,-0,0.292
-0.224033,-0.224834,-0.000333289,2.64943e-05,-1,-0,-0,0.296
-0.224034,-0.224834,-0.000342274,-2.36187e-05,-1,-0,-0,0.3
-0.224036,-0.224834,-0.000351377,2.52175e-05,-1,-0,-0,0.304
-0.224037,-0.224834,-0.000360597,1.40209e-05,-1,-0,-0,0.308
-0.224039,-0.224834,-0.000369934,7.79564e-06,-1,-0,-0,0.312
-0.22404,-0.224834,-0.000379388,-3.40151e-05,-1,-0,-0,0.316
-0.224042,-0.224834,-0.000388958,1.94371e-05,0,-0,-0,0.32
-0.224043,-0.224834,-0.000398646,-2.75425e-05,-1,-0,-0,0.324
-0.224045,-0.224834,-0.00040845,-1.53136e-05,-1,-0,-0,0.328
-0.224047,-0.224834,-0.000418371,2.98351e-05,0,-0,-0,0.332
-0.224048,-0.224834,-0.000428409,-2.17612e-05,0,-0,-0,0.336
-0.22405,-0.224834,-0.000438563,-1.20992e-05,0,-0,-0,0.34
-0.224052,-0.224834,-0.000448834,-6.72716e-06,0,-0,-0,0.344
-0.224054,-0.224834,-0.00045922,-3.7403e-06,0,-0,-0,0.348
-0.224055,-0.224834,-0.000469723,-2.07961e-06,0,-0,-0,0.352
-0.224057,-0.224834,-0.000480342,-1.15626e-06,0,-0,-0,0.356
-0.224059,-0.224834,-0.000491077,-6.42882e-07,0,-0,-0,0.36
-0.224061,-0.224834,-0.000501928,-3.57442e-07,0,-0,-0,0.364
-0.224063,-0.224834,-0.000512895,-1.98738e-07,0,-0,-0,0.368
-0.224065,-0.224834,-0.000523977,-1.10498e-07,0,-0,-0,0.372
-0.224067,-0.224834,-0.000535176,-6.1437e-08,0,-0,-0,0.376
-0.22407,-0.224834,-0.000546489,-3.4159e-08,0,-0,-0,0.38
-0.224072,-0.224834,-0.000557919,-1.89924e-08,0,-0,-0,0.384
-0.224074,-0.224834,-0.000569463,-1.05598e-08,0,-0,-0,0.388
-0.224076,-0.224834,-0.000581123,-5.87123e-09,0,-0,-0,0.392
-0.224079,-0.224834,-0.000592898,3.83462e-05,1,-0,-0,0.396
-0.224081,-0.224834,-0.000604789,-1.7029e-05,0,-0,-0,0.4
-0.224084,-0.224834,-0.000616794,2.88814e-05,1,-0,-0,0.404
-0.224086,-0.224834,-0.000628914,-2.22915e-05,0,-0,-0,0.408
-0.224089,-0.224834,-0.00064115,-1.23941e-05,1,-0,-0,0.412
-0.224091,-0.224834,-0.0006535,-6.89109e-06,1,-0,-0,0.416
-0.224094,-0.224834,-0.000665964,-3.83145e-06,1,-0,-0,0.42
-0.224097,-0.224834,-0.000678543,-2.13028e-06,1,-0,-0,0.424
-0.224099,-0.224834,-0.000691237,-1.18444e-06,1,-0,-0,0.428
-0.224102,-0.224834,-0.000704045,-6.58548e-07,1,-0,-0,0.432
-0.224105,-0.224834,-0.000716968,-3.66153e-07,1,-0,-0,0.436
-0.224108,-0.224834,-0.000730005,3.81459e-05,2,-0,-0,0.44
-0.224111,-0.224834,-0.000743156,-1.71404e-05,2,-0,-0,0.444
-0.224114,-0.224834,-0.000756421,-9.53005e-06,2,-0,-0,0.448
-0.224117,-0.224834,-0.000769799,-5.29871e-06,2,-0,-0,0.452
-0.22412,-0.224834,-0.000783292,-2.94608e-06,2,-0,-0,0.456
-0.224123,-0.224834,-0.000796899,-1.63802e-06,2,-0,-0,0.46
-0.224126,-0.224834,-0.000810619,-9.1074e-07,2,-0,-0,0.464
-0.22413,-0.224834,-0.000824453,-5.06371e-07,2,-0,-0,0.468
-0.224133,-0.224834,-0.000838401,-2.81542e-07,3,-0,-0,0.472
-0.224136,-0.224834,-0.000852462,-1.56538e-07,3,-0,-0,0.476
-0.22414,-0.224834,-0.000866636,-8.70349e-08,3,-0,-0,0.48
-0.224143,-0.224834,-0.000880924,-4.83914e-08,3,-0,-0,0.484
-0.224147,-0.224834,-0.000895324,-2.69056e-08,3,-0,-0,0.488
-0.22415,-0.224834,-0.000909838,-1.49595e-08,3,-0,-0,0.492
-0.224154,-0.224834,-0.000924465,-8.3175e-09,3,-0,-0,0.496
-0.224158,-0.224834,-0.000939205,-4.62453e-09,4,-0,-0,0.5
-0.224162,-0.224834,-0.000954057,-2.57124e-09,4,-0,-0,0.504
-0.224165,-0.224834,-0.000969023,-1.42961e-09,4,-0,-0,0.508
-0.224169,-0.224834,-0.000984101,-7.94862e-10,4,-0,-0,0.512
-0.224173,-0.224834,-0.000999291,-4.41943e-10,4,-0,-0,0.516
-0.224177,-0.224834,-0.00101459,-2.4572e-10,4,-0,-0,0.52
-0.224181,-0.224834,-0.00103001,-3.83496e-05,4,-0,-0,0.524
-0.224186,-0.224834,-0.00104554,1.70271e-05,5,-0,-0,0.528
-0.22419,-0.224834,-0.00106118,-2.88824e-05,5,-0,-0,0.532
-0.224194,-0.224834,-0.00107693,-1.60586e-05,5,-0,-0,0.536
-0.224198,-0.224834,-0.00109279,-8.9286e-06,5,-0,-0,0.54
-0.224203,-0.224834,-0.00110877,-4.9643e-06,5,-0,-0,0.544
-0.224207,-0.224834,-0.00112486,-2.76015e-06,5,-0,-0,0.548
-0.224212,-0.224834,-0.00114106,-1.53464e-06,6,-0,-0,0.552
-0.224216,-0.224834,-0.00115737,-8.53262e-07,6,-0,-0,0.556
-0.224221,-0.224834,-0.00117379,-4.74414e-07,6,-0,-0,0.56
-0.224226,-0.224834,-0.00119032,-2.63774e-07,6,-0,-0,0.564
-0.224231,-0.224834,-0.00120697,-1.46658e-07,6,-0,-0,0.568
-0.224235,-0.224834,-0.00122373,-8.15421e-08,6,-0,-0,0.572
-0.22424,-0.224834,-0.0012406,-4.53374e-08,7,-0,-0,0.576
-0.224245,-0.224834,-0.00125758,-2.52076e-08,7,-0,-0,0.58
-0.22425,-0.224834,-0.00127467,-1.40154e-08,7,-0,-0,0.584
-0.224256,-0.224835,-0.00129187,-3.83573e-05,7,-0,-0,0.588
-0.224261,-0.224835,-0.00130918,-2.13267e-05,7,-0,-0,0.592
-0.224266,-0.224835,-0.0013266,-1.18576e-05,7,-0,-0,0.596
-0.224271,-0.224835,-0.00134414,-6.59284e-06,7,-0,-0,0.6
-0.224277,-0.224835,-0.00136178,-3.66562e-06,8,-0,-0,0.604
-0.224282,-0.224835,-0.00137954,-2.03808e-06,8,-0,-0,0.608
-0.224288,-0.224835,-0.0013974,-1.13317e-06,8,-0,-0,0.612
-0.224293,-0.224835,-0.00141538,-6.30045e-07,8,-0,-0,0.616
-0.224299,-0.224835,-0.00143346,-3.50305e-07,8,-0,-0,0.62
-0.224305,-0.224835,-0.00145166,-1.9477e-07,9,-0,-0,0.624
-0.224311,-0.224835,-0.00146997,-1.08292e-07,9,-0,-0,0.628
-0.224317,-0.224835,-0.00148838,-6.02103e-08,9,-0,-0,0.632
-0.224323,-0.224835,-0.00150691,-3.34769e-08,9,-0,-0,0.636
-0.224329,-0.224835,-0.00152554,-1.86132e-08,9,-0,-0,0.64
-0.224335,-0.224835,-0.00154429,-1.03489e-08,10,-0,-0,0.644
-0.224341,-0.224835,-0.00156314,-5.754e-09,10,-0,-0,0.648
-0.224347,-0.224835,-0.00158211,-3.19922e-09,10,-0,-0,0.652
-0.224354,-0.224835,-0.00160118,-1.77877e-09,10,-0,-0,0.656
-0.22436,-0.224835,-0.00162037,-9.88996e-10,10,-0,-0,0.66
-0.224367,-0.224835,-0.00163966,-5.49882e-10,11,-0,-0,0.664
-0.224373,-0.224835,-0.00165906,-3.05734e-10,11,-0,-0,0.668
-0.22438,-0.224835,-0.00167857,-1.69988e-10,11,-0,-0,0.672
-0.224387,-0.224835,-0.00169819,-9.45134e-11,11,-0,-0,0.676
-0.224394,-0.224835,-0.00171792,-3.83496e-05,11,-0,-0,0.68
-0.2244,-0.224835,-0.00173776,-2.13224e-05,11,-0,-0,0.684
-0.224407,-0.224835,-0.00175771,-1.18552e-05,12,-0,-0,0.688
-0.224414,-0.224835,-0.00177776,3.1758e-05,12,-0,-0,0.692
-0.224422,-0.224835,-0.00179793,-2.06921e-05,12,-0,-0,0.696
-0.224429,-0.224835,-0.0018182,-1.15048e-05,12,-0,-0,0.7
-0.224436,-0.224835,-0.00183858,-6.39666e-06,12,-0,-0,0.704
-0.224444,-0.224835,-0.00185907,-3.55654e-06,13,-0,-0,0.708
-0.224451,-0.224835,-0.00187967,-1.97744e-06,13,-0,-0,0.712
-0.224459,-0.224835,-0.00190037,-1.09946e-06,13,-0,-0,0.716
-0.224466,-0.224835,-0.00192119,-6.11297e-07,13,-0,-0,0.72
-0.224474,-0.224835,-0.00194211,-3.39881e-07,14,-0,-0,0.724
-0.224482,-0.224835,-0.00196314,-1.88974e-07,14,-0,-0,0.728
-0.22449,-0.224835,-0.00198427,-1.0507e-07,14,-0,-0,0.732
-0.224498,-0.224835,-0.00200552,-5.84187e-08,14,-0,-0,0.736
-0.224506,-0.224835,-0.00202687,-3.24808e-08,14,-0,-0,0.74
-0.224514,-0.224835,-0.00204833,-1.80593e-08,15,-0,-0,0.744
-0.224522,-0.224835,-0.0020699,-1.0041e-08,15,-0,-0,0.748
-0.22453,-0.224835,-0.00209157,-5.58278e-09,15,-0,-0,0.752
-0.224539,-0.224835,-0.00211335,-3.10403e-09,15,-0,-0,0.756
-0.224547,-0.224835,-0.00213524,-1.72584e-09,16,-0,-0,0.76
-0.224556,-0.224835,-0.00215724,-9.59567e-10,16,-0,-0,0.764
-0.224565,-0.224835,-0.00217934,-3.835e-05,16,-0,-0,0.768
-0.224573,-0.224835,-0.00220155,5.53764e-05,17,-0,-0,0.772
-0.224582,-0.224836,-0.00222387,-8.42593e-05,16,-0,-0,0.776
-0.224591,-0.224835,-0.00224629,-8.49864e-06,17,-0,-0,0.78
-0.2246,-0.224835,-0.00226882,-4.72524e-06,17,-0,-0,0.784
-0.224609,-0.224835,-0.00229146,-2.62723e-06,17,-0,-0,0.788
-0.224619,-0.224836,-0.0023142,-3.98103e-05,17,-0,-0,0.792
-0.224628,-0.224836,-0.00233705,-2.21345e-05,18,-0,-0,0.796
-0.224637,-0.224836,-0.00236001,-5.06563e-05,18,-0,-0,0.8
-0.224647,-0.224836,-0.00238307,-2.81649e-05,18,-0,-0,0.804
-0.224656,-0.224836,-0.00240624,-1.56597e-05,18,-0,-0,0.808
-0.224666,-0.224836,-0.00242951,-8.70678e-06,19,-0,-0,0.812
-0.224676,-0.224836,-0.00245289,-4.84097e-06,19,-0,-0,0.816
-0.224686,-0.224836,-0.00247638,-2.69158e-06,19,-0,-0,0.82
-0.224696,-0.224836,-0.00249997,-3.9846e-05,19,-0,-0,0.824
-0.224706,-0.224836,-0.00252367,-2.21544e-05,20,-0,-0,0.828
-0.224716,-0.224836,-0.00254747,-1.23178e-05,20,-0,-0,0.832
-0.224726,-0.224836,-0.00257138,-6.84872e-06,20,-0,-0,0.836
-0.224736,-0.224837,-0.00259539,-8.05069e-05,20,-0,-0,0.84
-0.224747,-0.224837,-0.00261951,-6.41233e-06,21,-0,-0,0.844
-0.224757,-0.224837,-0.00264373,-3.56526e-06,21,-0,-0,0.848
-0.224768,-0.224837,-0.00266806,-1.98228e-06,21,-0,-0,0.852
-0.224779,-0.224837,-0.0026925,-1.10215e-06,22,-0,-0,0.856
-0.224789,-0.224836,-0.00271703,3.77367e-05,22,-0,-0,0.86
-0.2248,-0.224837,-0.00274168,-5.57174e-05,22,-0,-0,0.864
-0.224811,-0.224838,-0.00276643,-0.000107678,21,-0,-0,0.868
-0.224822,-0.224837,-0.00279128,-2.15194e-05,22,-0,-0,0.872
-0.224834,-0.224838,-0.00281624,-8.86638e-05,22,-0,-0,0.876
-0.224845,-0.224838,-0.0028413,-4.92971e-05,23,-0,-0,0.88
-0.224856,-0.224838,-0.00286647,-2.74092e-05,23,-0,-0,0.884
-0.224868,-0.224838,-0.00289174,-1.52395e-05,24,-0,-0,0.888
-0.22488,-0.224838,-0.00291711,-4.68227e-05,24,-0,-0,0.892
-0.224891,-0.224838,-0.00294259,-2.60334e-05,24,-0,-0,0.896
-0.224903,-0.224838,-0.00296818,-1.44746e-05,24,-0,-0,0.9
-0.224915,-0.224838,-0.00299387,-8.04786e-06,25,-0,-0,0.904
-0.224927,-0.224838,-0.00301966,-4.47461e-06,25,-0,-0,0.908
-0.224939,-0.224838,-0.00304555,-2.48788e-06,25,-0,-0,0.912
-0.224951,-0.224839,-0.00307155,-3.97328e-05,25,-0,-0,0.916
-0.224964,-0.224839,-0.00309765,-2.20914e-05,26,-0,-0,0.92
-0.224976,-0.224839,-0.00312386,-5.06323e-05,26,-0,-0,0.924
-0.224989,-0.224839,-0.00315017,-6.65011e-05,26,-0,-0,0.928
-0.225001,-0.22484,-0.00317658,-7.53241e-05,26,-0,-0,0.932
-0.225014,-0.224839,-0.0032031,-3.5307e-06,27,-0,-0,0.936
-0.225027,-0.22484,-0.00322972,-7.86621e-05,27,-0,-0,0.94
-0.22504,-0.224841,-0.00325644,-0.000120435,27,-0,-0,0.944
-0.225053,-0.22484,-0.00328327,4.80866e-05,28,-0,-0,0.948
-0.225066,-0.22484,-0.00331019,-4.99629e-05,28,-0,-0,0.952
-0.22508,-0.22484,-0.00333722,-2.77794e-05,28,-0,-0,0.956
-0.225093,-0.224841,-0.00336436,-0.000130494,28,-0,-0,0.96
-0.225106,-0.224841,-0.00339159,-3.42051e-05,29,-0,-0,0.964
-0.22512,-0.224842,-0.00341893,-9.5717e-05,29,-0,-0,0.968
-0.225134,-0.224841,-0.00344638,6.18299e-05,30,-0,-0,0.972
-0.225148,-0.224841,-0.00347392,-4.23216e-05,30,-0,-0,0.976
-0.225162,-0.224841,-0.00350157,-2.35308e-05,30,-0,-0,0.98
-0.225176,-0.224842,-0.00352931,-5.14326e-05,30,-0,-0,0.984
-0.22519,-0.224842,-0.00355716,-2.85966e-05,31,-0,-0,0.988
-0.225204,-0.224842,-0.00358512,-5.42492e-05,31,-0,-0,0.992
-0.225219,-0.224842,-0.00361317,-3.01626e-05,31,-0,-0,0.996
-0.225233,-0.224842,-0.00364133,-5.51199e-05,31,-0,-0,1
-0.225248,-0.224843,-0.00366958,-6.89962e-05,32,-0,-0,1.004
-0.225262,-0.224843,-0.00369794,-7.67114e-05,32,-0,-0,1.008
-0.225277,-0.224844,-0.00372641,-8.1001e-05,32,-0,-0,1.012
-0.225292,-0.224844,-0.00375497,-0.000121736,32,-0,-0,1.016
-0.225307,-0.224845,-0.00378363,-0.000144384,32,-0,-0,1.02
-0.225322,-0.224846,-0.0038124,-0.000233676,32,-0,-0,1.024
-0.225338,-0.224847,-0.00384126,-0.000244972,32,-0,-0,1.028
-0.225353,-0.224849,-0.00387023,-0.000289603,32,-0,-0,1.032
-0.225369,-0.224849,-0.0038993,-0.000237718,33,-0,-0,1.036
-0.225384,-0.22485,-0.00392847,-0.00024722,33,-0,-0,1.04
-0.2254,-0.224852,-0.00395774,-0.000290852,33,-0,-0,1.044
-0.225416,-0.224853,-0.00398711,-0.000315112,33,-0,-0,1.048
-0.225432,-0.224855,-0.00401658,-0.0003286,33,-0,-0,1.052
-0.225448,-0.224856,-0.00404616,-0.00029775,34,-0,-0,1.056
-0.225464,-0.224857,-0.00407583,-0.000280598,34,-0,-0,1.06
-0.225481,-0.224859,-0.0041056,-0.000386109,34,-0,-0,1.064
-0.225497,-0.22486,-0.00413548,-0.000329725,35,-0,-0,1.068
-0.225514,-0.224861,-0.00416545,-0.000375075,35,-0,-0,1.072
-0.225531,-0.224864,-0.00419553,-0.000438639,34,-0,-0,1.076
-0.225547,-0.224866,-0.0042257,-0.000550679,34,-0,-0,1.08
-0.225564,-0.224869,-0.00425598,-0.000574624,34,-0,-0,1.084
-0.225581,-0.224871,-0.00428635,-0.000549588,34,-0,-0,1.088
-0.225599,-0.224874,-0.00431682,-0.000612367,34,-0,-0,1.092
-0.225616,-0.224875,-0.0043474,-0.000532224,35,-0,-0,1.096
-0.225633,-0.224876,-0.00437807,-0.000410965,37,-0,-0,1.1
-0.225651,-0.224878,-0.00440884,-0.000458594,37,-0,-0,1.104
-0.225669,-0.224881,-0.00443972,-0.000523425,36,-0,-0,1.108
-0.225687,-0.224883,-0.00447069,-0.000559471,36,-0,-0,1.112
-0.225705,-0.224886,-0.00450176,-0.000579512,37,-0,-0,1.116
-0.225723,-0.224888,-0.00453293,-0.000590655,37,-0,-0,1.12
-0.225741,-0.224891,-0.0045642,-0.0006352,37,-0,-0,1.124
-0.225759,-0.224894,-0.00459557,-0.000659968,37,-0,-0,1.128
-0.225778,-0.224898,-0.00462704,-0.000827136,36,-0,-0,1.132
-0.225796,-0.224902,-0.0046586,-0.000881732,36,-0,-0,1.136
-0.225815,-0.224907,-0.00469027,-0.00106549,35,-0,-0,1.14
-0.225834,-0.224913,-0.00472203,-0.00124435,33,-0,-0,1.144
-0.225853,-0.224921,-0.00475389,-0.0015739,31,-0,-0,1.148
-0.225872,-0.224929,-0.00478585,-0.00179548,30,-0,-0,1.152
-0.225891,-0.224939,-0.00481791,-0.00214877,27,-0,-0,1.156
-0.22591,-0.224951,-0.00485007,-0.0024986,24,-0,-0,1.16
-0.22593,-0.224964,-0.00488232,-0.00280815,22,-0,-0,1.164
-0.225949,-0.224977,-0.00491468,-0.00305696,20,-0,-0,1.168
-0.225969,-0.224991,-0.00494713,-0.003272,19,-0,-0,1.172
-0.225989,-0.225004,-0.00497968,-0.00323817,19,-0,-0,1.176
-0.226009,-0.225017,-0.00501233,-0.003181,20,-0,-0,1.18
-0.226029,-0.225026,-0.00504507,-0.00284242,23,-0,-0,1.184
-0.226049,-0.225035,-0.00507791,-0.00253913,26,-0,-0,1.188
-0.22607,-0.225043,-0.00511086,-0.00233214,28,-0,-0,1.192
-0.22609,-0.22505,-0.00514389,-0.00206366,31,-0,-0,1.196
-0.226111,-0.225058,-0.00517703,-0.00199108,32,-0,-0,1.2
-0.226131,-0.225065,-0.00521026,-0.00191238,33,-0,-0,1.204
-0.226152,-0.225074,-0.00524359,-0.00202202,32,-0,-0,1.208
-0.226173,-0.225082,-0.00527702,-0.00204463,32,-0,-0,1.212
-0.226195,-0.22509,-0.00531054,-0.0020572,33,-0,-0,1.216
-0.226216,-0.225098,-0.00534416,-0.00202584,33,-0,-0,1.22
-0.226237,-0.225105,-0.00537788,-0.00189336,35,-0,-0,1.224
-0.226259,-0.225114,-0.0054117,-0.00201145,34,-0,-0,1.228
-0.226281,-0.225122,-0.00544561,-0.00203875,34,-0,-0,1.232
-0.226303,-0.225131,-0.00547962,-0.00216898,33,-0,-0,1.236
-0.226324,-0.225143,-0.00551372,-0.00247149,31,-0,-0,1.24
-0.226347,-0.225155,-0.00554792,-0.00271638,30,-0,-0,1.244
-0.226369,-0.22517,-0.00558222,-0.00315934,26,-0,-0,1.248
