joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.041,-0.0423154,-6.19438e-08,0,-5,0,0,0.004
-0.041,-0.0423137,-2.47716e-07,0.000191748,-5,0,0,0.008
-0.041,-0.042313,-5.57228e-07,0.000183311,-5,0,0,0.012
-0.041,-0.0423133,-9.90391e-07,6.35712e-05,-5,0,0,0.016
-0.041,-0.042313,-1.54712e-06,7.36951e-05,-5,0,0,0.02
-0.041,-0.0423123,-2.22731e-06,0.000117674,-5,0,0,0.024
-0.041,-0.0423116,-3.0309e-06,0.000142125,-5,0,0,0.028
-0.041,-0.0423109,-3.95777e-06,0.000155721,-5,0,0,0.032
-0.0410001,-0.0423102,-5.00786e-06,0.00016328,-5,0,0,0.036
-0.0410001,-0.0423099,-6.18106e-06,0.000129133,-5,0,0,0.04
-0.0410001,-0.0423092,-7.47729e-06,0.000148497,-5,0,0,0.044
-0.0410001,-0.0423092,-8.89646e-06,8.25643e-05,-5,0,0,0.048
-0.0410002,-0.0423092,-1.04385e-05,4.59058e-05,-5,0,0,0.052
-0.0410002,-0.0423088,-1.21033e-05,6.38731e-05,-5,0,0,0.056
-0.0410003,-0.0423088,-1.38907e-05,3.55135e-05,-5,0,0,0.06
-0.0410003,-0.0423088,-1.58008e-05,1.97455e-05,-5,0,0,0.064
-0.0410004,-0.0423088,-1.78333e-05,1.09785e-05,-5,0,0,0.068
-0.0410005,-0.0423088,-1.99883e-05,6.10404e-06,-5,0,0,0.072
-0.0410006,-0.0423088,-2.22655e-05,3.39385e-06,-5,0,0,0.076
-0.0410007,-0.0423088,-2.4665e-05,1.88698e-06,-5,0,0,0.08
-0.0410008,-0.0423088,-2.71867e-05,1.04916e-06,-5,0,0,0.084
-0.0410009,-0.0423088,-2.98304e-05,5.83333e-07,-5,0,0,0.088
-0.041001,-0.0423088,-3.2596e-05,3.24333e-07,-5,0,0,0.092
-0.0410011,-0.0423088,-3.54836e-05,1.80329e-07,-5,0,0,0.096
-0.0410013,-0.0423088,-3.84929e-05,1.00263e-07,-5,0,0,0.1
-0.0410014,-0.0423088,-4.16239e-05,5.57462e-08,-5,0,0,0.104
-0.0410016,-0.0423088,-4.48765e-05,3.09949e-08,-5,0,0,0.108
-0.0410018,-0.0423085,-4.82506e-05,3.83667e-05,-5,0,0,0.112
-0.041002,-0.0423088,-5.17462e-05,-1.70176e-05,-5,0,0,0.116
-0.0410022,-0.0423085,-5.53631e-05,2.88877e-05,-5,0,0,0.12
-0.0410024,-0.0423088,-5.91013e-05,-2.22879e-05,-5,0,0,0.124
-0.0410027,-0.0423088,-6.29606e-05,-1.23921e-05,-5,0,0,0.128
-0.041003,-0.0423088,-6.6941e-05,-6.89e-06,-5,0,0,0.132
-0.0410032,-0.0423088,-7.10424e-05,-3.83084e-06,-5,0,0,0.136
-0.0410035,-0.0423088,-7.52647e-05,-2.12995e-06,-5,0,0,0.14
-0.0410038,-0.0423088,-7.96078e-05,-1.18425e-06,-5,0,0,0.144
-0.0410042,-0.0423088,-8.40717e-05,-6.58444e-07,-5,0,0,0.148
-0.0410045,-0.0423088,-8.86561e-05,-3.66095e-07,-5,0,0,0.152
-0.0410049,-0.0423088,-9.33611e-05,-2.03549e-07,-5,0,0,0.156
-0.0410052,-0.0423088,-9.81866e-05,-1.13173e-07,-5,0,0,0.16
-0.0410057,-0.0423085,-0.000103132,3.82866e-05,-5,0,0,0.164
-0.0410061,-0.0423088,-0.000108198,-1.70622e-05,-5,0,0,0.168
-0.0410065,-0.0423088,-0.000113385,-9.48657e-06,-5,0,0,0.172
-0.041007,-0.0423088,-0.000118691,-5.27453e-06,-5,0,0,0.176
-0.0410075,-0.0423081,-0.000124118,7.37664e-05,-5,0,0,0.18
-0.041008,-0.0423088,-0.000129664,-3.56849e-05,-5,0,0,0.184
-0.0410085,-0.0423092,-0.00013533,-5.81903e-05,-5,0,0,0.188
-0.0410091,-0.0423088,-0.000141116,5.99569e-06,-5,0,0,0.192
-0.0410096,-0.0423088,-0.000147021,3.3336e-06,-5,0,0,0.196
-0.0410102,-0.0423088,-0.000153047,1.85348e-06,-5,0,0,0.2
-0.0410109,-0.0423088,-0.000159191,1.03054e-06,-5,0,0,0.204
-0.0410115,-0.0423088,-0.000165455,5.72979e-07,-5,0,0,0.208
-0.0410122,-0.0423088,-0.000171838,3.18576e-07,-5,0,0,0.212
-0.0410129,-0.0423088,-0.000178341,1.77128e-07,-5,0,0,0.216
-0.0410136,-0.0423088,-0.000184963,9.84834e-08,-5,0,0,0.22
-0.0410144,-0.0423088,-0.000191703,5.47567e-08,-5,0,0,0.224
-0.0410151,-0.0423088,-0.000198563,3.04448e-08,-5,0,0,0.228
-0.041016,-0.0423088,-0.000205541,1.69273e-08,-5,0,0,0.232
-0.0410168,-0.0423088,-0.000212638,9.41157e-09,-5,0,0,0.236
-0.0410177,-0.0423085,-0.000219854,3.83547e-05,-4,0,0,0.24
-0.0410185,-0.0423088,-0.000227189,-1.70243e-05,-5,0,0,0.244
-0.0410195,-0.0423088,-0.000234642,-9.4655e-06,-5,0,0,0.248
-0.0410204,-0.0423088,-0.000242213,-5.26282e-06,-5,0,0,0.252
-0.0410214,-0.0423085,-0.000249903,3.54234e-05,-4,0,0,0.256
-0.0410224,-0.0423088,-0.000257711,-1.86541e-05,-4,0,0,0.26
-0.0410235,-0.0423088,-0.000265637,-1.03717e-05,-4,0,0,0.264
-0.0410245,-0.0423088,-0.000273681,-5.76666e-06,-4,0,0,0.268
-0.0410257,-0.0423088,-0.000281843,-3.20626e-06,-4,0,0,0.272
-0.0410268,-0.0423088,-0.000290123,-1.78268e-06,-4,0,0,0.276
-0.041028,-0.0423088,-0.000298521,-9.91171e-07,-4,0,0,0.28
-0.0410292,-0.0423088,-0.000307037,-5.51091e-07,-4,0,0,0.284
-0.0410304,-0.0423088,-0.00031567,-3.06407e-07,-4,0,0,0.288
-0.0410317,-0.0423088,-0.000324421,-1.70362e-07,-4,0,0,0.292
-0.041033,-0.0423088,-0.000333289,-9.47213e-08,-4,0,0,0.296
-0.0410344,-0.0423088,-0.000342274,-5.2665e-08,-4,0,0,0.3
-0.0410358,-0.0423088,-0.000351377,-2.92818e-08,-4,0,0,0.304
-0.0410372,-0.0423088,-0.000360597,-1.62807e-08,-4,0,0,0.308
-0.0410387,-0.0423088,-0.000369934,-9.05205e-09,-4,0,0,0.312
-0.0410402,-0.0423088,-0.000379388,-5.03294e-09,-4,0,0,0.316
-0.0410417,-0.0423088,-0.000388958,-2.79831e-09,-4,0,0,0.32
-0.0410433,-0.0423088,-0.000398646,-1.55586e-09,-4,0,0,0.324
-0.0410449,-0.0423088,-0.00040845,-8.65059e-10,-4,0,0,0.328
-0.0410465,-0.0423088,-0.000418371,-4.80973e-10,-4,0,0,0.332
-0.0410482,-0.0423088,-0.000428409,-2.67421e-10,-4,0,0,0.336
-0.04105,-0.0423088,-0.000438563,-1.48686e-10,-4,0,0,0.34
-0.0410517,-0.0423088,-0.000448834,-8.26695e-11,-4,0,0,0.344
-0.0410536,-0.0423088,-0.00045922,-4.59642e-11,-4,0,0,0.348
-0.0410554,-0.0423088,-0.000469723,-2.55561e-11,-4,0,0,0.352
-0.0410573,-0.0423088,-0.000480342,-1.42092e-11,-4,0,0,0.356
-0.0410593,-0.0423088,-0.000491077,-7.90031e-12,-4,0,0,0.36
-0.0410612,-0.0423088,-0.000501928,-4.39257e-12,-4,0,0,0.364
-0.0410633,-0.0423088,-0.000512895,-2.44227e-12,-4,0,0,0.368
-0.0410653,-0.0423088,-0.000523977,-1.3579e-12,-4,0,0,0.372
-0.0410675,-0.0423088,-0.000535176,-7.54994e-13,-4,0,0,0.376
-0.0410696,-0.0423088,-0.000546489,-4.19777e-13,-4,0,0,0.38
